           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    687                    918.971367                -18.799538                 913517.6                    1.3           
         2.249336                    2023                  2707.172949                30.004053                 2698506.9                   -125.7         
         3.374004                    3359                  4493.275071                -38.032001                4490069.6                   117.5          
         4.498672                    4761                  6368.642764                -28.942872                6405011.2                   544.8          
         5.623340                    6086                  8139.184424                 9.422696                 8213176.9                   -256.2         
         6.748008                    7460                  9975.451200                -69.437060                10093890.3                  716.3          
         7.872676                    8777                  11736.073677               205.356229                11873943.8                 -2652.2         
         8.997344                   10146                  13563.379242               63.634614                 13583996.6                  317.2          
        10.122012                   11433                  15283.473642               100.981133                15260347.7                  557.9          
        11.246680                   12843                  17165.311859               117.759079                17140802.7                  1072.3         
        12.371348                   14199                  18975.166106               -29.853713                18871367.3                  2216.5         
        13.496016                   15490                  20697.385888              -163.704421                20593024.2                  2392.5         
        14.620684                   16878                  22547.884186               -69.173058                22531656.8                  -519.1         
        15.745352                   18291                  24428.863799               86.707840                 24400984.1                  2109.0         
        16.870020                   19503                  26043.187334               108.904861                25981998.9                   3.3           
        17.994688                   20926                  27936.137812               42.811676                 27797479.4                  5059.5         
        19.119356                   22249                  29697.144016               132.008670                29466394.3                 -2864.3         
        20.244024                   23631                  31534.281725               119.614958                31276153.4                  -210.7         
        21.368692                   24963                  33304.127317               108.415499                33034928.1                  6256.6         
        22.493360                   26295                  35071.565075               194.421166                34813661.4                 -1651.2         
        23.618028                   27648                  36868.433912               163.614931                36457902.5                 -3163.9         
        24.742696                   28964                  38612.364063               487.494565                38068294.7                 -6379.8         
        25.867364                   30243                  40306.370251               409.236414                39599452.6                 -6981.7         
        26.992032                   31694                  42230.784130               25.002361                 41446753.3                  1913.6         
        28.116700                   32919                  43851.656288               173.415473                43034305.5                 -9367.2         
        29.241368                   34432                  45858.380390               300.838031                44984847.7                 -8179.4         
        30.366036                   35567                  47359.669765               231.365702                46303536.0                 -11424.9        
        31.490704                   37027                  49296.095474               66.342737                 48178661.8                  5540.4         
        32.615372                   38247                  50909.784856               355.065536                49712556.2                  1157.0         
        33.740040                   39675                  52804.146855                4.070932                 51570886.6                 12212.7         
        34.864708                   41041                  54614.365739               -10.506048                53389378.0                 -1244.8         
        35.989376                   42245                  56214.115844               202.160181                54919629.9                 -15434.5        
        37.114044                   43834                  58323.776042              -104.460886                56970052.1                  9823.4         
        38.238712                   44945                  59802.518990              -163.077141                58419693.3                 -2048.1         
        39.363380                   46427                  61773.017564               253.194310                60285130.1                 -5057.7         
        40.488048                   47659                  63411.637648              -235.971841                61848939.2                  2858.5         
        41.612716                   49112                  65348.360118              -259.761082                63794318.7                 19826.5         
        42.737384                   50381                  67036.884813              -326.916262                65517688.5                 18727.6         
        43.862052                   51743                  68853.333979              -222.668637                67422105.2                 -3362.3         
        44.986720                   53043                  70582.146147              -297.158787                69232973.6                  7071.7         
        46.111388                   54571                  72619.565603              -133.861316                71314253.2                  6269.5         
        47.236056                   55851                  74326.832106               33.399860                 72969927.4                 -5572.5         
        48.360724                   57064                  75942.024924               214.453135                74567759.8                 -11369.8        
        49.485392                   58674                  78085.845125               275.717306                76543355.8                 -4507.6         
        50.610060                   59616                  79347.844765               254.992553                77730274.4                 -1027.9         
        51.734728                   61359                  81668.557124              -174.020787                79912834.2                 24026.2         
        52.859396                   62419                  83085.273301              -374.152574                81376855.2                 21589.3         
        53.984064                   63890                  85040.595264              -487.955980                83497887.2                 31966.2         
        55.108732                   65296                  86913.393085               175.397757                85532015.6                 -15554.3        
        56.233400                   66618                  88673.995890               257.764438                87061020.5                 -1184.5         
        57.358068                   67848                  90304.710154               -88.339683                88581648.0                  -734.3         
        58.482736                   69240                  92159.193374              -255.838485                90428538.7                 21050.3         
        59.607404                   70727                  94139.309464               21.719134                 92397112.8                 -1787.2         
        60.732072                   71907                  95704.196507              -328.544310                93972962.2                 34407.7         
        61.856740                   73419                  97717.995035              -161.825897                95941797.4                 37231.4         
        62.981408                   74467                  99112.773011               137.389095                97246904.9                  5540.6         
        64.106076                   76019                 101177.381936               40.181337                 99163996.1                 30223.4         
        65.230744                   77257                 102827.936937              -176.205059               100712087.9                 45748.1         
        66.355412                   78699                 104742.281813               -59.732703               102636110.2                 17289.9         
        67.480080                   79952                 106412.209482              -142.506534               104365326.5                 15211.1         
        68.604748                   81533                 108512.814780              -112.056829               106463808.3                 -4953.5         
        69.729416                   82504                 109800.640170               59.494963                107798725.9                  7354.3         
        70.854084                   84157                 111992.484784               382.798928               109940914.9                 -24925.9        
        71.978752                   85256                 113446.740121              -316.108719               111537588.8                 -3964.2         
        73.103420                   86951                 115694.699840               128.235236               113932280.8                 -15547.2        
        74.228088                   88097                 117209.872358               -16.215322               115172640.4                 -34106.0        
        75.352756                   89310                 118812.471920               341.089714               116681458.4                 -42618.2        
        76.477424                   90786                 120765.508777               363.005360               118611119.2                  5014.8         
        77.602092                   91962                 122308.802811               108.610277               120061570.7                 -6352.5         
        78.726760                   93642                 124524.144652               241.504750               122237659.8                 47958.9         
        79.851428                   94709                 125921.415726               -33.728653               123295450.8                 16799.4         
        80.976096                   96020                 127636.000457               528.795270               124849578.4                 11980.1         
        82.100764                   97246                 129228.381625               21.637162                126339225.5                 -10097.7        
        83.225432                   98727                 131164.690057               60.674684                128310613.6                 -17386.2        
        84.350100                   100108                132955.378223               354.481849               129897038.2                  -13.6          
        85.474768                   101232                134413.742970              1120.154256               131046430.3                 -6107.3         
        86.599436                   102695                136302.434468               163.947227               132762843.2                 21945.5         
        87.724104                   103837                137782.949848               639.221565               134222990.5                  3679.9         
        88.848772                   105320                139697.193132              1106.857807               135833631.1                 -27126.6        
        89.973440                   106529                141244.958391               929.575395               137044403.3                  9107.1         
        91.098108                   107749                142792.276202               506.200754               138344054.7                 -14537.9        
        92.222776                   109266                144738.907917              -354.376872               140024796.2                 -11719.7        
        93.347444                   110343                146072.230190               90.830608                141409372.1                  9939.6         
        94.472112                   111677                147725.145388               708.343113               143000865.7                 -5234.2         
        95.596780                   113063                149433.170837              1198.675224               144431465.0                 -5067.3         
        96.721448                   114235                150799.145351               490.092649               145654482.9                 27658.3         
        97.846116                   115606                152408.358337              1113.943217               147231373.7                 -41696.8        
        98.970784                   116636                153483.574629              1800.816324               148064169.4                 -46553.5        
        100.095452                  117948                154866.264837              1630.130497               149078058.4                 -2309.9         
        101.220120                  119183                156048.105970              2456.113552               149966808.1                 -24278.4        
        102.344788                  119967                156548.691428              3292.831307               149947860.2                 -2074.4         
        103.469456                  121300                157657.002961              3724.285456               150489655.9                  9538.8         
        104.594124                  121852                157653.743831              4776.084764               149947094.3                 -36487.2        
        105.718792                  122528                157684.308585              5501.727403               149196787.0                  9976.5         
        106.843460                  123106                157537.760230              6401.530936               148486069.8                -136996.5        
        107.968128                  122773                155975.619317              7357.929391               146068415.9                -124150.8        
        109.092796                  123305                155541.382555              8412.160751               144757631.5                -142007.1        
        110.217464                  122566                153200.224761              9745.415932               141656634.6                -177966.2        
        111.342132                  121778                150718.252098              10971.003401              138581219.6                -248081.3        
        112.466800                  120887                147874.861402              13167.648193              134951935.4                -390057.7        
        113.591468                  118985                143672.557139              13990.402205              129807100.8                -402850.9        
        114.716136                  117165                139414.350500              15658.359473              124475141.9                -476121.0        
        115.840804                  114253                133844.493939              16582.737432              118317142.6                -584704.2        
        116.965472                  111027                127800.508949              18105.371135              111439027.9                -710348.1        
        118.090140                  106927                120877.089826              19359.811521              104095414.4                -777182.8        
        119.214808                  102094                113252.860716              20200.166360               96108124.1                -966004.1        
        120.339476                  96296                 104697.887972              20694.146333               87685831.0                -1129449.7       
