           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    1441                  4109.383880                -29.573878                2030675.5                   -371.2         
         2.249336                    4302                  12267.022689               -84.920743                6112215.5                   810.8          
         3.374004                    7173                  20451.057489              -196.552902                10214511.6                  754.2          
         4.498672                   10128                  28870.121896               -77.279373                14534348.1                  569.2          
         5.623340                   12949                  36905.198805               -15.819571                18702762.8                  1182.1         
         6.748008                   15906                  45325.102147               299.184920                22908832.6                  1068.6         
         7.872676                   18729                  53362.823716               397.242499                26903573.2                  895.5          
         8.997344                   21605                  61548.530368               76.655072                 30946175.7                  -815.2         
        10.122012                   24512                  69825.015126               -7.406304                 35088780.3                  2926.5         
        11.246680                   27390                  78018.081146               522.379508                39011850.2                  -699.1         
        12.371348                   30235                  86112.925923               233.416958                42926180.2                  862.8          
        13.496016                   32983                  93927.744926               23.888173                 46714288.0                  928.6          
        14.620684                   35997                 102497.576761               -1.611027                 50921107.6                 -4755.4         
        15.745352                   38878                 110684.841198              -162.379429                54991118.8                  -631.8         
        16.870020                   41692                 118683.264523               -66.335111                59099529.1                  386.2          
        17.994688                   44594                 126935.336854               -47.683079                63148286.1                  1023.0         
        19.119356                   47495                 135177.546907               277.154163                67188942.0                  193.0          
        20.244024                   50434                 143543.602998               360.940188                71326312.3                 -9283.1         
        21.368692                   53106                 151149.306444              -127.449201                75179287.9                  5266.6         
        22.493360                   56111                 159702.435701               105.089257                79505090.5                  4929.4         
        23.618028                   59004                 167947.919652               -62.286274                83572712.4                  2933.2         
        24.742696                   61848                 176048.118049              -421.288123                87579872.2                  729.0          
        25.867364                   64682                 184113.801622              -334.241870                91613779.3                  4357.2         
        26.992032                   67655                 192572.582406               47.988918                 95972304.1                  -934.2         
        28.116700                   70493                 200649.792701              -395.960918               100104611.0                 12741.4         
        29.241368                   73400                 208914.042580              -551.766382               104507282.7                  9630.9         
        30.366036                   76318                 217211.838700               281.251373               108710996.0                 -18880.1        
        31.490704                   79166                 225319.956344               340.346733               112700426.6                 -11032.1        
        32.615372                   82115                 233699.139941              -111.524145               117124824.3                 11418.0         
        33.740040                   84865                 241506.344975               688.619763               120862876.1                 -4565.6         
        34.864708                   87744                 249683.226275               252.507122               124840631.1                 -10809.0        
        35.989376                   90586                 257747.563221              -153.285407               128688225.8                 -1698.0         
