           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    738                   1068.187514                27.090537                 1597812.3                   -159.6         
         2.249336                    2174                  3145.892032               -108.717071                4698574.8                   -221.5         
         3.374004                    3680                  5325.371811                -33.044490                8009103.4                    22.5          
         4.498672                    5132                  7425.656956                -72.328999                11151967.9                  437.9          
         5.623340                    6552                  9479.995536                -38.115071                14235088.1                  -188.4         
         6.748008                    8082                  11693.707621              -176.456101                17701248.7                  1334.7         
         7.872676                    9500                  13744.082568               114.854562                20827741.0                   19.0          
         8.997344                   10983                  15889.087807                1.924978                 24039927.5                 -1440.5         
        10.122012                   12461                  18027.856136               72.096661                 27280498.2                 -1538.5         
        11.246680                   13839                  20019.730497               -72.971577                30201190.7                 -1541.0         
        12.371348                   15339                  22190.456133               -76.714978                33499003.6                  -116.0         
        13.496016                   16828                  24342.689711              -125.872235                36712425.9                  1949.6         
        14.620684                   18296                  26466.201830              -191.190948                39923125.7                  7941.5         
        15.745352                   19718                  28522.623301               -0.718272                 43040967.4                  -561.5         
        16.870020                   21215                  30686.638911               32.925178                 46228527.9                 -3158.7         
        17.994688                   22658                  32773.266704                1.061826                 49464045.6                 -4761.6         
        19.119356                   24158                  34943.148345               132.271070                52792187.6                 -7198.2         
        20.244024                   25561                  36973.471056               193.097759                55977175.8                 -2787.1         
        21.368692                   27109                  39208.670502               48.321403                 59250728.7                 -2250.0         
        22.493360                   28434                  41129.261385              -187.068796                62211231.2                  3197.3         
        23.618028                   30100                  43535.736943               204.438242                65732904.6                 -7120.5         
        24.742696                   31352                  45344.370777               127.183429                68418706.1                  -205.8         
        25.867364                   32874                  47547.684430               282.893166                71810008.5                  355.5          
        26.992032                   34463                  49841.423625              -195.396634                75369505.5                 -1044.2         
        28.116700                   35717                  51653.749849               22.426034                 78150932.3                 -5496.4         
        29.241368                   37386                  54062.796402               142.513693                81797321.8                 -2004.9         
        30.366036                   38755                  56035.636757               140.160665                84528447.8                  2198.5         
        31.490704                   40078                  57939.088709               336.474967                87226621.2                 -8373.3         
        32.615372                   41728                  60316.335697               -0.462504                 90834177.6                  7296.0         
        33.740040                   43142                  62345.940134               -68.691474                93949265.5                  8887.0         
        34.864708                   44482                  64269.458151               181.440629                96998478.5                  5255.2         
        35.989376                   46123                  66630.744864               216.362972               100523332.2                  1731.1         
        37.114044                   47525                  68640.009565               628.596406               103290049.0                 -14180.2        
        38.238712                   48817                  70487.959981               499.544249               105690842.1                 -18039.7        
        39.363380                   50430                  72808.108961               186.342647               109015882.8                 -9858.0         
        40.488048                   51744                  74690.612373               341.329359               111556974.6                 -13376.6        
        41.612716                   53253                  76853.402860               -31.155711               114663891.3                 -19968.6        
        42.737384                   54731                  78977.543489               228.169755               117763721.5                 -10286.9        
        43.862052                   55976                  80758.975610              -276.092821               120274866.5                 23038.8         
        44.986720                   57695                  83224.304302                6.796483                123935558.6                 26141.0         
        46.111388                   59016                  85122.256902              -275.292469               126798957.8                  5040.2         
        47.236056                   60463                  87199.871258               141.261524               129912418.1                 -8596.9         
        48.360724                   62024                  89446.852187              -375.281963               133291051.3                  6137.7         
        49.485392                   63409                  91440.198813               200.168205               136341043.9                 -20150.8        
        50.610060                   64915                  93608.588127               110.079258               139601981.4                 -13463.1        
        51.734728                   66291                  95597.087402               411.359212               142880490.7                 -17315.2        
        52.859396                   67845                  97834.110507               544.600673               145817811.5                 -31837.5        
        53.984064                   69236                  99842.757643               288.086096               148832606.5                 -4068.8         
        55.108732                   70698                 101952.570778              -629.132710               152055719.4                 35676.8         
        56.233400                   72194                 104110.034273              -123.653494               155576007.8                 20598.5         
        57.358068                   73586                 106120.528353               91.058144                158602303.1                  5821.6         
        58.482736                   75249                 108519.157782               531.340284               162052547.4                 -23833.9        
        59.607404                   76326                 110074.538342              -646.510414               164394585.4                 10793.1         
        60.732072                   78078                 112601.228405               186.519584               168216235.4                 -10579.7        
        61.856740                   79504                 114658.726298              -472.904503               171310398.0                 31865.6         
        62.981408                   80893                 116662.778210               -62.757367               174498177.9                 -3108.8         
        64.106076                   82448                 118907.594262              -357.244606               177827525.9                  7469.8         
        65.230744                   83806                 120865.106547               288.817064               180804205.7                 -2400.9         
        66.355412                   85338                 123071.498638              -193.033531               184088763.2                 -16011.9        
        67.480080                   86883                 125296.085417               74.518473                187568180.5                 -15613.7        
        68.604748                   88186                 127167.345170               320.778606               190085424.7                 -16104.6        
        69.729416                   89582                 129178.693833               61.014532                193145726.7                  4040.5         
        70.854084                   91138                 131414.166341               69.984261                196599816.5                  6685.2         
