           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    699                    968.849116                15.991933                 1170731.3                   121.2          
         2.249336                    2099                  2909.844738                18.546854                 3523036.0                   449.8          
         3.374004                    3498                  4849.470485                32.610859                 5897406.9                   -702.8         
         4.498672                    4911                  6808.099863                53.490068                 8295624.4                   -381.1         
         5.623340                    6300                  8734.214538                26.801190                 10700447.4                 -1498.5         
         6.748008                    7803                  10816.499734               160.147676                13216945.6                  346.3          
         7.872676                    9051                  12545.724888               122.016455                15218200.1                  161.7          
         8.997344                   10487                  14534.645409               100.048015                17585643.4                  852.7          
        10.122012                   11954                  16566.440592               -74.366946                20129942.9                  -219.2         
        11.246680                   13265                  18379.561216              -114.319242                22417348.3                  2599.8         
        12.371348                   14782                  20478.828557              -118.907760                25033222.9                  3121.6         
        13.496016                   16117                  22324.556190               27.803367                 27298630.4                 -1536.7         
        14.620684                   17490                  24221.269065               163.240312                29533878.3                  456.4          
        15.745352                   18966                  26262.305712               73.383411                 31932329.2                  447.0          
        16.870020                   20239                  28021.334830               32.164454                 34045713.0                 -2077.8         
        17.994688                   21770                  30137.585145               264.462886                36537303.0                 -8114.7         
        19.119356                   23065                  31929.239431               -52.774838                38582556.3                 -4850.9         
        20.244024                   24440                  33829.611680               426.465865                40842527.4                 -3977.9         
        21.368692                   25931                  35892.431485              -125.642079                43357199.4                  1552.0         
        22.493360                   27186                  37625.827973               53.436311                 45506548.0                  3764.7         
        23.618028                   28771                  39815.360510               -18.770986                48088518.8                  3999.7         
        24.742696                   30114                  41672.433808              -289.685790                50425893.6                  5175.4         
        25.867364                   31392                  43437.309294              -265.378729                52667584.0                 13023.8         
        26.992032                   32995                  45655.043991               -3.617120                 55484330.7                  4613.0         
        28.116700                   34292                  47442.047841               58.869700                 57579110.6                 -3717.6         
        29.241368                   35571                  49207.855465               -67.609928                59787560.7                 -9167.3         
        30.366036                   37236                  51508.450479               -93.055157                62634368.2                  930.2          
        31.490704                   38352                  53045.425827               -71.973496                64494385.4                  202.2          
        32.615372                   39929                  55221.916297               220.058214                66998728.0                  -473.8         
        33.740040                   41360                  57196.308285               696.472074                69251711.9                 -7506.5         
        34.864708                   42486                  58746.184435               341.066518                71035206.5                 -5330.2         
        35.989376                   44154                  61048.167516               361.141445                73523000.9                 -7284.4         
        37.114044                   45402                  62769.974388               -9.776812                 75406159.4                  7300.4         
        38.238712                   46818                  64720.857139               21.806660                 77745371.3                  8459.5         
        39.363380                   48131                  66539.078341              -283.039665                80116103.5                 16449.1         
        40.488048                   49582                  68544.994024               124.815039                82551993.1                 -5312.1         
        41.612716                   51019                  70532.961039               80.544916                 84976346.4                 -12122.3        
        42.737384                   52503                  72586.265718              -183.776531                87455032.1                 -3252.4         
        43.862052                   53751                  74319.448636              -194.246419                89512932.3                 -1320.3         
        44.986720                   55227                  76363.036402              -253.627154                92168630.6                  3869.1         
        46.111388                   56650                  78335.851217              -329.713862                94711488.6                  4277.0         
        47.236056                   58029                  80257.929490              -246.229368                97268544.7                  -766.0         
        48.360724                   59606                  82441.587398               134.949025                99903031.2                  5103.9         
        49.485392                   60706                  83980.488636               -40.269318               101849468.8                  3855.4         
        50.610060                   62408                  86338.876941               -31.511562               104604342.0                 -2988.0         
        51.734728                   63561                  87940.860011               33.298851                106564636.9                 15082.2         
        52.859396                   65116                  90105.884195               -0.482206                109293832.2                  1457.5         
        53.984064                   66506                  92029.802997               -93.845915               111546963.7                 -13926.6        
        55.108732                   67750                  93764.055016               -94.672898               113663748.0                  9896.0         
        56.233400                   69389                  96032.167907               -83.359230               116542108.4                  188.9          
        57.358068                   70702                  97853.605592               112.567232               118747064.9                 -4123.0         
        58.482736                   72051                  99717.863926              -409.860678               121147583.4                 27144.7         
        59.607404                   73490                 101708.583379               96.264867                123738479.4                 -16580.0        
        60.732072                   74848                 103588.899899               68.827359                126009587.7                 -43266.4        
        61.856740                   76420                 105763.425990               -79.396731               128636024.8                  3523.7         
        62.981408                   77693                 107523.244590              -728.515932               130692300.3                 12185.9         
        64.106076                   79055                 109404.000239               -9.515278                133165014.6                 -21866.9        
        65.230744                   80462                 111359.348792               -2.614579                135371351.1                  6954.5         
        66.355412                   81935                 113393.537859               224.833636               137609940.4                 -28333.5        
        67.480080                   83217                 115172.295411               245.163606               139608758.1                 -19415.0        
        68.604748                   84594                 117089.926394              -501.442240               142250500.4                  4111.2         
        69.729416                   86048                 119100.497103               215.838913               144632477.9                 -4580.9         
        70.854084                   87428                 121024.978137              -109.050182               146917662.7                  651.7          
        71.978752                   88999                 123201.086475              -419.636398               149708044.2                  2387.9         
