 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     1.0000     0.3300     0.7750     0.3750     0.9350     0.3950     0.8400     0.3850     0.8850     0.3850     0.8350     0.6850     0.8550     0.6900     0.8100     0.6950     0.7750  
   20.0      0.2500     1.0000     0.3300     0.7750     0.3750     0.9350     0.3950     0.7950     0.3850     0.8850     0.3850     0.8350     0.6850     0.8750     0.6900     0.8500     0.6850     0.7950  
   30.0      0.2500     1.0000     0.3300     0.7750     0.3750     0.9350     0.3950     0.7950     0.3850     0.8850     0.3850     0.8350     0.6850     0.8550     0.6900     0.8100     0.6950     0.7700  
   40.0      0.2500     1.0000     0.3300     0.7750     0.3750     0.8750     0.3950     0.7950     0.3850     0.8850     0.3850     0.8150     0.6850     0.7950     0.6900     0.7750     0.6850     0.7400  
   50.0      0.2500     1.0000     0.3300     0.7750     0.3750     0.9350     0.3950     0.7950     0.3850     0.8600     0.3850     0.8350     0.6850     0.8750     0.6900     0.8250     0.6950     0.7700  
   60.0      0.2500     1.0000     0.3300     0.7750     0.3750     0.9350     0.3950     0.7950     0.3850     0.8850     0.3850     0.8150     0.6850     0.8400     0.6750     0.8000     0.6950     0.7700  
   70.0      0.2500     1.0000     0.3300     0.7750     0.3750     0.9350     0.3950     0.7950     0.3850     0.8850     0.3850     0.8550     0.6850     0.8750     0.6900     0.8500     0.6950     0.7750  
   80.0      0.2500     1.0000     0.3300     0.7750     0.3750     0.9350     0.3950     0.7950     0.3850     0.8850     0.3850     0.8350     0.6850     0.8550     0.6900     0.8250     0.6850     0.7700  
   90.0      0.2500     1.0000     0.3300     0.7750     0.3750     0.9350     0.3950     0.7950     0.3850     0.8850     0.3850     0.8550     0.6850     0.8400     0.6900     0.8350     0.6800     0.7900  
   99.9      0.2500     1.0000     0.3300     0.7750     0.3750     0.9350     0.3950     0.8400     0.3850     0.9150     0.3850     0.8550     0.6850     0.8750     0.6900     0.8350     0.6800     0.7950  
