 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6850     0.3950     0.7200     0.3850     0.6350     0.5900     0.6700     0.5900     0.6050     0.5400     0.6150     0.5200     0.6100  
   20.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6250     0.3950     0.7200     0.5800     0.6350     0.5700     0.6300     0.5750     0.6050     0.5400     0.6250     0.4850     0.6100  
   30.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6250     0.3950     0.7950     0.5550     0.6100     0.5700     0.6100     0.5750     0.6050     0.5300     0.6150     0.4850     0.6100  
   40.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6250     0.3950     0.7950     0.5800     0.6100     0.5700     0.6100     0.5450     0.6050     0.5150     0.6150     0.5000     0.6100  
   50.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6250     0.3950     0.8400     0.5550     0.6100     0.5700     0.6100     0.5750     0.6050     0.5150     0.6150     0.5000     0.6300  
   60.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6250     0.3950     0.8400     0.5550     0.6100     0.5700     0.6300     0.5150     0.6050     0.5050     0.6250     0.4700     0.6100  
   70.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6250     0.3950     0.7950     0.5250     0.9700     0.5300     0.6100     0.5450     0.6050     0.5150     0.6150     0.4800     0.6200  
   80.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6250     0.3950     0.8400     0.5250     0.9700     0.5100     0.6100     0.5300     0.9350     0.4900     0.6150     0.4700     0.8650  
   90.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6250     0.3950     0.6400     0.5250     0.9700     0.5300     0.6100     0.5150     0.6050     0.4900     0.6150     0.4800     0.6100  
   99.9      0.2500     0.7500     0.3300     0.7750     0.3750     0.6250     0.3950     0.6400     0.5250     0.9700     0.5900     0.6100     0.5450     0.9500     0.5300     0.6250     0.5100     0.6100  
