           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    998                   1994.113364               -760.290123                1602730.1                   -592.8         
         2.249336                    3021                  6036.082916              -11079.868313               4885631.4                  12348.8         
         3.374004                    5047                  10083.130808              -5146.381984               8153917.7                  19035.9         
         4.498672                    7035                  14053.701985             -26237.860802               11380161.1                 108945.8        
         5.623340                    9104                  18184.986118             -62520.423121               14876569.5                 321312.1        
         6.748008                   11106                  22183.992098             -22452.664596               18238176.5                 120794.3        
         7.872676                   13149                  26264.396673             -23970.600072               21716036.2                 162965.2        
         8.997344                   15154                  30268.710472              66661.853047               24974106.4                -562170.0        
        10.122012                   17216                  34388.702327              40535.306893               28300134.1                -392392.0        
        11.246680                   19156                  38264.544565              55791.080710               31382489.9                -598633.3        
        12.371348                   21207                  42360.870994              24803.436247               34715405.0                -294639.4        
        13.496016                   23200                  46339.846252              -546.182911                37924745.4                 10114.8         
        14.620684                   25238                  50406.960521              18486.567830               41225979.9                -264064.3        
        15.745352                   27296                  54511.738753             -51869.448376               44596525.6                 801108.4        
        16.870020                   29249                  58403.359188             -80418.287393               47913987.1                1310562.3        
        17.994688                   31307                  62499.494395             -21377.040735               51323494.9                 373956.0        
        19.119356                   33361                  66590.103801             101177.411846               54514286.8                -1864022.0       
        20.244024                   35337                  70521.190856              49952.317743               57718720.9                -967617.3        
        21.368692                   37359                  74543.388352             113237.627179               60920442.3                -2366129.4       
        22.493360                   39291                  78389.044798              74871.028731               63952687.8                -1628879.6       
        23.618028                   41320                  82424.723536              15959.400811               67242013.2                -372942.2        
        24.742696                   43360                  86479.001235              49568.721444               70472115.5                -1211187.3       
        25.867364                   45339                  90411.970796              51539.585000               73607584.7                -1321317.0       
        26.992032                   47389                  94485.125022             -80731.998286               76910100.2                2131200.8        
        28.116700                   49375                  98425.806845              58979.546308               80213106.1                -1650541.1       
        29.241368                   51353                 102351.225239              12987.288709               83278561.1                -381355.3        
        30.366036                   53356                 106329.398448              11940.922247               86433693.8                -363920.2        
        31.490704                   55416                 110418.361813              10417.848987               89600089.3                -325247.9        
        32.615372                   57421                 114401.643497              82011.900020               92833589.0                -2589475.9       
        33.740040                   59348                 118225.109955             -64133.149134               95964396.5                2143523.8        
        34.864708                   61384                 122270.210438             -39037.216271               99189012.2                1347342.0        
        35.989376                   63506                 126484.986847              4020.601041               102535412.4                -165254.1        
        37.114044                   65423                 130290.709743              23871.021140              105672728.8                -896186.5        
        38.238712                   67355                 134128.589546              17267.763444              108754629.5                -656447.4        
        39.363380                   69412                 138211.168659             -29115.966450              112223294.7                1127827.6        
        40.488048                   71444                 142246.975445             -71011.734734              115651294.5                2833240.0        
        41.612716                   73458                 146248.519242              44291.801831              118918975.8                -1807575.2       
        42.737384                   75462                 150225.699966             -23341.748567              122096807.0                 953817.1        
        43.862052                   77581                 154431.784109              20533.233643              125540537.0                -878622.0        
        44.986720                   79426                 158088.497789             123475.678994              128338815.0                -5505571.2       
        46.111388                   81524                 162244.137494              98725.405411              131550289.6                -4477258.1       
        47.236056                   83532                 166219.408499              53450.128427              134698258.5                -2477207.3       
        48.360724                   85470                 170055.838167             -43301.236710              137821612.4                2099736.2        
        49.485392                   87538                 174146.889207             -87798.490922              141399960.7                4294749.9        
        50.610060                   89427                 177879.864051              12864.541558              144318777.3                -635622.4        
        51.734728                   91529                 182037.579795              72588.329945              147766610.7                -3738851.7       
        52.859396                   93509                 185947.071664             222722.841233              150605464.7               -11638523.6       
        53.984064                   95376                 189633.793830             192581.756307              153283804.8               -10282526.6       
        55.108732                   97443                 193710.852665             -69416.941714              156244984.6                3815335.0        
        56.233400                   99520                 197804.275987              41182.165431              159666730.0                -2273149.1       
        57.358068                   101443                201590.546368              12936.148953              162883414.7                -774586.7        
        58.482736                   103425                205480.508577              42980.376234              166069759.1                -2480790.3       
        59.607404                   105377                209311.144409             -43600.535687              169293419.2                2578225.2        
        60.732072                   107473                213420.067975             -20479.848080              172719569.5                1214641.9        
        61.856740                   109341                217064.391272             106492.252386              175663158.3                -6528594.1       
        62.981408                   111407                221104.559451             148734.512726              178590352.3                -9304564.2       
        64.106076                   113386                224967.929390             117167.393107              181568176.4                -7444037.2       
        65.230744                   115332                228753.913661             228496.272193              184363796.1               -14774468.7       
        66.355412                   117328                232625.076148             220046.531338              187009693.3               -14496783.1       
        67.480080                   119207                236241.306859              5968.451859               189763818.9                -403893.7        
        68.604748                   121258                240175.281227             162230.858208              193122225.1               -11066512.3       
        69.729416                   123152                243768.496710             239090.614817              195550313.4               -16512491.3       
        70.854084                   125161                247537.655163             348581.817631              198346344.1               -24492286.3       
        71.978752                   126984                250879.892396             272725.447185              200671277.1               -19454851.8       
        73.103420                   128841                254211.938489             253361.772013              203161157.7               -18392475.7       
