           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    765                   1165.119707               -2376.250610               2271160.0                   1674.0         
         2.249336                    2272                  3460.925843               -2470.701219               6738571.2                   6554.9         
         3.374004                    3860                  5879.906995              -53172.721014               11501447.9                 150773.7        
         4.498672                    5421                  8259.111255              -53084.442999               16256926.8                 202602.7        
         5.623340                    6896                  10506.971379              -4799.852627               20718884.8                 16484.2         
         6.748008                    8454                  12881.733498             -22046.848968               25410742.5                 135682.0        
         7.872676                   10051                  15317.848802              -5147.013749               30210599.0                 51354.3         
         8.997344                   11497                  17525.505764             -38842.457674               34706170.4                 322333.1        
        10.122012                   13050                  19894.458726             -100500.291487              39439614.9                 961336.3        
        11.246680                   14741                  22477.328265             -114423.645253              44752784.1                1219023.9        
        12.371348                   16170                  24659.647877              72275.696021               49144451.0                -850612.3        
        13.496016                   17673                  26956.491103              1338.057229                53611362.2                 -23362.0        
        14.620684                   19362                  29535.479563             -104559.813857              58791723.2                1443212.2        
        15.745352                   20811                  31746.923740              61781.097310               63264737.1                -947520.9        
        16.870020                   22242                  33934.641274             -64803.301756               67628641.1                1069191.4        
        17.994688                   23929                  36509.399288              -821.046054                72842521.6                  -946.4         
        19.119356                   25518                  38933.426975             -72105.745051               77821858.7                1310737.7        
        20.244024                   26926                  41082.555876              86268.514358               82081421.9                -1667353.8       
        21.368692                   28585                  43616.237856              72317.014475               86998930.2                -1452197.8       
        22.493360                   30008                  45785.385324             -61413.411089               91207143.3                1313725.7        
        23.618028                   31520                  48089.682779             -27511.889232               95823752.1                 661537.8        
        24.742696                   33154                  50583.058397              30361.531195              100967355.7                -745146.7        
        25.867364                   34747                  53014.578364              46484.564982              105809235.5                -1171518.2       
        26.992032                   36205                  55238.246605              5643.709883               110098689.8                -116312.5        
        28.116700                   37804                  57679.031734             -12061.282475              115033319.2                 339558.5        
        29.241368                   39330                  60007.095924              11131.273003              119624521.3                -335438.5        
        30.366036                   40817                  62276.902616             -29237.942482              124263186.8                 866274.8        
        31.490704                   42361                  64635.024053              22867.792287              128980751.4                -709799.9        
        32.615372                   44002                  67139.709781             -55896.282043              133790632.4                1779535.3        
        33.740040                   45455                  69362.790913             -196034.161950             138366658.2                6527181.7        
        34.864708                   47004                  71727.115694              47772.402697              143254986.2                -1663368.8       
        35.989376                   48559                  74101.628123              14748.861541              147952373.8                -521719.2        
        37.114044                   50097                  76454.599703              -3533.415313              152697903.7                 156746.3        
        38.238712                   51737                  78956.128048              33726.237849              157719623.1                -1277723.5       
        39.363380                   53238                  81246.797062             -91187.379111              162284409.7                3554527.0        
        40.488048                   54633                  83382.769327             -138761.185425             166969272.8                5537440.0        
        41.612716                   56392                  86069.300406             -60767.488581              172350963.1                2453349.7        
        42.737384                   57820                  88256.586015             107956.956173              176637707.1                -4575282.6       
        43.862052                   59240                  90427.765624             -69137.648229              180787913.7                3010410.5        
        44.986720                   61046                  93193.509833             -199319.663300             186395976.3                8836596.3        
        46.111388                   62449                  95342.219614              48349.083101              190851724.0                -2283699.2       
        47.236056                   63910                  97582.670067              1581.771228               195211090.8                 -45144.1        
        48.360724                   65570                 100122.820360             -282676.297862             200865915.3                13470569.2       
        49.485392                   67105                 102483.514886             -225307.867951             206116906.2                11025271.8       
        50.610060                   68757                 105014.250776              95264.791166              211295885.6                -4729287.3       
        51.734728                   70151                 107155.457161              20464.107224              215880201.8                -1092506.9       
        52.859396                   71803                 109694.560077             -108238.416307             220987176.0                5676148.8        
        53.984064                   73337                 112048.356813             -288364.070442             225880142.3                15388571.0       
        55.108732                   74905                 114462.499771             -281780.413889             230944895.2                15431989.2       
        56.233400                   76372                 116716.206840             -128736.948753             235725283.5                7158343.4        
        57.358068                   78124                 119402.511672             -119912.744584             241571638.7                6761708.6        
        58.482736                   79595                 121662.746862             -78694.079342              246008074.1                4588418.1        
        59.607404                   81076                 123925.411135              16359.588440              250674042.1                -988139.1        
        60.732072                   82632                 126304.716275              30272.859917              255463524.1                -1761820.6       
        61.856740                   84251                 128776.217242             122170.886005              260666350.5                -7523706.3       
        62.981408                   85697                 130978.788164             312131.614913              264886991.6               -19506898.4       
