 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      15000      35000      50000        0          0          0          1          7          8          0        1.0009     1.0032     1.0079     1.0055      0.60      0.7821     5.4945     6.2766     0.0000     0.0000     0.0000    65449.85 
900000.00     5947      12348      18295       9053      22652      31705       1234       3071       4305       880       1.0006     1.0015     1.0006     1.0007      0.60     963.3988  2396.9388  3360.3376  7069.1759  17684.4226 24753.5984  65449.85 
1800000.00    4031       7746      11777      10969      27254      38223       4266      10640      14906       1911      1.0008     1.0018     1.0008     1.0005      0.60    3328.5430  8301.1410  11629.6840 8558.2379  21261.3585 29819.5965  65449.85 
2700000.00    3225       6051       9276      11775      28949      40724       8627      21125      29752       4072      1.0023     1.0030     1.0013     1.0003      0.60    6728.5480  16473.2725 23201.8206 9184.3137  22575.7673 31760.0810  65449.85 
3600000.00    3101       5899       9000      11899      29101      41000      11074      27033      38107      13666      1.0010     1.0019     1.0010     1.0007      0.60    8636.3654  21078.3259 29714.6913 9279.7973  22692.4685 31972.2657  65449.85 
4500000.00    2849       5249       8098      12151      29751      41902      12056      29500      41556      13967      1.0010     1.0008     1.0015     1.0010      0.60    9401.7881  23003.0649 32404.8529 9476.0955  23199.3706 32675.4661  65449.85 
5400000.00    2749       5052       7801      12251      29948      42199      10866      26557      37423      10549      1.0009     1.0008     1.0009     1.0009      0.60    8475.3236  20706.4107 29181.7343 9555.4846  23349.9923 32905.4769  65449.85 
6300000.00    2773       5185       7958      12227      29815      42042      11796      28786      40582      21021      1.0011     1.0022     1.0002     1.0000      0.60    9201.4273  22449.2635 31650.6908 9537.9018  23252.1723 32790.0741  65449.85 
7200000.00    2627       4928       7555      12373      30072      42445      12373      30072      42445      42445      1.0012     1.0007     1.0010     1.0007      0.60    9647.9411  23443.5852 33091.5264 9647.9411  23443.5852 33091.5264  65449.85 
8100000.00    2655       4880       7535      12345      30120      42465      12345      30120      42465      42465      1.0012     1.0005     1.0010     1.0012      0.60    9627.8987  23485.8758 33113.7744 9627.8987  23485.8758 33113.7744  65449.85 
9000000.00    2566       4776       7342      12434      30224      42658      12434      30224      42658      42658      1.0005     1.0011     1.0005     1.0007      0.60    9695.1133  23561.2821 33256.3954 9695.1133  23561.2821 33256.3954  65449.85 
9900000.00    2668       4865       7533      12332      30135      42467      11986      29243      41229      21233      1.0014     1.0004     1.0015     1.0016      0.60    9344.9691  22794.6572 32139.6263 9614.9855  23490.6963 33105.6817  65449.85 
10800000.00    2530       4557       7087      12470      30443      42913      12127      29567      41694      21456      1.0001     1.0007     1.0004     0.9999      0.60    9454.3037  23049.0505 32503.3542 9721.9834  23733.0584 33455.0418  65449.85 
11700000.00    2682       4929       7611      12318      30071      42389      11501      28026      39527      21194      1.0000     1.0000     1.0011     1.0015      0.60    8966.0255  21845.3144 30811.3399 9603.1578  23439.0978 33042.2556  65449.85 
12600000.00    2710       5036       7746      12290      29964      42254      12204      29759      41963      21127      1.0005     0.9999     1.0003     1.0010      0.60    9512.0099  23189.8905 32701.9004 9579.1251  23349.8843 32929.0095  65449.85 
13500000.00    2603       4920       7523      12397      30080      42477      12301      29862      42163      14159      1.0011     0.9999     1.0011     1.0011      0.60    9586.1991  23266.8080 32853.0071 9661.2897  23437.3058 33098.5955  65449.85 
14400000.00    2392       4470       6862      12608      30530      43138      12537      30388      42925      21569      1.0001     1.0004     1.0016     1.0006      0.60    9768.4239  23674.7732 33443.1971 9823.9582  23785.8514 33609.8097  65449.85 
15300000.00    2411       4368       6779      12589      30632      43221      12539      30521      43060      21610      1.0000     0.9996     1.0000     1.0010      0.60    9771.1667  23784.1927 33555.3594 9810.1831  23870.9442 33681.1273  65449.85 
16200000.00    2595       4646       7241      12405      30354      42759      12405      30354      42759      42759      1.0008     1.0006     1.0007     1.0008      0.60    9670.3920  23659.9811 33330.3731 9670.3920  23659.9811 33330.3731  65449.85 
17100000.00    2597       4763       7360      12403      30237      42640      12403      30237      42640      42640      1.0000     1.0000     1.0000     1.0008      0.60    9668.3284  23565.9581 33234.2865 9668.3284  23565.9581 33234.2865  65449.85 
18000000.00    2481       4392       6873      12519      30608      43127      12459      30501      42960      21563      1.0008     0.9996     1.0008     1.0008      0.60    9709.8107  23765.0024 33474.8131 9756.6552  23848.5512 33605.2064  65449.85 
18900000.00    2649       4851       7500      12351      30149      42500      12163      29647      41810      14166      1.0009     1.0007     1.0009     1.0000      0.60    9479.6074  23100.8350 32580.4424 9626.3036  23492.8861 33119.1897  65449.85 
19800000.00    2610       4645       7255      12390      30355      42745      12266      30017      42283      10686      1.0017     1.0017     1.0017     1.0011      0.60    9552.2868  23369.3638 32921.6506 9649.3204  23633.7429 33283.0634  65449.85 
20700000.00    2588       4731       7319      12412      30269      42681      12412      30269      42681      42681      1.0006     1.0010     1.0011     1.0006      0.60    9675.7895  23587.4435 33263.2330 9675.7895  23587.4435 33263.2330  65449.85 
21600000.00    2404       4544       6948      12596      30456      43052      12596      30456      43052      43052      1.0005     1.0021     1.0007     1.0001      0.60    9812.5115  23721.6551 33534.1665 9812.5115  23721.6551 33534.1665  65449.85 
22500000.00    2415       4459       6874      12585      30541      43126      12585      30541      43126      43126      1.0004     1.0004     1.0006     0.9999      0.60    9808.3643  23798.0358 33606.4001 9808.3643  23798.0358 33606.4001  65449.85 
23400000.00    2280       4260       6540      12720      30740      43460      12720      30740      43460      43460      1.0008     1.0007     1.0006     1.0008      0.60    9911.6516  23947.8814 33859.5331 9911.6516  23947.8814 33859.5331  65449.85 
24300000.00    2475       4521       6996      12525      30479      43004      12525      30479      43004      43004      1.0009     1.0009     0.9998     1.0013      0.60    9763.8358  23751.8296 33515.6654 9763.8358  23751.8296 33515.6654  65449.85 
25200000.00    2441       4349       6790      12559      30651      43210      12536      30567      43103      21605      1.0004     1.0015     1.0005     1.0004      0.60    9769.0086  23816.4512 33585.4598 9786.9703  23882.1171 33669.0874  65449.85 
