 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      80000      20000      100000       0          0          0          7          4          11         0        1.0013     1.0050     1.0032     1.0021      0.60      5.4972     3.1416     8.6388     0.0000     0.0000     0.0000   130899.70 
4099999.00   21926       2182      24108      58074      17818      75892      22159       6773      28932       3449      1.0004     1.0007     1.0004     1.0006      0.60    17378.8606 5310.8100  22689.6706 45548.5448 13972.1063 59520.6512 130899.70 
8199998.00   12790       892       13682      67210      19108      86318      47774      13543      61317      17263      1.0005     1.0004     1.0005     1.0007      0.60    37464.9702 10617.4121 48082.3823 52705.2048 14979.5815 67684.7863 130899.70 
12299997.00    8971       621        9592      71029      19379      90408      45607      12385      57992      30136      1.0006     1.0006     1.0008     1.0003      0.60    35774.8362 9712.8957  45487.7319 55714.4546 15197.8566 70912.3111 130899.70 
16399996.00    9363       670       10033      70637      19330      89967      64323      17528      81851      44983      1.0005     1.0005     1.0005     1.0007      0.60    50449.7733 13744.2099 64193.9833 55402.4898 15157.5034 70559.9932 130899.70 
20499995.00    9382       759       10141      70618      19241      89859      64036      17422      81458      22464      1.0006     1.0009     1.0006     1.0004      0.60    50226.0112 13661.7947 63887.8059 55389.2405 15088.2141 70477.4546 130899.70 
24599994.00    9659       738       10397      70341      19262      89603      68139      18741      86880      22400      1.0006     1.0006     1.0004     1.0003      0.60    53442.1578 14695.0697 68137.2274 55169.9494 15103.6600 70273.6094 130899.70 
28699993.00    8822       663        9485      71178      19337      90515      70341      19180      89521      18103      1.0006     1.0006     1.0006     1.0008      0.60    55169.5536 15039.8730 70209.4266 55826.6316 15163.0890 70989.7205 130899.70 
32799992.00    9193       650        9843      70807      19350      90157      69851      19179      89030      22539      1.0005     1.0007     1.0005     1.0010      0.60    54773.3127 15035.5756 69808.8883 55523.6450 15169.7631 70693.4082 130899.70 
36899991.00    7934       600        8534      72066      19400      91466      71959      19375      91334      45733      1.0006     1.0006     1.0004     1.0007      0.60    56436.6218 15192.1929 71628.8147 56520.5999 15211.8156 71732.4155 130899.70 
40999990.00    8555       703        9258      71445      19297      90742      70738      19143      89881      18148      1.0008     1.0007     1.0005     1.0006      0.60    55475.5047 15008.7003 70484.2050 56030.4781 15129.5526 71160.0307 130899.70 
45099989.00    9560       709       10269      70440      19291      89731      68562      18892      87454      22432      1.0004     1.0004     1.0006     1.0007      0.60    53770.9892 14812.9541 68583.9433 55244.3709 15125.9317 70370.3026 130899.70 
49199988.00    8136       526        8662      71864      19474      91338      68274      18659      86933      22834      1.0007     1.0007     1.0006     1.0003      0.60    53546.4986 14631.2470 68177.7456 56363.5678 15270.5825 71634.1503 130899.70 
53299987.00    8657       698        9355      71343      19302      90645      68437      18655      87092      30215      1.0004     1.0004     1.0004     1.0005      0.60    53674.4619 14627.9760 68302.4379 55954.8768 15135.6204 71090.4972 130899.70 
57399986.00    8711       689        9400      71289      19311      90600      69126      18849      87975      18120      1.0006     1.0005     1.0005     1.0006      0.60    54213.8426 14779.8932 68993.7358 55911.2433 15142.3804 71053.6238 130899.70 
61499985.00    8838       626        9464      71162      19374      90536      69715      19091      88806      30178      1.0005     1.0004     1.0005     1.0005      0.60    54674.6034 14969.6170 69644.2204 55810.0296 15191.6364 71001.6660 130899.70 
65599984.00    7946       569        8515      72054      19431      91485      70418      19113      89531      30495      1.0005     1.0005     1.0005     1.0003      0.60    55225.5644 14986.1495 70211.7139 56509.3592 15235.6776 71745.0368 130899.70 
69699983.00    8191       596        8787      71809      19404      91213      69017      18834      87851      18242      1.0007     1.0007     1.0006     1.0007      0.60    54128.4320 14768.5529 68896.9849 56319.4258 15215.7703 71535.1961 130899.70 
73799982.00    9140       694        9834      70860      19306      90166      69411      19000      88411      30055      1.0004     1.0003     1.0004     1.0001      0.60    54435.6968 14896.4334 69332.1302 55572.8384 15136.5428 70709.3812 130899.70 
77899981.00    9144       697        9841      70856      19303      90159      68093      18743      86836      18031      1.0006     1.0005     1.0004     1.0005      0.60    53399.8280 14695.3529 68095.1810 55568.0414 15134.7118 70702.7532 130899.70 
81999980.00    8567       646        9213      71433      19354      90787      69202      18902      88104      30262      1.0007     1.0006     1.0007     1.0011      0.60    54274.3917 14821.4645 69095.8562 56025.3254 15176.1574 71201.4828 130899.70 
86099979.00    8205       592        8797      71795      19408      91203      70022      19076      89098      22800      1.0006     1.0006     1.0001     1.0006      0.60    54913.0480 14956.9097 69869.9577 56304.4950 15217.4177 71521.9127 130899.70 
90199978.00    9302       758       10060      70698      19242      89940      69604      19061      88665      29980      1.0006     1.0006     1.0007     1.0008      0.60    54588.4462 14945.3383 69533.7845 55446.9561 15087.3685 70534.3247 130899.70 
94299977.00    7852       555        8407      72148      19445      91593      71943      19421      91364      45796      1.0005     1.0006     1.0003     1.0008      0.60    56419.9930 15227.1581 71647.1510 56580.9304 15245.9932 71826.9236 130899.70 
98399976.00    7817       623        8440      72183      19377      91560      72183      19377      91560      91560      1.0004     1.0007     1.0006     1.0004      0.60    56606.5093 15192.3448 71798.8541 56606.5093 15192.3448 71798.8541 130899.70 
102499975.00    8403       608        9011      71597      19392      90989      70978      19253      90231      45494      1.0007     1.0007     1.0004     1.0004      0.60    55654.9182 15092.5092 70747.4274 56140.7166 15201.5742 71342.2908 130899.70 
106599974.00    8513       656        9169      71487      19344      90831      69400      18916      88316      18166      1.0005     1.0005     1.0007     1.0006      0.60    54422.5657 14829.2640 69251.8297 56060.5352 15165.0800 71225.6152 130899.70 
110699973.00    8622       626        9248      71378      19374      90752      71063      19339      90402      30250      1.0005     1.0006     1.0005     1.0005      0.60    55724.1622 15160.8104 70884.9726 55971.4491 15188.2910 71159.7402 130899.70 
114799972.00    8184       611        8795      71816      19389      91205      71816      19389      91205      91205      1.0004     1.0006     1.0004     1.0004      0.60    56317.9173 15201.3655 71519.2828 56317.9173 15201.3655 71519.2828 130899.70 
118899971.00    8661       648        9309      71339      19352      90691      70892      19239      90131      45345      1.0006     1.0008     1.0006     1.0002      0.60    55582.7044 15080.7409 70663.4453 55933.4752 15169.4040 71102.8792 130899.70 
122999970.00    8067       647        8714      71933      19353      91286      71781      19326      91107      45643      1.0005     1.0005     1.0003     1.0007      0.60    56290.1635 15152.4176 71442.5810 56409.4800 15173.6129 71583.0929 130899.70 
127099969.00    7823       572        8395      72177      19428      91605      72177      19428      91605      91605      1.0007     1.0005     1.0006     1.0004      0.60    56608.5410 15233.3809 71841.9219 56608.5410 15233.3809 71841.9219 130899.70 
131199968.00    7654       574        8228      72346      19426      91772      70945      19134      90079      22943      1.0007     1.0004     1.0007     1.0006      0.60    55632.6573 15001.2201 70633.8773 56732.1351 15230.3011 71962.4362 130899.70 
135299967.00    8047       583        8630      71953      19417      91370      71202      19251      90453      45685      1.0006     1.0005     1.0007     1.0006      0.60    55838.7778 15094.0609 70932.8387 56428.0965 15224.2946 71652.3912 130899.70 
