 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      25000      25000      50000        0          0          0          2          6          8          0        1.0073     1.0090     1.0073     1.0203      0.60      1.5708     4.7124     6.2832     0.0000     0.0000     0.0000    65449.85 
550000.00    20902      20481      41383       4098       4519       8617       208        207        415        165       1.0028     1.0013     1.0017     1.0016      0.60     162.3678   161.3079   323.6757  3196.8491  3524.1742  6721.0233   65449.85 
1100000.00   17487      16818      34305       7513       8182      15695       580        593        1173       280       1.0015     1.0036     1.0022     0.9991      0.60     451.6106   461.8353   913.4459  5857.0523  6378.1050  12235.1573  65449.85 
1650000.00   15758      14895      30653       9242      10105      19347       817        851        1668       358       1.0022     1.0005     1.0018     1.0021      0.60     635.9076   662.5963  1298.5039  7202.9025  7876.5082  15079.4107  65449.85 
2200000.00   14551      13605      28156      10449      11395      21844       908        921        1829       376       1.0003     1.0010     1.0003     1.0003      0.60     707.2123   717.0622  1424.2745  8142.7540  8878.0481  17020.8021  65449.85 
2750000.00   14061      12995      27056      10939      12005      22944       993        1013       2006       509       1.0014     1.0036     1.0015     1.0025      0.60     773.9750   789.1368  1563.1118  8524.2623  9351.0524  17875.3147  65449.85 
3300000.00   13265      12218      25483      11735      12782      24517       1428       1502       2930       681       1.0015     1.0004     0.9991     1.0016      0.60    1112.5020  1170.4968  2282.9987  9142.1147  9956.1253  19098.2400  65449.85 
3850000.00   13167      12036      25203      11833      12964      24797       1010       1055       2065       774       1.0009     1.0005     1.0010     0.9995      0.60     786.9425   821.4616  1608.4041  9220.2756  10098.7885 19319.0640  65449.85 
4400000.00   12582      11462      24044      12418      13538      25956       2374       2600       4974       998       1.0012     1.0012     1.0010     1.0013      0.60    1849.4485  2025.7360  3875.1846  9674.8231  10546.0157 20220.8388  65449.85 
4950000.00   12892      11910      24802      12108      13090      25198       1650       1843       3493       699       1.0012     1.0028     1.0003     0.9997      0.60    1285.8135  1435.9893  2721.8028  9432.9928  10197.2264 19630.2192  65449.85 
5500000.00   12862      11853      24715      12138      13147      25285       2154       2396       4550       936       1.0015     1.0001     1.0015     1.0002      0.60    1677.6211  1866.2851  3543.9062  9455.7969  10240.6057 19696.4026  65449.85 
6050000.00   12643      11758      24401      12357      13242      25599       1544       1599       3143       914       1.0028     0.9993     1.0032     1.0023      0.60    1201.9757  1243.9719  2445.9476  9625.0901  10312.3086 19937.3987  65449.85 
6600000.00   12678      11539      24217      12322      13461      25783       1826       1998       3824       859       1.0006     1.0036     1.0006     0.9999      0.60    1421.8098  1555.0708  2976.8806  9596.4671  10482.2922 20078.7593  65449.85 
7150000.00   12172      11019      23191      12828      13981      26809       2188       2403       4591       1072      1.0007     1.0007     1.0007     1.0017      0.60    1703.6694  1870.3000  3573.9694  9990.3390  10887.0241 20877.3632  65449.85 
7700000.00   11751      10552      22303      13249      14448      27697       2170       2415       4585       1258      1.0007     1.0007     1.0004     1.0017      0.60    1690.1255  1880.9659  3571.0914  10318.7922 11252.1161 21570.9083  65449.85 
8250000.00   12168      10995      23163      12832      14005      26837       2232       2355       4587       993       1.0005     1.0016     1.0005     1.0019      0.60    1738.6064  1833.6863  3572.2927  9995.5122  10908.8002 20904.3124  65449.85 
8800000.00   11711      10422      22133      13289      14578      27867       2227       2509       4736       995       1.0013     1.0013     1.0013     1.0007      0.60    1734.1402  1952.9182  3687.0584  10352.8822 11354.7970 21707.6792  65449.85 
