 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      25000      25000      50000        0          0          0          5          5          10         0        1.0106     1.0035     1.0065     1.0044      0.60      3.9267     3.9267     7.8534     0.0000     0.0000     0.0000    65449.85 
1500000.00    6865       4822      11687      18135      20178      38313       5451       5916      11367       2554      1.0005     1.0005     1.0003     1.0004      0.60    4264.0258  4626.4327  8890.4585  14186.6316 15780.7351 29967.3668  65449.85 
3000000.00    4568       2500       7068      20432      22500      42932      14258      15819      30077      14310      1.0004     1.0006     1.0005     1.0000      0.60    11144.6269 12359.8206 23504.4475 15971.7558 17582.4423 33554.1981  65449.85 
4500000.00    3812       1988       5800      21188      23012      44200      15544      17061      32605      11050      1.0002     1.0000     1.0002     1.0007      0.60    12146.2008 13328.9257 25475.1265 16560.3308 17981.2563 34541.5870  65449.85 
6000000.00    3655       2034       5689      21345      22966      44311      11596      12638      24234      14770      1.0005     1.0003     1.0005     1.0009      0.60    9064.5769  9877.2800  18941.8569 16685.3530 17950.1410 34635.4940  65449.85 
7500000.00    3394       1891       5285      21606      23109      44715      19143      20438      39581      11178      1.0008     1.0006     1.0007     1.0008      0.60    14965.2070 15972.9051 30938.1121 16891.8637 18061.8288 34953.6925  65449.85 
9000000.00    3580       2158       5738      21420      22842      44262      20959      22387      43346      14754      1.0001     1.0009     1.0005     1.0001      0.60    16381.9740 17493.9968 33875.9708 16742.3855 17849.9941 34592.3796  65449.85 
10500000.00    3363       1954       5317      21637      23046      44683      20091      21436      41527      11170      1.0007     1.0007     1.0007     1.0002      0.60    15704.0276 16750.0915 32454.1191 16913.1925 18008.8588 34922.0513  65449.85 
12000000.00    3490       1997       5487      21510      23003      44513      20329      21784      42113      22256      1.0004     1.0008     1.0004     1.0010      0.60    15892.3392 17025.6201 32917.9593 16816.0855 17978.7567 34794.8423  65449.85 
13500000.00    3341       1949       5290      21659      23051      44710      20514      21906      42420      14903      1.0007     1.0001     1.0009     1.0007      0.60    16031.5149 17113.2099 33144.7248 16927.4114 18008.9433 34936.3547  65449.85 
15000000.00    3006       1640       4646      21994      23360      45354      20961      22303      43264      22677      1.0003     1.0013     1.0009     1.0000      0.60    16380.8965 17425.2941 33806.1906 17188.8852 18251.5738 35440.4591  65449.85 
16500000.00    2955       1569       4524      22045      23431      45476      22045      23431      45476      45476      1.0007     1.0006     1.0007     1.0012      0.60    17221.9095 18299.0274 35520.9370 17221.9095 18299.0274 35520.9370  65449.85 
18000000.00    2991       1698       4689      22009      23302      45311      21903      23194      45097      22655      1.0001     1.0010     1.0005     1.0001      0.60    17114.6242 18116.9231 35231.5472 17197.6756 18201.4687 35399.1443  65449.85 
19500000.00    3217       1795       5012      21783      23205      44988      21783      23205      44988      44988      1.0003     1.0001     1.0004     1.0003      0.60    17016.6548 18119.8736 35136.5284 17016.6548 18119.8736 35136.5284  65449.85 
21000000.00    2927       1500       4427      22073      23500      45573      22073      23500      45573      45573      1.0006     0.9999     1.0001     1.0006      0.60    17250.0499 18359.3320 35609.3819 17250.0499 18359.3320 35609.3819  65449.85 
22500000.00    3220       1890       5110      21780      23110      44890      21780      23110      44890      44890      1.0006     1.0004     1.0006     1.0006      0.60    17020.9564 18057.3463 35078.3027 17020.9564 18057.3463 35078.3027  65449.85 
24000000.00    2899       1580       4479      22101      23420      45521      22101      23420      45521      45521      1.0011     1.0004     1.0011     1.0008      0.60    17267.5565 18293.2256 35560.7821 17267.5565 18293.2256 35560.7821  65449.85 
25500000.00    2908       1647       4555      22092      23353      45445      22092      23353      45445      45445      1.0010     1.0002     1.0009     1.0008      0.60    17258.1452 18239.9760 35498.1212 17258.1452 18239.9760 35498.1212  65449.85 
27000000.00    2901       1651       4552      22099      23349      45448      22099      23349      45448      45448      1.0004     1.0006     1.0008     1.0003      0.60    17268.9906 18242.2184 35511.2091 17268.9906 18242.2184 35511.2091  65449.85 
28500000.00    2852       1564       4416      22148      23436      45584      22148      23436      45584      45584      1.0010     1.0011     1.0009     1.0000      0.60    17304.4273 18305.0168 35609.4442 17304.4273 18305.0168 35609.4442  65449.85 
30000000.00    2741       1482       4223      22259      23518      45777      22122      23388      45510      22888      1.0009     1.0009     0.9999     1.0004      0.60    17287.2426 18272.9911 35560.2338 17394.4859 18374.7744 35769.2603  65449.85 
31500000.00    2778       1561       4339      22222      23439      45661      22222      23439      45661      45661      1.0001     1.0006     1.0006     1.0002      0.60    17358.9317 18307.1518 35666.0835 17358.9317 18307.1518 35666.0835  65449.85 
33000000.00    2992       1703       4695      22008      23297      45305      22008      23297      45305      45305      1.0005     1.0003     1.0008     1.0005      0.60    17195.5770 18196.6314 35392.2084 17195.5770 18196.6314 35392.2084  65449.85 
34500000.00    3011       1714       4725      21989      23286      45275      21989      23286      45275      45275      1.0006     1.0007     1.0005     1.0006      0.60    17180.3204 18187.7198 35368.0402 17180.3204 18187.7198 35368.0402  65449.85 
36000000.00    2951       1662       4613      22049      23338      45387      21897      23203      45100      22693      1.0007     1.0009     1.0005     1.0008      0.60    17107.7643 18126.7532 35234.5175 17226.8959 18232.5649 35459.4608  65449.85 
