 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      25000      25000      50000        0          0          0          3          6          9          0        1.0065     1.0065     1.0078     1.0045      0.60      2.3562     4.7124     7.0686     0.0000     0.0000     0.0000    65449.85 
1699999.00    4074       3102       7176      20926      21898      42824      10560      11119      21679       4282      1.0004     1.0005     1.0002     1.0004      0.60    8254.2508  8687.7523  16942.0032 16355.0355 17109.6374 33464.6729  65449.85 
3399998.00    2542       1853       4395      22458      23147      45605      11152      11516      22668       9121      1.0004     1.0004     1.0000     1.0007      0.60    8715.3318  8998.3198  17713.6517 17545.0624 18080.7926 35625.8550  65449.85 
5099997.00    2470       1890       4360      22530      23110      45640      22251      22841      45092      22820      1.0006     1.0012     1.0006     1.0004      0.60    17384.3080 17843.7218 35228.0297 17602.3543 18054.0507 35656.4050  65449.85 
6799996.00    2257       1665       3922      22743      23335      46078      22009      22579      44588      23039      1.0007     1.0007     1.0007     1.0005      0.60    17193.4543 17637.2396 34830.6939 17768.1482 18229.0521 35997.2004  65449.85 
8499995.00    2093       1475       3568      22907      23525      46432      22779      23394      46173      23216      1.0006     1.0006     1.0006     1.0006      0.60    17800.7621 18277.0804 36077.8425 17901.0493 18379.7618 36280.8111  65449.85 
10199994.00    2144       1609       3753      22856      23391      46247      22856      23391      46247      46247      1.0008     1.0008     1.0010     1.0003      0.60    17848.8971 18265.9676 36114.8647 17848.8971 18265.9676 36114.8647  65449.85 
11899993.00    2107       1572       3679      22893      23428      46321      22161      22792      44953      23160      1.0006     1.0007     1.0004     1.0002      0.60    17319.3786 17809.6510 35129.0296 17891.6459 18306.9384 36198.5843  65449.85 
13599992.00    2283       1681       3964      22717      23319      46036      22639      23242      45881      23018      1.0004     1.0010     1.0004     1.0004      0.60    17687.6744 18157.2508 35844.9253 17748.7512 18217.5492 35966.3004  65449.85 
15299991.00    1849       1328       3177      23151      23672      46823      23151      23672      46823      46823      1.0002     1.0005     1.0003     1.0007      0.60    18088.6193 18493.0477 36581.6670 18088.6193 18493.0477 36581.6670  65449.85 
