 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      15000      35000      50000        0          0          0          1          7          8          0        1.0073     1.0073     1.0040     1.0036      0.60      0.7854     5.4978     6.2832     0.0000     0.0000     0.0000    65449.85 
550000.00    12040      27017      39057       2960       7983      10943       124        390        514        182       1.0014     1.0025     1.0018     1.0016      0.60     96.7680    304.1799   400.9479  2307.9953  6223.6243  8531.6196   65449.85 
1100000.00   10161      22158      32319       4839      12842      17681       331        924        1255       315       1.0017     1.0016     1.0009     1.0028      0.60     257.8665   719.7410   977.6075  3771.4846  10007.8084 13779.2930  65449.85 
1650000.00    9290      19736      29026       5710      15264      20974       403        1020       1423       446       1.0008     1.0008     1.0008     1.0004      0.60     314.0102   794.5259  1108.5361  4448.3807  11887.5980 16335.9787  65449.85 
2200000.00    8911      18324      27235       6089      16676      22765       509        1296       1805       583       1.0011     1.0012     1.0006     1.0038      0.60     395.8147  1007.5569  1403.3716  4741.6737  12982.9338 17724.6075  65449.85 
2750000.00    8258      16765      25023       6742      18235      24977       597        1546       2143       609       1.0016     1.0040     0.9999     1.0015      0.60     464.9227  1204.0330  1668.9557  5252.1799  14199.9289 19452.1088  65449.85 
3300000.00    8020      15851      23871       6980      19149      26129       978        2707       3685       746       1.0013     1.0008     1.0015     1.0013      0.60     760.6397  2105.7384  2866.3781  5434.6959  14906.6792 20341.3750  65449.85 
3850000.00    7824      15655      23479       7176      19345      26521       1585       4156       5741       1153      1.0007     1.0001     1.0005     1.0010      0.60    1234.3203  3235.1077  4469.4281  5587.5958  15057.1257 20644.7215  65449.85 
4400000.00    7643      15084      22727       7357      19916      27273       1507       4082       5589       1010      1.0016     1.0019     1.0008     1.0009      0.60    1174.0001  3178.0781  4352.0782  5729.0996  15504.3793 21233.4789  65449.85 
4950000.00    7676      14737      22413       7324      20263      27587       1911       5324       7235       1379      0.9998     0.9999     1.0010     1.0012      0.60    1487.7524  4142.3524  5630.1048  5702.3860  15771.4575 21473.8435  65449.85 
5500000.00    7765      15043      22808       7235      19957      27192       1086       2996       4082       1133      1.0010     1.0015     1.0016     1.0010      0.60     845.8659  2331.8709  3177.7368  5633.0618  15533.3044 21166.3662  65449.85 
6050000.00    7765      15178      22943       7235      19822      27057       1174       3351       4525       966       1.0012     1.0017     1.0004     1.0012      0.60     913.3827  2607.5211  3520.9038  5631.4172  15426.5949 21058.0121  65449.85 
6600000.00    7518      14208      21726       7482      20792      28274       1762       4833       6595       1570      1.0000     1.0030     1.0014     1.0029      0.60    1370.5675  3756.4691  5127.0366  5823.5820  16179.6853 22003.2673  65449.85 
7150000.00    7358      13854      21212       7642      21146      28788       1826       5043       6869       1308      1.0018     1.0018     1.0002     1.0000      0.60    1420.2548  3922.3696  5342.6243  5948.4714  16455.9816 22404.4530  65449.85 
7700000.00    7084      13115      20199       7916      21885      29801       2365       6560       8925       1753      1.0019     1.0032     1.0019     1.0000      0.60    1840.3753  5104.1024  6944.4777  6161.3815  17030.0388 23191.4204  65449.85 
8250000.00    7213      13541      20754       7787      21459      29246       1732       4747       6479       1624      1.0010     1.0015     1.0012     1.0000      0.60    1348.5420  3695.0902  5043.6322  6064.1995  16700.8832 22765.0827  65449.85 
8800000.00    7126      13333      20459       7874      21667      29541       1822       4917       6739       1737      1.0014     1.0004     1.0014     1.0004      0.60    1417.8264  3825.9429  5243.7693  6128.8927  16859.8434 22988.7361  65449.85 
9350000.00    7229      13358      20587       7771      21642      29413       2065       5819       7884       1548      1.0018     0.9989     1.0018     1.0009      0.60    1607.4325  4528.7594  6136.1919  6049.1326  16842.4028 22891.5354  65449.85 
