 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      35000      15000      50000        0          0          0          7          2          9          0        1.0065     1.0065     1.0065     1.0146      0.60      5.4978     1.5708     7.0686     0.0000     0.0000     0.0000    65449.85 
1699999.00    5740       1889       7629      29260      13111      42371      26933      12081      39014       5296      1.0006     1.0006     1.0003     1.0010      0.60    21061.0930 9445.0549  30506.1479 22882.2216 10250.7721 33132.9937  65449.85 
3399998.00    3829       1207       5036      31171      13793      44964      25618      11330      36948      14988      1.0006     1.0006     1.0002     1.0007      0.60    20025.5953 8855.2119  28880.8072 24367.9008 10780.8798 35148.7806  65449.85 
5099997.00    3058       1004       4062      31942      13996      45938      31942      13996      45938      45938      1.0005     1.0005     1.0005     1.0009      0.60    24974.8054 10940.4912 35915.2966 24974.8054 10940.4912 35915.2966  65449.85 
6799996.00    2840       855        3695      32160      14145      46305      27990      12301      40291      23152      1.0009     1.0004     1.0003     0.9997      0.60    21883.2372 9615.5677  31498.8050 25143.1647 11056.6222 36199.7869  65449.85 
8499995.00    2888       897        3785      32112      14103      46215      27996      12317      40313      23107      1.0004     1.0003     1.0004     1.0008      0.60    21890.6049 9628.8713  31519.4762 25110.0161 11025.9848 36136.0009  65449.85 
10199994.00    2989       999        3988      32011      14001      46012      31912      13962      45874      23006      1.0002     1.0007     1.0002     1.0008      0.60    24951.6463 10915.3618 35867.0082 25029.2553 10945.9028 35975.1581  65449.85 
11899993.00    2719       903        3622      32281      14097      46378      32281      14097      46378      46378      1.0003     1.0003     1.0006     1.0014      0.60    25238.4157 11019.2612 36257.6769 25238.4157 11019.2612 36257.6769  65449.85 
13599992.00    2992       893        3885      32008      14107      46115      32008      14107      46115      46115      1.0004     1.0004     1.0003     1.0005      0.60    25013.8857 11021.4287 36035.3144 25013.8857 11021.4287 36035.3144  65449.85 
15299991.00    2807       870        3677      32193      14130      46323      30107      13241      43348      11580      1.0007     1.0002     1.0007     1.0007      0.60    23535.0621 10349.0672 33884.1294 25168.0797 11044.8034 36212.8831  65449.85 
16999990.00    2822       880        3702      32178      14120      46298      31713      13911      45624      15432      1.0005     1.0005     1.0001     1.0003      0.60    24783.4697 10867.6948 35651.1646 25147.7587 11031.3826 36179.1413  65449.85 
18699989.00    2673       839        3512      32327      14161      46488      32237      14110      46347      23244      1.0004     1.0002     1.0004     1.0005      0.60    25198.4540 11026.2795 36224.7335 25269.0485 11066.2658 36335.3143  65449.85 
20399988.00    2525       711        3236      32475      14289      46764      32328      14218      46546      23382      1.0005     1.0005     1.0006     1.0001      0.60    25270.4886 11111.9459 36382.4344 25385.7330 11167.6086 36553.3417  65449.85 
22099987.00    2401       733        3134      32599      14267      46866      32599      14267      46866      46866      1.0009     1.0009     1.0007     0.9997      0.60    25477.8163 11148.2348 36626.0511 25477.8163 11148.2348 36626.0511  65449.85 
23799986.00    2609       812        3421      32391      14188      46579      32391      14188      46579      46579      1.0001     1.0010     1.0008     1.0001      0.60    25320.6483 11087.6300 36408.2783 25320.6483 11087.6300 36408.2783  65449.85 
25499985.00    2861       890        3751      32139      14110      46249      30836      13530      44366      23124      1.0006     1.0002     1.0000     1.0010      0.60    24105.8188 10573.6707 34679.4895 25125.0757 11027.0187 36152.0944  65449.85 
27199984.00    2572       730        3302      32428      14270      46698      32428      14270      46698      46698      1.0003     1.0003     1.0003     1.0002      0.60    25344.6539 11151.9614 36496.6153 25344.6539 11151.9614 36496.6153  65449.85 
28899983.00    2710       815        3525      32290      14185      46475      31880      14034      45914      23237      1.0005     1.0005     1.0007     0.9998      0.60    24919.1662 10968.2577 35887.4239 25240.1707 11086.4789 36326.6496  65449.85 
30599982.00    2619       809        3428      32381      14191      46572      32048      14077      46125      23286      1.0001     1.0001     1.0004     1.0006      0.60    25050.0266 11000.8848 36050.9114 25310.6550 11090.0113 36400.6663  65449.85 
32299981.00    3126       1008       4134      31874      13992      45866      30838      13526      44364      22933      1.0003     1.0002     1.0004     1.0005      0.60    24095.3098 10566.3814 34661.6912 24906.1850 10931.1522 35837.3372  65449.85 
33999980.00    2479       757        3236      32521      14243      46764      31621      13843      45464      23382      1.0002     1.0002     1.0010     1.0009      0.60    24708.5917 10815.4940 35524.0857 25413.1619 11128.5635 36541.7255  65449.85 
35699979.00    2387       746        3133      32613      14254      46867      31497      13827      45324      11716      1.0009     1.0009     1.0006     1.0004      0.60    24619.5275 10806.1709 35425.6984 25493.2997 11140.3450 36633.6447  65449.85 
37399978.00    2564       726        3290      32436      14274      46710      32436      14274      46710      46710      1.0004     1.0007     0.9999     1.0005      0.60    25361.0253 11158.0967 36519.1220 25361.0253 11158.0967 36519.1220  65449.85 
39099977.00    2983       857        3840      32017      14143      46160      32017      14143      46160      46160      1.0005     1.0008     1.0006     1.0005      0.60    25026.0764 11053.0339 36079.1103 25026.0764 11053.0339 36079.1103  65449.85 
40799976.00    2667       776        3443      32333      14224      46557      31937      14053      45990      23278      1.0010     1.0012     1.0010     1.0008      0.60    24949.7997 10977.1127 35926.9124 25259.6934 11110.8187 36370.5120  65449.85 
42499975.00    2604       820        3424      32396      14180      46576      32213      14112      46325      23288      1.0002     1.0003     1.0008     1.0006      0.60    25166.4512 11021.8952 36188.3464 25309.9117 11075.1627 36385.0744  65449.85 
44199974.00    2667       829        3496      32333      14171      46504      32333      14171      46504      46504      1.0007     1.0007     1.0007     1.0005      0.60    25260.0183 11069.5997 36329.6181 25260.0183 11069.5997 36329.6181  65449.85 
45899973.00    2401       709        3110      32599      14291      46890      32599      14291      46890      46890      1.0007     1.0007     0.9999     0.9999      0.60    25473.6044 11164.7557 36638.3601 25473.6044 11164.7557 36638.3601  65449.85 
47599972.00    2584       792        3376      32416      14208      46624      32234      14149      46383      23312      1.0004     1.0004     1.0005     1.0002      0.60    25186.4324 11052.5335 36238.9659 25328.9876 11098.7221 36427.7098  65449.85 
49299971.00    2703       822        3525      32297      14178      46475      32297      14178      46475      46475      1.0005     1.0002     1.0005     0.9996      0.60    25228.4324 11071.2284 36299.6608 25228.4324 11071.2284 36299.6608  65449.85 
50999970.00    2416       692        3108      32584      14308      46892      32584      14308      46892      46892      1.0008     1.0008     1.0008     1.0003      0.60    25454.5121 11176.1173 36630.6294 25454.5121 11176.1173 36630.6294  65449.85 
52699969.00    2424       706        3130      32576      14294      46870      32576      14294      46870      46870      1.0007     1.0001     1.0003     0.9998      0.60    25462.6363 11170.4744 36633.1107 25462.6363 11170.4744 36633.1107  65449.85 
54399968.00    2596       850        3446      32404      14150      46554      32404      14150      46554      46554      1.0007     1.0007     1.0005     1.0010      0.60    25319.6410 11056.7778 36376.4188 25319.6410 11056.7778 36376.4188  65449.85 
56099967.00    2620       793        3413      32380      14207      46587      32380      14207      46587      46587      1.0004     1.0007     1.0004     1.0004      0.60    25306.1322 11101.1176 36407.2499 25306.1322 11101.1176 36407.2499  65449.85 
57799966.00    2763       846        3609      32237      14154      46391      32237      14154      46391      46391      1.0004     1.0008     1.0003     1.0001      0.60    25181.3689 11054.1159 36235.4848 25181.3689 11054.1159 36235.4848  65449.85 
