 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      25000      25000      50000        0          0          0          2          5          7          0        1.0048     1.0048     1.0170     1.0048      0.60      1.5694     3.9256     5.4950     0.0000     0.0000     0.0000    65449.85 
400000.00    24512      24442      48954       488        558        1046        81         97        178        130       1.0042     1.0034     1.0016     1.0032      0.60     62.8547    75.4899    138.3446   379.3054   433.3869   812.6923   65449.85 
800000.00    23154      22945      46099       1846       2055       3901       135        125        260        156       1.0036     1.0057     1.0016     1.0013      0.60     105.2080   97.3378    202.5458  1435.8875  1597.6218  3033.5093   65449.85 
1200000.00   22040      21769      43809       2960       3231       6191       265        264        529        182       1.0009     0.9995     1.0016     0.9990      0.60     205.7430   205.0851   410.8281  2300.2918  2510.9845  4811.2764   65449.85 
1600000.00   21601      21257      42858       3399       3743       7142       188        212        400        187       1.0002     1.0008     1.0002     1.0015      0.60     146.4785   164.7841   311.2625  2641.7550  2910.7576  5552.5126   65449.85 
2000000.00   20906      20601      41507       4094       4399       8493       311        304        615        217       1.0004     1.0012     1.0023     1.0002      0.60     241.8649   236.1583   478.0232  3183.9261  3417.7109  6601.6370   65449.85 
2400000.00   21201      20936      42137       3799       4064       7863       378        383        761        218       1.0013     1.0013     1.0010     1.0009      0.60     294.0545   297.7410   591.7955  2953.1793  3159.3448  6112.5241   65449.85 
2800000.00   21262      20856      42118       3738       4144       7882       346        343        689        225       1.0029     1.0013     0.9991     1.0029      0.60     269.0965   266.2110   535.3075  2905.3924  3218.9641  6124.3565   65449.85 
3200000.00   21044      20659      41703       3956       4341       8297       328        334        662        230       1.0024     1.0024     1.0049     1.0003      0.60     255.0269   259.7681   514.7949  3074.7474  3372.7374  6447.4848   65449.85 
3600000.00   20816      20400      41216       4184       4600       8784       263        301        564        250       1.0025     1.0025     1.0029     1.0023      0.60     204.4525   233.9866   438.4390  3252.9115  3574.6689  6827.5804   65449.85 
4000000.00   20348      19956      40304       4652       5044       9696       375        421        796        285       1.0010     1.0012     1.0001     1.0004      0.60     291.4264   327.3128   618.7392  3614.9604  3919.7438  7534.7042   65449.85 
4400000.00   20476      20024      40500       4524       4976       9500       454        486        940        243       1.0004     1.0016     1.0004     1.0008      0.60     352.8240   377.7456   730.5696  3516.6927  3866.8967  7383.5895   65449.85 
4800000.00   20737      20431      41168       4263       4569       8832       406        458        864        252       1.0004     0.9999     1.0027     1.0029      0.60     315.5536   355.9424   671.4960  3314.4743  3550.8881  6865.3624   65449.85 
5200000.00   20809      20404      41213       4191       4596       8787       489        540        1029       266       1.0032     1.0004     1.0015     1.0003      0.60     379.9236   419.4346   799.3582  3256.0834  3571.1385  6827.2219   65449.85 
5600000.00   19663      19162      38825       5337       5838      11175       490        530        1020       266       1.0020     1.0019     0.9999     1.0036      0.60     380.6253   411.7511   792.3764  4147.6812  4535.3352  8683.0165   65449.85 
6000000.00   20073      19515      39588       4927       5485      10412       621        702        1323       325       1.0014     1.0006     1.0029     1.0025      0.60     482.6913   545.7193  1028.4106  3830.8133  4262.8162  8093.6295   65449.85 
6400000.00   19996      19429      39425       5004       5571      10575       568        689        1257       293       1.0004     1.0045     1.0007     1.0020      0.60     441.6028   535.0816   976.6844  3889.6415  4329.1177  8218.7592   65449.85 
6800000.00   19864      19247      39111       5136       5753      10889       626        715        1341       320       1.0010     1.0045     1.0001     1.0028      0.60     486.5661   555.4683  1042.0344  3991.7734  4471.9365  8463.7099   65449.85 
7200000.00   19769      19279      39048       5231       5721      10952       642        684        1326       312       1.0041     1.0014     1.0036     1.0012      0.60     498.9115   531.3463  1030.2577  4064.9507  4445.5242  8510.4749   65449.85 
7600000.00   19667      19181      38848       5333       5819      11152       633        771        1404       348       1.0025     1.0031     1.0029     1.0025      0.60     491.5219   598.6848  1090.2068  4143.2951  4520.2823  8663.5774   65449.85 
8000000.00   19848      19382      39230       5152       5618      10770       583        686        1269       291       1.0014     1.0001     1.0014     1.0021      0.60     452.6182   532.5895   985.2078  4003.7603  4366.4646  8370.2248   65449.85 
8400000.00   19493      19198      38691       5507       5802      11309       680        745        1425       389       1.0029     1.0024     1.0029     1.0000      0.60     528.1085   578.0971  1106.2056  4279.4265  4507.8133  8787.2398   65449.85 
8800000.00   19612      19028      38640       5388       5972      11360       852        967        1819       378       1.0018     1.0018     1.0017     0.9988      0.60     661.2889   750.8683  1412.1571  4187.5226  4640.2413  8827.7639   65449.85 
9200000.00   19320      18786      38106       5680       6214      11894       627        725        1352       349       1.0003     1.0020     1.0025     1.0029      0.60     486.4252   562.5720  1048.9972  4414.3127  4828.6239  9242.9365   65449.85 
9600000.00   19612      19163      38775       5388       5837      11225       898        1035       1933       340       1.0008     0.9993     1.0000     1.0020      0.60     697.5386   804.5063  1502.0449  4187.0449  4534.9389  8721.9838   65449.85 
10000000.00   19098      18616      37714       5902       6384      12286       642        731        1373       361       1.0045     1.0045     1.0045     1.0030      0.60     498.4691   566.8910  1065.3601  4585.6151  4958.9059  9544.5210   65449.85 
10400000.00   19428      18808      38236       5572       6192      11764       644        732        1376       326       1.0035     1.0035     1.0042     1.0017      0.60     499.8070   567.8961  1067.7032  4329.5250  4810.8992  9140.4242   65449.85 
10800000.00   19332      18912      38244       5668       6088      11756       842        948        1790       335       1.0010     1.0010     1.0010     0.9997      0.60     653.8171   735.7112  1389.5283  4403.8284  4729.1578  9132.9862   65449.85 
11200000.00   19328      18829      38157       5672       6171      11843       526        623        1149       296       1.0010     1.0020     1.0010     0.9999      0.60     408.3857   483.5131   891.8988  4408.0382  4795.3728  9203.4110   65449.85 
11600000.00   19453      18972      38425       5547       6028      11575       790        784        1574       399       1.0007     1.0032     1.0007     1.0007      0.60     614.2307   608.9687  1223.1994  4311.4595  4683.4844  8994.9439   65449.85 
12000000.00   20126      19529      39655       4874       5471      10345       414        513        927        344       1.0009     1.0008     1.0015     1.0009      0.60     322.2332   398.3856   720.6188  3788.5774  4250.5375  8039.1150   65449.85 
12400000.00   19833      19320      39153       5167       5680      10847       622        753        1375       293       1.0028     1.0030     1.0040     1.0005      0.60     482.5615   584.6289  1067.1903  4013.7315  4412.2721  8426.0036   65449.85 
12800000.00   19369      18890      38259       5631       6110      11741       861        893        1754       404       1.0011     1.0006     0.9992     1.0011      0.60     668.6344   693.0293  1361.6638  4374.6623  4745.6944  9120.3567   65449.85 
13200000.00   18906      18320      37226       6094       6680      12774       643        687        1330       399       1.0022     1.0016     1.0022     1.0007      0.60     499.6124   533.7966  1033.4089  4734.8401  5189.2937  9924.1338   65449.85 
13600000.00   19235      18690      37925       5765       6310      12075       534        533        1067       389       1.0011     1.0014     1.0012     1.0004      0.60     415.0208   413.2806   828.3014  4481.5445  4901.5810  9383.1255   65449.85 
14000000.00   18938      18376      37314       6062       6624      12686       827        822        1649       342       1.0008     1.0033     1.0018     1.0015      0.60     642.9966   638.8574  1281.8540  4710.2054  5146.1505  9856.3559   65449.85 
14400000.00   19092      18334      37426       5908       6666      12574       506        549        1055       339       1.0015     0.9995     1.0023     1.0013      0.60     393.3358   426.2005   819.5363  4589.8542  5176.6749  9766.5292   65449.85 
