 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      35000      15000      50000        0          0          0          3          4          7          0        1.0048     1.0133     1.0076     1.0056      0.60      2.3548     3.1402     5.4950     0.0000     0.0000     0.0000    65449.85 
400000.00    34747      14893      49640       253        107        360        113         40        153        120       1.0023     1.0070     1.0006     1.0023      0.60     88.0945    31.1267    119.2212   197.1683   83.2187    280.3869   65449.85 
800000.00    34050      14569      48619       950        431        1381       116         60        176        138       1.0010     0.9997     1.0042     0.9989      0.60     90.3082    46.7095    137.0176   739.0955   335.3536  1074.4491   65449.85 
1200000.00   32171      13638      45809       2829       1362       4191       274        138        412        149       1.0009     1.0017     1.0007     1.0014      0.60     213.2522   107.0286   320.2809  2200.8885  1058.9446  3259.8331   65449.85 
1600000.00   32013      13626      45639       2987       1374       4361       218         99        317        161       1.0014     1.0014     1.0032     1.0029      0.60     169.2239   76.8363    246.0603  2322.1851  1068.0495  3390.2346   65449.85 
2000000.00   31379      13322      44701       3621       1678       5299       274        121        395        182       1.0023     1.0013     1.0023     1.0006      0.60     212.8197   93.9520    306.7717  2815.8925  1304.1803  4120.0728   65449.85 
2400000.00   31906      13565      45471       3094       1435       4529       251        111        362        174       1.0019     1.0031     1.0025     1.0014      0.60     195.0734   86.3749    281.4483  2405.9885  1116.0315  3522.0199   65449.85 
2800000.00   32318      13705      46023       2682       1295       3977       435        201        636        172       1.0014     1.0052     1.0035     1.0000      0.60     338.1911   156.3726   494.5637  2086.2694  1007.2370  3093.5064   65449.85 
3200000.00   31622      13347      44969       3378       1653       5031       423        189        612        209       1.0012     1.0014     1.0032     1.0031      0.60     329.1799   147.0273   476.2072  2627.0540  1285.1437  3912.1977   65449.85 
3600000.00   30964      13223      44187       4036       1777       5813       292        115        407        176       1.0020     1.0019     1.0004     1.0001      0.60     226.6136   89.1967    315.8104  3139.3001  1382.1876  4521.4877   65449.85 
4000000.00   31426      13321      44747       3574       1679       5253       459        184        643        181       1.0008     1.0008     1.0002     1.0023      0.60     357.0297   143.0516   500.0812  2779.1827  1304.9722  4084.1548   65449.85 
4400000.00   30979      13079      44058       4021       1921       5942       288        122        410        174       1.0022     1.0021     1.0028     1.0081      0.60     224.0071   94.8759    318.8830  3127.1358  1493.8111  4620.9470   65449.85 
4800000.00   30525      12891      43416       4475       2109       6584       414        188        602        227       1.0000     1.0014     1.0016     0.9972      0.60     322.3940   146.0721   468.4661  3481.2809  1639.6799  5120.9609   65449.85 
5200000.00   31056      13146      44202       3944       1854       5798       329        139        468        187       1.0031     1.0031     1.0003     1.0023      0.60     255.9017   108.2331   364.1349  3066.4480  1441.9531  4508.4011   65449.85 
5600000.00   30748      13006      43754       4252       1994       6246       442        229        671        201       1.0015     1.0015     1.0011     1.0022      0.60     343.4467   177.5888   521.0355  3306.2573  1550.0685  4856.3259   65449.85 
6000000.00   31377      13312      44689       3623       1688       5311       439        225        664        221       1.0015     1.0015     1.0022     1.0005      0.60     341.2868   174.5348   515.8217  2818.0220  1312.2427  4130.2647   65449.85 
6400000.00   32280      13697      45977       2720       1303       4023       304        144        448        182       1.0030     1.0061     1.0035     1.0005      0.60     236.2043   111.7893   347.9936  2115.5537  1013.3283  3128.8820   65449.85 
6800000.00   31567      13436      45003       3433       1564       4997       290        116        406        178       1.0019     1.0027     1.0041     1.0006      0.60     225.3844   90.1737    315.5581  2669.3116  1215.8309  3885.1424   65449.85 
7200000.00   30992      13144      44136       4008       1856       5864       335        152        487        183       1.0005     1.0012     0.9997     0.9999      0.60     260.7968   118.2106   379.0074  3117.1037  1443.4058  4560.5095   65449.85 
7600000.00   31080      13139      44219       3920       1861       5781       286        168        454        214       1.0024     0.9992     1.0024     1.0017      0.60     221.9185   130.3300   352.2484  3047.7367  1446.3353  4494.0721   65449.85 
8000000.00   31003      13175      44178       3997       1825       5822       540        241        781        223       1.0029     1.0016     1.0029     1.0011      0.60     419.4724   187.2537   606.7261  3108.1279  1418.8719  4526.9997   65449.85 
8400000.00   30677      12995      43672       4323       2005       6328       584        272        856        243       1.0034     1.0048     1.0034     1.0022      0.60     453.9483   211.4664   665.4147  3362.4797  1558.9608  4921.4404   65449.85 
8800000.00   30559      12952      43511       4441       2048       6489       581        250        831        231       1.0008     1.0008     1.0042     1.0051      0.60     451.2403   194.0611   645.3014  3452.1996  1592.3364  5044.5359   65449.85 
9200000.00   30801      13034      43835       4199       1966       6165       607        281        888        293       1.0022     1.0022     1.0038     0.9988      0.60     471.7762   218.3052   690.0814  3263.0123  1527.9300  4790.9423   65449.85 
9600000.00   30896      13167      44063       4104       1833       5937       599        263        862        282       1.0023     1.0018     1.0066     1.0023      0.60     465.7689   204.6069   670.3758  3191.1813  1425.4129  4616.5942   65449.85 
10000000.00   30939      13134      44073       4061       1866       5927       451        199        650        227       1.0011     1.0018     1.0056     1.0011      0.60     350.5712   154.6775   505.2487  3157.4788  1450.5284  4608.0072   65449.85 
