 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      25000      25000      50000        0          0          0          2          6          8          0        1.0129     1.0045     1.0335     1.0207      0.60      1.5708     4.7124     6.2832     0.0000     0.0000     0.0000    65449.85 
499999.00    19305      19115      38420       5695       5885      11580       231        242        473        203       1.0002     1.0010     1.0002     1.0014      0.60     179.9138   188.4417   368.3555  4434.6533  4582.7835  9017.4368   65449.85 
999998.00    14651      14348      28999      10349      10652      21001       484        523        1007       368       1.0005     1.0011     1.0013     1.0051      0.60     376.6684   406.4501   783.1185  8051.1587  8286.4365  16337.5953  65449.85 
1499997.00   12831      12621      25452      12169      12379      24548       733        723        1456       533       1.0008     1.0015     0.9999     1.0008      0.60     568.8451   560.8720  1129.7170  9463.9232  9623.0331  19086.9563  65449.85 
1999996.00   11752      11609      23361      13248      13391      26639       967        1004       1971       683       1.0013     1.0017     1.0041     1.0016      0.60     751.9175   780.1012  1532.0187  10299.7198 10410.0534 20709.7732  65449.85 
2499995.00   10663      10587      21250      14337      14413      28750       1699       1799       3498       898       1.0026     0.9996     1.0018     1.0020      0.60    1320.0440  1397.6244  2717.6684  11145.0912 11200.9933 22346.0845  65449.85 
2999994.00   10218      10017      20235      14782      14983      29765       2033       1999       4032       1026      0.9996     1.0015     1.0007     1.0016      0.60    1580.7117  1554.6059  3135.3176  11490.1562 11645.2706 23135.4268  65449.85 
3499993.00   10043       9759      19802      14957      15241      30198       3845       3985       7830       1258      1.0011     1.0011     1.0008     1.0034      0.60    2988.1773  3097.2534  6085.4307  11627.1800 11846.2896 23473.4696  65449.85 
3999992.00    9697       9390      19087      15303      15610      30913       4602       4692       9294       1472      1.0005     0.9982     1.0012     1.0005      0.60    3576.5523  3647.1305  7223.6827  11893.3344 12131.1043 24024.4387  65449.85 
4499991.00    9295       8938      18233      15705      16062      31767       6543       6850      13393       1764      1.0015     1.0002     0.9995     1.0027      0.60    5084.0497  5323.4164  10407.4661 12207.2120 12485.3490 24692.5611  65449.85 
4999990.00    9339       9271      18610      15661      15729      31390       5953       6098      12051       1961      1.0023     1.0023     1.0023     0.9997      0.60    4624.8080  4737.4270  9362.2350  12169.9205 12222.6917 24392.6121  65449.85 
5499989.00    9496       9128      18624      15504      15872      31376       4664       4917       9581       1494      1.0014     0.9999     1.0014     1.0029      0.60    3622.6274  3819.8755  7442.5029  12046.6196 12334.8624 24381.4820  65449.85 
5999988.00    9220       9020      18240      15780      15980      31760       8054       8284      16338       2887      1.0000     1.0000     1.0026     1.0016      0.60    6258.5349  6437.6248  12696.1597 12263.9236 12419.4551 24683.3786  65449.85 
6499987.00    9282       9022      18304      15718      15978      31696       7229       7352      14581       1668      1.0006     1.0013     1.0005     1.0036      0.60    5617.3105  5712.9357  11330.2461 12212.2151 12413.9484 24626.1634  65449.85 
6999986.00    8786       8396      17182      16214      16604      32818       3193       3227       6420       2051      1.0023     1.0005     1.0005     1.0023      0.60    2480.7659  2507.4724  4988.2383  12597.1477 12902.9379 25500.0856  65449.85 
7499985.00    8906       8664      17570      16094      16336      32430       5506       5551      11057       2494      1.0008     0.9998     1.0006     1.0008      0.60    4275.7352  4311.3680  8587.1032  12502.1560 12692.8657 25195.0218  65449.85 
7999984.00    9223       9050      18273      15777      15950      31727       5612       5675      11287       2266      1.0019     1.0015     1.0019     1.0026      0.60    4359.2784  4408.6778  8767.9562  12259.1927 12391.9132 24651.1059  65449.85 
8499983.00    9267       9006      18273      15733      15994      31727       6739       6744      13483       2884      1.0014     1.0000     1.0014     1.0015      0.60    5234.9161  5241.2832  10476.1993 12222.1281 12425.9393 24648.0674  65449.85 
8999982.00    9190       9038      18228      15810      15962      31772       3470       3514       6984       2269      1.0006     1.0018     1.0007     0.9993      0.60    2695.4110  2728.7838  5424.1948  12284.7182 12399.1608 24683.8790  65449.85 
9499981.00    9106       8868      17974      15894      16132      32026       3796       3835       7631       3558      1.0017     1.0021     1.0025     0.9993      0.60    2947.3221  2977.5827  5924.9048  12348.5031 12532.1923 24880.6955  65449.85 
9999980.00    8733       8459      17192      16267      16541      32808       6129       6230      12359       3645      1.0017     1.0009     1.0005     0.9997      0.60    4762.2805  4840.7817  9603.0621  12635.1687 12848.9341 25484.1028  65449.85 
10499979.00    8257       8026      16283      16743      16974      33717       8738       8922      17660       4816      1.0027     1.0025     1.0012     1.0024      0.60    6791.1791  6931.6804  13722.8596 13009.0726 13186.4187 26195.4912  65449.85 
10999978.00    8242       7915      16157      16758      17085      33843       7256       7527      14783       4834      1.0018     1.0019     1.0018     0.9994      0.60    5637.2450  5847.6690  11484.9140 13018.3115 13271.9917 26290.3031  65449.85 
11499977.00    8054       7710      15764      16946      17290      34236       8953       9282      18235       6847      0.9992     1.0014     0.9992     0.9992      0.60    6958.6287  7214.7480  14173.3767 13165.6461 13433.5854 26599.2315  65449.85 
11999976.00    8053       7647      15700      16947      17353      34300       7417       7521      14938       4287      1.0018     0.9997     1.0012     1.0018      0.60    5762.2907  5841.0574  11603.3481 13168.3803 13480.9313 26649.3116  65449.85 
12499975.00    7843       7692      15535      17157      17308      34465       5342       5420      10762       4308      1.0006     1.0021     1.0009     1.0027      0.60    4149.5746  4209.8453  8359.4199  13331.1376 13447.0467 26778.1843  65449.85 
12999974.00    7796       7755      15551      17204      17245      34449      10065      10084      20149       5741      1.0001     1.0031     1.0023     1.0001      0.60    7819.1302  7832.6316  15651.7618 13363.5481 13394.9362 26758.4842  65449.85 
13499973.00    8049       7863      15912      16951      17137      34088      10469      10605      21074      17044      1.0004     1.0021     1.0004     1.0011      0.60    8134.5774  8238.7603  16373.3377 13168.3460 13311.1312 26479.4772  65449.85 
13999972.00    8449       8190      16639      16551      16810      33361       8865       9054      17919       8340      1.0025     1.0016     1.0007     0.9997      0.60    6888.6013  7035.5687  13924.1700 12859.4527 13061.0800 25920.5327  65449.85 
14499971.00    8157       8270      16427      16843      16730      33573      11152      11077      22229       8393      1.0021     1.0003     1.0021     0.9991      0.60    8667.7604  8608.3788  17276.1393 13089.4455 13000.2935 26089.7390  65449.85 
14999970.00    8203       8099      16302      16797      16901      33698      11321      11400      22721      11232      1.0001     0.9994     1.0008     1.0026      0.60    8793.4072  8855.0641  17648.4714 13047.3284 13129.8115 26177.1398  65449.85 
15499969.00    8206       8116      16322      16794      16884      33678      13835      14020      27855       8419      1.0026     1.0003     1.0024     1.0006      0.60    10750.0514 10891.1562 21641.2076 13049.4817 13116.6431 26166.1249  65449.85 
15999968.00    8352       8156      16508      16648      16844      33492       6293       6359      12652       3044      1.0007     1.0022     1.0007     1.0012      0.60    4891.0127  4940.5239  9831.5366  12934.8248 13083.9242 26018.7490  65449.85 
16499967.00    8460       8291      16751      16540      16709      33249       6649       6616      13265       4749      1.0018     0.9997     1.0010     0.9998      0.60    5166.2358  5139.0750  10305.3108 12852.3742 12982.5698 25834.9440  65449.85 
16999966.00    8277       8178      16455      16723      16822      33545      10968      10925      21893       6709      1.0013     1.0010     1.0013     1.0013      0.60    8521.0764  8484.6805  17005.7569 12991.8749 13064.8388 26056.7137  65449.85 
17499965.00    8545       8455      17000      16455      16545      33000       8243       8234      16477       3300      1.0010     0.9998     1.0010     0.9992      0.60    6405.2613  6395.1715  12800.4328 12784.5710 12851.9815 25636.5525  65449.85 
17999964.00    8313       8188      16501      16687      16812      33499      12081      12113      24194       3349      1.0003     1.0003     1.0016     1.0020      0.60    9385.4113  9411.9722  18797.3835 12964.1262 13063.5762 26027.7024  65449.85 
18499963.00    8380       8240      16620      16620      16760      33380      12234      12389      24623       4768      1.0027     1.0014     1.0005     1.0027      0.60    9504.7789  9624.5965  19129.3753 12912.0487 13019.9914 25932.0402  65449.85 
18999962.00    8389       8246      16635      16611      16754      33365       7892       7868      15760       4170      1.0013     0.9996     1.0013     1.0009      0.60    6127.4093  6108.9720  12236.3813 12900.5712 13012.2064 25912.7776  65449.85 
19499961.00    8583       8367      16950      16417      16633      33050      13454      13583      27037       4721      1.0021     1.0030     1.0013     1.0021      0.60    10451.5585 10553.5412 21005.0997 12754.3913 12923.6628 25678.0541  65449.85 
19999960.00    8176       7840      16016      16824      17160      33984      14970      15139      30109       8496      1.0006     1.0006     1.0027     0.9996      0.60    11626.5079 11754.7784 23381.2863 13066.0798 13323.7570 26389.8368  65449.85 
20499959.00    8004       7692      15696      16996      17308      34304       9544       9606      19150       6860      0.9999     1.0016     1.0009     0.9999      0.60    7414.1595  7461.3242  14875.4837 13203.5136 13443.9769 26647.4906  65449.85 
20999958.00    8091       7785      15876      16909      17215      34124       6043       6155      12198       5687      1.0013     1.0013     1.0004     0.9998      0.60    4693.5262  4781.5582  9475.0844  13135.9512 13374.2720 26510.2232  65449.85 
21499957.00    7790       7582      15372      17210      17418      34628      11584      11620      23204       6925      1.0004     1.0004     1.0011     0.9993      0.60    9000.2192  9027.1333  18027.3525 13371.3621 13531.4519 26902.8140  65449.85 
21999956.00    8348       8270      16618      16652      16730      33382      11992      12011      24003       5563      1.0013     1.0017     1.0013     0.9999      0.60    9318.4727  9332.6657  18651.1384 12938.7048 12999.6236 25938.3284  65449.85 
22499955.00    8064       8026      16090      16936      16974      33910      14787      14642      29429       8477      1.0007     1.0009     1.0012     1.0007      0.60    11487.8587 11375.0169 22862.8756 13158.5874 13187.3082 26345.8956  65449.85 
22999954.00    8286       8071      16357      16714      16929      33643      13870      13954      27824       6728      1.0003     1.0011     1.0009     1.0014      0.60    10775.6690 10840.6520 21616.3210 12985.6400 13152.4819 26138.1219  65449.85 
23499953.00    8193       8071      16264      16807      16929      33736       7946       7989      15935       6747      1.0014     1.0014     0.9996     1.0000      0.60    6171.3173  6205.6953  12377.0125 13054.5998 13149.5548 26204.1546  65449.85 
23999952.00    8400       8274      16674      16600      16726      33326       7913       7947      15860       3702      1.0006     1.0006     0.9992     0.9997      0.60    6147.0553  6173.0599  12320.1152 12897.5235 12993.2701 25890.7936  65449.85 
24499951.00    8216       8053      16269      16784      16947      33731      15359      15419      30778       8432      1.0008     1.0012     1.0014     1.0018      0.60    11931.4335 11977.9562 23909.3896 13038.7065 13165.7717 26204.4782  65449.85 
24999950.00    8289       8062      16351      16711      16938      33649      12889      13099      25988       4807      0.9999     1.0002     0.9999     1.0020      0.60    10011.8819 10172.4833 20184.3652 12980.3879 13154.5427 26134.9306  65449.85 
25499949.00    7822       7746      15568      17178      17254      34432      10256      10371      20627       6886      1.0012     1.0009     1.0012     1.0012      0.59    7964.7252  8054.6439  16019.3691 13339.9255 13399.0152 26738.9407  65449.85 
25999948.00    7936       7619      15555      17064      17381      34445       5490       5723      11213       4305      1.0008     1.0009     1.0017     1.0005      0.60    4263.5669  4442.7740  8706.3409  13254.6719 13496.9563 26751.6281  65449.85 
26499947.00    8022       7843      15865      16978      17157      34135       5837       5889      11726       4266      1.0000     0.9999     1.0016     1.0000      0.60    4532.9450  4573.6483  9106.5934  13186.2252 13324.7455 26510.9708  65449.85 
26999946.00    7813       7427      15240      17187      17573      34760       6563       6758      13321       6952      1.0012     1.0008     1.0012     1.0001      0.60    5098.4679  5249.3650  10347.8330 13350.8319 13650.3979 27001.2298  65449.85 
27499945.00    7898       7451      15349      17102      17549      34651       5471       5692      11163       4950      1.0002     1.0008     1.0008     1.0031      0.60    4250.5746  4421.4522  8672.0268  13285.9649 13631.3653 26917.3302  65449.85 
27999944.00    8097       7810      15907      16903      17190      34093       6465       6554      13019       4870      1.0003     1.0002     1.0009     0.9998      0.60    5023.1416  5092.3291  10115.4707 13134.0868 13355.5368 26489.6236  65449.85 
28499943.00    8295       8050      16345      16705      16950      33655       6368       6537      12905       4807      1.0002     1.0017     0.9998     1.0016      0.60    4946.8055  5078.0262  10024.8317 12980.9347 13170.5138 26151.4485  65449.85 
28999942.00    8554       8271      16825      16446      16729      33175       6309       6397      12706       3317      1.0009     1.0021     1.0009     0.9997      0.60    4901.9916  4969.4333  9871.4249  12780.3713 12998.1098 25778.4811  65449.85 
29499941.00    8741       8463      17204      16259      16537      32796       5212       5348      10560       3279      1.0009     1.0014     1.0009     0.9993      0.60    4050.1459  4155.2155  8205.3614  12633.8254 12848.5256 25482.3510  65449.85 
29999940.00    8333       8100      16433      16667      16900      33567       5435       5529      10964       4195      1.0003     1.0012     0.9999     1.0006      0.60    4222.6314  4294.4133  8517.0447  12946.8753 13126.5454 26073.4206  65449.85 
30499939.00    8563       8178      16741      16437      16822      33259       5807       5876      11683       3325      0.9993     1.0023     0.9993     0.9999      0.60    4509.8580  4562.9387  9072.7967  12770.1216 13068.3498 25838.4714  65449.85 
30999938.00    8431       8080      16511      16569      16920      33489       6485       6536      13021       4784      1.0014     0.9995     0.9995     1.0011      0.60    5036.8728  5077.9232  10114.7960 12871.3204 13144.9405 26016.2609  65449.85 
31499937.00    8565       8090      16655      16435      16910      33345       8408       8548      16956       4763      1.0021     1.0021     1.0011     1.0034      0.60    6531.5056  6642.2854  13173.7910 12768.0781 13138.3680 25906.4461  65449.85 
31999936.00    8461       8073      16534      16539      16927      33466       5995       6023      12018       4183      1.0003     1.0005     1.0019     1.0003      0.60    4655.5317  4676.4272  9331.9588  12845.3030 13145.9187 25991.2217  65449.85 
32499935.00    8177       7879      16056      16823      17121      33944       6132       6177      12309       4849      1.0007     1.0016     1.0007     0.9996      0.60    4762.4333  4797.0373  9559.4706  13066.8766 13298.3342 26365.2108  65449.85 
32999934.00    8141       7762      15903      16859      17238      34097       6247       6282      12529       4262      1.0005     1.0006     1.0011     1.0025      0.60    4853.2978  4879.0337  9732.3315  13098.5634 13389.1642 26487.7276  65449.85 
33499933.00    8317       7992      16309      16683      17008      33691       6262       6288      12550       4211      1.0015     0.9997     1.0007     1.0015      0.60    4862.7964  4883.1761  9745.9725  12960.9114 13213.3424 26174.2538  65449.85 
33999932.00    8347       7953      16300      16653      17047      33700       9446       9781      19227       5616      1.0004     1.0005     1.0004     1.0006      0.60    7341.0657  7599.9237  14940.9894 12940.9767 13244.2281 26185.2048  65449.85 
34499931.00    8726       8368      17094      16274      16632      32906       6325       6343      12668       2991      1.0006     0.9993     1.0013     1.0006      0.60    4910.7546  4923.9602  9834.7149  12638.4372 12913.1113 25551.5485  65449.85 
34999930.00    8645       8298      16943      16355      16702      33057       6165       6147      12312       3005      1.0013     1.0013     1.0013     0.9998      0.60    4787.7586  4772.5254  9560.2840  12706.0261 12975.1847 25681.2108  65449.85 
35499929.00    8598       8360      16958      16402      16640      33042       9140       9229      18369       4720      1.0006     1.0013     1.0010     1.0006      0.60    7097.4743  7165.9520  14263.4263 12741.9836 12926.0871 25668.0707  65449.85 
35999928.00    8304       7977      16281      16696      17023      33719       8397       8554      16951       4817      1.0023     1.0008     0.9998     1.0022      0.60    6520.2545  6640.8283  13161.0829 12968.5864 13220.9854 26189.5718  65449.85 
36499927.00    8284       8003      16287      16716      16997      33713       8376       8557      16933       4816      0.9999     0.9997     1.0021     1.0017      0.60    6504.4179  6644.8807  13149.2986 12982.1484 13199.6551 26181.8035  65449.85 
36999926.00    8290       7938      16228      16710      17062      33772       8359       8634      16993       3752      1.0019     1.0027     1.0007     1.0019      0.60    6493.1775  6704.4978  13197.6753 12982.3247 13253.5354 26235.8601  65449.85 
37499925.00    8491       8118      16609      16509      16882      33391       8221       8398      16619       2782      1.0014     0.9990     1.0001     1.0010      0.60    6380.0186  6517.1591  12897.1777 12821.7434 13109.6715 25931.4149  65449.85 
37999924.00    8436       8160      16596      16564      16840      33404       8301       8365      16666       3711      0.9999     0.9999     1.0000     0.9995      0.60    6445.3027  6494.3406  12939.6433 12868.1764 13077.3458 25945.5222  65449.85 
