 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      15000      35000      50000        0          0          0          3          7          10         0        1.0009     1.0005     1.0064     1.0009      0.60      2.3562     5.4978     7.8540     0.0000     0.0000     0.0000    65449.85 
3799999.00    2800       2718       5518      12200      32282      44482      11302      29927      41229      14827      1.0000     0.9998     1.0002     1.0000      0.60    8809.6202  23311.3130 32120.9332 9510.1337  25146.4313 34656.5650  65449.85 
7599998.00    1744       1421       3165      13256      33579      46835      13256      33579      46835      46835      1.0002     1.0003     1.0001     1.0002      0.60    10343.4161 26187.5553 36530.9713 10343.4161 26187.5553 36530.9713  65449.85 
11399997.00    1537       1106       2643      13463      33894      47357      11815      29797      41612      11839      1.0001     1.0002     1.0000     1.0001      0.60    9213.3040  23224.7574 32438.0615 10503.9140 26433.4988 36937.4129  65449.85 
15199996.00    1280       715        1995      13720      34285      48005      13720      34285      48005      48005      1.0000     1.0001     1.0003     1.0000      0.60    10726.1827 26797.3567 37523.5395 10726.1827 26797.3567 37523.5395  65449.85 
18999995.00    1189       832        2021      13811      34168      47979      13811      34168      47979      47979      1.0001     1.0001     1.0001     1.0001      0.60    10803.6012 26719.7976 37523.3988 10803.6012 26719.7976 37523.3988  65449.85 
22799994.00    1190       818        2008      13810      34182      47992      13535      33586      47121      23996      1.0003     1.0000     1.0000     1.0003      0.60    10583.3929 26254.7070 36838.0999 10799.0726 26722.0122 37521.0848  65449.85 
26599993.00    1530       1199       2729      13470      33801      47271      13470      33801      47271      47271      1.0002     1.0002     1.0002     1.0002      0.60    10514.0648 26370.0718 36884.1366 10514.0648 26370.0718 36884.1366  65449.85 
30399992.00    1220       945        2165      13780      34055      47835      13780      34055      47835      47835      1.0002     1.0000     1.0002     1.0002      0.60    10778.2469 26630.7405 37408.9874 10778.2469 26630.7405 37408.9874  65449.85 
34199991.00    1351       1121       2472      13649      33879      47528      13649      33879      47528      47528      1.0002     1.0001     1.0001     1.0002      0.60    10674.6167 26486.7187 37161.3354 10674.6167 26486.7187 37161.3354  65449.85 
37999990.00    1175       780        1955      13825      34220      48045      13825      34220      48045      48045      1.0003     1.0003     1.0003     1.0000      0.60    10806.3143 26737.6841 37543.9984 10806.3143 26737.6841 37543.9984  65449.85 
41799989.00    1398       1039       2437      13602      33961      47563      13602      33961      47563      47563      1.0001     1.0004     1.0006     1.0001      0.60    10633.7062 26539.0113 37172.7175 10633.7062 26539.0113 37172.7175  65449.85 
45599988.00    1380       1084       2464      13620      33916      47536      13481      33703      47184      23768      1.0001     1.0003     1.0000     1.0001      0.60    10538.9840 26336.5703 36875.5543 10648.0432 26503.6263 37151.6695  65449.85 
49399987.00    1114       688        1802      13886      34312      48198      13886      34312      48198      48198      1.0001     1.0002     1.0001     1.0001      0.60    10868.0803 26845.0408 37713.1212 10868.0803 26845.0408 37713.1212  65449.85 
53199986.00    1233       853        2086      13767      34147      47914      13767      34147      47914      47914      1.0002     1.0005     1.0002     1.0002      0.60    10767.9764 26697.6322 37465.6085 10767.9764 26697.6322 37465.6085  65449.85 
56999985.00    1152       825        1977      13848      34175      48023      13848      34175      48023      48023      1.0002     1.0003     1.0001     1.0002      0.60    10836.2101 26737.4448 37573.6549 10836.2101 26737.4448 37573.6549  65449.85 
60799984.00    1142       901        2043      13858      34099      47957      13858      34099      47957      47957      1.0003     1.0001     1.0004     1.0003      0.60    10838.2157 26659.8930 37498.1087 10838.2157 26659.8930 37498.1087  65449.85 
64599983.00    1420       1224       2644      13580      33776      47356      13580      33776      47356      47356      1.0003     1.0001     1.0002     1.0004      0.60    10622.2056 26414.9783 37037.1840 10622.2056 26414.9783 37037.1840  65449.85 
68399982.00    1390       1303       2693      13610      33697      47307      13610      33697      47307      47307      1.0004     1.0000     1.0004     1.0001      0.60    10642.3754 26337.0771 36979.4524 10642.3754 26337.0771 36979.4524  65449.85 
72199981.00    1381       1012       2393      13619      33988      47607      13619      33988      47607      47607      1.0002     1.0000     1.0002     1.0002      0.60    10641.9024 26549.5962 37191.4986 10641.9024 26549.5962 37191.4986  65449.85 
75999980.00    1091       670        1761      13909      34330      48239      13909      34330      48239      48239      1.0004     1.0002     1.0004     1.0003      0.60    10882.2653 26851.4849 37733.7502 10882.2653 26851.4849 37733.7502  65449.85 
79799979.00    1363       1186       2549      13637      33814      47451      12842      31844      44686      23725      1.0003     1.0003     1.0002     1.0003      0.60    10047.1430 24904.1159 34951.2589 10670.0836 26447.8474 37117.9310  65449.85 
83599978.00    1156       775        1931      13844      34225      48069      13844      34225      48069      48069      1.0003     1.0001     1.0003     1.0004      0.60    10830.2161 26766.4701 37596.6862 10830.2161 26766.4701 37596.6862  65449.85 
87399977.00    1272       945        2217      13728      34055      47783      13550      33602      47152      23891      1.0002     1.0001     1.0002     1.0001      0.60    10588.3818 26255.6885 36844.0703 10727.9562 26610.8845 37338.8407  65449.85 
91199976.00    1474       1299       2773      13526      33701      47227      12925      32144      45069      15742      1.0003     1.0001     1.0003     1.0001      0.60    10108.3638 25133.1212 35241.4850 10579.6201 26353.7682 36933.3883  65449.85 
94999975.00    1316       909        2225      13684      34091      47775      13403      33415      46818      23887      1.0000     1.0003     0.9999     1.0003      0.60    10477.4275 26112.7253 36590.1528 10697.8026 26642.6363 37340.4389  65449.85 
98799974.00    1399       1149       2548      13601      33851      47452      13482      33619      47101      15817      1.0003     1.0003     1.0002     1.0002      0.60    10526.9274 26240.0778 36767.0052 10620.2928 26422.0363 37042.3291  65449.85 
102599973.00    1222       897        2119      13778      34103      47881      13778      34103      47881      47881      1.0004     1.0004     1.0003     1.0005      0.60    10765.6487 26636.0835 37401.7322 10765.6487 26636.0835 37401.7322  65449.85 
106399972.00    1304       953        2257      13696      34047      47743      13696      34047      47743      47743      1.0000     1.0000     1.0000     1.0002      0.60    10695.8294 26582.1273 37277.9567 10695.8294 26582.1273 37277.9567  65449.85 
110199971.00    1084       729        1813      13916      34271      48187      13916      34271      48187      48187      0.9999     0.9999     0.9999     1.0001      0.60    10884.2872 26792.8677 37677.1549 10884.2872 26792.8677 37677.1549  65449.85 
113999970.00    1212       1021       2233      13788      33979      47767      13539      33459      46998      23883      1.0001     1.0002     1.0002     1.0001      0.60    10583.7370 26148.5397 36732.2767 10778.9538 26556.1236 37335.0774  65449.85 
117799969.00    1180       666        1846      13820      34334      48154      13820      34334      48154      48154      1.0004     1.0005     1.0002     1.0004      0.60    10797.0997 26813.6842 37610.7840 10797.0997 26813.6842 37610.7840  65449.85 
121599968.00    1111       696        1807      13889      34304      48193      13889      34304      48193      48193      1.0002     1.0002     1.0002     1.0002      0.60    10852.2663 26799.6081 37651.8744 10852.2663 26799.6081 37651.8744  65449.85 
125399967.00    1207       923        2130      13793      34077      47870      13571      33457      47028      23935      1.0004     1.0003     1.0004     1.0002      0.60    10610.1250 26153.3479 36763.4729 10784.1344 26639.2441 37423.3785  65449.85 
129199966.00    1278       872        2150      13722      34128      47850      13722      34128      47850      47850      1.0001     0.9998     1.0001     0.9999      0.60    10706.2258 26614.4854 37320.7111 10706.2258 26614.4854 37320.7111  65449.85 
132999965.00    1150       713        1863      13850      34287      48137      13850      34287      48137      48137      1.0003     1.0005     1.0004     1.0005      0.60    10825.1608 26788.4488 37613.6095 10825.1608 26788.4488 37613.6095  65449.85 
136799964.00    1097       601        1698      13903      34399      48302      13903      34399      48302      48302      1.0000     1.0000     1.0001     1.0000      0.60    10870.7964 26888.4121 37759.2084 10870.7964 26888.4121 37759.2084  65449.85 
140599963.00    1169       793        1962      13831      34207      48038      13831      34207      48038      48038      1.0003     1.0003     1.0003     1.0003      0.60    10810.9328 26728.7252 37539.6580 10810.9328 26728.7252 37539.6580  65449.85 
