 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      35000      15000      50000        0          0          0          7          3          10         0        1.0106     1.0105     1.0044     1.0033      0.60      5.4975     2.3559     7.8534     0.0000     0.0000     0.0000    65449.85 
1500000.00   10552       3174      13726      24448      11826      36274       5789       2743       8532       1395      1.0004     1.0002     1.0010     1.0004      0.60    4532.1059  2146.6786  6678.7845  19143.8501 9257.3491  28401.1992  65449.85 
3000000.00    6989       1848       8837      28011      13152      41163       6780       3180       9960       2744      1.0005     1.0012     1.0005     1.0001      0.60    5307.6002  2488.3891  7795.9893  21919.5441 10289.0784 32208.6224  65449.85 
4500000.00    6373       1671       8044      28627      13329      41956      11842       5443      17285       4661      1.0004     1.0004     1.0006     1.0013      0.60    9265.3468  4257.4199  13522.7667 22399.9741 10426.4719 32826.4460  65449.85 
6000000.00    5507       1353       6860      29493      13647      43140      13540       6223      19763       7190      1.0006     1.0003     1.0002     1.0004      0.60    10592.8244 4867.4151  15460.2395 23075.6423 10674.5795 33750.2218  65449.85 
7500000.00    5094       1214       6308      29906      13786      43692      26015      12010      38025       8738      1.0005     1.0008     1.0010     0.9999      0.60    20354.2600 9394.4487  29748.7087 23399.2266 10783.8351 34183.0618  65449.85 
9000000.00    5118       1249       6367      29882      13751      43633      26113      12059      38172      21816      1.0008     1.0005     1.0004     1.0013      0.60    20429.7498 9431.3846  29861.1344 23379.5898 10755.3754 34134.9653  65449.85 
10500000.00    5237       1310       6547      29763      13690      43453      29296      13467      42763      14484      1.0006     1.0008     1.0006     1.0006      0.60    22922.5039 10534.2021 33456.7060 23288.3264 10708.7479 33997.0743  65449.85 
12000000.00    5064       1206       6270      29936      13794      43730      29686      13690      43376      21865      1.0010     1.0009     1.0008     1.0010      0.60    23223.7296 10706.7438 33930.4735 23419.5798 10788.2389 34207.8187  65449.85 
13500000.00    4881       1183       6064      30119      13817      43936      30119      13817      43936      43936      1.0006     1.0006     1.0012     1.0005      0.60    23556.2078 10802.2859 34358.4937 23556.2078 10802.2859 34358.4937  65449.85 
15000000.00    5185       1305       6490      29815      13695      43510      29757      13648      43405      21755      1.0008     1.0009     1.0008     1.0005      0.60    23272.3921 10669.1571 33941.5491 23317.8368 10705.9433 34023.7801  65449.85 
16500000.00    4906       1230       6136      30094      13770      43864      30094      13770      43864      43864      1.0004     1.0003     1.0004     1.0002      0.60    23534.0442 10766.9258 34300.9700 23534.0442 10766.9258 34300.9700  65449.85 
18000000.00    4498       1087       5585      30502      13913      44415      30502      13913      44415      44415      1.0008     1.0003     1.0005     1.0016      0.60    23855.1247 10878.8011 34733.9258 23855.1247 10878.8011 34733.9258  65449.85 
19500000.00    4565       1089       5654      30435      13911      44346      30435      13911      44346      44346      1.0009     1.0009     1.0009     1.0010      0.60    23800.2436 10873.7747 34674.0183 23800.2436 10873.7747 34674.0183  65449.85 
21000000.00    4776       1126       5902      30224      13874      44098      30224      13874      44098      44098      1.0007     1.0002     1.0004     1.0007      0.60    23643.0946 10849.1142 34492.2088 23643.0946 10849.1142 34492.2088  65449.85 
22500000.00    4549       1143       5692      30451      13857      44308      28573      12994      41567      22154      1.0008     1.0008     1.0010     1.0006      0.60    22350.6234 10162.0135 32512.6369 23820.3435 10837.3686 34657.7121  65449.85 
24000000.00    4371       1056       5427      30629      13944      44573      28782      13095      41877      22286      1.0003     1.0006     1.0010     1.0003      0.60    22507.9284 10237.9726 32745.9010 23953.0908 10902.0669 34855.1578  65449.85 
25500000.00    4712       1138       5850      30288      13862      44150      28457      13047      41504      22075      1.0008     1.0008     1.0008     1.0009      0.60    22258.0830 10202.3198 32460.4027 23691.0903 10840.2525 34531.3428  65449.85 
27000000.00    4374       1079       5453      30626      13921      44547      28927      13197      42124      22273      1.0008     1.0008     1.0006     1.0002      0.60    22626.6462 10320.1011 32946.7472 23956.3243 10886.4979 34842.8222  65449.85 
28500000.00    4508       1119       5627      30492      13881      44373      28972      13253      42225      22186      1.0008     1.0004     1.0011     1.0008      0.60    22661.7038 10363.8334 33025.5372 23851.6602 10855.1906 34706.8508  65449.85 
30000000.00    4208       1018       5226      30792      13982      44774      29404      13393      42797      22387      1.0009     1.0009     1.0012     1.0006      0.60    23000.2252 10472.8372 33473.0624 24086.7589 10933.9573 35020.7161  65449.85 
31500000.00    4722       1226       5948      30278      13774      44052      29149      13304      42453      22026      1.0007     1.0001     1.0013     0.9999      0.60    22802.4051 10404.7412 33207.1463 23686.1283 10772.4731 34458.6014  65449.85 
33000000.00    4997       1248       6245      30003      13752      43755      30003      13752      43755      43755      1.0011     1.0010     1.0003     1.0003      0.60    23465.5000 10753.2236 34218.7237 23465.5000 10753.2236 34218.7237  65449.85 
34500000.00    4550       1151       5701      30450      13849      44299      30450      13849      44299      44299      1.0003     1.0006     1.0006     1.0018      0.60    23818.1731 10829.2971 34647.4702 23818.1731 10829.2971 34647.4702  65449.85 
36000000.00    4725       1206       5931      30275      13794      44069      30275      13794      44069      44069      1.0004     1.0004     1.0009     1.0006      0.60    23679.1477 10787.2417 34466.3894 23679.1477 10787.2417 34466.3894  65449.85 
37500000.00    4690       1104       5794      30310      13896      44206      30310      13896      44206      44206      1.0007     1.0007     1.0011     1.0013      0.60    23705.6911 10866.5356 34572.2267 23705.6911 10866.5356 34572.2267  65449.85 
39000000.00    4545       1027       5572      30455      13973      44428      30455      13973      44428      44428      1.0003     1.0003     1.0006     0.9999      0.60    23821.7391 10926.4792 34748.2183 23821.7391 10926.4792 34748.2183  65449.85 
40500000.00    4508       1023       5531      30492      13977      44469      30492      13977      44469      44469      1.0009     1.0009     1.0011     1.0001      0.60    23846.6580 10928.5759 34775.2339 23846.6580 10928.5759 34775.2339  65449.85 
42000000.00    4446       1046       5492      30554      13954      44508      30554      13954      44508      44508      1.0004     1.0013     1.0009     1.0004      0.60    23898.0495 10910.7629 34808.8124 23898.0495 10910.7629 34808.8124  65449.85 
43500000.00    4570       1048       5618      30430      13952      44382      30430      13952      44382      44382      1.0006     1.0006     1.0010     1.0000      0.60    23802.1546 10910.4760 34712.6306 23802.1546 10910.4760 34712.6306  65449.85 
45000000.00    4416       1006       5422      30584      13994      44578      30584      13994      44578      44578      1.0008     1.0002     1.0001     1.0012      0.60    23924.6079 10942.8610 34867.4689 23924.6079 10942.8610 34867.4689  65449.85 
46500000.00    4571       1143       5714      30429      13857      44286      30429      13857      44286      44286      1.0008     1.0008     1.0010     1.0008      0.60    23803.9893 10836.2776 34640.2669 23803.9893 10836.2776 34640.2669  65449.85 
48000000.00    4692       1138       5830      30308      13862      44170      30024      13748      43772      22085      1.0006     1.0006     1.0009     0.9999      0.60    23483.2401 10750.6629 34233.9030 23705.5369 10839.8668 34545.4038  65449.85 
49500000.00    4399       1042       5441      30601      13958      44559      30601      13958      44559      44559      1.0008     1.0009     1.0003     1.0014      0.60    23936.4444 10914.5754 34851.0198 23936.4444 10914.5754 34851.0198  65449.85 
51000000.00    4390       1057       5447      30610      13943      44553      30539      13889      44428      22276      1.0000     1.0003     1.0000     1.0000      0.60    23882.9445 10859.1564 34742.1009 23938.5978 10901.4861 34840.0839  65449.85 
52500000.00    4636       1170       5806      30364      13830      44194      30364      13830      44194      44194      1.0009     1.0014     1.0009     1.0010      0.60    23746.3414 10813.2723 34559.6137 23746.3414 10813.2723 34559.6137  65449.85 
54000000.00    4438       1102       5540      30562      13898      44460      30272      13787      44059      14820      1.0006     1.0006     1.0002     1.0017      0.60    23677.3634 10779.6155 34456.9789 23904.7102 10866.6036 34771.3138  65449.85 
55500000.00    4722       1193       5915      30278      13807      44085      30278      13807      44085      44085      1.0010     1.0010     1.0010     1.0005      0.60    23683.5785 10797.6501 34481.2286 23683.5785 10797.6501 34481.2286  65449.85 
57000000.00    4497       1129       5626      30503      13871      44374      30503      13871      44374      44374      1.0001     1.0009     1.0007     1.0001      0.60    23851.7726 10843.9831 34695.7557 23851.7726 10843.9831 34695.7557  65449.85 
58500000.00    4598       1109       5707      30402      13891      44293      30402      13891      44293      44293      1.0004     1.0005     1.0007     1.0004      0.60    23774.4148 10860.1043 34634.5191 23774.4148 10860.1043 34634.5191  65449.85 
60000000.00    4561       1096       5657      30439      13904      44343      30439      13904      44343      44343      1.0009     1.0004     1.0009     1.0008      0.60    23802.5702 10869.9405 34672.5108 23802.5702 10869.9405 34672.5108  65449.85 
61500000.00    4436       1066       5502      30564      13934      44498      30564      13934      44498      44498      1.0007     1.0006     1.0007     1.0010      0.60    23900.5891 10894.7318 34795.3210 23900.5891 10894.7318 34795.3210  65449.85 
63000000.00    4258       1015       5273      30742      13985      44727      30742      13985      44727      44727      1.0003     1.0003     1.0013     1.0003      0.60    24046.9080 10936.2601 34983.1681 24046.9080 10936.2601 34983.1681  65449.85 
64500000.00    4882       1301       6183      30118      13699      43817      30118      13699      43817      43817      1.0008     1.0006     1.0001     1.0008      0.60    23556.7026 10711.9384 34268.6409 23556.7026 10711.9384 34268.6409  65449.85 
66000000.00    4387       1067       5454      30613      13933      44546      30613      13933      44546      44546      1.0007     1.0007     1.0005     1.0009      0.60    23943.5672 10895.3183 34838.8856 23943.5672 10895.3183 34838.8856  65449.85 
