 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      15000      35000      50000        0          0          0          0          8          8          0        1.0095     1.0113     1.0095     1.0026      0.60      0.0000     6.2672     6.2672     0.0000     0.0000     0.0000    65449.85 
350000.00    14971      34926      49897        29         74        103         29         74        103        103       1.0038     1.0063     1.0038     1.0039      0.60     22.5885    57.3734    79.9619    22.5885    57.3734    79.9619    65449.85 
700000.00    14881      34742      49623       119        258        377         57        104        161        125       1.0016     1.0028     1.0016     1.0043      0.60     44.4042    81.0578    125.4620   92.5781    200.9578   293.5360   65449.85 
1050000.00   14911      34748      49659        89        252        341         64        174        238        170       1.0015     0.9992     1.0019     1.0040      0.60     49.7781    134.9533   184.7315   69.2121    195.3968   264.6089   65449.85 
1400000.00   14749      34354      49103       251        646        897         67        179        246        149       1.0038     1.0029     1.0008     1.0037      0.60     52.1822    139.1093   191.2915   195.2753   502.2328   697.5082   65449.85 
1750000.00   14726      34224      48950       274        776        1050        63        147        210        150       1.0005     1.0040     1.0007     1.0005      0.60     48.9476    114.1879   163.1355   212.7126   603.2202   815.9328   65449.85 
2100000.00   14660      34003      48663       340        997        1337        42        140        182        133       1.0009     1.0058     1.0049     1.0035      0.60     32.5860    108.7697   141.3557   264.0707   775.5836  1039.6543   65449.85 
2450000.00   14745      34248      48993       255        752        1007        44        122        166        125       1.0030     1.0077     1.0041     1.0013      0.60     34.3088    94.7974    129.1062   198.0736   583.8328   781.9065   65449.85 
2800000.00   14477      33642      48119       523        1358       1881        46        150        196        134       1.0009     1.0063     1.0098     0.9987      0.60     35.7229    116.6492   152.3721   406.5406  1055.3003  1461.8409   65449.85 
3150000.00   14844      34575      49419       156        425        581         48        111        159        145       1.0015     1.0031     1.0026     0.9999      0.60     37.2771    86.0133    123.2904   121.0232   329.9101   450.9332   65449.85 
3500000.00   14652      34080      48732       348        920        1268        59        161        220        158       1.0032     1.0049     1.0000     1.0002      0.60     45.7801    125.2995   171.0796   270.3977   714.6998   985.0975   65449.85 
3850000.00   14746      34282      49028       254        718        972         43        106        149        121       1.0029     1.0016     1.0041     1.0038      0.60     33.4168    82.7516    116.1683   197.2935   558.5312   755.8247   65449.85 
4200000.00   14688      34226      48914       312        774        1086        45        137        182        135       1.0005     1.0079     1.0005     1.0031      0.60     34.9302    106.4808   141.4110   241.9980   601.0171   843.0151   65449.85 
4550000.00   14654      34097      48751       346        903        1249       109        206        315        178       1.0019     1.0117     1.0002     1.0019      0.60     84.5505    160.1157   244.6662   268.7326   701.4274   970.1600   65449.85 
4900000.00   14713      34234      48947       287        766        1053        53        154        207        150       1.0022     1.0050     1.0041     1.0028      0.60     41.2183    119.4481   160.6664   222.9143   594.9686   817.8828   65449.85 
5250000.00   14623      33931      48554       377        1069       1446        57        179        236        144       1.0012     0.9980     1.0042     1.0012      0.60     44.2475    138.9791   183.2266   293.0621   830.3741  1123.4361   65449.85 
5600000.00   14720      34250      48970       280        750        1030        35        152        187        147       1.0019     1.0117     1.0019     1.0022      0.60     27.2806    117.9366   145.2172   217.2024   582.1436   799.3460   65449.85 
5950000.00   14662      34021      48683       338        979        1317        41        125        166        131       1.0032     1.0013     1.0069     0.9998      0.60     31.8470    96.9878    128.8347   262.4725   760.5931  1023.0655   65449.85 
6300000.00   14623      33985      48608       377        1015       1392       134        350        484        174       1.0032     0.9993     1.0032     1.0019      0.60     103.9654   271.4951   375.4605   293.2343   787.8641  1081.0984   65449.85 
