 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000      50000      100000       0          0          0          5          4          9          0        1.0063     1.0224     1.0012     1.0026      0.60      3.9221     3.1367     7.0589     0.0000     0.0000     0.0000   130899.70 
1150000.00   24540      18565      43105      25460      31435      56895       1679       2003       3682       677       1.0010     1.0010     1.0018     1.0004      0.60    1314.1601  1567.2095  2881.3696  19925.0468 24595.2875 44520.3343 130899.70 
2300000.00   21152      13502      34654      28848      36498      65346       2403       3114       5517       1485      1.0008     1.0007     1.0011     1.0014      0.60    1878.2923  2432.9721  4311.2644  22558.3866 28532.7639 51091.1506 130899.70 
3450000.00   18610      10489      29099      31390      39511      70901       4176       5177       9353       2363      1.0008     1.0005     1.0012     1.0008      0.60    3263.6217  4044.3761  7307.9977  24540.6125 30879.7076 55420.3202 130899.70 
4600000.00   17452       9253      26705      32548      40747      73295       9046      11245      20291       3664      1.0008     1.0007     1.0005     1.0008      0.60    7073.1746  8790.1181  15863.2927 25443.1022 31842.2302 57285.3324 130899.70 
5750000.00   16603       8671      25274      33397      41329      74726       7661       9654      17315       4670      1.0007     1.0015     1.0007     1.0006      0.60    5988.9289  7544.7913  13533.7202 26107.4230 32299.3959 58406.8188 130899.70 
6900000.00   16092       8354      24446      33908      41646      75554      10767      13316      24083       4722      1.0012     1.0006     1.0013     1.0012      0.60    8416.8846  10407.4818 18824.3664 26501.5618 32542.3330 59043.8948 130899.70 
8050000.00   15852       8362      24214      34148      41638      75786      11290      13906      25196       6889      1.0011     1.0001     1.0011     1.0008      0.60    8823.3630  10865.4739 19688.8369 26688.2178 32533.0677 59221.2855 130899.70 
9200000.00   15545       7987      23532      34455      42013      76468      16432      20110      36542      10924      1.0004     1.0003     1.0004     1.0004      0.60    12840.5899 15709.9367 28550.5266 26927.0213 32823.6029 59750.6242 130899.70 
10350000.00   15901       8266      24167      34099      41734      75833      11199      13835      25034       7583      1.0010     1.0005     1.0012     1.0010      0.60    8750.2962  10806.0771 19556.3733 26645.3648 32601.0449 59246.4097 130899.70 
11500000.00   15438       7613      23051      34562      42387      76949      21264      26107      47371      12824      1.0002     1.0002     1.0011     1.0003      0.60    16616.9531 20393.4582 37010.4113 27009.1860 33111.9986 60121.1846 130899.70 
12650000.00   15341       7490      22831      34659      42510      77169      26354      32242      58596      19292      1.0008     1.0005     1.0006     1.0008      0.60    20593.9809 25188.2623 45782.2432 27083.2325 33208.7164 60291.9489 130899.70 
13800000.00   15461       7710      23171      34539      42290      76829      28875      35276      64151      15365      1.0004     1.0005     1.0004     1.0003      0.60    22565.2335 27558.3528 50123.5863 26990.1958 33036.6790 60026.8747 130899.70 
14950000.00   15235       7648      22883      34765      42352      77117      28678      35041      63719      25705      1.0011     1.0001     1.0011     1.0016      0.60    22412.5568 27378.5708 49791.1275 27169.5178 33089.7902 60259.3080 130899.70 
16100000.00   14958       7345      22303      35042      42655      77697      31180      38024      69204      12949      1.0002     1.0015     1.0007     1.0002      0.60    24362.5538 29702.1586 54064.7124 27380.3919 33320.3976 60700.7895 130899.70 
17250000.00   14882       7476      22358      35118      42524      77642      28044      34040      62084      12940      1.0008     1.0008     1.0006     1.0000      0.60    21915.1712 26590.2284 48505.3997 27442.6221 33218.3608 60660.9829 130899.70 
18400000.00   14932       7444      22376      35068      42556      77624      28119      34178      62297      12937      1.0014     1.0004     1.0012     1.0007      0.60    21974.2224 26699.7946 48674.0170 27404.4417 33244.6400 60649.0817 130899.70 
19550000.00   15217       7692      22909      34783      42308      77091      22487      27244      49731      11013      1.0009     1.0012     1.0009     1.0001      0.60    17574.6120 21288.0471 38862.6591 27183.7807 33057.0019 60240.7826 130899.70 
20700000.00   14969       7558      22527      35031      42442      77473      30064      36350      66414      12912      1.0005     1.0005     1.0006     1.0008      0.60    23488.8918 28391.6618 51880.5536 27370.7661 33151.5978 60522.3640 130899.70 
21850000.00   15074       7508      22582      34926      42492      77418      27297      33273      60570      11059      1.0008     1.0014     1.0003     1.0004      0.60    21334.9987 25996.7747 47331.7734 27294.9951 33196.4092 60491.4043 130899.70 
