 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      15000      35000      50000        0          0          0          1          7          8          0        1.0103     1.0299     1.0006     1.0105      0.60      0.7671     5.4528     6.2199     0.0000     0.0000     0.0000    65449.85 
300000.00    15000      35000      50000        0          0          0          20         80        100         0        1.0012     1.0014     1.0012     1.0013      0.60     15.4423    62.1732    77.6155     0.0000     0.0000     0.0000    65449.85 
600000.00    14965      34922      49887        35         78        113         35         78        113        113       1.0023     1.0007     0.9999     1.0006      0.60     27.0311    60.5632    87.5942    27.0311    60.5632    87.5942    65449.85 
900000.00    14934      34854      49788        66        146        212         31         78        109        106       1.0033     1.0045     1.0033     1.0056      0.60     24.1294    60.3496    84.4790    51.3981    113.1339   164.5320   65449.85 
1200000.00   14789      34471      49260       211        529        740         41        128        169        148       1.0010     1.0162     1.0008     1.0026      0.60     31.7087    99.0880    130.7967   163.4550   409.5305   572.9855   65449.85 
1500000.00   14952      34901      49853        48         99        147         48         99        147        147       1.0008     0.9968     1.0024     1.0008      0.60     37.2602    76.9242    114.1843   37.2602    76.9242    114.1843   65449.85 
1800000.00   14840      34581      49421       160        419        579         60        163        223        144       1.0004     1.0022     1.0004     1.0004      0.60     46.3683    126.0600   172.4282   123.6613   324.5260   448.1873   65449.85 
2100000.00   14889      34639      49528       111        361        472         31        118        149        118       1.0012     1.0011     1.0036     1.0034      0.60     24.0430    91.6412    115.6842   86.1134    279.9980   366.1114   65449.85 
2400000.00   14683      34137      48820       317        863        1180        69        140        209        131       1.0041     1.0090     1.0041     1.0043      0.60     53.5174    108.4859   162.0033   245.7001   668.5946   914.2948   65449.85 
2700000.00   14801      34442      49243       199        558        757         48        125        173        126       1.0013     1.0060     0.9991     1.0013      0.60     37.1865    96.5859    133.7724   154.0588   432.1122   586.1710   65449.85 
3000000.00   14752      34342      49094       248        658        906         36        137        173        151       1.0005     1.0038     1.0005     1.0014      0.60     27.8948    106.0969   133.9917   192.3308   510.0040   702.3348   65449.85 
