 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000      50000      100000       0          0          0          5          6          11         0        1.0013     1.0035     1.0013     1.0032      0.60      3.9264     4.7124     8.6388     0.0000     0.0000     0.0000   130899.70 
819999.00    15829       8618      24447      34171      41382      75553      27861      33780      61641       3597      1.0003     1.0006     1.0003     1.0003      0.60    21856.4870 26494.7504 48351.2375 26806.5137 32457.2469 59263.7605 130899.70 
1639998.00   16761       7860      24621      33239      42140      75379      26486      33727      60213       4711      1.0005     1.0005     1.0004     1.0005      0.60    20759.7039 26428.3690 47188.0729 26053.0181 33022.1309 59075.1490 130899.70 
2459997.00   16392       6503      22895      33608      43497      77105      22059      28405      50464       4819      1.0003     1.0003     1.0002     1.0003      0.60    17275.8292 22242.4794 39518.3086 26321.6708 34061.5156 60383.1864 130899.70 
3279996.00   16074       5765      21839      33926      44235      78161      25490      32999      58489       7105      1.0002     1.0004     1.0001     1.0002      0.60    19947.1340 25820.1824 45767.3164 26556.9030 34622.1344 61179.0374 130899.70 
4099995.00   15743       4829      20572      34257      45171      79428      17412      22824      40236       6619      1.0003     1.0003     1.0003     1.0003      0.60    13622.6646 17856.2183 31478.8828 26807.0871 35345.8038 62152.8909 130899.70 
4919994.00   15387       4277      19664      34613      45723      80336      11189      14555      25744       7303      1.0002     1.0002     1.0002     1.0001      0.60    8758.1519  11388.6135 20146.7654 27091.9912 35779.9441 62871.9353 130899.70 
5739993.00   15126       3602      18728      34874      46398      81272      10759      14214      24973       9030      1.0002     1.0002     1.0003     1.0002      0.60    8420.5419  11121.9209 19542.4628 27294.2843 36306.9214 63601.2057 130899.70 
6559992.00   14932       3212      18144      35068      46788      81856      20036      26830      46866      20464      1.0002     1.0002     1.0001     1.0005      0.60    15677.3092 20991.5228 36668.8320 27444.5297 36612.4416 64056.9712 130899.70 
7379991.00   14537       2727      17264      35463      47273      82736      35406      47214      82620      41368      1.0003     1.0003     1.0005     1.0002      0.60    27722.6136 36959.4906 64682.1042 27767.3524 37005.7935 64773.1459 130899.70 
8199990.00   14265       2484      16749      35735      47516      83251      35735      47516      83251      83251      1.0003     1.0003     1.0005     1.0003      0.60    27984.7146 37196.6890 65181.4035 27984.7146 37196.6890 65181.4035 130899.70 
9019989.00   14066       2480      16546      35934      47520      83454      35934      47520      83454      83454      1.0004     1.0004     1.0005     1.0001      0.60    28143.8851 37208.3106 65352.1956 28143.8851 37208.3106 65352.1956 130899.70 
9839988.00   14023       2539      16562      35977      47461      83438      35730      47233      82963      27812      1.0002     1.0002     1.0002     1.0005      0.60    27985.3448 36987.4603 64972.8052 28179.1920 37166.3655 65345.5575 130899.70 
10659987.00   13885       2471      16356      36115      47529      83644      36115      47529      83644      83644      1.0003     1.0000     1.0005     1.0003      0.60    28278.7873 37211.6169 65490.4042 28278.7873 37211.6169 65490.4042 130899.70 
11479986.00   13694       2184      15878      36306      47816      84122      36306      47816      84122      84122      1.0004     1.0004     1.0005     1.0004      0.60    28437.0017 37444.0911 65881.0928 28437.0017 37444.0911 65881.0928 130899.70 
12299985.00   13616       2173      15789      36384      47827      84211      35586      46696      82282      42105      1.0002     1.0003     1.0002     1.0002      0.60    27872.0586 36568.9138 64440.9724 28497.2443 37454.8691 65952.1135 130899.70 
13119984.00   13452       2237      15689      36548      47763      84311      29592      38665      68257      28103      1.0004     1.0006     1.0004     1.0003      0.60    23178.2381 30281.2020 53459.4401 28626.6302 37404.7317 66031.3619 130899.70 
13939983.00   13596       2406      16002      36404      47594      83998      29930      39174      69104      20999      1.0002     1.0001     1.0002     1.0002      0.60    23439.7187 30671.4083 54111.1270 28512.2586 37267.9377 65780.1963 130899.70 
14759982.00   13608       2573      16181      36392      47427      83819      36246      47260      83506      41909      1.0003     1.0003     1.0003     1.0004      0.60    28388.4416 37007.7012 65396.1428 28503.0264 37138.7054 65641.7319 130899.70 
15579981.00   13618       2546      16164      36382      47454      83836      36311      47393      83704      41918      1.0002     1.0003     1.0001     1.0002      0.60    28433.1446 37105.9472 65539.0917 28488.8761 37153.8257 65642.7018 130899.70 
16399980.00   13774       2624      16398      36226      47376      83602      19900      25959      45859      27867      1.0002     1.0005     1.0004     1.0002      0.60    15579.6178 20318.2776 35897.8954 28363.0882 37085.0750 65448.1632 130899.70 
17219979.00   13713       2578      16291      36287      47422      83709      36146      47294      83440      41854      1.0004     1.0004     1.0003     1.0004      0.60    28300.6797 37019.5604 65320.2401 28411.3191 37120.0080 65531.3271 130899.70 
18039978.00   13740       2484      16224      36260      47516      83776      36260      47516      83776      83776      1.0004     1.0001     1.0005     1.0004      0.60    28399.3326 37206.2153 65605.5478 28399.3326 37206.2153 65605.5478 130899.70 
18859977.00   13450       2042      15492      36550      47958      84508      36550      47958      84508      84508      1.0003     1.0005     1.0003     1.0004      0.60    28624.0171 37549.0777 66173.0948 28624.0171 37549.0777 66173.0948 130899.70 
19679976.00   13400       1866      15266      36600      48134      84734      36600      48134      84734      84734      1.0004     1.0006     1.0002     1.0005      0.60    28669.4314 37693.9093 66363.3407 28669.4314 37693.9093 66363.3407 130899.70 
20499975.00   13339       1899      15238      36661      48101      84762      36205      47516      83721      28254      1.0004     1.0004     1.0005     1.0005      0.60    28360.8886 37211.3134 65572.2021 28718.6780 37670.1917 66388.8697 130899.70 
21319974.00   13386       2004      15390      36614      47996      84610      34489      45324      79813      21152      1.0005     1.0006     1.0004     1.0004      0.60    27016.7047 35492.4224 62509.1271 28683.3500 37587.6526 66271.0026 130899.70 
22139973.00   13236       2027      15263      36764      47973      84737      34704      45462      80166      21184      1.0004     1.0006     1.0002     1.0004      0.60    27182.4449 35596.2472 62778.6921 28798.0580 37565.1919 66363.2499 130899.70 
22959972.00   13033       1744      14777      36967      48256      85223      35082      45939      81021      21305      1.0003     1.0005     1.0003     1.0004      0.60    27483.9048 35979.8745 63463.7793 28962.3235 37796.5823 66758.9058 130899.70 
23779971.00   13216       2017      15233      36784      47983      84767      35155      45914      81069      42383      1.0004     1.0004     1.0004     1.0001      0.60    27540.9124 35956.7673 63497.6797 28818.2386 37578.5758 66396.8144 130899.70 
24599970.00   13121       2013      15134      36879      47987      84866      35233      45927      81160      42433      1.0004     1.0004     1.0001     1.0004      0.60    27603.4441 35967.2586 63570.7027 28894.3831 37582.4479 66476.8310 130899.70 
25419969.00   13085       2063      15148      36915      47937      84852      35274      45864      81138      42426      1.0003     1.0003     1.0000     1.0002      0.60    27634.0826 35922.3741 63556.4567 28920.8660 37547.4432 66468.3093 130899.70 
26239968.00   13186       2244      15430      36814      47756      84570      35151      45691      80842      42285      1.0004     1.0003     1.0004     1.0002      0.60    27527.1013 35768.6933 63295.7946 28831.3273 37387.5791 66218.9064 130899.70 
27059967.00   13310       2381      15691      36690      47619      84309      35069      45671      80740      42154      1.0004     1.0004     1.0002     1.0003      0.60    27465.6835 35761.3018 63226.9852 28736.8362 37288.5124 66025.3485 130899.70 
27879966.00   13645       2613      16258      36355      47387      83742      33482      43633      77115      27914      1.0003     1.0003     1.0003     1.0004      0.60    26220.1111 34160.0195 60380.1305 28472.2244 37101.9589 65574.1833 130899.70 
28699965.00   13618       2414      16032      36382      47586      83968      33304      43645      76949      20992      1.0003     1.0003     1.0003     1.0002      0.60    26080.9311 34172.6159 60253.5470 28494.4382 37262.0727 65756.5109 130899.70 
29519964.00   13409       2376      15785      36591      47624      84215      32026      41718      73744      10526      1.0003     1.0002     1.0005     1.0003      0.60    25079.1526 32659.0341 57738.1867 28658.8301 37289.2088 65948.0389 130899.70 
30339963.00   13414       2483      15897      36586      47517      84103      32036      41684      73720      12014      1.0003     1.0004     1.0003     1.0003      0.60    25087.3215 32638.3058 57725.6273 28654.9925 37210.9808 65865.9733 130899.70 
31159962.00   13610       2599      16209      36390      47401      83791      32247      42173      74420      11970      1.0004     1.0005     1.0004     1.0005      0.60    25249.7220 33020.5446 58270.2666 28498.5679 37119.0021 65617.5701 130899.70 
31979961.00   13327       2247      15574      36673      47753      84426      32713      42742      75455      21106      1.0004     1.0005     1.0001     1.0003      0.60    25616.2724 33463.3060 59079.5784 28721.1633 37391.3806 66112.5438 130899.70 
32799960.00   13164       2159      15323      36836      47841      84677      32871      42949      75820      16935      1.0002     1.0003     1.0003     1.0002      0.60    25738.9466 33622.8952 59361.8418 28848.1321 37458.1201 66306.2522 130899.70 
33619959.00   13179       2394      15573      36821      47606      84427      33424      43440      76864      16885      1.0003     1.0002     1.0003     1.0004      0.60    26180.0431 34019.8400 60199.8831 28843.3117 37285.8327 66129.1443 130899.70 
34439958.00   13102       2409      15511      36898      47591      84489      33479      43418      76897      14081      1.0003     1.0004     1.0003     1.0001      0.60    26224.0097 34001.4034 60225.4130 28904.9283 37272.4587 66177.3869 130899.70 
35259957.00   13525       2827      16352      36475      47173      83648      33373      43402      76775      20912      1.0002     1.0002     1.0002     1.0001      0.60    26135.5429 33978.8534 60114.3963 28566.0231 36933.3620 65499.3851 130899.70 
36079956.00   13260       2350      15610      36740      47650      84390      34168      44518      78686      28130      1.0003     1.0002     1.0002     1.0003      0.60    26759.9968 34857.2664 61617.2631 28775.3386 37311.5111 66086.8497 130899.70 
36899955.00   13187       2215      15402      36813      47785      84598      34640      45148      79788      28199      1.0003     1.0003     1.0002     1.0003      0.60    27130.0304 35351.2044 62481.2348 28833.4375 37418.3935 66251.8310 130899.70 
37719954.00   13209       2216      15425      36791      47784      84575      34646      45266      79912      42287      1.0003     1.0003     1.0003     1.0004      0.60    27134.9669 35441.7756 62576.7425 28815.6850 37414.5203 66230.2054 130899.70 
38539953.00   13214       2192      15406      36786      47808      84594      34549      45158      79707      28198      1.0002     1.0003     1.0002     1.0002      0.60    27060.2011 35363.8330 62424.0340 28813.0027 37439.8723 66252.8750 130899.70 
39359952.00   13196       2197      15393      36804      47803      84607      34226      44782      79008      28202      1.0004     1.0004     1.0002     1.0004      0.60    26808.8762 35070.0826 61878.9588 28829.3217 37437.0049 66266.3266 130899.70 
40179951.00   13117       2168      15285      36883      47832      84715      36813      47791      84604      42357      1.0005     1.0004     1.0006     1.0003      0.60    28835.8528 37426.3033 66262.1561 28890.8065 37458.4867 66349.2932 130899.70 
40999950.00   13007       2011      15018      36993      47989      84982      18116      23535      41651      28327      1.0004     1.0002     1.0004     1.0004      0.60    14186.3164 18425.0765 32611.3929 28976.3033 37579.9991 66556.3024 130899.70 
41819949.00   13165       2118      15283      36835      47882      84717      34839      45562      80401      42358      1.0005     1.0005     1.0005     1.0004      0.60    27289.0313 35677.7535 62966.7848 28853.5895 37496.0022 66349.5917 130899.70 
42639948.00   13278       2175      15453      36722      47825      84547      34829      45580      80409      42273      1.0003     1.0002     1.0005     1.0003      0.60    27281.8420 35694.2090 62976.0510 28765.5862 37453.1629 66218.7491 130899.70 
43459947.00   13242       2115      15357      36758      47885      84643      34903      45811      80714      28214      1.0002     1.0002     1.0004     1.0002      0.60    27340.5960 35874.0192 63214.6151 28794.8959 37499.9496 66294.8455 130899.70 
44279946.00   13284       2182      15466      36716      47818      84534      36605      47626      84231      42267      1.0003     1.0003     1.0003     1.0004      0.60    28663.9686 37283.2898 65947.2584 28751.0715 37433.9388 66185.0103 130899.70 
45099945.00   13499       2334      15833      36501      47666      84167      34908      45955      80863      42083      1.0004     1.0004     1.0004     1.0002      0.60    27335.7031 35977.6690 63313.3721 28584.6366 37318.7553 65903.3919 130899.70 
45919944.00   13509       2065      15574      36491      47935      84426      34999      46296      81295      42213      1.0002     1.0004     1.0003     1.0002      0.60    27411.1299 36250.6044 63661.7344 28581.0976 37535.7465 66116.8441 130899.70 
46739943.00   13219       1924      15143      36781      48076      84857      36781      48076      84857      84857      1.0006     1.0002     1.0004     1.0006      0.60    28810.3453 37650.2813 66460.6265 28810.3453 37650.2813 66460.6265 130899.70 
47559942.00   13306       2040      15346      36694      47960      84654      36308      47467      83775      42327      1.0002     1.0002     1.0002     1.0003      0.60    28443.2845 37174.7619 65618.0464 28745.9312 37561.1965 66307.1277 130899.70 
48379941.00   13203       1898      15101      36797      48102      84899      36303      47495      83798      28299      1.0004     1.0003     1.0004     1.0003      0.60    28431.5199 37188.4524 65619.9723 28819.0721 37664.4366 66483.5087 130899.70 
49199940.00   13365       2082      15447      36635      47918      84553      36261      47460      83721      28184      1.0001     1.0001     1.0001     1.0002      0.60    28393.1761 37152.8690 65546.0452 28686.6729 37512.1871 66198.8599 130899.70 
50019939.00   13432       2219      15651      36568      47781      84349      36393      47592      83985      28116      1.0004     1.0004     1.0002     1.0004      0.60    28503.8895 37261.5218 65765.4113 28641.2277 37409.7875 66051.0152 130899.70 
50839938.00   13730       2513      16243      36270      47487      83757      36270      47487      83757      83757      1.0005     1.0002     1.0005     1.0004      0.60    28404.3957 37176.6985 65581.0942 28404.3957 37176.6985 65581.0942 130899.70 
51659937.00   13729       2316      16045      36271      47684      83955      35994      47347      83341      27985      1.0004     1.0003     1.0001     1.0004      0.60    28185.7109 37064.2235 65249.9344 28403.0333 37328.5062 65731.5396 130899.70 
52479936.00   13870       2383      16253      36130      47617      83747      36047      47500      83547      41873      1.0001     1.0004     1.0001     1.0003      0.60    28230.1892 37186.3652 65416.5544 28295.3274 37278.1713 65573.4986 130899.70 
53299935.00   13632       2253      15885      36368      47747      84115      36368      47747      84115      84115      1.0002     1.0002     1.0002     1.0006      0.60    28482.7753 37385.1538 65867.9291 28482.7753 37385.1538 65867.9291 130899.70 
54119934.00   13666       2370      16036      36334      47630      83964      36334      47630      83964      83964      1.0004     1.0004     1.0003     1.0004      0.60    28459.0337 37297.5078 65756.5415 28459.0337 37297.5078 65756.5415 130899.70 
54939933.00   13768       2402      16170      36232      47598      83830      35075      46082      81157      27943      1.0003     1.0002     1.0003     1.0003      0.60    27468.2249 36078.4357 63546.6607 28375.4660 37266.8605 65642.3265 130899.70 
55759932.00   13696       2394      16090      36304      47606      83910      36004      47289      83293      41955      1.0002     1.0002     1.0005     1.0003      0.60    28190.3925 37016.8182 65207.2107 28425.6870 37265.3341 65691.0211 130899.70 
56579931.00   13694       2315      16009      36306      47685      83991      35340      46286      81626      27997      1.0004     1.0005     1.0004     1.0006      0.60    27671.3379 36232.9645 63904.3024 28429.0357 37329.9574 65758.9930 130899.70 
57399930.00   13661       2378      16039      36339      47622      83961      35505      46474      81979      27987      1.0003     1.0002     1.0004     1.0003      0.60    27804.2505 36382.9136 64187.1641 28458.3513 37283.1638 65741.5151 130899.70 
58219929.00   13481       2308      15789      36519      47692      84211      35481      46274      81755      28070      1.0005     1.0001     1.0005     1.0003      0.60    27785.2396 36227.3974 64012.6370 28599.1973 37339.0009 65938.1982 130899.70 
59039928.00   13367       2077      15444      36633      47923      84556      35733      46711      82444      21139      1.0003     1.0005     1.0003     1.0002      0.60    27986.7116 36575.0398 64561.7514 28692.7150 37525.5688 66218.2838 130899.70 
59859927.00   13515       2238      15753      36485      47762      84247      35718      46703      82421      28082      1.0002     1.0002     1.0001     1.0004      0.60    27975.8692 36567.3614 64543.2306 28577.5783 37397.8770 65975.4552 130899.70 
60679926.00   13476       2163      15639      36524      47837      84361      35774      46824      82598      28120      1.0002     1.0003     1.0001     1.0002      0.60    28016.9610 36662.5397 64679.5007 28605.2198 37456.7159 66061.9357 130899.70 
61499925.00   13309       1914      15223      36691      48086      84777      36623      48053      84676      42388      1.0002     1.0002     1.0005     1.0003      0.60    28683.5239 37622.9119 66306.4358 28736.9129 37648.8145 66385.7274 130899.70 
62319924.00   13342       1871      15213      36658      48129      84787      36658      48129      84787      84787      1.0003     1.0003     1.0004     1.0001      0.60    28707.8235 37680.3213 66388.1448 28707.8235 37680.3213 66388.1448 130899.70 
63139923.00   13148       1763      14911      36852      48237      85089      36852      48237      85089      85089      1.0002     1.0004     1.0002     1.0003      0.60    28863.2964 37770.5719 66633.8683 28863.2964 37770.5719 66633.8683 130899.70 
63959922.00   13298       1899      15197      36702      48101      84803      36351      47521      83872      42401      1.0002     1.0004     1.0002     1.0003      0.60    28465.7987 37201.9865 65667.7852 28740.5429 37656.3463 66396.8893 130899.70 
64779921.00   13280       2097      15377      36720      47903      84623      36285      47282      83567      28207      1.0003     1.0001     1.0003     1.0003      0.60    28414.5405 37016.4514 65430.9919 28755.8256 37503.4570 66259.2826 130899.70 
65599920.00   13366       2334      15700      36634      47666      84300      36634      47666      84300      84300      1.0004     1.0004     1.0004     1.0004      0.60    28685.7741 37316.7664 66002.5405 28685.7741 37316.7664 66002.5405 130899.70 
66419919.00   13286       2206      15492      36714      47794      84508      36714      47794      84508      84508      1.0002     1.0005     1.0002     1.0003      0.60    28744.5533 37411.4142 66155.9674 28744.5533 37411.4142 66155.9674 130899.70 
67239918.00   13105       2048      15153      36895      47952      84847      36895      47952      84847      84847      1.0001     1.0004     1.0001     1.0001      0.60    28884.1868 37531.1373 66415.3241 28884.1868 37531.1373 66415.3241 130899.70 
68059917.00   12964       1854      14818      37036      48146      85182      37036      48146      85182      85182      1.0003     1.0004     1.0001     1.0003      0.60    28992.1745 37678.1715 66670.3460 28992.1745 37678.1715 66670.3460 130899.70 
68879916.00   12877       1768      14645      37123      48232      85355      37123      48232      85355      85355      1.0001     1.0003     1.0001     1.0001      0.60    29061.0093 37749.1699 66810.1791 29061.0093 37749.1699 66810.1791 130899.70 
69699915.00   12799       1717      14516      37201      48283      85484      37201      48283      85484      85484      1.0003     1.0002     1.0002     1.0003      0.60    29127.0517 37797.4573 66924.5090 29127.0517 37797.4573 66924.5090 130899.70 
70519914.00   12840       1921      14761      37160      48079      85239      37160      48079      85239      85239      1.0006     1.0003     1.0002     1.0006      0.60    29099.7250 37643.9969 66743.7218 29099.7250 37643.9969 66743.7218 130899.70 
71339913.00   13114       2022      15136      36886      47978      84864      36886      47978      84864      84864      1.0002     1.0003     1.0002     1.0004      0.60    28893.5569 37573.2842 66466.8411 28893.5569 37573.2842 66466.8411 130899.70 
72159912.00   13108       2094      15202      36892      47906      84798      36892      47906      84798      84798      1.0002     1.0004     1.0002     1.0003      0.60    28897.5612 37516.6805 66414.2417 28897.5612 37516.6805 66414.2417 130899.70 
72979911.00   13224       2071      15295      36776      47929      84705      36776      47929      84705      84705      1.0002     1.0002     1.0003     1.0003      0.60    28808.2162 37529.0535 66337.2697 28808.2162 37529.0535 66337.2697 130899.70 
73799910.00   13467       2330      15797      36533      47670      84203      36256      47331      83587      42101      1.0004     1.0001     1.0004     1.0005      0.60    28397.2784 37061.0243 65458.3027 28614.5892 37326.9138 65941.5030 130899.70 
74619909.00   13457       2358      15815      36543      47642      84185      35872      46889      82761      21046      1.0004     1.0004     1.0005     1.0001      0.60    28094.5657 36711.2411 64805.8068 28620.9564 37301.7282 65922.6846 130899.70 
75439908.00   13748       2302      16050      36252      47698      83950      35896      47291      83187      27983      1.0003     1.0003     1.0004     1.0003      0.60    28112.7564 37020.3442 65133.1007 28392.0505 37339.6224 65731.6729 130899.70 
76259907.00   13532       2254      15786      36468      47746      84214      36254      47522      83776      42107      1.0003     1.0001     1.0003     1.0004      0.60    28392.4236 37204.2673 65596.6910 28560.3084 37380.0004 65940.3088 130899.70 
77079906.00   13428       1954      15382      36572      48046      84618      36208      47735      83943      28206      1.0004     1.0004     1.0004     1.0003      0.60    28357.1885 37371.0603 65728.2487 28642.8216 37615.0044 66257.8260 130899.70 
77899905.00   13404       1944      15348      36596      48056      84652      36335      47842      84177      28217      1.0004     1.0002     1.0002     1.0004      0.60    28452.6957 37452.0800 65904.7757 28657.5504 37620.0053 66277.5557 130899.70 
78719904.00   13639       2290      15929      36361      47710      84071      36361      47710      84071      84071      1.0002     1.0002     1.0002     1.0003      0.60    28474.8100 37352.3023 65827.1123 28474.8100 37352.3023 65827.1123 130899.70 
79539903.00   13621       2434      16055      36379      47566      83945      36379      47566      83945      83945      1.0002     1.0001     1.0004     1.0002      0.60    28486.1249 37235.5643 65721.6892 28486.1249 37235.5643 65721.6892 130899.70 
80359902.00   13866       2676      16542      36134      47324      83458      35334      46521      81855      27819      1.0002     1.0001     1.0002     1.0002      0.60    27664.9722 36411.6439 64076.6161 28292.3748 37041.1962 65333.5710 130899.70 
81179901.00   13605       2397      16002      36395      47603      83998      35672      46865      82537      27999      1.0003     1.0003     1.0004     1.0003      0.60    27932.8868 36685.0034 64617.8902 28500.0569 37263.7563 65763.8133 130899.70 
81999900.00   13191       1972      15163      36809      48028      84837      36123      47309      83432      42418      1.0004     1.0003     1.0004     1.0004      0.60    28286.2572 37035.2291 65321.4864 28824.3671 37599.0349 66423.4020 130899.70 
82819899.00   13212       1921      15133      36788      48079      84867      36076      47344      83420      42433      1.0003     1.0003     1.0001     1.0004      0.60    28248.9486 37060.5020 65309.4506 28807.5038 37636.9474 66444.4512 130899.70 
83639898.00   13235       2078      15313      36765      47922      84687      35940      47084      83024      21171      1.0003     1.0003     1.0004     1.0002      0.60    28140.5866 36855.5942 64996.1808 28787.7395 37512.7346 66300.4741 130899.70 
84459897.00   13268       2037      15305      36732      47963      84695      36070      47302      83372      42347      1.0004     1.0002     1.0002     1.0004      0.60    28243.8904 37033.2445 65277.1349 28763.1095 37551.4339 66314.5434 130899.70 
85279896.00   13330       2101      15431      36670      47899      84569      36058      47313      83371      42284      1.0003     1.0003     1.0002     1.0000      0.60    28236.6074 37043.7064 65280.3138 28716.8105 37503.3785 66220.1890 130899.70 
86099895.00   13455       2302      15757      36545      47698      84243      36183      47297      83480      42121      1.0004     1.0003     1.0004     1.0006      0.60    28337.7564 37032.0398 65369.7962 28621.0971 37345.9671 65967.0642 130899.70 
86919894.00   13643       2490      16133      36357      47510      83867      35969      47120      83089      41933      1.0001     1.0005     1.0003     1.0001      0.60    28172.5387 36897.5445 65070.0832 28476.7702 37203.2855 65680.0557 130899.70 
87739893.00   13838       2403      16241      36162      47597      83759      35812      47247      83059      41879      1.0006     1.0004     1.0003     1.0006      0.60    28051.2694 36998.1093 65049.3786 28325.8101 37272.6196 65598.4298 130899.70 
88559892.00   13618       2212      15830      36382      47788      84170      36059      47468      83527      42085      1.0003     1.0003     1.0002     1.0003      0.60    28244.0404 37169.9680 65414.0084 28497.4614 37421.0177 65918.4791 130899.70 
89379891.00   13503       2101      15604      36497      47899      84396      36207      47608      83815      42198      1.0004     1.0004     1.0004     1.0003      0.60    28362.0168 37281.8085 65643.8252 28589.5021 37510.0657 66099.5678 130899.70 
90199890.00   13448       1960      15408      36552      48040      84592      36341      47829      84170      42296      1.0003     1.0003     1.0003     1.0004      0.60    28466.8299 37452.1916 65919.0215 28632.3689 37617.7229 66250.0918 130899.70 
91019889.00   13668       2158      15826      36332      47842      84174      36332      47842      84174      84174      1.0003     1.0003     1.0004     1.0002      0.60    28455.1861 37458.4721 65913.6583 28455.1861 37458.4721 65913.6583 130899.70 
91839888.00   13724       2127      15851      36276      47873      84149      36276      47873      84149      84149      1.0003     1.0003     1.0002     1.0004      0.60    28410.8259 37479.5896 65890.4155 28410.8259 37479.5896 65890.4155 130899.70 
92659887.00   13734       2137      15871      36266      47863      84129      36266      47863      84129      84129      1.0003     1.0006     1.0003     1.0001      0.60    28402.1580 37469.8444 65872.0024 28402.1580 37469.8444 65872.0024 130899.70 
93479886.00   13877       2145      16022      36123      47855      83978      36013      47764      83777      41989      1.0003     1.0006     1.0003     1.0002      0.60    28208.4837 37397.3540 65605.8377 28294.8313 37468.7739 65763.6052 130899.70 
94299885.00   13911       2157      16068      36089      47843      83932      35604      47266      82870      27977      1.0005     1.0002     1.0002     1.0004      0.60    27881.3688 37001.5894 64882.9582 28261.8369 37454.0916 65715.9285 130899.70 
