 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      15000      35000      50000        0          0          0          1          7          8          0        1.0028     1.0296     1.0083     1.0138      0.60      0.7827     5.4951     6.2778     0.0000     0.0000     0.0000    65449.85 
1100000.00    4039       8116      12155      10961      26884      37845       3787       9438      13225       1351      1.0007     1.0007     1.0006     1.0007      0.60    2955.0557  7363.9531  10319.0088 8558.1907  20987.2773 29545.4679  65449.85 
2200000.00    2794       4933       7727      12206      30067      42273      11360      28047      39407       5284      1.0010     1.0005     1.0010     1.0010      0.60    8861.1115  21872.9471 30734.0586 9521.6165  23449.8649 32971.4815  65449.85 
3300000.00    2037       3615       5652      12963      31385      44348      12414      29990      42404      14782      1.0003     1.0012     1.0008     1.0014      0.60    9686.6832  23394.9424 33081.6256 10114.8408 24483.0425 34597.8833  65449.85 
4400000.00    2090       3638       5728      12910      31362      44272      12476      30190      42666      14757      1.0004     1.0000     1.0007     1.0008      0.60    9729.7509  23540.5055 33270.2564 10068.9320 24455.8658 34524.7978  65449.85 
5500000.00    2157       3914       6071      12843      31086      43929      12318      29743      42061      14643      1.0010     1.0009     1.0008     1.0010      0.60    9605.2690  23189.7162 32794.9852 10015.4653 24238.4462 34253.9114  65449.85 
6600000.00    2100       3630       5730      12900      31370      44270      12408      30101      42509      14756      1.0009     1.0013     1.0001     1.0009      0.60    9677.9982  23475.9148 33153.9130 10061.9511 24466.3179 34528.2690  65449.85 
7700000.00    2004       3521       5525      12996      31479      44475      12391      29992      42383      14825      1.0004     1.0006     1.0004     1.0008      0.60    9664.2780  23389.5468 33053.8248 10136.8023 24550.2739 34687.0762  65449.85 
8800000.00    1933       3382       5315      13067      31618      44685      12554      30389      42943      14895      1.0006     1.0006     1.0001     1.0006      0.60    9790.1936  23695.1950 33485.3886 10190.8834 24654.6076 34845.4909  65449.85 
9900000.00    1988       3595       5583      13012      31405      44417      12435      30060      42495      14805      1.0002     0.9996     1.0016     1.0002      0.60    9694.2345  23428.0824 33122.3169 10144.8671 24478.4298 34623.2970  65449.85 
11000000.00    2052       3654       5706      12948      31346      44294      12872      31190      44062      22147      1.0005     1.0006     1.0005     0.9999      0.60    10037.9746 24314.7566 34352.7312 10097.3940 24436.7215 34534.1154  65449.85 
12100000.00    1923       3401       5324      13077      31599      44676      13077      31599      44676      44676      1.0008     1.0003     1.0001     1.0000      0.60    10198.1134 24639.0045 34837.1179 10198.1134 24639.0045 34837.1179  65449.85 
13200000.00    1787       3041       4828      13213      31959      45172      13213      31959      45172      45172      1.0011     0.9997     1.0003     1.0007      0.60    10305.2233 24919.0859 35224.3093 10305.2233 24919.0859 35224.3093  65449.85 
14300000.00    1963       3316       5279      13037      31684      44721      12903      31327      44230      22360      1.0009     1.0004     1.0009     1.0009      0.60    10060.0275 24417.5598 34477.5873 10164.8365 24696.6129 34861.4494  65449.85 
15400000.00    1984       3440       5424      13016      31560      44576      12973      31448      44421      22288      1.0005     1.0005     1.0005     1.0010      0.60    10112.9401 24514.0830 34627.0231 10146.5432 24601.6807 34748.2239  65449.85 
16500000.00    1748       2987       4735      13252      32013      45265      13252      32013      45265      45265      1.0000     1.0010     1.0001     1.0000      0.60    10330.9119 24954.4435 35285.3554 10330.9119 24954.4435 35285.3554  65449.85 
17600000.00    1726       3200       4926      13274      31800      45074      13240      31712      44952      22537      1.0003     1.0010     1.0003     1.0003      0.60    10321.4997 24717.1706 35038.6703 10348.1661 24786.0897 35134.2558  65449.85 
18700000.00    1757       3042       4799      13243      31958      45201      13243      31958      45201      45201      1.0013     1.0008     1.0004     1.0015      0.60    10324.4428 24908.9694 35233.4122 10324.4428 24908.9694 35233.4122  65449.85 
19800000.00    1705       2972       4677      13295      32028      45323      13295      32028      45323      45323      1.0002     1.0014     1.0002     1.0005      0.60    10368.3187 24973.1618 35341.4805 10368.3187 24973.1618 35341.4805  65449.85 
20900000.00    1808       3065       4873      13192      31935      45127      13192      31935      45127      45127      1.0007     1.0002     0.9996     1.0007      0.60    10290.0314 24904.4086 35194.4400 10290.0314 24904.4086 35194.4400  65449.85 
22000000.00    1655       2819       4474      13345      32181      45526      13345      32181      45526      45526      1.0001     0.9998     1.0002     1.0003      0.60    10403.0904 25081.5286 35484.6189 10403.0904 25081.5286 35484.6189  65449.85 
23100000.00    1949       3369       5318      13051      31631      44682      13051      31631      44682      44682      1.0000     1.0024     1.0004     1.0009      0.60    10173.7996 24650.1715 34823.9711 10173.7996 24650.1715 34823.9711  65449.85 
24200000.00    1718       2913       4631      13282      32087      45369      13282      32087      45369      45369      1.0006     0.9999     1.0007     1.0000      0.60    10351.5081 25001.2824 35352.7905 10351.5081 25001.2824 35352.7905  65449.85 
25300000.00    1687       3017       4704      13313      31983      45296      13313      31983      45296      45296      1.0006     1.0009     1.0006     1.0006      0.60    10382.9668 24935.9606 35318.9274 10382.9668 24935.9606 35318.9274  65449.85 
26400000.00    1810       3105       4915      13190      31895      45085      13190      31895      45085      45085      1.0011     1.0011     1.0010     1.0003      0.60    10284.5455 24862.2867 35146.8322 10284.5455 24862.2867 35146.8322  65449.85 
27500000.00    1805       3263       5068      13195      31737      44932      13195      31737      44932      44932      1.0005     0.9999     1.0002     1.0004      0.60    10286.8101 24737.0165 35023.8267 10286.8101 24737.0165 35023.8267  65449.85 
