 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      60000      40000      100000       0          0          0          5          6          11         0        1.0013     1.0035     1.0013     1.0010      0.60      3.9264     4.7124     8.6388     0.0000     0.0000     0.0000   130899.70 
4099999.00   21755       4720      26475      38245      35280      73525      23184      21464      44648       5655      1.0003     1.0003     1.0004     1.0003      0.60    18162.0823 16813.0377 34975.1200 29961.8715 27635.8715 57597.7430 130899.70 
8199998.00   22869       3572      26441      37131      36428      73559      11301      10872      22173       6687      1.0002     1.0002     1.0003     1.0000      0.60    8853.6264  8516.4480  17370.0744 29093.0642 28536.7844 57629.8486 130899.70 
12299997.00   23269       3333      26602      36731      36667      73398      30440      30440      60880      18349      1.0003     1.0003     1.0004     1.0001      0.60    23852.5973 23848.6919 47701.2891 28783.1973 28728.7887 57511.9859 130899.70 
16399996.00   22423       2867      25290      37577      37133      74710      29842      29477      59319      14942      1.0004     1.0004     1.0003     1.0004      0.60    23380.5528 23089.5991 46470.1519 29443.0976 29088.8498 58531.9473 130899.70 
20499995.00   22453       2908      25361      37547      37092      74639      31612      31301      62913      18659      1.0002     1.0005     1.0002     1.0004      0.60    24763.6482 24512.8179 49276.4661 29411.0570 29047.6449 58458.7019 130899.70 
24599994.00   22795       3541      26336      37205      36459      73664      31181      30709      61890      12277      1.0003     1.0003     1.0005     1.0003      0.60    24415.6394 24040.0929 48455.7323 29135.3811 28543.1625 57678.5436 130899.70 
28699993.00   22494       2958      25452      37506      37042      74548      37095      36725      73820      24849      1.0005     1.0005     1.0003     1.0006      0.60    29054.3551 28759.4102 57813.7653 29376.8365 29008.1167 58384.9532 130899.70 
32799992.00   22969       2922      25891      37031      37078      74109      36809      36968      73777      24703      1.0005     1.0005     1.0004     1.0003      0.60    28825.3867 28946.5848 57771.9715 28999.6421 29032.9231 58032.5651 130899.70 
36899991.00   23932       3792      27724      36068      36208      72276      28286      28278      56564      24092      1.0003     1.0002     1.0005     1.0003      0.60    22153.3538 22144.8041 44298.1579 28249.6486 28355.9656 56605.6142 130899.70 
40999990.00   23177       3006      26183      36823      36994      73817      29386      29222      58608      36908      1.0002     1.0006     1.0002     1.0001      0.60    23006.3172 22870.9596 45877.2768 28832.1209 28957.7561 57789.8771 130899.70 
45099989.00   23772       2914      26686      36228      37086      73314      29048      29384      58432      36657      1.0002     1.0002     1.0005     1.0002      0.60    22747.8338 23003.9439 45751.7777 28370.4925 29034.4482 57404.9407 130899.70 
49199988.00   24713       3019      27732      35287      36981      72268      28307      29474      57781      36134      1.0002     1.0002     1.0001     1.0002      0.60    22172.1760 23078.2814 45250.4573 27639.5237 28957.5103 56597.0340 130899.70 
53299987.00   24308       3029      27337      35692      36971      72663      28873      29657      58530      24221      1.0003     1.0003     1.0003     1.0004      0.60    22618.8924 23226.7781 45845.6705 27960.7487 28957.4132 56918.1619 130899.70 
57399986.00   24005       3100      27105      35995      36900      72895      29051      29785      58836      36447      1.0004     1.0006     1.0003     1.0004      0.60    22755.9340 23324.0790 46080.0131 28195.4195 28897.7088 57093.1282 130899.70 
61499985.00   23860       2788      26648      36140      37212      73352      28741      29837      58578      14670      1.0005     1.0003     1.0005     1.0004      0.60    22516.0733 23369.0700 45885.1433 28317.0262 29148.9710 57465.9972 130899.70 
65599984.00   24348       3118      27466      35652      36882      72534      28740      30005      58745      14506      1.0003     1.0005     1.0006     1.0003      0.60    22508.7655 23489.2748 45998.0403 27927.3665 28877.6322 56804.9987 130899.70 
69699983.00   23123       3254      26377      36877      36746      73623      35118      35399      70517      14724      1.0003     1.0002     1.0003     1.0004      0.60    27504.9322 27709.7561 55214.6883 28884.8875 28766.2286 57651.1162 130899.70 
73799982.00   22932       2960      25892      37068      37040      74108      35448      35823      71271      37054      1.0001     1.0001     1.0002     1.0001      0.60    27763.8827 28045.6049 55809.4875 29034.7098 29000.0744 58034.7842 130899.70 
77899981.00   22669       3107      25776      37331      36893      74224      35836      35849      71685      24741      1.0002     1.0006     1.0004     1.0003      0.60    28071.9505 28070.5301 56142.4807 29244.0962 28888.8730 58132.9692 130899.70 
81999980.00   22112       3004      25116      37888      36996      74884      36918      35718      72636      37442      1.0004     1.0005     1.0003     1.0004      0.60    28912.7981 27963.3828 56876.1809 29673.4916 28965.4969 58638.9885 130899.70 
86099979.00   21518       2899      24417      38482      37101      75583      37732      36055      73787      37791      1.0002     1.0005     1.0003     1.0002      0.60    29552.4434 28225.0118 57777.4551 30139.7449 29044.2180 59183.9629 130899.70 
90199978.00   21780       2912      24692      38220      37088      75308      37740      36312      74052      25102      1.0003     1.0006     1.0003     1.0001      0.60    29565.9713 28435.6291 58001.6004 29942.4150 29044.1605 58986.5755 130899.70 
94299977.00   22180       2960      25140      37820      37040      74860      37820      37040      74860      74860      1.0002     1.0006     1.0001     1.0002      0.60    29623.9391 29001.8753 58625.8145 29623.9391 29001.8753 58625.8145 130899.70 
98399976.00   22294       3011      25305      37706      36989      74695      37105      36492      73597      24898      1.0004     1.0004     1.0002     1.0004      0.60    29050.9307 28562.2921 57613.2228 29522.4681 28952.1145 58474.5826 130899.70 
102499975.00   22520       3038      25558      37480      36962      74442      36829      36529      73358      18610      1.0003     1.0006     1.0005     1.0003      0.60    28845.7134 28599.1997 57444.9130 29356.5770 28938.8777 58295.4547 130899.70 
106599974.00   22496       2576      25072      37504      37424      74928      37504      37424      74928      74928      1.0001     1.0002     1.0001     1.0004      0.60    29369.9540 29300.2642 58670.2182 29369.9540 29300.2642 58670.2182 130899.70 
110699973.00   22348       2574      24922      37652      37426      75078      37013      37128      74141      25026      1.0003     1.0003     1.0003     1.0002      0.60    28999.2093 29079.1599 58078.3692 29500.6638 29312.9889 58813.6527 130899.70 
114799972.00   22590       3164      25754      37410      36836      74246      37320      36807      74127      37123      1.0001     1.0001     1.0005     1.0005      0.60    29227.3303 28816.2051 58043.5355 29297.9871 28838.9715 58136.9586 130899.70 
118899971.00   22318       2966      25284      37682      37034      74716      37593      36923      74516      37358      1.0004     1.0002     1.0004     1.0004      0.60    29447.9491 28914.4638 58362.4129 29517.7562 29001.5358 58519.2920 130899.70 
122999970.00   22024       2672      24696      37976      37328      75304      37976      37328      75304      75304      1.0003     1.0003     1.0004     1.0003      0.60    29741.1846 29222.0952 58963.2798 29741.1846 29222.0952 58963.2798 130899.70 
127099969.00   22415       2808      25223      37585      37192      74777      36198      36345      72543      24925      1.0003     1.0003     1.0003     1.0004      0.60    28364.4300 28469.3554 56833.7854 29452.5952 29133.7625 58586.3576 130899.70 
131199968.00   21973       2648      24621      38027      37352      75379      37066      36825      73891      25126      1.0002     1.0002     1.0004     1.0002      0.60    29033.0133 28832.3492 57865.3625 29786.8142 29245.6740 59032.4881 130899.70 
135299967.00   22411       2704      25115      37589      37296      74885      36670      36708      73378      24961      1.0004     1.0004     1.0004     1.0004      0.60    28726.0400 28742.3854 57468.4254 29446.8703 29203.6177 58650.4880 130899.70 
139399966.00   22556       2867      25423      37444      37133      74577      36833      36819      73652      37288      1.0004     1.0002     1.0004     1.0001      0.60    28851.7414 28831.0029 57682.7442 29331.1365 29077.3145 58408.4510 130899.70 
143499965.00   23200       3278      26478      36800      36722      73522      35536      36003      71539      24507      1.0002     1.0002     1.0003     1.0002      0.60    27826.6243 28181.6519 56008.2762 28818.1778 28745.6320 57563.8098 130899.70 
147599964.00   22833       2995      25828      37167      37005      74172      35706      36067      71773      18543      1.0002     1.0001     1.0003     1.0002      0.60    27960.1728 28232.2783 56192.4510 29106.4189 28968.0848 58074.5036 130899.70 
151699963.00   22829       2849      25678      37171      37151      74322      36026      36460      72486      14864      1.0003     1.0005     1.0003     1.0002      0.60    28216.3191 28546.4112 56762.7303 29114.6126 29088.3798 58202.9923 130899.70 
155799962.00   22710       2837      25547      37290      37163      74453      36425      36505      72930      37226      1.0005     1.0006     1.0004     1.0003      0.60    28526.9698 28579.5027 57106.4724 29205.3946 29095.5496 58300.9442 130899.70 
159899961.00   22286       2866      25152      37714      37134      74848      36752      36542      73294      37424      1.0003     1.0003     1.0002     1.0003      0.60    28778.4954 28606.3490 57384.8444 29533.2404 29070.7016 58603.9421 130899.70 
163999960.00   22134       2737      24871      37866      37263      75129      37436      36998      74434      25043      1.0005     1.0005     1.0005     1.0005      0.60    29322.9903 28969.2205 58292.2108 29660.3340 29177.1336 58837.4676 130899.70 
168099959.00   22679       2955      25634      37321      37045      74366      37239      36995      74234      37183      1.0004     1.0004     1.0003     1.0002      0.60    29161.7179 28959.3658 58121.0838 29226.0785 28998.6075 58224.6860 130899.70 
172199958.00   22280       2560      24840      37720      37440      75160      37720      37440      75160      75160      1.0003     1.0002     1.0003     1.0003      0.60    29545.1992 29314.4669 58859.6661 29545.1992 29314.4669 58859.6661 130899.70 
176299957.00   22680       2521      25201      37320      37479      74799      36567      36928      73495      37399      1.0004     1.0002     1.0004     1.0004      0.60    28640.4073 28911.3303 57551.7377 29231.1335 29343.4662 58574.5997 130899.70 
180399956.00   22472       2805      25277      37528      37195      74723      36694      36692      73386      37361      1.0003     1.0000     1.0004     1.0001      0.60    28742.4884 28725.5764 57468.0648 29396.9277 29120.1491 58517.0768 130899.70 
184499955.00   22249       2699      24948      37751      37301      75052      37194      37055      74249      37526      1.0005     1.0005     1.0005     1.0004      0.60    29132.0672 29015.1033 58147.1705 29569.1380 29208.0326 58777.1706 130899.70 
188599954.00   22960       3025      25985      37040      36975      74015      36951      36824      73775      37007      1.0002     1.0005     1.0002     1.0004      0.60    28945.7156 28831.9287 57777.6443 29015.5098 28950.3700 57965.8798 130899.70 
192699953.00   22849       2625      25474      37151      37375      74526      37151      37375      74526      74526      1.0004     1.0002     1.0004     1.0002      0.60    29100.5430 29263.2642 58363.8073 29100.5430 29263.2642 58363.8073 130899.70 
196799952.00   23199       2754      25953      36801      37246      74047      36801      37246      74047      74047      1.0004     1.0004     1.0004     1.0001      0.60    28818.3685 29151.1804 57969.5488 28818.3685 29151.1804 57969.5488 130899.70 
200899951.00   23360       2971      26331      36640      37029      73669      33343      34938      68281      36834      1.0005     1.0005     1.0004     1.0001      0.60    26113.0592 27352.0003 53465.0595 28698.2279 28990.7786 57689.0065 130899.70 
204999950.00   23788       3054      26842      36212      36946      73158      32745      34692      67437      36579      1.0004     1.0004     1.0002     1.0004      0.60    25645.6943 27159.5974 52805.2917 28363.6704 28926.4213 57290.0917 130899.70 
209099949.00   23593       3072      26665      36407      36928      73335      32823      34579      67402      36667      1.0002     1.0002     1.0002     1.0001      0.60    25706.1011 27071.3088 52777.4099 28515.5779 28912.6316 57428.2096 130899.70 
213199948.00   22669       3120      25789      37331      36880      74211      36753      36596      73349      14842      1.0000     1.0003     1.0003     1.0000      0.60    28782.8150 28650.9291 57433.7441 29236.5810 28873.8488 58110.4297 130899.70 
217299947.00   22270       2985      25255      37730      37015      74745      37730      37015      74745      74745      1.0004     1.0004     1.0004     1.0002      0.60    29551.0991 28975.4813 58526.5804 29551.0991 28975.4813 58526.5804 130899.70 
221399946.00   21762       2715      24477      38238      37285      75523      38238      37285      75523      75523      1.0003     1.0006     1.0003     1.0005      0.60    29949.6566 29190.8510 59140.5077 29949.6566 29190.8510 59140.5077 130899.70 
225499945.00   21377       2682      24059      38623      37318      75941      38623      37318      75941      75941      1.0003     1.0004     1.0005     1.0003      0.60    30247.5593 29210.2158 59457.7751 30247.5593 29210.2158 59457.7751 130899.70 
229599944.00   20892       2509      23401      39108      37491      76599      39108      37491      76599      76599      1.0004     1.0004     1.0004     1.0003      0.60    30633.5538 29351.5732 59985.1270 30633.5538 29351.5732 59985.1270 130899.70 
233699943.00   20463       2438      22901      39537      37562      77099      39537      37562      77099      77099      1.0003     1.0003     1.0006     1.0004      0.60    30968.4000 29412.5283 60380.9282 30968.4000 29412.5283 60380.9282 130899.70 
237799942.00   19683       2546      22229      40317      37454      77771      40188      37412      77600      38885      1.0003     1.0006     1.0003     1.0004      0.60    31472.4698 29288.4161 60760.8859 31573.7211 29321.3818 60895.1030 130899.70 
241899941.00   19653       2426      22079      40347      37574      77921      40347      37574      77921      77921      1.0002     1.0004     1.0002     1.0004      0.60    31605.4899 29423.8265 61029.3165 31605.4899 29423.8265 61029.3165 130899.70 
245999940.00   19597       2372      21969      40403      37628      78031      40403      37628      78031      78031      1.0003     1.0004     1.0002     1.0003      0.60    31653.3259 29464.0978 61117.4237 31653.3259 29464.0978 61117.4237 130899.70 
250099939.00   19000       2461      21461      41000      37539      78539      40233      36741      76974      19634      1.0003     1.0002     1.0005     1.0002      0.60    31514.6360 28769.7032 60284.3392 32116.3546 29395.5564 61511.9111 130899.70 
254199938.00   18418       2725      21143      41582      37275      78857      41174      37058      78232      19714      1.0002     1.0002     1.0002     1.0005      0.60    32256.9969 29019.7445 61276.7414 32577.2039 29190.0220 61767.2259 130899.70 
258299937.00   17468       2501      19969      42532      37499      80031      40777      36454      77231      40015      1.0005     1.0005     1.0005     1.0001      0.60    31935.5439 28538.1412 60473.6851 33311.6969 29357.0465 62668.7434 130899.70 
262399936.00   17525       2318      19843      42475      37682      80157      35975      32721      68696      26719      1.0002     1.0005     1.0002     1.0004      0.60    28169.6585 25613.8789 53783.5374 33264.5461 29499.2835 62763.8296 130899.70 
266499935.00   17569       2575      20144      42431      37425      79856      37716      33524      71240      19964      1.0002     1.0005     1.0004     1.0002      0.60    29539.9740 26246.7956 55786.7696 33235.0982 29302.4854 62537.5836 130899.70 
270599934.00   17629       2598      20227      42371      37402      79773      37735      33397      71132      19943      1.0004     1.0004     1.0003     1.0001      0.60    29552.1068 26143.5822 55695.6889 33187.1774 29282.8379 62470.0153 130899.70 
274699933.00   16572       2627      19199      43428      37373      80801      43046      37094      80140      40400      1.0006     1.0005     1.0004     1.0003      0.60    33710.7019 29044.4747 62755.1766 34010.3778 29263.3242 63273.7020 130899.70 
278799932.00   16615       2378      18993      43385      37622      81007      43385      37622      81007      81007      1.0002     1.0004     1.0002     1.0001      0.60    33970.0293 29450.9356 63420.9650 33970.0293 29450.9356 63420.9650 130899.70 
282899931.00   15905       2253      18158      44095      37747      81842      43862      37560      81422      40921      1.0002     1.0005     1.0002     1.0002      0.60    34345.3824 29404.5153 63749.8977 34528.2078 29551.2184 64079.4262 130899.70 
286999930.00   15890       2417      18307      44110      37583      81693      43418      37024      80442      40846      1.0003     1.0004     1.0002     1.0003      0.60    34001.3465 28987.3114 62988.6579 34544.0594 29425.6700 63969.7293 130899.70 
291099929.00   15574       2338      17912      44426      37662      82088      44189      37525      81714      27362      1.0002     1.0002     1.0004     1.0005      0.60    34591.6191 29367.7013 63959.3204 34777.6184 29475.1521 64252.7705 130899.70 
295199928.00   15731       2327      18058      44269      37673      81942      44269      37673      81942      81942      1.0004     1.0002     1.0003     1.0004      0.60    34655.1532 29481.5268 64136.6801 34655.1532 29481.5268 64136.6801 130899.70 
299299927.00   15809       2520      18329      44191      37480      81671      44191      37480      81671      81671      1.0004     1.0002     1.0003     1.0002      0.60    34589.0240 29327.2032 63916.2272 34589.0240 29327.2032 63916.2272 130899.70 
303399926.00   15951       2608      18559      44049      37392      81441      43990      37331      81321      40720      1.0001     1.0002     1.0003     1.0004      0.60    34430.2177 29214.3557 63644.5734 34476.5392 29262.2336 63738.7728 130899.70 
307499925.00   15766       2310      18076      44234      37690      81924      43921      37318      81239      40962      1.0004     1.0004     1.0004     1.0004      0.60    34380.3833 29203.0631 63583.4463 34625.9233 29494.7118 64120.6351 130899.70 
311599924.00   15584       2311      17895      44416      37689      82105      44416      37689      82105      82105      1.0002     1.0002     1.0003     1.0001      0.60    34763.3094 29492.0308 64255.3401 34763.3094 29492.0308 64255.3401 130899.70 
315699923.00   16356       2385      18741      43644      37615      81259      43367      37345      80712      40629      1.0003     1.0005     1.0003     1.0003      0.60    33960.9025 29236.1020 63197.0045 34178.1739 29447.8735 63626.0475 130899.70 
319799922.00   16655       2645      19300      43345      37355      80700      43190      37292      80482      40350      1.0001     1.0001     1.0003     1.0000      0.60    33816.0468 29192.5913 63008.6382 33937.7248 29242.0278 63179.7526 130899.70 
323899921.00   16886       2442      19328      43114      37558      80672      41922      36235      78157      40336      1.0003     1.0004     1.0005     1.0003      0.60    32819.5056 28351.1406 61170.6462 33754.1308 29388.3766 63142.5074 130899.70 
327999920.00   16688       2400      19088      43312      37600      80912      43312      37600      80912      80912      1.0002     1.0004     1.0002     1.0003      0.60    33913.5184 29428.3781 63341.8966 33913.5184 29428.3781 63341.8966 130899.70 
332099919.00   16409       2521      18930      43591      37479      81070      42650      36829      79479      40535      1.0002     1.0002     1.0002     1.0004      0.60    33388.1694 28822.1964 62210.3658 34126.0621 29331.8995 63457.9616 130899.70 
336199918.00   16145       2147      18292      43855      37853      81708      43744      37811      81555      40854      1.0004     1.0004     1.0004     1.0005      0.60    34245.5926 29594.1749 63839.7675 34332.7194 29627.1435 63959.8629 130899.70 
340299917.00   16214       2058      18272      43786      37942      81728      43786      37942      81728      81728      1.0002     1.0004     1.0002     1.0002      0.60    34289.6202 29705.2722 63994.8923 34289.6202 29705.2722 63994.8923 130899.70 
344399916.00   16761       2322      19083      43239      37678      80917      43239      37678      80917      80917      1.0004     1.0005     1.0004     1.0004      0.60    33863.0690 29495.3947 63358.4637 33863.0690 29495.3947 63358.4637 130899.70 
348499915.00   16950       2716      19666      43050      37284      80334      43050      37284      80334      80334      1.0001     1.0004     1.0001     1.0002      0.60    33701.3696 29178.4168 62879.7864 33701.3696 29178.4168 62879.7864 130899.70 
352599914.00   16979       2305      19284      43021      37695      80716      43021      37695      80716      80716      1.0003     1.0002     1.0003     1.0004      0.60    33688.3023 29510.9615 63199.2638 33688.3023 29510.9615 63199.2638 130899.70 
356699913.00   16538       2320      18858      43462      37680      81142      40786      34645      75431      20285      1.0005     1.0005     1.0003     1.0005      0.60    31944.7103 27128.3915 59073.1018 34043.3431 29507.9741 63551.3172 130899.70 
360799912.00   16457       2711      19168      43543      37289      80832      43543      37289      80832      80832      1.0003     1.0003     1.0003     1.0003      0.60    34093.7058 29188.4955 63282.2013 34093.7058 29188.4955 63282.2013 130899.70 
364899911.00   15331       2263      17594      44669      37737      82406      44035      36866      80901      41203      1.0002     1.0001     1.0002     1.0004      0.60    34468.4104 28843.1969 63311.6073 34965.5115 29526.0745 64491.5859 130899.70 
