 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      100000       0        100000       0          0          0          11         0          11         0        1.0013     1.0013     0.0000     0.0000      0.60      8.6388     0.0000     8.6388     0.0000     0.0000     0.0000   130899.70 
819999.00    75276        0        75276      24724        0        24724       590         0         590        183       1.0011     1.0011     0.0000     0.0000      0.60     463.2199    0.0000    463.2199  19413.1241   0.0000   19413.1241 130899.70 
1639998.00   56317        0        56317      43683        0        43683       1194        0         1194       266       1.0011     1.0011     0.0000     0.0000      0.60     937.4609    0.0000    937.4609  34298.7279   0.0000   34298.7279 130899.70 
2459997.00   44847        0        44847      55153        0        55153       2079        0         2079       399       1.0012     1.0012     0.0000     0.0000      0.60    1632.3660    0.0000   1632.3660  43303.8523   0.0000   43303.8523 130899.70 
3279996.00   38877        0        38877      61123        0        61123       4476        0         4476       650       1.0009     1.0009     0.0000     0.0000      0.60    3514.1845    0.0000   3514.1845  47989.8947   0.0000   47989.8947 130899.70 
4099995.00   34320        0        34320      65680        0        65680       8008        0         8008       1113      1.0010     1.0010     0.0000     0.0000      0.60    6287.1061    0.0000   6287.1061  51566.6348   0.0000   51566.6348 130899.70 
4919994.00   29983        0        29983      70017        0        70017      12137        0        12137       1400      1.0008     1.0008     0.0000     0.0000      0.60    9528.4476    0.0000   9528.4476  54970.4375   0.0000   54970.4375 130899.70 
5739993.00   27459        0        27459      72541        0        72541      29801        0        29801       1860      1.0007     1.0007     0.0000     0.0000      0.60    23395.7446   0.0000   23395.7446 56950.6242   0.0000   56950.6242 130899.70 
6559992.00   24455        0        24455      75545        0        75545      13246        0        13246       2041      1.0012     1.0012     0.0000     0.0000      0.60    10398.7812   0.0000   10398.7812 59308.5904   0.0000   59308.5904 130899.70 
7379991.00   22134        0        22134      77866        0        77866      19637        0        19637       2685      1.0010     1.0010     0.0000     0.0000      0.60    15416.1771   0.0000   15416.1771 61130.0706   0.0000   61130.0706 130899.70 
8199990.00   20519        0        20519      79481        0        79481      33859        0        33859       3311      1.0012     1.0012     0.0000     0.0000      0.60    26581.4149   0.0000   26581.4149 62397.0963   0.0000   62397.0963 130899.70 
9019989.00   18871        0        18871      81129        0        81129      66630        0        66630       5070      1.0008     1.0008     0.0000     0.0000      0.60    52307.2944   0.0000   52307.2944 63690.1675   0.0000   63690.1675 130899.70 
9839988.00   17734        0        17734      82266        0        82266      71835        0        71835       6328      1.0010     1.0010     0.0000     0.0000      0.60    56394.1985   0.0000   56394.1985 64583.1946   0.0000   64583.1946 130899.70 
10659987.00   16504        0        16504      83496        0        83496      78292        0        78292      11928      1.0007     1.0007     0.0000     0.0000      0.60    61463.1818   0.0000   61463.1818 65548.8415   0.0000   65548.8415 130899.70 
11479986.00   15924        0        15924      84076        0        84076      79340        0        79340      12010      1.0010     1.0010     0.0000     0.0000      0.60    62286.0889   0.0000   62286.0889 66004.3936   0.0000   66004.3936 130899.70 
