 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      35000      15000      50000        0          0          0          5          2          7          0        1.0092     1.0013     1.0079     1.0024      0.60      3.9251     1.5708     5.4959     0.0000     0.0000     0.0000    65449.85 
649999.00    25351      10547      35898       9649       4453      14102       407        177        584        207       1.0013     1.0011     1.0004     1.0019      0.60     317.6130   138.0209   455.6339  7533.7415  3476.0586  11009.8001  65449.85 
1299998.00   20533       8402      28935      14467       6598      21065       787        355        1142       376       1.0012     1.0012     1.0009     1.0012      0.60     614.4761   276.8665   891.3426  11291.6665 5149.1951  16440.8616  65449.85 
1949997.00   17836       7129      24965      17164       7871      25035       1240       584        1824       490       1.0011     1.0000     1.0012     1.0009      0.60     967.4612   455.4013  1422.8625  13391.5008 6139.8606  19531.3614  65449.85 
2599996.00   15409       5947      21356      19591       9053      28644       1751       783        2534       924       1.0012     1.0012     1.0022     1.0024      0.60    1366.2433   610.9416  1977.1849  15283.9586 7061.9410  22345.8996  65449.85 
3249995.00   14588       5523      20111      20412       9477      29889       1899       838        2737       879       1.0000     1.0008     1.0000     1.0022      0.60    1480.5076   653.4744  2133.9820  15920.9828 7390.3600  23311.3427  65449.85 
3899994.00   13993       5222      19215      21007       9778      30785       4306       2098       6404       1282      1.0008     1.0009     1.0013     1.0031      0.60    3358.2729  1636.6639  4994.9367  16386.5127 7626.2068  24012.7195  65449.85 
4549993.00   13489       5015      18504      21511       9985      31496       2992       1352       4344       1657      1.0020     1.0005     0.9995     1.0011      0.60    2332.5971  1054.0255  3386.6226  16773.0453 7783.7478  24556.7931  65449.85 
5199992.00   12526       4801      17327      22474      10199      32673      11648       5375      17023       2178      0.9999     1.0017     1.0022     1.0016      0.60    9081.9079  4190.0879  13271.9958 17524.6249 7951.6460  25476.2710  65449.85 
5849991.00   12602       4756      17358      22398      10244      32642       7385       3382      10767       1718      1.0018     1.0007     1.0018     1.0012      0.60    5759.4573  2636.8383  8396.2956  17466.3764 7986.7496  25453.1261  65449.85 
