 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      35000      15000      50000        0          0          0          7          2          9          0        1.0088     1.0029     1.0053     1.0074      0.60      5.4978     1.5708     7.0686     0.0000     0.0000     0.0000    65449.85 
1850000.00    8588       2374      10962      26412      12626      39038       8175       3931      12106       2788      1.0002     1.0002     1.0002     1.0002      0.60    6401.0948  3077.7537  9478.8486  20680.8120 9884.5530  30565.3650  65449.85 
3700000.00    5283       1197       6480      29717      13803      43520      25750      11968      37718      14506      1.0006     1.0003     1.0006     0.9998      0.60    20153.5175 9364.6175  29518.1350 23258.0455 10800.3330 34058.3785  65449.85 
5550000.00    4337       992        5329      30663      14008      44671      21016       9626      30642      14890      1.0009     1.0009     1.0012     1.0007      0.60    16448.1786 7531.4913  23979.6700 24001.2014 10960.5553 34961.7567  65449.85 
7400000.00    3869       864        4733      31131      14136      45267      30918      14045      44963      22633      1.0003     1.0003     1.0006     0.9997      0.60    24201.9820 10991.3307 35193.3126 24368.8921 11062.6036 35431.4957  65449.85 
9250000.00    4286       963        5249      30714      14037      44751      27967      12780      40747      22375      1.0004     1.0006     1.0004     1.0009      0.60    21886.9875 9999.3086  31886.2961 24036.8604 10982.3349 35019.1953  65449.85 
11100000.00    3590       793        4383      31410      14207      45617      31410      14207      45617      45617      1.0011     1.0011     1.0006     1.0003      0.60    24587.6403 11118.9817 35706.6220 24587.6403 11118.9817 35706.6220  65449.85 
12950000.00    4060       998        5058      30940      14002      44942      30444      13800      44244      11235      1.0009     1.0008     1.0002     1.0003      0.60    23827.4273 10798.1924 34625.6196 24216.0618 10956.4090 35172.4708  65449.85 
14800000.00    3726       790        4516      31274      14210      45484      31079      14128      45207      22742      1.0003     1.0003     1.0006     1.0009      0.60    24321.5099 11052.4600 35373.9700 24474.3441 11116.7417 35591.0858  65449.85 
16650000.00    3820       829        4649      31180      14171      45351      30233      13748      43981      22675      1.0002     1.0010     1.0002     1.0001      0.60    23654.1564 10751.6416 34405.7979 24396.0004 11082.9699 35478.9702  65449.85 
18500000.00    3638       828        4466      31362      14172      45534      30269      13709      43978      22767      1.0004     1.0010     1.0006     1.0003      0.60    23684.6470 10724.3988 34409.0457 24540.6847 11086.9843 35627.6690  65449.85 
