 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      15000      35000      50000        0          0          0          2          5          7          0        1.0048     1.0124     1.0223     1.0083      0.60      1.5694     3.9256     5.4950     0.0000     0.0000     0.0000    65449.85 
400000.00    14360      33361      47721       640        1639       2279        62        160        222        142       1.0024     1.0000     1.0008     1.0024      0.60     48.1848    124.6122   172.7970   497.3788  1274.3568  1771.7356   65449.85 
800000.00    13372      30893      44265       1628       4107       5735       135        301        436        185       0.9988     0.9999     0.9999     1.0011      0.60     104.9110   233.6904   338.6014  1265.6715  3191.9484  4457.6199   65449.85 
1200000.00   12582      28777      41359       2418       6223       8641       192        495        687        227       1.0000     1.0036     1.0028     1.0045      0.60     149.3221   384.5789   533.9010  1879.2710  4834.4827  6713.7537   65449.85 
1600000.00   12190      28057      40247       2810       6943       9753       163        408        571        212       1.0025     1.0026     0.9999     1.0025      0.60     126.5826   316.4467   443.0293  2183.1094  5394.6818  7577.7912   65449.85 
2000000.00   11635      26618      38253       3365       8382      11747       183        442        625        249       1.0023     1.0020     0.9997     1.0023      0.60     142.4959   343.8667   486.3626  2615.3876  6512.5804  9127.9679   65449.85 
2400000.00   11793      26821      38614       3207       8179      11386       232        613        845        291       1.0020     1.0010     1.0022     1.0020      0.60     179.9096   475.5562   655.4658  2491.6768  6352.9476  8844.6245   65449.85 
2800000.00   11762      26707      38469       3238       8293      11531       219        569        788        250       1.0033     1.0002     1.0011     1.0003      0.60     169.9556   441.9188   611.8744  2516.2811  6444.6772  8960.9584   65449.85 
3200000.00   11263      25288      36551       3737       9712      13449       242        608        850        320       1.0013     0.9991     1.0003     1.0025      0.60     187.8930   471.7177   659.6107  2902.9503  7541.4815  10444.4319  65449.85 
3600000.00   11228      25276      36504       3772       9724      13496       320        823        1143       355       1.0026     1.0041     1.0007     1.0026      0.60     248.6830   638.8650   887.5481  2929.6431  7552.9904  10482.6335  65449.85 
4000000.00   11147      25042      36189       3853       9958      13811       311        782        1093       328       1.0025     0.9995     1.0016     1.0008      0.60     241.0755   607.0024   848.0778  2993.1109  7733.9679  10727.0788  65449.85 
4400000.00   10848      24478      35326       4152      10522      14674       279        737        1016       366       1.0021     1.0024     1.0012     1.0011      0.60     216.1404   571.2857   787.4261  3224.1923  8171.5623  11395.7546  65449.85 
4800000.00   10763      24329      35092       4237      10671      14908       314        737        1051       354       1.0019     1.0030     1.0019     1.0014      0.60     243.5987   571.5536   815.1523  3291.6081  8287.2670  11578.8750  65449.85 
