 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      15000      35000      50000        0          0          0          2          7          9          0        1.0049     1.0097     1.0060     1.0075      0.60      1.5708     5.4978     7.0686     0.0000     0.0000     0.0000    65449.85 
3000000.00    2697       2126       4823      12303      32874      45177      12076      32205      44281      11294      0.9999     0.9997     0.9999     0.9999      0.60    9424.5159  25130.0920 34554.6079 9602.5076  25654.5395 35257.0471  65449.85 
6000000.00    2223       1802       4025      12777      33198      45975      12777      33198      45975      45975      1.0003     1.0003     1.0001     1.0003      0.60    9977.1564  25914.0367 35891.1930 9977.1564  25914.0367 35891.1930  65449.85 
9000000.00    1661       1155       2816      13339      33845      47184      13339      33845      47184      47184      1.0003     0.9997     0.9999     1.0003      0.60    10431.1163 26456.1580 36887.2743 10431.1163 26456.1580 36887.2743  65449.85 
12000000.00    1494       1043       2537      13506      33957      47463      13506      33957      47463      47463      1.0002     1.0000     1.0002     1.0002      0.60    10560.6951 26541.5048 37102.1999 10560.6951 26541.5048 37102.1999  65449.85 
15000000.00    1578       1043       2621      13422      33957      47379      13422      33957      47379      47379      1.0004     1.0005     1.0004     1.0001      0.60    10494.6100 26541.5019 37036.1119 10494.6100 26541.5019 37036.1119  65449.85 
18000000.00    1764       1358       3122      13236      33642      46878      13236      33642      46878      46878      1.0006     1.0001     1.0005     1.0006      0.60    10350.2113 26296.3438 36646.5552 10350.2113 26296.3438 36646.5552  65449.85 
21000000.00    1736       1431       3167      13264      33569      46833      13264      33569      46833      46833      1.0005     0.9999     1.0005     1.0005      0.60    10364.9803 26221.8824 36586.8627 10364.9803 26221.8824 36586.8627  65449.85 
24000000.00    1626       1068       2694      13374      33932      47306      13374      33932      47306      47306      1.0001     1.0001     1.0001     1.0000      0.60    10459.6420 26527.6472 36987.2892 10459.6420 26527.6472 36987.2892  65449.85 
27000000.00    1580       1085       2665      13420      33915      47335      13420      33915      47335      47335      1.0002     1.0001     1.0003     1.0002      0.60    10490.6615 26507.4640 36998.1254 10490.6615 26507.4640 36998.1254  65449.85 
30000000.00    1533       1085       2618      13467      33915      47382      13467      33915      47382      47382      1.0002     0.9999     1.0005     1.0002      0.60    10531.5818 26512.9110 37044.4929 10531.5818 26512.9110 37044.4929  65449.85 
33000000.00    1530       1015       2545      13470      33985      47455      13470      33985      47455      47455      1.0004     1.0002     1.0005     1.0003      0.60    10530.1889 26563.4700 37093.6589 10530.1889 26563.4700 37093.6589  65449.85 
36000000.00    1583       1191       2774      13417      33809      47226      13379      33723      47102      23613      1.0001     1.0006     1.0001     1.0004      0.60    10453.0300 26346.7284 36799.7584 10482.8489 26414.1867 36897.0356  65449.85 
39000000.00    1588       1207       2795      13412      33793      47205      13412      33793      47205      47205      1.0001     1.0000     1.0002     1.0001      0.60    10480.9709 26403.0485 36884.0194 10480.9709 26403.0485 36884.0194  65449.85 
42000000.00    1419       1028       2447      13581      33972      47553      13581      33972      47553      47553      1.0003     1.0000     1.0004     1.0003      0.60    10618.6085 26553.7593 37172.3679 10618.6085 26553.7593 37172.3679  65449.85 
45000000.00    1591       1200       2791      13409      33800      47209      13409      33800      47209      47209      1.0002     0.9999     1.0006     1.0003      0.60    10475.4106 26393.3124 36868.7231 10475.4106 26393.3124 36868.7231  65449.85 
48000000.00    1580       1074       2654      13420      33926      47346      13420      33926      47346      47346      1.0002     1.0005     1.0000     1.0002      0.60    10492.1583 26519.4455 37011.6039 10492.1583 26519.4455 37011.6039  65449.85 
51000000.00    1523       1079       2602      13477      33921      47398      13416      33800      47216      23699      1.0003     1.0003     1.0000     1.0003      0.60    10490.4290 26425.5808 36916.0098 10538.2804 26520.4871 37058.7675  65449.85 
54000000.00    1647       1151       2798      13353      33849      47202      13353      33849      47202      47202      1.0004     1.0000     1.0004     1.0004      0.60    10438.5975 26448.6720 36887.2695 10438.5975 26448.6720 36887.2695  65449.85 
57000000.00    1641       1094       2735      13359      33906      47265      13359      33906      47265      47265      1.0004     1.0004     1.0004     1.0002      0.60    10439.1118 26486.5660 36925.6778 10439.1118 26486.5660 36925.6778  65449.85 
60000000.00    1624       1122       2746      13376      33878      47254      13376      33878      47254      47254      1.0003     1.0003     1.0003     1.0003      0.60    10452.9593 26466.9816 36919.9410 10452.9593 26466.9816 36919.9410  65449.85 
63000000.00    1547       984        2531      13453      34016      47469      13453      34016      47469      47469      1.0004     1.0001     1.0004     1.0004      0.60    10508.9794 26562.3135 37071.2929 10508.9794 26562.3135 37071.2929  65449.85 
66000000.00    1488       959        2447      13512      34041      47553      13512      34041      47553      47553      1.0001     1.0003     0.9998     1.0001      0.60    10564.6620 26608.6675 37173.3295 10564.6620 26608.6675 37173.3295  65449.85 
69000000.00    1801       1487       3288      13199      33513      46712      13199      33513      46712      46712      1.0000     1.0003     1.0004     1.0000      0.60    10316.8237 26187.6879 36504.5116 10316.8237 26187.6879 36504.5116  65449.85 
72000000.00    1653       1101       2754      13347      33899      47246      13347      33899      47246      47246      1.0005     1.0005     1.0005     1.0003      0.60    10435.6226 26493.8547 36929.4773 10435.6226 26493.8547 36929.4773  65449.85 
75000000.00    1789       1460       3249      13211      33540      46751      13177      33469      46646      23375      1.0002     1.0002     1.0001     1.0002      0.60    10297.4454 26149.5268 36446.9722 10324.1367 26205.2162 36529.3529  65449.85 
78000000.00    1564       939        2503      13436      34061      47497      13343      33925      47268      23748      1.0003     0.9999     1.0003     1.0004      0.60    10430.2575 26509.9645 36940.2220 10503.1951 26616.6018 37119.7969  65449.85 
81000000.00    1673       1310       2983      13327      33690      47017      13327      33690      47017      47017      1.0001     1.0007     1.0001     1.0001      0.60    10416.4502 26321.2714 36737.7217 10416.4502 26321.2714 36737.7217  65449.85 
84000000.00    1452       912        2364      13548      34088      47636      13548      34088      47636      47636      1.0003     1.0002     1.0003     1.0004      0.60    10591.7327 26639.7020 37231.4347 10591.7327 26639.7020 37231.4347  65449.85 
87000000.00    1450       924        2374      13550      34076      47626      13550      34076      47626      47626      1.0003     1.0004     1.0003     1.0004      0.60    10597.0177 26641.9149 37238.9327 10597.0177 26641.9149 37238.9327  65449.85 
90000000.00    1493       1105       2598      13507      33895      47402      13418      33676      47094      23701      1.0003     1.0005     1.0001     1.0003      0.60    10493.9094 26326.8412 36820.7506 10563.6893 26498.5366 37062.2259  65449.85 
93000000.00    1342       818        2160      13658      34182      47840      13658      34182      47840      47840      1.0003     1.0001     1.0003     1.0007      0.60    10680.0822 26719.1714 37399.2536 10680.0822 26719.1714 37399.2536  65449.85 
96000000.00    1429       1033       2462      13571      33967      47538      13571      33967      47538      47538      1.0002     1.0006     1.0006     1.0002      0.60    10600.0429 26518.9796 37119.0226 10600.0429 26518.9796 37119.0226  65449.85 
99000000.00    1466       974        2440      13534      34026      47560      13534      34026      47560      47560      1.0005     1.0000     0.9999     1.0005      0.60    10582.5976 26596.0833 37178.6809 10582.5976 26596.0833 37178.6809  65449.85 
102000000.00    1448       962        2410      13552      34038      47590      13552      34038      47590      47590      1.0001     1.0002     1.0006     1.0001      0.60    10591.8489 26592.1456 37183.9945 10591.8489 26592.1456 37183.9945  65449.85 
105000000.00    1502       1042       2544      13498      33958      47456      13498      33958      47456      47456      1.0001     1.0000     1.0001     1.0004      0.60    10548.4838 26527.2695 37075.7533 10548.4838 26527.2695 37075.7533  65449.85 
108000000.00    1552       982        2534      13448      34018      47466      13394      33906      47300      23733      1.0002     1.0002     1.0002     0.9999      0.60    10470.3725 26495.2799 36965.6524 10512.7276 26583.1638 37095.8914  65449.85 
111000000.00    1557       1113       2670      13443      33887      47330      13443      33887      47330      47330      1.0003     1.0004     1.0003     1.0005      0.60    10511.9972 26493.4389 37005.4361 10511.9972 26493.4389 37005.4361  65449.85 
114000000.00    1511       1082       2593      13489      33918      47407      13489      33918      47407      47407      1.0000     1.0000     1.0003     1.0001      0.60    10545.6019 26505.2425 37050.8444 10545.6019 26505.2425 37050.8444  65449.85 
