             TauR                           MSD              
            91.833                     3245136.129381        
            92.000                     3252420.002513        
            92.166                     3259638.325589        
            92.333                     3266837.829811        
            92.500                     3274057.231739        
            92.666                     3281346.883563        
            92.833                     3288702.514126        
            93.000                     3296068.342906        
            93.166                     3303419.941924        
            93.333                     3310776.397901        
            93.500                     3318228.396811        
            93.666                     3325775.903404        
            93.833                     3333483.773847        
            94.000                     3341353.813140        
            94.166                     3349483.007919        
            94.333                     3357889.281399        
            94.500                     3366573.314657        
            94.666                     3375429.968098        
            94.833                     3384395.915253        
            95.000                     3393507.255187        
            95.166                     3402835.002287        
            95.333                     3412446.893175        
            95.500                     3422149.776391        
            95.666                     3431934.766914        
            95.833                     3441832.450974        
            96.000                     3451828.550705        
            96.166                     3462080.666882        
            96.333                     3472595.310197        
            96.500                     3483355.613318        
            96.666                     3494422.124638        
            96.833                     3505842.382869        
            97.000                     3517507.296671        
            97.166                     3529473.209522        
            97.333                     3541712.857423        
            97.500                     3554314.728014        
            97.666                     3567189.901721        
            97.833                     3580401.796413        
            98.000                     3594151.166394        
            98.166                     3608342.563483        
            98.333                     3622681.714585        
            98.500                     3637311.927185        
            98.666                     3652284.685102        
            98.833                     3667762.143302        
            99.000                     3683735.460729        
            99.166                     3699932.441420        
            99.333                     3716341.231954        
            99.500                     3732613.935643        
            99.666                     3748979.989477        
            99.833                     3765650.301332        
           100.000                     3782517.130826        
