             TauR                           MSD              
            0.000                         0.000000           
            0.167                         7.626372           
            0.333                        22.993122           
            0.500                        57.322777           
            0.667                        111.133445          
            0.833                        191.516192          
            1.000                        306.703599          
            1.167                        460.432731          
            1.333                        650.101163          
            1.500                        878.974705          
            1.667                       1155.627123          
            1.833                       1482.627967          
            2.000                       1882.926406          
            2.167                       2385.171875          
            2.333                       2955.121435          
            2.500                       3664.679546          
            2.667                       4481.351717          
            2.833                       5377.090370          
            3.000                       6377.531606          
            3.167                       7405.748237          
            3.333                       8476.632929          
            3.500                       9595.552795          
            3.667                       10699.160976         
            3.833                       11779.501998         
            4.000                       12857.027971         
            4.167                       14010.428393         
            4.333                       15230.248674         
            4.500                       16518.739152         
            4.667                       17906.715130         
            4.833                       19381.968058         
            5.000                       20956.519188         
            5.167                       22582.563263         
            5.333                       24221.952626         
            5.500                       25878.145721         
            5.667                       27548.746334         
            5.833                       29222.812102         
            6.000                       30911.093475         
            6.167                       32613.912599         
            6.333                       34346.568474         
            6.500                       36099.217402         
            6.667                       37856.584326         
            6.833                       39623.326832         
            7.000                       41373.068863         
            7.167                       43126.809224         
            7.333                       44895.753233         
            7.500                       46677.275116         
            7.667                       48469.021143         
            7.833                       50286.181278         
            8.000                       52134.604004         
            8.167                       54028.939388         
            8.333                       55965.537700         
            8.500                       57924.113416         
            8.667                       59874.794667         
            8.833                       61838.498114         
            9.000                       63816.699392         
            9.167                       65814.372821         
            9.333                       67839.832437         
            9.500                       69900.445691         
            9.667                       71988.882596         
            9.833                       74123.846180         
            10.000                      76327.141465         
            10.167                      78575.445592         
            10.333                      80854.792235         
            10.500                      83148.181848         
            10.667                      85445.829833         
            10.833                      87755.017553         
            11.000                      90058.190717         
            11.167                      92366.032242         
            11.333                      94717.923121         
            11.500                      97091.531273         
            11.667                      99469.842930         
            11.833                     101861.885720         
            12.000                     104271.467032         
            12.167                     106702.937151         
            12.333                     109178.010799         
            12.500                     111697.389369         
            12.667                     114263.727163         
            12.833                     116876.324903         
            13.000                     119538.517102         
            13.167                     122242.004096         
            13.333                     124999.727716         
            13.500                     127796.210865         
            13.667                     130592.405075         
            13.833                     133371.066066         
            14.000                     136141.336667         
            14.167                     138903.721137         
            14.333                     141653.607182         
            14.500                     144405.700265         
            14.667                     147155.307301         
            14.833                     149908.316504         
            15.000                     152636.005458         
            15.167                     155364.406745         
            15.333                     158094.703656         
            15.500                     160825.589004         
            15.667                     163552.972725         
            15.833                     166244.708215         
            16.000                     168921.545913         
            16.167                     171582.173563         
            16.333                     174220.948284         
            16.500                     176845.951908         
            16.667                     179448.996632         
            16.833                     182050.027400         
            17.000                     184655.904258         
            17.167                     187237.899447         
            17.333                     189781.781343         
            17.500                     192276.267422         
            17.667                     194748.813066         
            17.833                     197190.706686         
            18.000                     199623.536114         
            18.167                     202030.072517         
            18.333                     204405.385180         
            18.500                     206762.002090         
            18.667                     209111.879023         
            18.833                     211470.337605         
            19.000                     213877.501529         
            19.167                     216335.492564         
            19.333                     218821.357613         
            19.500                     221345.261484         
            19.667                     223877.030376         
            19.833                     226386.787786         
            20.000                     228897.270467         
            20.167                     231387.762767         
            20.333                     233812.177762         
            20.500                     236176.324807         
            20.667                     238490.809725         
            20.833                     240766.886259         
            21.000                     243010.227204         
            21.167                     245227.881905         
            21.333                     247458.976812         
