             TauR                           MSD              
            46.833                     3283359.537874        
            47.000                     3310104.965919        
            47.166                     3337053.551875        
            47.333                     3364342.618209        
            47.500                     3391820.954543        
            47.666                     3419695.371653        
            47.833                     3447810.679556        
            48.000                     3476072.670488        
            48.166                     3504452.508210        
            48.333                     3533007.472050        
            48.500                     3561595.032877        
            48.666                     3590363.057097        
            48.833                     3619222.049338        
            49.000                     3648109.547247        
            49.166                     3676909.421512        
            49.333                     3705643.860072        
            49.500                     3734246.232819        
            49.666                     3762805.786566        
            49.833                     3791315.650415        
            50.000                     3819867.286629        
            50.166                     3848383.639677        
            50.333                     3876894.865116        
            50.500                     3905297.246614        
            50.666                     3933790.041745        
            50.833                     3962484.396172        
            51.000                     3991602.344860        
            51.166                     4020691.518510        
            51.333                     4049829.053309        
            51.500                     4079040.504496        
            51.666                     4108196.713859        
            51.833                     4136859.945545        
            52.000                     4165426.110622        
            52.166                     4194318.756738        
            52.333                     4223547.002022        
            52.500                     4252948.873838        
            52.666                     4282285.684215        
            52.833                     4311520.597487        
            53.000                     4340687.784246        
            53.166                     4369822.234512        
            53.333                     4398846.140749        
            53.500                     4427760.120547        
            53.666                     4456828.660728        
            53.833                     4485838.672342        
            54.000                     4514489.909039        
            54.166                     4543001.112172        
            54.333                     4571363.417884        
            54.500                     4599619.636359        
            54.666                     4627504.156033        
            54.833                     4655303.432264        
            55.000                     4683031.039073        
            55.166                     4710789.040286        
            55.333                     4738701.462804        
            55.500                     4766714.260837        
            55.666                     4794782.971332        
            55.833                     4822819.765393        
            56.000                     4850703.142504        
            56.166                     4878525.550367        
            56.333                     4906315.518583        
            56.500                     4933982.635524        
            56.666                     4961460.891103        
            56.833                     4988661.904364        
            57.000                     5015533.296933        
            57.166                     5042223.655047        
            57.333                     5068716.108937        
            57.500                     5095135.760620        
            57.666                     5121465.328452        
            57.833                     5147728.835573        
            58.000                     5173854.549441        
            58.166                     5199858.178260        
            58.333                     5225721.381880        
            58.500                     5251511.830531        
            58.666                     5277324.470584        
            58.833                     5303177.687395        
            59.000                     5329149.235947        
            59.166                     5355271.219977        
            59.333                     5381617.550066        
            59.500                     5408217.142893        
            59.666                     5434942.827262        
            59.833                     5461800.167313        
            60.000                     5488740.272124        
            60.166                     5516008.960822        
            60.333                     5543627.281423        
            60.500                     5571598.757525        
            60.666                     5599965.667231        
            60.833                     5628766.547545        
            61.000                     5658083.636576        
            61.166                     5687219.428790        
            61.333                     5716369.927341        
            61.500                     5746141.049693        
            61.666                     5777117.260286        
            61.833                     5810318.127664        
            62.000                     5844214.440000        
            62.166                     5878856.472567        
            62.333                     5913735.243010        
            62.500                     5948773.469783        
            62.666                     5984260.485819        
            62.833                     6019860.844519        
            63.000                     6055107.527431        
            63.166                     6090136.928227        
            63.333                     6125116.814296        
            63.500                     6160237.122822        
            63.666                     6195512.933496        
            63.833                     6230912.242961        
            64.000                     6266277.069667        
            64.166                     6301576.465822        
            64.333                     6336745.134771        
            64.500                     6371736.500554        
            64.666                     6406807.415648        
            64.833                     6442088.786382        
            65.000                     6477642.099582        
            65.166                     6512794.206356        
            65.333                     6548199.892888        
            65.500                     6583817.954232        
            65.666                     6619700.263376        
            65.833                     6656244.135239        
            66.000                     6692999.994241        
            66.166                     6729904.601247        
            66.333                     6766940.129229        
            66.500                     6803623.497948        
            66.666                     6840503.651861        
            66.833                     6878183.014864        
            67.000                     6915643.353022        
            67.166                     6954328.933056        
            67.333                     6993269.369916        
            67.500                     7032226.221749        
            67.666                     7071403.611517        
            67.833                     7110718.402649        
            68.000                     7150218.970650        
            68.166                     7190212.069346        
            68.333                     7230404.072952        
            68.500                     7270852.464538        
            68.666                     7311530.676148        
            68.833                     7352452.556321        
            69.000                     7393763.505171        
            69.166                     7435026.336762        
            69.333                     7476548.214366        
            69.500                     7518294.564362        
            69.666                     7560395.667344        
            69.833                     7602647.058554        
            70.000                     7644830.412083        
            70.166                     7686958.452083        
            70.333                     7729065.898360        
            70.500                     7770659.046021        
            70.666                     7812024.392674        
            70.833                     7853481.684955        
            71.000                     7894956.419176        
            71.166                     7936459.575281        
            71.333                     7977898.381313        
            71.500                     8019416.327695        
            71.666                     8060569.141785        
            71.833                     8100867.383598        
            72.000                     8140808.081101        
            72.166                     8181004.974201        
            72.333                     8221329.150200        
            72.500                     8261661.334883        
            72.666                     8301919.161683        
            72.833                     8341943.507582        
            73.000                     8381582.739296        
            73.166                     8420552.714798        
            73.333                     8459576.281922        
            73.500                     8498599.106637        
            73.666                     8538115.857399        
            73.833                     8577536.245125        
            74.000                     8617588.757947        
            74.166                     8657674.517107        
            74.333                     8698497.702417        
            74.500                     8739898.542885        
            74.666                     8781668.391717        
            74.833                     8823374.255698        
            75.000                     8864869.240730        
            75.166                     8906490.571168        
            75.333                     8947236.977305        
            75.500                     8987682.611200        
            75.666                     9027909.044445        
            75.833                     9067953.917091        
            76.000                     9107561.529153        
            76.166                     9146985.065440        
            76.333                     9186198.502808        
            76.500                     9225001.067612        
            76.666                     9263519.778717        
            76.833                     9299976.441198        
            77.000                     9335786.558690        
            77.166                     9371049.018654        
            77.333                     9406076.159685        
            77.500                     9440883.682521        
            77.666                     9475705.277424        
            77.833                     9510176.544921        
            78.000                     9544369.062938        
            78.166                     9578385.323987        
            78.333                     9612020.215466        
            78.500                     9645326.705270        
            78.666                     9678425.600171        
            78.833                     9711145.984365        
            79.000                     9743593.844915        
            79.166                     9775818.987483        
            79.333                     9807707.175181        
            79.500                     9839372.193423        
            79.666                     9870703.790802        
            79.833                     9901792.700248        
            80.000                     9932728.011434        
            80.166                     9963465.302509        
            80.333                     9993901.368916        
            80.500                    10024271.029396        
            80.666                    10054592.711597        
            80.833                    10084874.798658        
            81.000                    10115118.856037        
            81.166                    10145078.757907        
            81.333                    10174787.572998        
            81.500                    10204268.679860        
            81.666                    10233486.618460        
            81.833                    10262491.000674        
            82.000                    10291953.061443        
            82.166                    10321082.666605        
            82.333                    10349864.105359        
            82.500                    10378403.962902        
            82.666                    10406736.920969        
            82.833                    10434376.019950        
            83.000                    10462070.409363        
            83.166                    10490005.926443        
            83.333                    10518264.209267        
            83.500                    10546824.869525        
            83.666                    10575513.596325        
            83.833                    10604058.347096        
            84.000                    10632246.257738        
            84.166                    10660233.000994        
            84.333                    10688298.778859        
            84.500                    10716385.153979        
            84.666                    10744492.938046        
            84.833                    10772759.026790        
            85.000                    10801173.858075        
            85.166                    10829599.680481        
            85.333                    10858155.118468        
            85.500                    10886830.972398        
            85.666                    10915795.152917        
            85.833                    10944939.734309        
            86.000                    10974270.027638        
            86.166                    11003881.797057        
            86.333                    11033802.268964        
            86.500                    11063854.993546        
            86.666                    11094230.496742        
            86.833                    11124788.349722        
            87.000                    11155549.913164        
            87.166                    11186580.893265        
            87.333                    11217901.753141        
            87.500                    11249406.163768        
            87.666                    11281047.148951        
            87.833                    11312859.996815        
            88.000                    11344784.399430        
            88.166                    11376796.248706        
            88.333                    11408960.485417        
            88.500                    11441194.069425        
            88.666                    11473729.915705        
            88.833                    11506542.194061        
            89.000                    11540079.362969        
            89.166                    11573996.581504        
            89.333                    11607948.785103        
            89.500                    11641817.253237        
            89.666                    11675646.865595        
            89.833                    11709208.450797        
            90.000                    11743043.672514        
            90.166                    11777113.978820        
            90.333                    11811209.940950        
            90.500                    11845535.747768        
            90.666                    11880120.081293        
            90.833                    11914999.278963        
            91.000                    11950261.246206        
            91.166                    11985537.755295        
            91.333                    12020775.310920        
            91.500                    12055482.481790        
            91.666                    12090169.049445        
            91.833                    12124710.185053        
            92.000                    12158951.767793        
            92.166                    12193441.440670        
            92.333                    12228030.522407        
            92.500                    12262721.414312        
            92.666                    12297375.562970        
            92.833                    12332140.319096        
            93.000                    12367004.568912        
            93.166                    12402124.755266        
            93.333                    12437396.474033        
            93.500                    12472593.191087        
            93.666                    12508494.120736        
            93.833                    12544950.393945        
            94.000                    12581913.675732        
            94.166                    12619766.048122        
            94.333                    12659661.888926        
            94.500                    12700298.500076        
            94.666                    12742825.688303        
            94.833                    12787238.771803        
            95.000                    12831866.882952        
            95.166                    12876463.609104        
            95.333                    12920962.110868        
            95.500                    12965583.204969        
            95.666                    13010353.574294        
            95.833                    13055335.569663        
            96.000                    13100117.595059        
            96.166                    13145315.922887        
            96.333                    13190486.502751        
            96.500                    13235797.825374        
            96.666                    13281019.166109        
            96.833                    13326275.268307        
            97.000                    13371683.249487        
            97.166                    13417878.147776        
            97.333                    13463770.765465        
            97.500                    13509307.228101        
            97.666                    13554257.136565        
            97.833                    13599007.606738        
            98.000                    13642594.137094        
            98.166                    13686014.291618        
            98.333                    13729252.031587        
            98.500                    13772092.105655        
            98.666                    13813928.981897        
            98.833                    13855465.349696        
            99.000                    13895953.238506        
            99.166                    13937156.902399        
            99.333                    13978304.687184        
            99.500                    14018705.120605        
            99.666                    14058515.002704        
            99.833                    14097541.487377        
           100.000                    14135957.744618        
