             TauR                           MSD              
            19.667                      53370.219960         
            19.833                      54040.780198         
            20.000                      54712.075334         
            20.167                      55382.310005         
            20.333                      56048.757127         
            20.500                      56716.594807         
            20.667                      57380.904467         
            20.833                      58041.875114         
            21.000                      58697.614351         
            21.167                      59348.597560         
            21.333                      59995.630153         
            21.500                      60636.109727         
            21.667                      61276.334799         
            21.833                      61915.226695         
            22.000                      62554.079576         
            22.167                      63192.011708         
            22.333                      63827.878357         
            22.500                      64469.539336         
            22.667                      65123.188438         
            22.833                      65780.367270         
            23.000                      66444.891169         
            23.167                      67119.889711         
            23.333                      67802.891191         
            23.500                      68490.323202         
            23.667                      69176.556459         
            23.833                      69859.764429         
            24.000                      70542.487444         
            24.167                      71221.975533         
            24.333                      71900.098632         
            24.500                      72581.695928         
            24.667                      73264.750493         
            24.833                      73945.259511         
            25.000                      74621.319778         
            25.167                      75293.738406         
            25.333                      75964.889813         
            25.500                      76633.853056         
            25.667                      77309.497190         
            25.833                      77985.967240         
            26.000                      78668.505532         
            26.167                      79355.581707         
            26.333                      80050.493015         
            26.500                      80760.333736         
            26.667                      81486.433691         
            26.833                      82222.107414         
            27.000                      82966.453407         
            27.167                      83710.777092         
            27.333                      84456.827163         
            27.500                      85207.902302         
            27.667                      85960.128377         
            27.833                      86710.937602         
            28.000                      87463.130864         
            28.167                      88214.396358         
            28.333                      88963.226752         
            28.500                      89707.303257         
            28.667                      90448.789596         
            28.833                      91190.514408         
            29.000                      91932.777440         
            29.167                      92680.352941         
            29.333                      93434.683755         
            29.500                      94194.694443         
            29.667                      94955.055829         
            29.833                      95713.856727         
            30.000                      96471.593561         
            30.167                      97229.347406         
            30.333                      97987.394729         
            30.500                      98757.928261         
            30.667                      99541.331855         
            30.833                     100330.695160         
            31.000                     101124.744579         
            31.167                     101929.002829         
            31.333                     102737.856669         
            31.500                     103550.690283         
            31.667                     104360.710583         
            31.833                     105164.614330         
            32.000                     105969.079013         
            32.167                     106770.627474         
            32.333                     107572.750478         
            32.500                     108376.564059         
            32.667                     109181.041488         
            32.833                     109976.468039         
            33.000                     110765.579489         
            33.167                     111547.311757         
            33.333                     112316.372709         
            33.500                     113076.512689         
            33.667                     113830.451480         
            33.833                     114577.054919         
            34.000                     115315.328011         
            34.167                     116053.486794         
            34.333                     116798.390960         
            34.500                     117546.940259         
            34.667                     118299.223073         
            34.833                     119051.056712         
            35.000                     119800.606362         
            35.167                     120548.355220         
            35.333                     121295.444559         
            35.500                     122043.055097         
            35.667                     122786.820770         
            35.833                     123532.904907         
            36.000                     124275.464088         
            36.167                     125011.074754         
            36.333                     125745.991262         
            36.500                     126479.258847         
            36.667                     127207.021295         
            36.833                     127925.241477         
            37.000                     128644.776926         
            37.167                     129360.345386         
            37.333                     130073.393661         
            37.500                     130787.154879         
            37.667                     131499.624169         
            37.833                     132210.708442         
            38.000                     132919.034695         
            38.167                     133630.459322         
            38.333                     134341.570634         
            38.500                     135050.138905         
            38.667                     135765.108629         
            38.833                     136481.112481         
            39.000                     137200.293812         
            39.167                     137914.114818         
            39.333                     138618.876301         
            39.500                     139316.375541         
            39.667                     140016.167665         
            39.833                     140721.677042         
            40.000                     141432.060591         
            40.167                     142148.727209         
            40.333                     142868.814255         
            40.500                     143592.367257         
            40.667                     144312.728878         
            40.833                     145028.823944         
            41.000                     145746.153826         
            41.167                     146467.019793         
            41.333                     147191.443588         
            41.500                     147920.537890         
            41.666                     148662.164962         
            41.833                     149418.981579         
            42.000                     150181.452971         
            42.166                     150949.799399         
            42.333                     151724.452401         
            42.500                     152500.026438         
            42.666                     153283.934350         
            42.833                     154076.166903         
            43.000                     154875.382442         
            43.166                     155675.432255         
            43.333                     156467.951322         
            43.500                     157253.325185         
            43.666                     158035.923854         
            43.833                     158815.333341         
            44.000                     159594.702078         
            44.166                     160374.930498         
            44.333                     161161.750774         
            44.500                     161955.210093         
            44.666                     162747.441347         
            44.833                     163532.442136         
            45.000                     164314.957118         
            45.166                     165096.227591         
            45.333                     165884.275863         
            45.500                     166673.134719         
            45.666                     167456.187119         
            45.833                     168236.050602         
            46.000                     169011.123854         
            46.166                     169782.387403         
            46.333                     170549.522208         
            46.500                     171311.151612         
            46.666                     172071.693473         
            46.833                     172840.160404         
            47.000                     173618.746415         
            47.166                     174403.221580         
            47.333                     175176.250417         
            47.500                     175947.905374         
            47.666                     176721.882848         
            47.833                     177498.573320         
            48.000                     178271.883013         
            48.166                     179047.742623         
            48.333                     179824.935855         
            48.500                     180607.423967         
            48.666                     181398.490062         
            48.833                     182197.189330         
            49.000                     183000.235820         
            49.166                     183803.368671         
            49.333                     184605.246117         
            49.500                     185401.747463         
            49.666                     186199.590515         
            49.833                     187002.729908         
            50.000                     187811.142330         
            50.166                     188623.692717         
            50.333                     189435.480768         
            50.500                     190248.558930         
            50.666                     191068.606354         
            50.833                     191883.799211         
            51.000                     192697.704565         
            51.166                     193508.975226         
            51.333                     194316.745038         
            51.500                     195118.439983         
            51.666                     195920.386622         
            51.833                     196717.918693         
            52.000                     197509.586254         
            52.166                     198301.624699         
            52.333                     199088.919783         
            52.500                     199868.659990         
            52.666                     200642.497897         
            52.833                     201416.311113         
            53.000                     202192.094187         
            53.166                     202967.079109         
            53.333                     203740.398136         
            53.500                     204509.386611         
            53.666                     205278.461977         
            53.833                     206052.595796         
            54.000                     206827.388822         
            54.166                     207599.467652         
            54.333                     208362.924610         
            54.500                     209125.173195         
            54.666                     209890.407044         
            54.833                     210651.977928         
            55.000                     211409.339784         
            55.166                     212167.230211         
            55.333                     212929.580451         
            55.500                     213695.467708         
            55.666                     214458.675923         
            55.833                     215223.330695         
            56.000                     215988.627235         
            56.166                     216758.909046         
            56.333                     217541.535055         
            56.500                     218332.003340         
            56.666                     219117.155805         
            56.833                     219895.854738         
            57.000                     220671.613482         
            57.166                     221449.276025         
            57.333                     222218.797346         
            57.500                     222987.404688         
            57.666                     223755.037812         
            57.833                     224521.676181         
            58.000                     225281.612719         
            58.166                     226034.319515         
            58.333                     226785.728500         
            58.500                     227537.839187         
            58.666                     228291.282980         
            58.833                     229047.454921         
            59.000                     229807.070799         
            59.166                     230569.989601         
            59.333                     231335.149530         
            59.500                     232102.300530         
            59.666                     232868.899900         
            59.833                     233627.936548         
            60.000                     234378.428538         
            60.166                     235126.461415         
            60.333                     235869.181163         
            60.500                     236613.473578         
            60.666                     237364.250798         
            60.833                     238114.986413         
            61.000                     238863.280556         
            61.166                     239608.017749         
            61.333                     240355.506451         
            61.500                     241108.200184         
            61.666                     241863.707014         
            61.833                     242617.742568         
            62.000                     243372.682328         
            62.166                     244120.750281         
            62.333                     244865.994333         
            62.500                     245600.628480         
            62.666                     246326.839329         
            62.833                     247046.214172         
            63.000                     247757.825863         
            63.166                     248466.351268         
            63.333                     249173.099097         
            63.500                     249880.206686         
            63.666                     250584.335104         
            63.833                     251287.783807         
            64.000                     251989.715817         
            64.166                     252695.184781         
            64.333                     253402.469480         
            64.500                     254109.022130         
            64.666                     254802.880988         
            64.833                     255488.485354         
            65.000                     256172.035829         
            65.166                     256853.961715         
            65.333                     257537.030556         
            65.500                     258224.230366         
            65.666                     258911.303250         
            65.833                     259597.710743         
            66.000                     260283.236475         
            66.166                     260972.787287         
            66.333                     261670.652230         
            66.500                     262367.392974         
            66.666                     263064.989109         
            66.833                     263764.236071         
            67.000                     264465.593989         
            67.166                     265171.241327         
            67.333                     265879.902869         
            67.500                     266594.370061         
            67.666                     267317.452253         
            67.833                     268042.175338         
            68.000                     268768.638375         
            68.166                     269491.647244         
            68.333                     270219.987597         
            68.500                     270954.348041         
            68.666                     271685.449564         
            68.833                     272416.944895         
            69.000                     273147.762762         
            69.166                     273872.832996         
            69.333                     274594.701591         
            69.500                     275315.264109         
            69.666                     276033.278806         
            69.833                     276743.969928         
            70.000                     277460.093625         
            70.166                     278183.115960         
            70.333                     278907.051275         
            70.500                     279632.490100         
            70.666                     280359.641479         
            70.833                     281088.455115         
            71.000                     281818.031856         
            71.166                     282545.555000         
            71.333                     283272.997518         
            71.500                     283996.252031         
            71.666                     284717.103341         
            71.833                     285437.168233         
            72.000                     286156.385934         
            72.166                     286876.673766         
            72.333                     287597.102080         
            72.500                     288314.827165         
            72.666                     289026.246402         
            72.833                     289743.649899         
            73.000                     290468.967650         
            73.166                     291204.230239         
            73.333                     291944.351433         
            73.500                     292683.467747         
            73.666                     293424.329256         
            73.833                     294167.048980         
            74.000                     294911.186479         
            74.166                     295657.052688         
            74.333                     296402.765734         
            74.500                     297146.292227         
            74.666                     297885.041850         
            74.833                     298619.335796         
            75.000                     299349.112109         
            75.166                     300077.523922         
            75.333                     300798.201834         
            75.500                     301511.933807         
            75.666                     302226.592394         
            75.833                     302938.126196         
            76.000                     303646.165463         
            76.166                     304350.842765         
            76.333                     305056.964853         
            76.500                     305762.189366         
            76.666                     306467.873182         
            76.833                     307180.972407         
            77.000                     307900.261560         
            77.166                     308623.235932         
            77.333                     309351.976155         
            77.500                     310085.716951         
            77.666                     310830.851887         
            77.833                     311580.840887         
            78.000                     312339.334164         
            78.166                     313106.934343         
            78.333                     313879.366301         
            78.500                     314652.601568         
            78.666                     315427.547297         
            78.833                     316206.064508         
            79.000                     316985.305890         
            79.166                     317769.553162         
            79.333                     318556.756995         
            79.500                     319345.039447         
            79.666                     320134.930948         
            79.833                     320926.950658         
            80.000                     321721.217528         
            80.166                     322522.805142         
            80.333                     323333.648386         
            80.500                     324148.174209         
            80.666                     324960.722329         
            80.833                     325768.638529         
            81.000                     326577.213532         
            81.166                     327395.300801         
            81.333                     328224.321405         
            81.500                     329061.251164         
            81.666                     329906.950654         
            81.833                     330761.060016         
            82.000                     331621.198311         
            82.166                     332485.430784         
            82.333                     333354.784204         
            82.500                     334231.857144         
            82.666                     335118.167066         
            82.833                     336010.026109         
            83.000                     336913.223676         
            83.166                     337822.633305         
            83.333                     338732.340648         
            83.500                     339645.525011         
            83.666                     340557.924711         
            83.833                     341462.573767         
            84.000                     342366.394674         
            84.166                     343274.562713         
            84.333                     344183.379097         
            84.500                     345101.022329         
            84.666                     346029.315436         
            84.833                     346958.701902         
            85.000                     347885.678810         
            85.166                     348808.587046         
            85.333                     349726.756423         
            85.500                     350634.180216         
            85.666                     351536.415906         
            85.833                     352432.680532         
            86.000                     353327.184875         
            86.166                     354225.493675         
            86.333                     355126.375429         
            86.500                     356028.527544         
            86.666                     356931.933111         
            86.833                     357822.380415         
            87.000                     358706.477863         
            87.166                     359585.847003         
            87.333                     360465.552923         
            87.500                     361347.251100         
            87.666                     362235.685343         
            87.833                     363137.774083         
            88.000                     364052.148056         
            88.166                     364984.089060         
            88.333                     365933.293296         
            88.500                     366891.124894         
            88.666                     367855.586130         
            88.833                     368828.411204         
            89.000                     369802.331877         
            89.166                     370783.741799         
            89.333                     371768.596139         
            89.500                     372758.008309         
            89.666                     373759.240782         
            89.833                     374771.176012         
            90.000                     375793.873580         
            90.166                     376828.889529         
            90.333                     377875.491685         
            90.500                     378927.907312         
            90.666                     379990.148938         
            90.833                     381058.697149         
            91.000                     382124.806874         
            91.166                     383191.790845         
            91.333                     384263.004669         
            91.500                     385342.244180         
            91.666                     386427.850364         
            91.833                     387517.095941         
            92.000                     388605.489637         
            92.166                     389691.386826         
            92.333                     390771.867296         
            92.500                     391837.708466         
            92.666                     392901.496702         
            92.833                     393964.962831         
            93.000                     395030.041842         
            93.166                     396095.010506         
            93.333                     397156.304138         
            93.500                     398214.854220         
            93.666                     399273.931039         
            93.833                     400333.564482         
            94.000                     401383.205536         
            94.166                     402432.662586         
            94.333                     403490.527397         
            94.500                     404551.865790         
            94.666                     405612.155379         
            94.833                     406669.050866         
            95.000                     407730.889191         
            95.166                     408794.767290         
            95.333                     409864.907312         
            95.500                     410947.451748         
            95.666                     412040.139900         
            95.833                     413143.983015         
            96.000                     414254.388755         
            96.166                     415365.914474         
            96.333                     416472.878742         
            96.500                     417573.427432         
            96.666                     418670.946581         
            96.833                     419770.536711         
            97.000                     420880.183042         
            97.166                     421993.538148         
            97.333                     423093.652292         
            97.500                     424188.888153         
            97.666                     425293.233954         
            97.833                     426397.819183         
            98.000                     427493.659384         
            98.166                     428588.798968         
            98.333                     429687.338028         
            98.500                     430779.593854         
            98.666                     431865.315314         
            98.833                     432947.824649         
            99.000                     434026.368861         
            99.166                     435101.586481         
            99.333                     436170.469409         
            99.500                     437233.609330         
            99.666                     438302.093308         
            99.833                     439383.043096         
           100.000                     440474.363962         
