             TauR                           MSD              
            14.833                      84140.701597         
            15.000                      85780.256213         
            15.167                      87445.627350         
            15.333                      89129.531125         
            15.500                      90813.624141         
            15.667                      92485.789822         
            15.833                      94155.818319         
            16.000                      95822.100373         
            16.167                      97468.873138         
            16.333                      99101.616833         
            16.500                     100725.806285         
            16.667                     102331.637579         
            16.833                     103963.454019         
            17.000                     105619.259685         
            17.167                     107274.896129         
            17.333                     108923.800961         
            17.500                     110557.539600         
            17.667                     112155.248470         
            17.833                     113721.200531         
            18.000                     115262.783747         
            18.167                     116810.273336         
            18.333                     118372.339414         
            18.500                     119934.182195         
            18.667                     121523.599203         
            18.833                     123142.508798         
            19.000                     124778.266107         
            19.167                     126421.489772         
            19.333                     128065.263337         
            19.500                     129704.661123         
            19.667                     131363.755632         
            19.833                     133060.696878         
            20.000                     134794.210364         
            20.167                     136548.253945         
            20.333                     138312.373056         
            20.500                     140075.486924         
            20.667                     141814.317028         
            20.833                     143541.442881         
            21.000                     145262.856429         
            21.167                     146988.890513         
            21.333                     148719.507169         
            21.500                     150472.844345         
            21.667                     152254.022075         
            21.833                     154051.846071         
            22.000                     155860.388084         
            22.167                     157660.172018         
            22.333                     159464.037229         
            22.500                     161270.484575         
            22.667                     163094.970252         
            22.833                     164949.297795         
            23.000                     166824.215523         
            23.167                     168730.207790         
            23.333                     170668.149255         
            23.500                     172598.940580         
            23.667                     174516.367286         
            23.833                     176409.342225         
            24.000                     178298.917662         
            24.167                     180178.316213         
            24.333                     182053.381436         
            24.500                     183926.647409         
            24.667                     185793.116572         
            24.833                     187659.634054         
            25.000                     189532.340313         
            25.167                     191414.014266         
            25.333                     193315.996609         
            25.500                     195210.494795         
            25.667                     197081.993763         
            25.833                     198946.634624         
            26.000                     200800.574199         
            26.167                     202647.138497         
            26.333                     204496.790808         
            26.500                     206339.902673         
            26.667                     208176.340426         
            26.833                     210002.939335         
            27.000                     211853.915934         
            27.167                     213721.880973         
            27.333                     215607.481035         
            27.500                     217506.155326         
            27.667                     219418.133067         
            27.833                     221324.776280         
            28.000                     223241.269094         
            28.167                     225184.522238         
            28.333                     227143.262875         
            28.500                     229112.586881         
            28.667                     231093.171880         
            28.833                     233087.546920         
            29.000                     235092.985152         
            29.167                     237101.431553         
            29.333                     239115.997573         
            29.500                     241149.890316         
            29.667                     243213.618922         
            29.833                     245337.841140         
            30.000                     247516.391505         
            30.167                     249718.254618         
            30.333                     251912.949210         
            30.500                     254102.514737         
            30.667                     256302.436375         
            30.833                     258525.230118         
            31.000                     260769.761464         
            31.167                     263024.226564         
            31.333                     265279.534875         
            31.500                     267541.734398         
            31.667                     269799.058199         
            31.833                     272052.412595         
            32.000                     274316.834325         
            32.167                     276592.739675         
            32.333                     278874.033876         
            32.500                     281183.572344         
            32.667                     283537.087146         
            32.833                     285946.770268         
            33.000                     288422.498324         
            33.167                     290960.853852         
            33.333                     293567.522130         
            33.500                     296231.339584         
            33.667                     298939.525072         
            33.833                     301708.516205         
            34.000                     304530.163434         
            34.167                     307383.007582         
            34.333                     310249.275618         
            34.500                     313144.271669         
            34.667                     316081.231036         
            34.833                     319050.820906         
            35.000                     322054.918230         
            35.167                     325071.161351         
            35.333                     328110.957740         
            35.500                     331166.316029         
            35.667                     334236.727127         
            35.833                     337309.205752         
            36.000                     340366.097144         
            36.167                     343397.931108         
            36.333                     346412.136716         
            36.500                     349432.566103         
            36.667                     352465.771606         
            36.833                     355508.787780         
            37.000                     358577.468611         
            37.167                     361656.936914         
            37.333                     364745.831510         
            37.500                     367827.542212         
            37.667                     370914.009820         
            37.833                     373983.674179         
            38.000                     377031.973845         
            38.167                     380068.733132         
            38.333                     383112.544815         
            38.500                     386132.751215         
            38.667                     389132.454668         
            38.833                     392100.596338         
            39.000                     395069.586192         
            39.167                     398033.383917         
            39.333                     400948.732761         
            39.500                     403810.914608         
            39.667                     406644.592462         
            39.833                     409452.673517         
            40.000                     412253.607627         
            40.167                     415071.900854         
            40.333                     417891.308346         
            40.500                     420703.140065         
            40.667                     423498.896162         
            40.833                     426314.269080         
            41.000                     429139.345398         
            41.167                     431979.930648         
            41.333                     434809.524504         
            41.500                     437654.222530         
            41.666                     440502.477158         
            41.833                     443344.491011         
            42.000                     446202.846822         
            42.166                     449045.843746         
            42.333                     451868.464660         
            42.500                     454674.246563         
            42.666                     457469.432969         
            42.833                     460268.065241         
            43.000                     463047.284523         
            43.166                     465807.057964         
            43.333                     468571.134948         
            43.500                     471353.953681         
            43.666                     474137.259508         
            43.833                     476923.841380         
            44.000                     479730.827611         
            44.166                     482568.635959         
            44.333                     485415.497764         
            44.500                     488288.013505         
            44.666                     491169.488819         
            44.833                     494043.059164         
            45.000                     496892.419738         
            45.166                     499722.463477         
            45.333                     502512.108599         
            45.500                     505259.456840         
            45.666                     507962.539318         
            45.833                     510627.542206         
            46.000                     513279.641533         
            46.166                     515958.774281         
            46.333                     518681.308484         
            46.500                     521423.764749         
            46.666                     524180.993703         
            46.833                     526938.867692         
            47.000                     529709.770484         
            47.166                     532497.938926         
            47.333                     535276.233135         
            47.500                     538057.292444         
            47.666                     540858.603773         
            47.833                     543683.612800         
            48.000                     546533.512551         
            48.166                     549416.426928         
            48.333                     552296.619712         
            48.500                     555155.383859         
            48.666                     557996.449798         
            48.833                     560832.064914         
            49.000                     563653.401802         
            49.166                     566489.824007         
            49.333                     569328.946753         
            49.500                     572184.528122         
            49.666                     575053.231927         
            49.833                     577938.097653         
            50.000                     580854.761091         
            50.166                     583815.389435         
            50.333                     586827.266272         
            50.500                     589849.277465         
            50.666                     592895.474156         
            50.833                     595967.206958         
            51.000                     599080.170242         
            51.166                     602233.368289         
            51.333                     605426.354732         
            51.500                     608652.024158         
            51.666                     611895.475922         
            51.833                     615160.454614         
            52.000                     618456.361523         
            52.166                     621776.425916         
            52.333                     625140.646504         
            52.500                     628540.853899         
            52.666                     631961.335811         
            52.833                     635404.282680         
            53.000                     638852.549770         
            53.166                     642314.619705         
            53.333                     645789.249657         
            53.500                     649252.865517         
            53.666                     652698.221228         
            53.833                     656115.117659         
            54.000                     659501.889943         
            54.166                     662855.619904         
            54.333                     666197.820511         
            54.500                     669512.177638         
            54.666                     672810.774321         
            54.833                     676094.641541         
            55.000                     679384.176329         
            55.166                     682718.197658         
            55.333                     686112.158431         
            55.500                     689534.146550         
            55.666                     692984.491984         
            55.833                     696433.567654         
            56.000                     699871.792609         
            56.166                     703318.236300         
            56.333                     706792.572678         
            56.500                     710295.200337         
            56.666                     713800.858353         
            56.833                     717312.364919         
            57.000                     720857.493528         
            57.166                     724464.523755         
            57.333                     728069.437869         
            57.500                     731674.229962         
            57.666                     735297.257904         
            57.833                     738938.192918         
            58.000                     742582.649518         
            58.166                     746247.715101         
            58.333                     749946.705689         
            58.500                     753679.598966         
            58.666                     757411.498994         
            58.833                     761136.985981         
            59.000                     764851.908229         
            59.166                     768554.318715         
            59.333                     772271.868782         
            59.500                     776032.102866         
            59.666                     779829.328870         
            59.833                     783621.990514         
            60.000                     787378.633206         
            60.166                     791131.058307         
            60.333                     794878.989312         
            60.500                     798629.529809         
            60.666                     802363.745118         
            60.833                     806076.738697         
            61.000                     809799.444950         
            61.166                     813542.210125         
            61.333                     817318.299056         
            61.500                     821124.086918         
            61.666                     824935.819291         
            61.833                     828764.519374         
            62.000                     832613.068946         
            62.166                     836449.147137         
            62.333                     840290.374990         
            62.500                     844163.897418         
            62.666                     848084.573890         
            62.833                     851995.201873         
            63.000                     855922.353973         
            63.166                     859822.999941         
            63.333                     863663.921299         
            63.500                     867482.530163         
            63.666                     871310.262958         
            63.833                     875136.124936         
            64.000                     878916.742291         
            64.166                     882646.084900         
            64.333                     886323.125777         
            64.500                     889993.812227         
            64.666                     893670.731072         
            64.833                     897369.931663         
            65.000                     901110.759627         
            65.166                     904855.619402         
            65.333                     908603.669816         
            65.500                     912392.621839         
            65.666                     916202.667278         
            65.833                     920017.256533         
            66.000                     923884.134391         
            66.166                     927784.912844         
            66.333                     931731.484883         
            66.500                     935730.972028         
            66.666                     939766.037702         
            66.833                     943798.790598         
            67.000                     947806.250898         
            67.166                     951824.656902         
            67.333                     955839.564787         
            67.500                     959882.155670         
            67.666                     963964.003672         
            67.833                     968073.881740         
            68.000                     972224.565466         
            68.166                     976413.804343         
            68.333                     980663.005190         
            68.500                     984971.396993         
            68.666                     989340.153419         
            68.833                     993719.094438         
            69.000                     998097.903815         
            69.166                     1002474.744983        
            69.333                     1006864.801591        
            69.500                     1011256.816131        
            69.666                     1015644.379150        
            69.833                     1020001.581852        
            70.000                     1024336.840573        
            70.166                     1028634.769031        
            70.333                     1032918.542967        
            70.500                     1037188.025584        
            70.666                     1041380.689910        
            70.833                     1045543.034251        
            71.000                     1049688.883840        
            71.166                     1053820.839082        
            71.333                     1057920.283040        
            71.500                     1062015.791904        
            71.666                     1066122.594922        
            71.833                     1070246.108935        
            72.000                     1074388.275711        
            72.166                     1078522.552480        
            72.333                     1082655.324264        
            72.500                     1086780.607665        
            72.666                     1090925.410136        
            72.833                     1095101.896427        
            73.000                     1099332.342926        
            73.166                     1103577.465108        
            73.333                     1107822.133150        
            73.500                     1112046.286837        
            73.666                     1116255.140061        
            73.833                     1120456.053861        
            74.000                     1124695.616752        
            74.166                     1128957.217626        
            74.333                     1133259.889344        
            74.500                     1137570.021019        
            74.666                     1141875.785409        
            74.833                     1146187.625556        
            75.000                     1150489.851178        
            75.166                     1154806.713697        
            75.333                     1159139.050718        
            75.500                     1163458.569023        
            75.666                     1167768.671216        
            75.833                     1172063.193713        
            76.000                     1176376.501170        
            76.166                     1180698.535223        
            76.333                     1185037.210371        
            76.500                     1189416.104843        
            76.666                     1193826.873611        
            76.833                     1198228.187516        
            77.000                     1202643.211871        
            77.166                     1207108.326742        
            77.333                     1211607.119862        
            77.500                     1216170.073615        
            77.666                     1220805.989455        
            77.833                     1225467.618943        
            78.000                     1230137.908891        
            78.166                     1234813.856310        
            78.333                     1239431.711699        
            78.500                     1243984.804209        
            78.666                     1248484.747001        
            78.833                     1252952.403083        
            79.000                     1257383.105221        
            79.166                     1261804.021543        
            79.333                     1266217.878522        
            79.500                     1270625.584131        
            79.666                     1274991.164178        
            79.833                     1279342.481746        
            80.000                     1283681.387433        
            80.166                     1287995.881527        
            80.333                     1292256.559934        
            80.500                     1296437.911684        
            80.666                     1300560.742368        
            80.833                     1304639.147092        
            81.000                     1308660.345484        
            81.166                     1312638.933849        
            81.333                     1316588.456578        
            81.500                     1320566.260848        
            81.666                     1324543.846019        
            81.833                     1328548.200002        
            82.000                     1332546.444530        
            82.166                     1336557.717073        
            82.333                     1340575.873513        
            82.500                     1344595.058908        
            82.666                     1348583.823402        
            82.833                     1352536.294182        
            83.000                     1356430.972637        
            83.166                     1360297.231167        
            83.333                     1364153.047171        
            83.500                     1368022.519381        
            83.666                     1371930.963618        
            83.833                     1375849.062651        
            84.000                     1379716.888287        
            84.166                     1383519.402493        
            84.333                     1387285.174133        
            84.500                     1391019.092086        
            84.666                     1394729.076987        
            84.833                     1398421.641419        
            85.000                     1402095.769850        
            85.166                     1405734.315337        
            85.333                     1409373.826581        
            85.500                     1413035.883354        
            85.666                     1416723.525366        
            85.833                     1420421.510824        
            86.000                     1424126.555986        
            86.166                     1427881.803862        
            86.333                     1431684.567062        
            86.500                     1435502.468482        
            86.666                     1439301.171578        
            86.833                     1443083.881873        
            87.000                     1446880.395008        
            87.166                     1450656.400997        
            87.333                     1454410.602425        
            87.500                     1458122.397350        
            87.666                     1461837.359928        
            87.833                     1465551.527582        
            88.000                     1469265.991697        
            88.166                     1472964.700213        
            88.333                     1476712.884759        
            88.500                     1480497.989240        
            88.666                     1484321.558450        
            88.833                     1488133.159456        
            89.000                     1491932.100777        
            89.166                     1495769.324030        
            89.333                     1499636.732015        
            89.500                     1503578.199875        
            89.666                     1507583.922283        
            89.833                     1511633.464445        
            90.000                     1515721.333507        
            90.166                     1519792.378554        
            90.333                     1523851.590477        
            90.500                     1527915.859077        
            90.666                     1532002.827147        
            90.833                     1536131.439176        
            91.000                     1540292.065406        
            91.166                     1544493.159528        
            91.333                     1548743.401009        
            91.500                     1553024.454052        
            91.666                     1557320.597917        
            91.833                     1561595.172551        
            92.000                     1565851.201451        
            92.166                     1570134.731495        
            92.333                     1574498.584095        
            92.500                     1578948.886927        
            92.666                     1583437.478135        
            92.833                     1587973.151021        
            93.000                     1592543.337986        
            93.166                     1597123.610428        
            93.333                     1601688.309957        
            93.500                     1606225.487801        
            93.666                     1610741.712622        
            93.833                     1615247.921338        
            94.000                     1619747.805600        
            94.166                     1624271.149600        
            94.333                     1628817.321604        
            94.500                     1633348.756298        
            94.666                     1637870.424091        
            94.833                     1642417.258918        
            95.000                     1646994.511550        
            95.166                     1651632.488693        
            95.333                     1656285.745302        
            95.500                     1660981.725052        
            95.666                     1665737.626146        
            95.833                     1670558.430411        
            96.000                     1675436.760238        
            96.166                     1680367.637849        
            96.333                     1685297.965799        
            96.500                     1690252.268475        
            96.666                     1695273.343997        
            96.833                     1700354.216090        
            97.000                     1705457.794487        
            97.166                     1710549.187689        
            97.333                     1715614.826678        
            97.500                     1720637.244414        
            97.666                     1725624.113658        
            97.833                     1730566.178163        
            98.000                     1735483.460142        
            98.166                     1740403.173889        
            98.333                     1745346.282441        
            98.500                     1750351.518973        
            98.666                     1755473.023044        
            98.833                     1760669.758375        
            99.000                     1765953.606754        
            99.166                     1771281.207602        
            99.333                     1776634.762865        
            99.500                     1782009.234306        
            99.666                     1787421.740348        
            99.833                     1792881.978530        
           100.000                     1798380.326803        
