             TauR                           MSD              
            0.000                         0.000000           
            0.167                         0.513386           
            0.333                         2.678452           
            0.500                         7.186128           
            0.667                        14.242720           
            0.833                        23.824541           
            1.000                        36.279304           
            1.167                        52.043453           
            1.333                        70.829846           
            1.500                        92.788574           
            1.667                        117.880351          
            1.833                        146.675901          
            2.000                        179.086232          
            2.167                        214.912673          
            2.333                        254.056623          
            2.500                        296.580871          
            2.667                        342.650216          
            2.833                        392.227326          
            3.000                        444.602426          
            3.167                        499.272881          
            3.333                        556.151391          
            3.500                        615.010369          
            3.667                        675.560798          
            3.833                        738.387630          
            4.000                        803.310566          
            4.167                        870.183761          
            4.333                        938.315556          
            4.500                       1007.117072          
            4.667                       1077.191768          
            4.833                       1149.196490          
            5.000                       1223.730062          
            5.167                       1299.979930          
            5.333                       1377.383014          
            5.500                       1456.390606          
            5.667                       1536.451970          
            5.833                       1616.752842          
            6.000                       1697.667489          
            6.167                       1779.483507          
            6.333                       1862.506338          
            6.500                       1946.574587          
            6.667                       2031.117054          
            6.833                       2117.432099          
            7.000                       2205.167764          
            7.167                       2294.516212          
            7.333                       2385.620624          
            7.500                       2478.271554          
            7.667                       2572.694997          
            7.833                       2669.252562          
            8.000                       2767.785383          
            8.167                       2868.656006          
            8.333                       2970.518568          
            8.500                       3073.287593          
            8.667                       3177.182497          
            8.833                       3281.645967          
            9.000                       3387.292245          
            9.167                       3494.628465          
            9.333                       3603.919278          
            9.500                       3714.914969          
            9.667                       3827.768562          
            9.833                       3942.963248          
            10.000                      4060.210582          
            10.167                      4179.157696          
            10.333                      4299.388223          
            10.500                      4420.727038          
            10.667                      4543.237280          
            10.833                      4668.028592          
            11.000                      4794.679111          
            11.167                      4923.420001          
            11.333                      5055.148675          
            11.500                      5188.579530          
            11.667                      5324.010088          
            11.833                      5461.577148          
            12.000                      5601.269765          
            12.167                      5742.946072          
            12.333                      5887.147171          
            12.500                      6034.601316          
            12.667                      6185.424016          
            12.833                      6338.480447          
            13.000                      6493.414198          
            13.167                      6651.381621          
            13.333                      6812.832707          
            13.500                      6977.398554          
            13.667                      7144.455027          
            13.833                      7314.782893          
            14.000                      7487.371798          
            14.167                      7662.477857          
            14.333                      7841.002047          
            14.500                      8022.595438          
            14.667                      8205.616785          
            14.833                      8389.976251          
            15.000                      8575.635947          
            15.167                      8763.399103          
            15.333                      8953.078446          
            15.500                      9144.310630          
            15.667                      9338.172898          
            15.833                      9534.916022          
            16.000                      9733.957118          
            16.167                      9935.086959          
            16.333                      10137.773312         
            16.500                      10341.267243         
            16.667                      10545.088760         
            16.833                      10750.066702         
            17.000                      10955.967209         
            17.167                      11163.108782         
            17.333                      11371.215837         
            17.500                      11581.371507         
            17.667                      11792.134790         
            17.833                      12004.210242         
            18.000                      12218.345718         
            18.167                      12434.947093         
            18.333                      12653.408828         
            18.500                      12873.241255         
            18.667                      13094.141562         
            18.833                      13315.555607         
            19.000                      13537.505818         
            19.167                      13760.132591         
