             TauR                           MSD              
            0.000                         0.000000           
            0.167                         2.399499           
            0.333                        11.250824           
            0.500                        27.613356           
            0.667                        52.167686           
            0.833                        84.205263           
            1.000                        124.289588          
            1.167                        172.783550          
            1.333                        228.247859          
            1.500                        289.710164          
            1.667                        357.758407          
            1.833                        432.941486          
            2.000                        512.893449          
            2.167                        597.461438          
            2.333                        686.979774          
            2.500                        780.186851          
            2.667                        877.006345          
            2.833                        977.699266          
            3.000                       1081.920186          
            3.167                       1190.874916          
            3.333                       1304.931903          
            3.500                       1422.737048          
            3.667                       1542.345587          
            3.833                       1663.751099          
            4.000                       1786.984715          
            4.167                       1912.116812          
            4.333                       2039.273619          
            4.500                       2169.559141          
            4.667                       2301.735530          
            4.833                       2436.879787          
            5.000                       2573.232815          
            5.167                       2710.621216          
            5.333                       2849.073806          
            5.500                       2988.365687          
            5.667                       3127.666665          
            5.833                       3268.266118          
            6.000                       3411.139132          
            6.167                       3555.686593          
            6.333                       3704.133334          
            6.500                       3857.627809          
            6.667                       4015.831923          
            6.833                       4178.386555          
            7.000                       4342.486042          
            7.167                       4506.977376          
            7.333                       4671.753266          
            7.500                       4839.013052          
            7.667                       5010.111942          
            7.833                       5183.502187          
            8.000                       5359.358154          
            8.167                       5537.446220          
            8.333                       5716.688670          
            8.500                       5895.328082          
            8.667                       6074.394357          
            8.833                       6253.559409          
            9.000                       6432.596627          
            9.167                       6610.316753          
            9.333                       6789.155295          
            9.500                       6969.783926          
            9.667                       7151.291727          
            9.833                       7332.652882          
            10.000                      7513.540106          
            10.167                      7695.009585          
            10.333                      7876.883572          
            10.500                      8059.412799          
            10.667                      8242.503442          
            10.833                      8427.193078          
            11.000                      8615.549423          
            11.167                      8808.048958          
            11.333                      9003.883409          
            11.500                      9203.134411          
            11.667                      9408.063164          
            11.833                      9618.144193          
            12.000                      9833.324626          
            12.167                      10054.052883         
            12.333                      10278.942039         
            12.500                      10505.334707         
            12.667                      10734.403077         
            12.833                      10967.981514         
            13.000                      11207.039141         
            13.167                      11450.433563         
            13.333                      11696.342650         
            13.500                      11944.688710         
            13.667                      12193.210020         
            13.833                      12443.540594         
            14.000                      12698.677508         
            14.167                      12954.983153         
            14.333                      13211.006876         
            14.500                      13467.209927         
            14.667                      13723.978798         
            14.833                      13981.668674         
            15.000                      14239.069109         
            15.167                      14498.229658         
            15.333                      14758.545818         
            15.500                      15019.447303         
            15.667                      15278.964836         
            15.833                      15536.800848         
            16.000                      15792.449995         
            16.167                      16049.207205         
            16.333                      16308.425783         
            16.500                      16570.350538         
            16.667                      16833.904450         
            16.833                      17099.998730         
            17.000                      17367.866475         
            17.167                      17636.319541         
            17.333                      17903.363062         
            17.500                      18169.907442         
            17.667                      18437.144109         
            17.833                      18707.374247         
            18.000                      18977.486577         
            18.167                      19247.930482         
            18.333                      19517.945546         
            18.500                      19789.608391         
            18.667                      20063.031726         
            18.833                      20341.027463         
            19.000                      20622.394029         
            19.167                      20902.273158         
            19.333                      21182.994550         
            19.500                      21466.564371         
            19.667                      21754.958433         
            19.833                      22047.946137         
            20.000                      22344.296348         
            20.167                      22643.316825         
            20.333                      22945.120879         
            20.500                      23251.856914         
            20.667                      23562.366653         
            20.833                      23872.059820         
            21.000                      24183.731174         
            21.167                      24494.942661         
            21.333                      24807.133860         
            21.500                      25120.169793         
            21.667                      25434.187366         
            21.833                      25749.604107         
            22.000                      26066.473204         
            22.167                      26385.309460         
            22.333                      26704.963870         
            22.500                      27025.537263         
            22.667                      27344.564744         
            22.833                      27662.500473         
            23.000                      27981.324407         
            23.167                      28303.589289         
            23.333                      28627.969916         
            23.500                      28951.673772         
            23.667                      29277.007844         
            23.833                      29601.875269         
            24.000                      29928.302033         
            24.167                      30257.462598         
            24.333                      30588.766772         
            24.500                      30922.384491         
            24.667                      31255.969657         
            24.833                      31590.975832         
            25.000                      31925.586208         
            25.167                      32260.918126         
            25.333                      32595.459578         
            25.500                      32930.440619         
            25.667                      33265.679780         
            25.833                      33603.336107         
            26.000                      33941.446872         
            26.167                      34279.729495         
            26.333                      34620.813882         
            26.500                      34963.925505         
            26.667                      35310.573814         
            26.833                      35659.948917         
            27.000                      36011.288292         
            27.167                      36364.526737         
            27.333                      36720.334319         
            27.500                      37080.545787         
            27.667                      37443.560676         
            27.833                      37806.563356         
            28.000                      38170.737457         
            28.167                      38535.131728         
            28.333                      38899.655517         
            28.500                      39264.350307         
            28.667                      39630.401217         
            28.833                      39997.597252         
            29.000                      40369.632709         
            29.167                      40747.839137         
            29.333                      41129.265444         
            29.500                      41512.123340         
            29.667                      41898.547277         
            29.833                      42287.567457         
            30.000                      42678.209938         
            30.167                      43070.135021         
            30.333                      43460.331678         
            30.500                      43850.664790         
            30.667                      44243.022182         
            30.833                      44638.082905         
            31.000                      45033.882722         
            31.167                      45430.110596         
            31.333                      45827.314840         
            31.500                      46224.871033         
            31.667                      46622.128751         
            31.833                      47020.773364         
            32.000                      47420.472473         
            32.167                      47821.852508         
            32.333                      48224.650694         
            32.500                      48628.718022         
            32.667                      49031.818351         
            32.833                      49432.888258         
            33.000                      49831.688175         
            33.167                      50230.104598         
            33.333                      50627.627477         
            33.500                      51026.572911         
            33.667                      51425.759881         
            33.833                      51826.823793         
            34.000                      52226.127615         
            34.167                      52624.914782         
            34.333                      53026.644475         
            34.500                      53430.433109         
            34.667                      53833.603228         
            34.833                      54235.752038         
            35.000                      54640.827388         
            35.167                      55048.569760         
            35.333                      55458.659189         
            35.500                      55871.396112         
            35.667                      56286.070547         
            35.833                      56701.956328         
            36.000                      57117.438837         
            36.167                      57532.815209         
            36.333                      57949.713917         
            36.500                      58369.567454         
            36.667                      58789.614187         
            36.833                      59208.207427         
            37.000                      59625.953372         
            37.167                      60043.083246         
            37.333                      60458.952336         
            37.500                      60877.194251         
            37.667                      61298.442112         
            37.833                      61721.821544         
            38.000                      62143.496567         
            38.167                      62566.557501         
            38.333                      62990.523185         
            38.500                      63418.979415         
            38.667                      63854.149101         
            38.833                      64296.273432         
            39.000                      64744.199621         
            39.167                      65195.455129         
            39.333                      65647.138303         
            39.500                      66100.650046         
            39.667                      66559.098852         
            39.833                      67021.942466         
            40.000                      67488.267939         
            40.167                      67952.706130         
            40.333                      68418.601971         
            40.500                      68883.944562         
            40.667                      69348.309626         
            40.833                      69807.270826         
            41.000                      70265.759806         
            41.167                      70724.032015         
            41.333                      71179.443111         
            41.500                      71634.918030         
            41.666                      72089.065256         
            41.833                      72545.731525         
            42.000                      73006.767510         
            42.166                      73473.304937         
            42.333                      73944.585124         
            42.500                      74420.964161         
            42.666                      74902.264642         
            42.833                      75387.789873         
            43.000                      75879.164989         
            43.166                      76373.567697         
            43.333                      76870.783409         
            43.500                      77369.861838         
            43.666                      77870.439269         
            43.833                      78373.685615         
            44.000                      78875.835573         
            44.166                      79378.494959         
            44.333                      79881.045679         
            44.500                      80386.352646         
            44.666                      80901.384943         
            44.833                      81427.776680         
            45.000                      81963.212112         
            45.166                      82502.575782         
            45.333                      83048.501109         
            45.500                      83599.271266         
            45.666                      84155.518925         
            45.833                      84721.499721         
            46.000                      85297.757259         
            46.166                      85882.477944         
            46.333                      86470.525404         
            46.500                      87057.586534         
            46.666                      87644.827766         
            46.833                      88233.780619         
            47.000                      88825.490556         
            47.166                      89421.826923         
            47.333                      90022.986666         
            47.500                      90629.699643         
            47.666                      91236.101440         
            47.833                      91840.531318         
            48.000                      92442.056445         
            48.166                      93041.348237         
            48.333                      93640.907105         
            48.500                      94239.813807         
            48.666                      94839.866872         
            48.833                      95445.693879         
            49.000                      96056.109639         
            49.166                      96671.152979         
            49.333                      97290.883626         
            49.500                      97913.370246         
            49.666                      98538.805688         
            49.833                      99164.736407         
            50.000                      99791.603502         
            50.166                     100421.005601         
            50.333                     101049.850998         
            50.500                     101678.777625         
            50.666                     102310.264249         
            50.833                     102943.280940         
            51.000                     103577.446801         
            51.166                     104209.751776         
            51.333                     104839.639365         
            51.500                     105473.174493         
            51.666                     106108.241356         
            51.833                     106743.549800         
            52.000                     107379.973102         
            52.166                     108020.993686         
            52.333                     108665.649185         
            52.500                     109309.443711         
            52.666                     109951.998236         
            52.833                     110593.161369         
            53.000                     111231.065323         
            53.166                     111868.143599         
            53.333                     112502.913658         
            53.500                     113137.555899         
            53.666                     113776.339019         
            53.833                     114417.300921         
            54.000                     115057.981682         
            54.166                     115694.061376         
            54.333                     116325.490434         
            54.500                     116957.326636         
            54.666                     117589.466876         
            54.833                     118221.573393         
            55.000                     118855.116691         
            55.166                     119488.354699         
            55.333                     120121.672840         
