             TauR                           MSD              
            0.000                         0.000000           
            0.167                         0.597034           
            0.333                         2.952346           
            0.500                         7.528660           
            0.667                        14.632007           
            0.833                        24.223516           
            1.000                        36.352224           
            1.167                        51.342451           
            1.333                        68.947342           
            1.500                        89.239896           
            1.667                        111.788865          
            1.833                        135.859672          
            2.000                        161.041442          
            2.167                        187.987903          
            2.333                        217.181718          
            2.500                        247.758270          
            2.667                        279.323025          
            2.833                        311.941097          
            3.000                        345.579381          
            3.167                        380.262245          
            3.333                        416.395929          
            3.500                        454.112892          
            3.667                        492.990111          
            3.833                        532.784160          
            4.000                        573.807909          
            4.167                        616.184847          
            4.333                        659.684297          
            4.500                        704.805617          
            4.667                        751.546284          
            4.833                        800.263292          
            5.000                        850.541637          
            5.167                        902.318558          
            5.333                        955.375086          
            5.500                       1009.332998          
            5.667                       1064.766214          
            5.833                       1122.579615          
            6.000                       1182.899630          
            6.167                       1245.956023          
            6.333                       1310.380387          
            6.500                       1375.904202          
            6.667                       1442.181767          
            6.833                       1509.766721          
            7.000                       1577.394717          
            7.167                       1645.147926          
            7.333                       1714.719991          
            7.500                       1785.766285          
            7.667                       1857.714688          
            7.833                       1929.990405          
            8.000                       2003.080055          
            8.167                       2076.730610          
            8.333                       2152.289449          
            8.500                       2229.953169          
            8.667                       2309.147489          
            8.833                       2389.202572          
            9.000                       2470.306053          
            9.167                       2552.514709          
            9.333                       2635.781366          
            9.500                       2720.066059          
            9.667                       2805.339371          
            9.833                       2891.936790          
            10.000                      2979.036482          
            10.167                      3067.151910          
            10.333                      3156.972596          
            10.500                      3248.213945          
            10.667                      3340.892917          
            10.833                      3434.227344          
            11.000                      3528.568218          
            11.167                      3623.780590          
            11.333                      3718.826259          
            11.500                      3814.327413          
            11.667                      3909.947366          
            11.833                      4006.468447          
            12.000                      4105.206819          
            12.167                      4205.627432          
            12.333                      4307.435628          
            12.500                      4410.778297          
            12.667                      4515.800015          
            12.833                      4623.343920          
            13.000                      4733.158435          
            13.167                      4845.857528          
            13.333                      4961.098945          
            13.500                      5079.265411          
            13.667                      5201.191523          
            13.833                      5327.096003          
            14.000                      5456.578860          
            14.167                      5589.832249          
            14.333                      5725.249085          
            14.500                      5863.480711          
            14.667                      6004.447969          
            14.833                      6148.537168          
            15.000                      6295.101436          
            15.167                      6443.436501          
            15.333                      6593.811627          
            15.500                      6746.142819          
            15.667                      6900.520328          
            15.833                      7056.071355          
            16.000                      7212.824196          
            16.167                      7371.627418          
            16.333                      7531.103906          
            16.500                      7691.163188          
            16.667                      7852.538327          
            16.833                      8014.368567          
            17.000                      8176.509150          
            17.167                      8338.303862          
            17.333                      8500.264520          
            17.500                      8661.857238          
            17.667                      8823.385554          
            17.833                      8986.756670          
            18.000                      9152.216097          
            18.167                      9319.524895          
            18.333                      9488.133077          
            18.500                      9658.957145          
            18.667                      9831.823835          
            18.833                      10006.084228         
            19.000                      10181.351497         
            19.167                      10357.306097         
            19.333                      10534.299346         
            19.500                      10712.325251         
            19.667                      10891.237887         
            19.833                      11071.350851         
            20.000                      11251.994375         
            20.167                      11433.161152         
            20.333                      11615.899328         
            20.500                      11801.051472         
            20.667                      11988.972338         
            20.833                      12178.123903         
            21.000                      12368.709848         
            21.167                      12561.873737         
            21.333                      12757.504815         
            21.500                      12955.811685         
            21.667                      13157.101066         
            21.833                      13362.339397         
            22.000                      13572.928735         
            22.167                      13788.053233         
            22.333                      14006.032326         
            22.500                      14227.185338         
            22.667                      14451.767933         
            22.833                      14678.125973         
            23.000                      14904.206996         
            23.167                      15129.306223         
            23.333                      15353.265319         
            23.500                      15577.281708         
            23.667                      15801.859637         
            23.833                      16028.261353         
            24.000                      16257.089044         
            24.167                      16488.600844         
            24.333                      16722.052984         
            24.500                      16957.339603         
            24.667                      17194.270158         
            24.833                      17433.202257         
            25.000                      17674.030686         
            25.167                      17917.070614         
            25.333                      18161.545151         
            25.500                      18408.307973         
            25.667                      18657.249534         
            25.833                      18907.792272         
            26.000                      19159.121412         
            26.167                      19411.468594         
            26.333                      19663.593189         
            26.500                      19916.714265         
            26.667                      20171.934886         
            26.833                      20428.258039         
            27.000                      20685.907556         
            27.167                      20944.865990         
            27.333                      21205.816622         
            27.500                      21469.754527         
            27.667                      21735.527532         
            27.833                      22004.323966         
            28.000                      22276.048296         
            28.167                      22550.000793         
            28.333                      22824.441178         
            28.500                      23100.388167         
            28.667                      23377.496911         
            28.833                      23655.697484         
            29.000                      23935.642493         
            29.167                      24217.627778         
            29.333                      24501.194482         
            29.500                      24787.538884         
            29.667                      25075.478111         
            29.833                      25365.244248         
            30.000                      25656.116512         
            30.167                      25949.653105         
            30.333                      26244.791816         
            30.500                      26542.252263         
            30.667                      26843.308442         
            30.833                      27149.024857         
            31.000                      27457.813689         
            31.167                      27770.437078         
            31.333                      28086.785053         
            31.500                      28406.968577         
            31.667                      28731.330646         
            31.833                      29059.709271         
            32.000                      29392.874854         
            32.167                      29729.444713         
            32.333                      30069.516585         
            32.500                      30413.110109         
            32.667                      30758.896834         
            32.833                      31107.948810         
            33.000                      31459.666537         
            33.167                      31814.572897         
            33.333                      32173.055327         
            33.500                      32535.033677         
            33.667                      32899.885819         
            33.833                      33265.512290         
            34.000                      33634.245368         
            34.167                      34006.498965         
            34.333                      34380.834168         
            34.500                      34755.726775         
            34.667                      35132.018867         
            34.833                      35509.870644         
            35.000                      35890.587950         
            35.167                      36274.583207         
            35.333                      36660.176212         
            35.500                      37046.713363         
            35.667                      37433.274050         
            35.833                      37820.645538         
            36.000                      38208.595756         
            36.167                      38598.801660         
            36.333                      38989.317720         
            36.500                      39381.004676         
            36.667                      39774.613237         
            36.833                      40171.382042         
            37.000                      40570.443463         
            37.167                      40972.967187         
            37.333                      41378.449506         
            37.500                      41786.693133         
            37.667                      42195.310090         
            37.833                      42604.313546         
            38.000                      43014.181397         
            38.167                      43426.053742         
            38.333                      43839.144207         
            38.500                      44253.335048         
            38.667                      44670.336787         
            38.833                      45091.105194         
            39.000                      45515.483519         
            39.167                      45942.947396         
            39.333                      46372.363690         
            39.500                      46802.870975         
            39.667                      47235.527239         
            39.833                      47670.457994         
            40.000                      48108.567294         
            40.167                      48550.036383         
            40.333                      48994.963577         
            40.500                      49441.099112         
            40.667                      49889.202912         
            40.833                      50338.296026         
            41.000                      50788.842623         
            41.167                      51241.273531         
            41.333                      51694.797524         
            41.500                      52148.938460         
            41.666                      52602.275903         
            41.833                      53056.235044         
            42.000                      53511.500326         
            42.166                      53968.146698         
            42.333                      54424.648640         
            42.500                      54883.647949         
            42.666                      55345.495555         
            42.833                      55809.037829         
            43.000                      56275.081638         
            43.166                      56742.840470         
            43.333                      57213.080608         
            43.500                      57687.656609         
            43.666                      58166.440479         
            43.833                      58647.876565         
            44.000                      59129.821060         
            44.166                      59611.927901         
            44.333                      60094.420162         
            44.500                      60576.909509         
            44.666                      61060.016597         
            44.833                      61546.372055         
            45.000                      62035.767618         
            45.166                      62527.138853         
            45.333                      63020.609766         
            45.500                      63516.113833         
            45.666                      64012.310424         
            45.833                      64509.225894         
            46.000                      65007.411847         
            46.166                      65507.664290         
            46.333                      66010.405383         
            46.500                      66512.965413         
            46.666                      67016.043595         
            46.833                      67518.944854         
            47.000                      68021.853845         
            47.166                      68524.588424         
            47.333                      69029.543915         
            47.500                      69537.330760         
            47.666                      70045.886762         
            47.833                      70554.456292         
            48.000                      71063.868884         
            48.166                      71573.565441         
            48.333                      72084.619151         
            48.500                      72595.981860         
            48.666                      73108.372575         
            48.833                      73621.966219         
            49.000                      74137.282492         
            49.166                      74655.385454         
            49.333                      75173.820144         
            49.500                      75692.568275         
            49.666                      76212.451918         
            49.833                      76734.192508         
            50.000                      77257.113244         
            50.166                      77782.359863         
            50.333                      78308.932383         
            50.500                      78836.545736         
            50.666                      79364.395164         
            50.833                      79892.543459         
            51.000                      80420.975852         
            51.166                      80949.823451         
            51.333                      81478.466319         
            51.500                      82008.588906         
            51.666                      82539.238103         
            51.833                      83070.044741         
            52.000                      83600.405356         
            52.166                      84129.501842         
            52.333                      84659.596224         
            52.500                      85192.035239         
            52.666                      85726.363042         
            52.833                      86260.423624         
            53.000                      86793.947759         
            53.166                      87327.087283         
            53.333                      87859.475421         
            53.500                      88390.299837         
            53.666                      88920.692629         
            53.833                      89450.549841         
            54.000                      89981.879523         
            54.166                      90514.782417         
            54.333                      91049.023493         
            54.500                      91585.372613         
            54.666                      92122.979696         
            54.833                      92661.793811         
            55.000                      93202.510207         
            55.166                      93745.873890         
            55.333                      94290.205860         
            55.500                      94837.104478         
            55.666                      95385.115620         
            55.833                      95932.809749         
            56.000                      96481.081939         
            56.166                      97030.965434         
            56.333                      97582.078620         
            56.500                      98134.875843         
            56.666                      98690.592522         
            56.833                      99248.624460         
            57.000                      99810.133245         
            57.166                     100373.679675         
            57.333                     100938.316122         
            57.500                     101505.035672         
            57.666                     102074.514205         
            57.833                     102647.230218         
            58.000                     103221.577054         
            58.166                     103798.925051         
            58.333                     104378.916814         
            58.500                     104960.886504         
            58.666                     105544.845076         
            58.833                     106131.579710         
            59.000                     106721.687077         
            59.166                     107315.228731         
            59.333                     107912.920290         
            59.500                     108514.582345         
            59.666                     109120.383182         
            59.833                     109728.429337         
            60.000                     110337.337365         
            60.166                     110945.550240         
            60.333                     111553.376665         
            60.500                     112161.535405         
            60.666                     112769.931811         
            60.833                     113378.851393         
            61.000                     113988.146294         
            61.166                     114597.565353         
            61.333                     115205.658304         
            61.500                     115813.479758         
            61.666                     116421.581921         
            61.833                     117029.856049         
            62.000                     117639.589572         
            62.166                     118249.808732         
            62.333                     118862.147518         
            62.500                     119476.560822         
            62.666                     120093.926204         
            62.833                     120715.543570         
            63.000                     121340.563688         
            63.166                     121967.804371         
            63.333                     122597.174042         
            63.500                     123230.644583         
            63.666                     123866.863547         
            63.833                     124505.338570         
            64.000                     125145.187267         
            64.166                     125784.979147         
            64.333                     126426.174521         
            64.500                     127070.171729         
            64.666                     127715.976471         
            64.833                     128365.414647         
            65.000                     129018.005066         
            65.166                     129672.027950         
            65.333                     130327.663978         
            65.500                     130984.227528         
            65.666                     131642.568663         
            65.833                     132302.967037         
            66.000                     132965.789005         
            66.166                     133630.459761         
            66.333                     134296.842569         
            66.500                     134965.604719         
            66.666                     135633.658506         
            66.833                     136301.100932         
            67.000                     136969.027067         
            67.166                     137639.858335         
            67.333                     138314.600498         
            67.500                     138992.555936         
            67.666                     139673.248470         
            67.833                     140358.544705         
            68.000                     141047.874573         
            68.166                     141741.160910         
            68.333                     142435.770272         
            68.500                     143131.021919         
            68.666                     143827.869006         
            68.833                     144528.998408         
            69.000                     145232.895442         
            69.166                     145937.540549         
            69.333                     146644.241509         
            69.500                     147354.671717         
            69.666                     148068.893642         
            69.833                     148786.071101         
            70.000                     149505.455528         
            70.166                     150226.566260         
            70.333                     150948.250928         
            70.500                     151670.230529         
            70.666                     152393.994751         
            70.833                     153120.119927         
            71.000                     153848.819071         
            71.166                     154580.314307         
            71.333                     155314.239993         
            71.500                     156051.901742         
            71.666                     156790.936456         
            71.833                     157528.613148         
            72.000                     158266.746701         
            72.166                     159006.094901         
            72.333                     159747.174882         
            72.500                     160489.703770         
            72.666                     161233.912364         
            72.833                     161978.680634         
            73.000                     162725.437065         
            73.166                     163473.997333         
            73.333                     164223.197714         
            73.500                     164971.982610         
            73.666                     165721.012049         
            73.833                     166470.574078         
            74.000                     167219.294140         
            74.166                     167966.701916         
            74.333                     168712.538286         
            74.500                     169458.830453         
            74.666                     170204.144359         
            74.833                     170948.658402         
            75.000                     171693.640777         
            75.166                     172437.618113         
            75.333                     173180.484989         
            75.500                     173923.649123         
            75.666                     174669.013731         
            75.833                     175417.035724         
            76.000                     176166.794862         
            76.166                     176920.376791         
            76.333                     177676.112066         
            76.500                     178434.436915         
            76.666                     179194.143388         
            76.833                     179957.682449         
            77.000                     180723.669858         
            77.166                     181489.951231         
            77.333                     182255.863313         
            77.500                     183022.733673         
            77.666                     183792.266384         
            77.833                     184562.559722         
            78.000                     185332.463002         
            78.166                     186104.491298         
            78.333                     186878.303745         
            78.500                     187653.604983         
            78.666                     188429.592828         
            78.833                     189205.327144         
            79.000                     189980.604386         
            79.166                     190757.016147         
            79.333                     191534.833803         
            79.500                     192312.476945         
            79.666                     193089.753580         
            79.833                     193867.107533         
            80.000                     194644.400570         
            80.166                     195423.701940         
            80.333                     196204.408981         
            80.500                     196986.852894         
            80.666                     197771.066898         
            80.833                     198558.325672         
            81.000                     199348.663178         
            81.166                     200142.326589         
            81.333                     200939.892381         
            81.500                     201740.528701         
            81.666                     202544.126863         
            81.833                     203350.098073         
            82.000                     204157.503883         
            82.166                     204964.538699         
            82.333                     205770.317521         
            82.500                     206574.727417         
            82.666                     207378.692629         
            82.833                     208184.564868         
            83.000                     208992.386834         
            83.166                     209800.822982         
            83.333                     210609.286951         
            83.500                     211416.953531         
            83.666                     212222.762578         
            83.833                     213029.082041         
            84.000                     213836.332002         
            84.166                     214645.353107         
            84.333                     215455.581893         
            84.500                     216268.582088         
            84.666                     217084.724098         
            84.833                     217902.166314         
            85.000                     218719.877814         
            85.166                     219537.289263         
            85.333                     220354.849299         
            85.500                     221172.183440         
            85.666                     221989.449488         
            85.833                     222809.041133         
            86.000                     223631.519816         
            86.166                     224455.756276         
            86.333                     225282.039186         
            86.500                     226111.104209         
            86.666                     226943.947785         
            86.833                     227779.103295         
            87.000                     228615.626046         
            87.166                     229453.076287         
            87.333                     230293.244844         
            87.500                     231135.723234         
            87.666                     231982.560914         
            87.833                     232833.736393         
            88.000                     233687.138058         
            88.166                     234543.359303         
            88.333                     235402.215015         
            88.500                     236263.287567         
            88.666                     237126.199463         
            88.833                     237992.622830         
            89.000                     238861.678294         
            89.166                     239731.961989         
            89.333                     240603.797454         
            89.500                     241478.078327         
            89.666                     242353.209294         
            89.833                     243230.617728         
            90.000                     244110.341278         
            90.166                     244990.924090         
            90.333                     245872.476295         
            90.500                     246755.669230         
            90.666                     247639.258458         
            90.833                     248523.576030         
            91.000                     249408.474465         
            91.166                     250293.907821         
            91.333                     251181.327405         
            91.500                     252068.820019         
            91.666                     252955.610336         
            91.833                     253842.997291         
            92.000                     254732.670289         
            92.166                     255625.153460         
            92.333                     256521.277113         
            92.500                     257419.871075         
            92.666                     258321.219735         
            92.833                     259225.856820         
            93.000                     260136.583626         
            93.166                     261052.973831         
            93.333                     261973.540603         
            93.500                     262895.791927         
            93.666                     263819.583335         
            93.833                     264744.897821         
            94.000                     265670.163506         
            94.166                     266595.858236         
            94.333                     267522.184088         
            94.500                     268448.475186         
            94.666                     269376.528451         
            94.833                     270305.773401         
            95.000                     271235.616154         
            95.166                     272167.186226         
            95.333                     273099.918333         
            95.500                     274033.376222         
            95.666                     274969.410217         
            95.833                     275909.092753         
            96.000                     276851.082827         
            96.166                     277795.999547         
            96.333                     278744.455584         
            96.500                     279695.952788         
            96.666                     280650.060458         
            96.833                     281607.087355         
            97.000                     282565.167644         
            97.166                     283524.262583         
            97.333                     284481.873174         
            97.500                     285438.520879         
            97.666                     286397.645844         
            97.833                     287357.468745         
            98.000                     288316.335184         
            98.166                     289277.976768         
            98.333                     290241.205495         
            98.500                     291204.821844         
            98.666                     292169.837307         
            98.833                     293138.840970         
            99.000                     294113.049873         
            99.166                     295091.340788         
            99.333                     296071.520406         
            99.500                     297053.319264         
            99.666                     298037.064059         
            99.833                     299023.037411         
           100.000                     300012.639091         
