             TauR                           MSD              
            49.166                     267819.973610         
            49.333                     269130.492723         
            49.500                     270435.161097         
            49.666                     271740.170192         
            49.833                     273047.656153         
            50.000                     274372.526474         
            50.166                     275701.843027         
            50.333                     277023.772790         
            50.500                     278348.482349         
            50.666                     279673.548083         
            50.833                     280997.058692         
            51.000                     282316.964292         
            51.166                     283628.002470         
            51.333                     284931.477839         
            51.500                     286220.460443         
            51.666                     287482.545763         
            51.833                     288722.327167         
            52.000                     289940.722132         
            52.166                     291143.837187         
            52.333                     292340.430280         
            52.500                     293534.547835         
            52.666                     294716.106345         
            52.833                     295891.720619         
            53.000                     297063.243838         
            53.166                     298249.804620         
            53.333                     299453.660068         
            53.500                     300674.697453         
            53.666                     301908.327576         
            53.833                     303154.421542         
            54.000                     304414.933716         
            54.166                     305679.225269         
            54.333                     306945.353308         
            54.500                     308197.339734         
            54.666                     309433.864857         
            54.833                     310666.778975         
            55.000                     311902.307405         
            55.166                     313138.363469         
            55.333                     314372.917619         
            55.500                     315605.182393         
            55.666                     316828.014914         
            55.833                     318044.549336         
            56.000                     319252.068871         
            56.166                     320439.925613         
            56.333                     321620.671309         
            56.500                     322790.449456         
            56.666                     323950.184206         
            56.833                     325102.301154         
            57.000                     326252.469013         
            57.166                     327415.844897         
            57.333                     328589.060429         
            57.500                     329772.831607         
            57.666                     330966.939747         
            57.833                     332170.993090         
            58.000                     333375.622542         
            58.166                     334570.570095         
            58.333                     335753.420861         
            58.500                     336927.157384         
            58.666                     338071.662059         
            58.833                     339191.200433         
            59.000                     340298.382743         
            59.166                     341395.549777         
            59.333                     342481.186611         
            59.500                     343545.392100         
            59.666                     344607.355610         
            59.833                     345674.903608         
            60.000                     346759.020151         
            60.166                     347851.158225         
            60.333                     348944.231742         
            60.500                     350040.146465         
            60.666                     351137.485206         
            60.833                     352238.196983         
            61.000                     353341.617162         
            61.166                     354447.209600         
            61.333                     355551.266811         
            61.500                     356651.992318         
            61.666                     357746.422467         
            61.833                     358850.114647         
            62.000                     359959.721312         
            62.166                     361073.969087         
            62.333                     362189.323711         
            62.500                     363304.607042         
            62.666                     364413.993842         
            62.833                     365510.351903         
            63.000                     366594.370040         
            63.166                     367688.741562         
            63.333                     368797.215095         
            63.500                     369900.287360         
            63.666                     370996.320690         
            63.833                     372080.828168         
            64.000                     373163.516583         
            64.166                     374235.405614         
            64.333                     375308.105019         
            64.500                     376385.363479         
            64.666                     377477.529196         
            64.833                     378568.848568         
            65.000                     379655.479165         
            65.166                     380737.951944         
            65.333                     381814.509951         
            65.500                     382879.011714         
            65.666                     383930.140199         
            65.833                     384975.705310         
            66.000                     386011.504212         
            66.166                     387039.936420         
            66.333                     388066.941514         
            66.500                     389082.823935         
            66.666                     390094.948434         
            66.833                     391105.858515         
            67.000                     392118.449893         
            67.166                     393126.245188         
            67.333                     394138.765683         
            67.500                     395141.829264         
            67.666                     396144.325782         
            67.833                     397144.535050         
            68.000                     398143.419983         
            68.166                     399141.091064         
            68.333                     400132.914403         
            68.500                     401119.120859         
            68.666                     402100.553833         
            68.833                     403088.833932         
            69.000                     404074.220272         
            69.166                     405060.074618         
            69.333                     406044.048865         
            69.500                     407023.912502         
            69.666                     407988.859019         
            69.833                     408949.055241         
            70.000                     409908.619045         
            70.166                     410866.095419         
            70.333                     411827.403377         
            70.500                     412791.455606         
            70.666                     413767.895883         
            70.833                     414755.819037         
            71.000                     415749.114344         
            71.166                     416743.466385         
            71.333                     417746.365190         
            71.500                     418761.822561         
            71.666                     419780.505882         
            71.833                     420807.533626         
            72.000                     421846.164086         
            72.166                     422903.643390         
            72.333                     423984.149668         
            72.500                     425078.857070         
            72.666                     426180.646171         
            72.833                     427284.773034         
            73.000                     428393.443369         
            73.166                     429519.928982         
            73.333                     430657.458800         
            73.500                     431805.938274         
            73.666                     432980.179844         
            73.833                     434184.412545         
            74.000                     435410.214758         
            74.166                     436642.684501         
            74.333                     437883.540907         
            74.500                     439131.071984         
            74.666                     440394.615369         
            74.833                     441684.019738         
            75.000                     442994.965346         
            75.166                     444327.190192         
            75.333                     445697.823267         
            75.500                     447096.139694         
            75.666                     448520.998295         
            75.833                     449975.741290         
            76.000                     451453.883337         
            76.166                     452957.773896         
            76.333                     454488.473070         
            76.500                     456021.138190         
            76.666                     457546.768076         
            76.833                     459084.198915         
            77.000                     460630.359057         
            77.166                     462176.380119         
            77.333                     463708.372431         
            77.500                     465230.016236         
            77.666                     466751.501077         
            77.833                     468287.639470         
            78.000                     469841.229336         
            78.166                     471411.825601         
            78.333                     473010.571924         
            78.500                     474629.975195         
            78.666                     476258.461161         
            78.833                     477890.152126         
            79.000                     479522.646968         
            79.166                     481163.428677         
            79.333                     482819.165622         
            79.500                     484484.528872         
            79.666                     486188.947950         
            79.833                     487943.998837         
            80.000                     489739.792462         
            80.166                     491578.540768         
            80.333                     493469.691890         
            80.500                     495396.748400         
            80.666                     497337.724938         
            80.833                     499280.249526         
            81.000                     501228.022071         
            81.166                     503199.322231         
            81.333                     505199.205975         
            81.500                     507209.245296         
            81.666                     509220.707597         
            81.833                     511240.921373         
            82.000                     513269.653410         
            82.166                     515300.682969         
            82.333                     517334.225740         
            82.500                     519366.811471         
            82.666                     521411.496448         
            82.833                     523480.544108         
            83.000                     525577.963620         
            83.166                     527683.734304         
            83.333                     529780.956590         
            83.500                     531888.759298         
            83.666                     533986.154090         
            83.833                     536083.785207         
            84.000                     538193.554365         
            84.166                     540318.323066         
            84.333                     542437.732395         
            84.500                     544548.619967         
            84.666                     546653.027691         
            84.833                     548754.820531         
            85.000                     550857.595559         
            85.166                     552947.489129         
            85.333                     555026.312507         
            85.500                     557080.628189         
            85.666                     559110.452500         
            85.833                     561126.055390         
            86.000                     563145.836727         
            86.166                     565180.952774         
            86.333                     567228.661459         
            86.500                     569286.664842         
            86.666                     571351.228349         
            86.833                     573405.226729         
            87.000                     575450.527366         
            87.166                     577493.226123         
            87.333                     579526.775916         
            87.500                     581557.717518         
            87.666                     583592.185369         
            87.833                     585644.282860         
            88.000                     587697.478753         
            88.166                     589751.060753         
            88.333                     591797.908058         
            88.500                     593849.713642         
            88.666                     595909.559868         
            88.833                     597972.293215         
            89.000                     600042.356105         
            89.166                     602123.760792         
            89.333                     604212.732308         
            89.500                     606302.467591         
            89.666                     608390.718506         
            89.833                     610471.681453         
            90.000                     612551.173355         
            90.166                     614616.430935         
            90.333                     616677.400390         
            90.500                     618726.287384         
            90.666                     620757.946037         
            90.833                     622779.228010         
            91.000                     624801.613377         
            91.166                     626803.458394         
            91.333                     628797.202881         
            91.500                     630807.358616         
            91.666                     632824.839729         
            91.833                     634837.697931         
            92.000                     636861.850591         
            92.166                     638897.230204         
            92.333                     640943.930603         
            92.500                     642993.264109         
            92.666                     645038.529182         
            92.833                     647102.246651         
            93.000                     649184.040714         
            93.166                     651284.943672         
            93.333                     653401.575152         
            93.500                     655534.580511         
            93.666                     657697.428115         
            93.833                     659870.286999         
            94.000                     662044.350626         
            94.166                     664227.326015         
            94.333                     666428.073005         
            94.500                     668629.464544         
            94.666                     670814.129021         
            94.833                     672990.003573         
            95.000                     675151.490385         
            95.166                     677313.104094         
            95.333                     679495.941724         
            95.500                     681695.845099         
            95.666                     683895.200400         
            95.833                     686102.182054         
            96.000                     688309.602009         
            96.166                     690503.091208         
            96.333                     692696.339374         
            96.500                     694891.334867         
            96.666                     697063.155998         
            96.833                     699217.218031         
            97.000                     701350.519498         
            97.166                     703479.865177         
            97.333                     705587.507962         
            97.500                     707680.718099         
            97.666                     709788.496022         
            97.833                     711917.502503         
            98.000                     714057.183468         
            98.166                     716191.940575         
            98.333                     718311.452691         
            98.500                     720414.641827         
            98.666                     722520.640261         
            98.833                     724640.086266         
            99.000                     726791.359320         
            99.166                     728975.899227         
            99.333                     731169.031765         
            99.500                     733367.625201         
            99.666                     735560.058246         
            99.833                     737755.920062         
           100.000                     739951.981440         
