             TauR                           MSD              
            0.000                         0.000000           
            0.167                         4.945737           
            0.333                        24.301749           
            0.500                        64.100066           
            0.667                        126.537987          
            0.833                        220.890246          
            1.000                        353.046206          
            1.167                        505.142679          
            1.333                        677.403913          
            1.500                        863.061178          
            1.667                       1060.813990          
            1.833                       1277.560406          
            2.000                       1511.293181          
            2.167                       1753.436430          
            2.333                       2004.968873          
            2.500                       2261.976045          
            2.667                       2520.790980          
            2.833                       2791.856933          
            3.000                       3079.874802          
            3.167                       3394.714724          
            3.333                       3740.182774          
            3.500                       4105.439541          
            3.667                       4482.362841          
            3.833                       4870.514533          
            4.000                       5268.628875          
            4.167                       5677.603432          
            4.333                       6095.780610          
            4.500                       6533.363291          
            4.667                       6991.813029          
            4.833                       7458.944275          
            5.000                       7936.500858          
            5.167                       8422.268675          
            5.333                       8908.845638          
            5.500                       9394.130147          
            5.667                       9878.070980          
            5.833                       10368.118465         
            6.000                       10857.743834         
            6.167                       11339.128669         
            6.333                       11815.630371         
            6.500                       12300.805742         
            6.667                       12789.931910         
            6.833                       13285.921620         
            7.000                       13787.984369         
            7.167                       14301.300603         
            7.333                       14829.661523         
            7.500                       15363.456167         
            7.667                       15889.205882         
            7.833                       16417.740578         
            8.000                       16946.447537         
            8.167                       17467.670468         
            8.333                       17986.864671         
            8.500                       18502.367127         
            8.667                       19014.064546         
            8.833                       19528.251111         
            9.000                       20055.648771         
            9.167                       20596.687097         
            9.333                       21166.588726         
            9.500                       21757.549214         
            9.667                       22377.863241         
            9.833                       23032.042138         
            10.000                      23709.712169         
            10.167                      24394.326861         
            10.333                      25078.443745         
            10.500                      25761.973426         
            10.667                      26432.864438         
            10.833                      27102.780084         
            11.000                      27761.196195         
            11.167                      28407.921296         
            11.333                      29045.764126         
            11.500                      29666.236793         
            11.667                      30269.762162         
            11.833                      30864.843970         
            12.000                      31452.920822         
            12.167                      32037.852773         
            12.333                      32622.525101         
            12.500                      33205.177461         
            12.667                      33795.612404         
            12.833                      34398.670888         
            13.000                      35017.223530         
            13.167                      35657.116416         
            13.333                      36316.453004         
            13.500                      36996.125213         
            13.667                      37693.645651         
            13.833                      38403.107936         
            14.000                      39125.284339         
            14.167                      39856.001800         
            14.333                      40605.094185         
            14.500                      41380.040632         
            14.667                      42171.606439         
            14.833                      42972.430770         
            15.000                      43777.388842         
            15.167                      44585.751714         
            15.333                      45398.471914         
            15.500                      46230.406581         
            15.667                      47080.805212         
            15.833                      47945.482312         
            16.000                      48819.581694         
            16.167                      49719.718413         
            16.333                      50653.962695         
            16.500                      51614.928840         
            16.667                      52592.406322         
            16.833                      53586.514933         
            17.000                      54588.835030         
            17.167                      55596.458470         
            17.333                      56619.259391         
            17.500                      57652.156993         
            17.667                      58694.426998         
            17.833                      59723.530947         
            18.000                      60742.630762         
            18.167                      61758.172542         
            18.333                      62768.756626         
            18.500                      63770.243247         
            18.667                      64769.868770         
            18.833                      65773.114638         
            19.000                      66792.333689         
            19.167                      67830.636883         
            19.333                      68867.904254         
            19.500                      69894.827935         
            19.667                      70901.915207         
            19.833                      71907.108179         
            20.000                      72921.559712         
            20.167                      73960.184712         
            20.333                      75014.279659         
            20.500                      76074.842648         
            20.667                      77118.749052         
            20.833                      78156.077235         
            21.000                      79206.404792         
            21.167                      80283.139597         
            21.333                      81388.523080         
            21.500                      82539.576865         
            21.667                      83736.691192         
            21.833                      84973.902897         
            22.000                      86247.392675         
            22.167                      87549.671819         
            22.333                      88866.105407         
            22.500                      90205.023883         
            22.667                      91565.392504         
            22.833                      92931.140212         
            23.000                      94298.962995         
            23.167                      95672.007783         
            23.333                      97057.471189         
            23.500                      98445.317096         
            23.667                      99824.111528         
            23.833                     101193.626811         
            24.000                     102555.338550         
            24.167                     103911.975686         
            24.333                     105261.355987         
            24.500                     106604.635796         
            24.667                     107951.922116         
            24.833                     109314.003247         
            25.000                     110701.169904         
            25.167                     112110.379105         
            25.333                     113525.429829         
            25.500                     114950.301216         
            25.667                     116371.701840         
            25.833                     117787.084008         
            26.000                     119185.612816         
            26.167                     120552.256653         
            26.333                     121894.893471         
            26.500                     123216.166723         
            26.667                     124528.466545         
            26.833                     125842.740120         
            27.000                     127145.829961         
            27.167                     128421.212145         
            27.333                     129679.121912         
            27.500                     130942.228754         
            27.667                     132233.507873         
            27.833                     133549.306419         
            28.000                     134876.915902         
            28.167                     136219.241738         
            28.333                     137568.299177         
            28.500                     138915.340824         
            28.667                     140242.560443         
            28.833                     141548.296909         
            29.000                     142853.648489         
            29.167                     144153.463104         
            29.333                     145422.715402         
            29.500                     146645.912973         
            29.667                     147835.275026         
            29.833                     149007.685024         
            30.000                     150188.814091         
            30.167                     151379.539527         
            30.333                     152586.566471         
            30.500                     153800.583644         
            30.667                     155008.402695         
            30.833                     156218.933732         
            31.000                     157411.649298         
            31.167                     158575.775814         
            31.333                     159721.070069         
            31.500                     160850.256667         
            31.667                     161968.870034         
            31.833                     163079.117976         
            32.000                     164196.079762         
            32.167                     165330.010418         
            32.333                     166493.393522         
            32.500                     167682.014241         
            32.667                     168876.914971         
            32.833                     170081.296620         
            33.000                     171278.434615         
            33.167                     172464.951597         
            33.333                     173644.437562         
            33.500                     174828.697938         
            33.667                     175988.938393         
            33.833                     177144.817413         
            34.000                     178288.767971         
            34.167                     179440.644481         
            34.333                     180614.518907         
            34.500                     181792.712017         
            34.667                     182979.766553         
            34.833                     184170.040649         
            35.000                     185374.668004         
            35.167                     186574.013359         
            35.333                     187774.421824         
            35.500                     188978.741719         
            35.667                     190198.938391         
            35.833                     191444.910486         
            36.000                     192703.866425         
            36.167                     193956.517565         
            36.333                     195201.116827         
            36.500                     196442.316806         
            36.667                     197696.612868         
            36.833                     198968.669982         
            37.000                     200245.336236         
            37.167                     201522.501507         
            37.333                     202820.484493         
            37.500                     204138.713377         
            37.667                     205472.794486         
            37.833                     206822.410848         
            38.000                     208194.590389         
            38.167                     209579.636546         
            38.333                     210944.044438         
            38.500                     212290.413163         
            38.667                     213610.109463         
            38.833                     214910.704873         
            39.000                     216191.299540         
            39.167                     217459.890610         
            39.333                     218731.708633         
            39.500                     220014.748012         
            39.667                     221303.528000         
            39.833                     222615.616710         
            40.000                     223944.990649         
            40.167                     225266.341241         
            40.333                     226575.902928         
            40.500                     227881.307889         
            40.667                     229191.996743         
            40.833                     230493.993771         
            41.000                     231810.286161         
            41.167                     233149.444383         
            41.333                     234520.004700         
            41.500                     235913.201049         
            41.666                     237332.383397         
            41.833                     238765.039307         
            42.000                     240212.072523         
            42.166                     241662.773970         
            42.333                     243123.475752         
            42.500                     244580.681088         
            42.666                     246014.477978         
            42.833                     247434.039045         
            43.000                     248854.217674         
