             TauR                           MSD              
            14.833                      9263.741431          
            15.000                      9435.320127          
            15.167                      9609.786847          
            15.333                      9787.387950          
            15.500                      9968.073466          
            15.667                      10149.288815         
            15.833                      10331.457523         
            16.000                      10515.238206         
            16.167                      10702.094512         
            16.333                      10892.611025         
            16.500                      11084.760953         
            16.667                      11278.129815         
            16.833                      11472.543013         
            17.000                      11668.399385         
            17.167                      11864.750997         
            17.333                      12061.063442         
            17.500                      12257.376119         
            17.667                      12455.573922         
            17.833                      12655.566906         
            18.000                      12855.726128         
            18.167                      13055.202512         
            18.333                      13254.105159         
            18.500                      13452.028811         
            18.667                      13649.811246         
            18.833                      13847.881684         
            19.000                      14047.261236         
            19.167                      14248.376521         
            19.333                      14448.525814         
            19.500                      14648.861318         
            19.667                      14849.686836         
            19.833                      15052.224300         
            20.000                      15255.035029         
            20.167                      15459.379606         
            20.333                      15665.064845         
            20.500                      15871.783739         
            20.667                      16080.284156         
            20.833                      16289.876621         
            21.000                      16499.902375         
            21.167                      16709.914285         
            21.333                      16920.797420         
            21.500                      17132.395599         
            21.667                      17344.414264         
            21.833                      17558.155345         
            22.000                      17775.471940         
            22.167                      17996.233341         
            22.333                      18221.034710         
            22.500                      18450.614805         
            22.667                      18680.445548         
            22.833                      18911.461298         
            23.000                      19143.885510         
            23.167                      19378.166691         
            23.333                      19614.761257         
            23.500                      19852.364275         
            23.667                      20091.727310         
            23.833                      20331.715286         
            24.000                      20572.605704         
            24.167                      20817.066046         
            24.333                      21063.939969         
            24.500                      21313.202432         
            24.667                      21564.394317         
            24.833                      21816.511216         
            25.000                      22070.448249         
            25.167                      22325.914392         
            25.333                      22583.475887         
            25.500                      22842.706270         
            25.667                      23101.152027         
            25.833                      23359.663021         
            26.000                      23617.386837         
            26.167                      23875.387450         
            26.333                      24135.096234         
            26.500                      24396.268199         
            26.667                      24659.338209         
            26.833                      24924.725128         
            27.000                      25193.002327         
            27.167                      25463.042615         
            27.333                      25733.649439         
            27.500                      26006.160302         
            27.667                      26280.566108         
            27.833                      26557.192950         
            28.000                      26835.809408         
            28.167                      27114.819506         
            28.333                      27393.712928         
            28.500                      27673.880373         
            28.667                      27954.595069         
            28.833                      28235.974253         
            29.000                      28520.090626         
            29.167                      28807.892876         
            29.333                      29097.887897         
            29.500                      29391.174546         
            29.667                      29688.840997         
            29.833                      29989.350719         
            30.000                      30292.482085         
            30.167                      30596.498380         
            30.333                      30902.310232         
            30.500                      31208.739638         
            30.667                      31515.324953         
            30.833                      31820.993327         
            31.000                      32127.194395         
            31.167                      32434.600998         
            31.333                      32743.328002         
            31.500                      33053.953671         
            31.667                      33367.154930         
            31.833                      33681.904513         
            32.000                      33996.495316         
            32.167                      34313.132837         
            32.333                      34633.209346         
            32.500                      34954.478715         
            32.667                      35278.771641         
            32.833                      35605.730236         
            33.000                      35936.103880         
            33.167                      36269.845301         
            33.333                      36605.481594         
            33.500                      36944.603424         
            33.667                      37286.676700         
            33.833                      37632.755685         
            34.000                      37980.762268         
            34.167                      38329.242417         
            34.333                      38680.235303         
            34.500                      39032.840533         
            34.667                      39388.167382         
            34.833                      39747.022592         
            35.000                      40108.686024         
            35.167                      40475.408986         
            35.333                      40848.269330         
            35.500                      41224.768241         
            35.667                      41602.495887         
            35.833                      41981.211456         
            36.000                      42361.878630         
            36.167                      42748.595754         
            36.333                      43138.335129         
            36.500                      43532.544504         
            36.667                      43930.911705         
            36.833                      44330.948301         
            37.000                      44731.579089         
            37.167                      45133.106026         
            37.333                      45534.177496         
            37.500                      45936.571612         
            37.667                      46339.078603         
            37.833                      46742.556389         
            38.000                      47146.331097         
            38.167                      47550.919198         
            38.333                      47957.153349         
            38.500                      48366.475633         
            38.667                      48780.194660         
            38.833                      49197.055956         
            39.000                      49617.131729         
            39.167                      50038.712177         
            39.333                      50460.369417         
            39.500                      50880.612624         
            39.667                      51300.442917         
            39.833                      51718.710550         
            40.000                      52136.886316         
            40.167                      52555.651200         
            40.333                      52973.570386         
            40.500                      53390.115945         
            40.667                      53805.328781         
            40.833                      54220.557890         
            41.000                      54637.250701         
            41.167                      55053.726589         
            41.333                      55469.607761         
            41.500                      55886.021807         
            41.666                      56304.231232         
            41.833                      56725.065487         
            42.000                      57147.094315         
            42.166                      57569.868958         
            42.333                      57992.087695         
            42.500                      58414.378716         
            42.666                      58836.790125         
            42.833                      59259.933851         
            43.000                      59683.418059         
            43.166                      60106.371779         
            43.333                      60528.956258         
            43.500                      60951.806039         
            43.666                      61375.563432         
            43.833                      61801.286501         
            44.000                      62229.148861         
            44.166                      62657.484536         
            44.333                      63085.616057         
            44.500                      63514.598804         
            44.666                      63944.735025         
            44.833                      64376.824293         
            45.000                      64810.173993         
            45.166                      65244.618599         
            45.333                      65681.049647         
            45.500                      66118.640003         
            45.666                      66556.718039         
            45.833                      66995.866970         
            46.000                      67438.323063         
            46.166                      67881.700760         
            46.333                      68324.129300         
            46.500                      68765.409679         
            46.666                      69208.557465         
            46.833                      69651.826621         
            47.000                      70096.662256         
            47.166                      70543.077568         
            47.333                      70989.882082         
            47.500                      71439.257163         
            47.666                      71892.314914         
            47.833                      72352.148861         
            48.000                      72816.596554         
            48.166                      73283.374550         
            48.333                      73754.290556         
            48.500                      74226.139231         
            48.666                      74699.860431         
            48.833                      75176.437335         
            49.000                      75653.566052         
            49.166                      76129.835985         
            49.333                      76608.718577         
            49.500                      77089.463420         
            49.666                      77570.998241         
            49.833                      78053.364913         
            50.000                      78535.695511         
            50.166                      79017.709910         
            50.333                      79499.796500         
            50.500                      79984.232022         
            50.666                      80471.069377         
            50.833                      80958.782188         
            51.000                      81446.912358         
            51.166                      81934.649046         
            51.333                      82422.360067         
            51.500                      82912.074621         
            51.666                      83405.461872         
            51.833                      83900.412526         
            52.000                      84396.791528         
            52.166                      84897.450618         
            52.333                      85398.484507         
            52.500                      85902.266392         
            52.666                      86406.688710         
            52.833                      86911.673050         
            53.000                      87417.382037         
            53.166                      87923.712255         
            53.333                      88430.303688         
            53.500                      88937.204386         
            53.666                      89442.266603         
            53.833                      89945.134154         
            54.000                      90445.921422         
            54.166                      90944.231580         
            54.333                      91443.121361         
            54.500                      91944.636420         
            54.666                      92445.347819         
            54.833                      92946.142448         
            55.000                      93448.253420         
            55.166                      93950.944102         
            55.333                      94454.710620         
            55.500                      94959.836749         
            55.666                      95465.607159         
            55.833                      95972.089000         
            56.000                      96478.893453         
            56.166                      96986.517408         
            56.333                      97495.407472         
            56.500                      98005.050203         
            56.666                      98515.089848         
            56.833                      99023.534513         
            57.000                      99530.711708         
            57.166                     100038.527720         
            57.333                     100546.097798         
            57.500                     101054.523791         
            57.666                     101563.075212         
            57.833                     102071.760927         
            58.000                     102581.636367         
            58.166                     103093.388612         
            58.333                     103606.524698         
            58.500                     104121.262315         
            58.666                     104637.410924         
            58.833                     105155.125979         
            59.000                     105673.537195         
            59.166                     106191.581350         
            59.333                     106709.981005         
            59.500                     107230.054838         
            59.666                     107750.994507         
            59.833                     108273.193562         
            60.000                     108794.644387         
            60.166                     109314.665124         
            60.333                     109835.745869         
            60.500                     110358.377162         
            60.666                     110883.190712         
            60.833                     111412.149210         
            61.000                     111943.419808         
            61.166                     112476.526173         
            61.333                     113010.303735         
            61.500                     113545.059770         
            61.666                     114080.165921         
            61.833                     114615.756849         
            62.000                     115150.891992         
            62.166                     115688.188161         
            62.333                     116227.307388         
            62.500                     116766.908406         
            62.666                     117306.990859         
            62.833                     117846.304136         
            63.000                     118384.670627         
            63.166                     118923.127004         
            63.333                     119464.791284         
            63.500                     120010.563375         
            63.666                     120558.405935         
            63.833                     121107.748056         
            64.000                     121659.622719         
            64.166                     122214.706174         
            64.333                     122774.364340         
            64.500                     123337.709010         
            64.666                     123906.744762         
            64.833                     124478.990345         
            65.000                     125055.125974         
            65.166                     125635.793673         
            65.333                     126222.265354         
            65.500                     126811.366490         
            65.666                     127401.319987         
            65.833                     127990.399811         
            66.000                     128578.911425         
            66.166                     129167.791707         
            66.333                     129756.535697         
            66.500                     130344.498905         
            66.666                     130933.769500         
            66.833                     131524.035893         
            67.000                     132117.873798         
            67.166                     132713.502923         
            67.333                     133310.439159         
            67.500                     133907.934130         
            67.666                     134505.934441         
            67.833                     135101.799862         
            68.000                     135697.827897         
            68.166                     136295.793993         
            68.333                     136895.610187         
            68.500                     137496.937544         
            68.666                     138100.160455         
            68.833                     138705.670143         
            69.000                     139311.008283         
            69.166                     139917.491013         
            69.333                     140523.924975         
            69.500                     141129.901821         
            69.666                     141735.796768         
            69.833                     142341.911880         
            70.000                     142950.230183         
            70.166                     143559.661996         
            70.333                     144170.744833         
            70.500                     144779.667000         
            70.666                     145390.269915         
            70.833                     146000.596503         
            71.000                     146610.595797         
            71.166                     147219.175724         
            71.333                     147829.495088         
            71.500                     148442.026438         
            71.666                     149056.305347         
            71.833                     149672.705410         
            72.000                     150291.423334         
            72.166                     150912.349447         
            72.333                     151535.354911         
            72.500                     152162.712879         
            72.666                     152792.282191         
            72.833                     153424.431559         
            73.000                     154057.567037         
            73.166                     154692.604040         
            73.333                     155330.347303         
            73.500                     155970.149495         
            73.666                     156608.866954         
            73.833                     157250.090061         
            74.000                     157893.195804         
            74.166                     158536.774775         
            74.333                     159178.104306         
            74.500                     159817.136864         
            74.666                     160455.989781         
            74.833                     161095.907983         
            75.000                     161737.795624         
            75.166                     162383.820990         
            75.333                     163034.888324         
            75.500                     163690.122205         
            75.666                     164350.692479         
            75.833                     165014.746308         
            76.000                     165681.095852         
            76.166                     166348.376715         
            76.333                     167016.788241         
            76.500                     167685.847325         
            76.666                     168355.020978         
            76.833                     169023.100313         
            77.000                     169690.342833         
            77.166                     170356.301745         
            77.333                     171022.481029         
            77.500                     171690.279707         
            77.666                     172359.524417         
            77.833                     173028.821160         
            78.000                     173699.479922         
            78.166                     174372.924930         
            78.333                     175051.518543         
            78.500                     175734.391326         
            78.666                     176422.402379         
            78.833                     177114.513260         
            79.000                     177810.468481         
            79.166                     178508.496135         
            79.333                     179205.766485         
            79.500                     179901.737749         
            79.666                     180596.195942         
            79.833                     181288.581287         
            80.000                     181979.945680         
            80.166                     182674.615666         
            80.333                     183373.671280         
            80.500                     184075.198537         
            80.666                     184777.410830         
            80.833                     185478.164273         
            81.000                     186179.527721         
            81.166                     186881.620520         
            81.333                     187585.251921         
            81.500                     188290.381293         
            81.666                     189000.707475         
            81.833                     189715.223430         
            82.000                     190433.192859         
            82.166                     191151.197205         
            82.333                     191869.793090         
            82.500                     192591.328571         
            82.666                     193315.027846         
            82.833                     194039.181407         
            83.000                     194766.348039         
            83.166                     195494.189763         
            83.333                     196219.904913         
            83.500                     196944.910861         
            83.666                     197667.912870         
            83.833                     198389.386553         
            84.000                     199112.632658         
            84.166                     199839.871220         
            84.333                     200568.587555         
            84.500                     201300.005586         
            84.666                     202032.901589         
            84.833                     202764.877986         
            85.000                     203494.135206         
            85.166                     204222.031784         
            85.333                     204948.198536         
            85.500                     205671.392825         
            85.666                     206390.221901         
            85.833                     207107.277407         
            86.000                     207824.719455         
            86.166                     208542.342082         
            86.333                     209261.027932         
            86.500                     209978.204367         
            86.666                     210696.493920         
            86.833                     211415.844970         
            87.000                     212137.992704         
            87.166                     212864.428008         
            87.333                     213592.970996         
            87.500                     214324.384656         
            87.666                     215060.339768         
            87.833                     215802.521769         
            88.000                     216552.035684         
            88.166                     217307.521145         
            88.333                     218066.189770         
            88.500                     218829.498731         
            88.666                     219598.922629         
            88.833                     220372.996022         
            89.000                     221150.779450         
            89.166                     221930.995439         
            89.333                     222714.201596         
            89.500                     223496.523394         
            89.666                     224277.463558         
            89.833                     225055.639585         
            90.000                     225830.269706         
            90.166                     226602.981010         
            90.333                     227374.885428         
            90.500                     228148.372276         
            90.666                     228922.915330         
            90.833                     229699.789404         
            91.000                     230478.751979         
            91.166                     231256.480469         
            91.333                     232036.169288         
            91.500                     232818.006464         
            91.666                     233598.970700         
            91.833                     234378.240297         
            92.000                     235156.388215         
            92.166                     235933.137863         
            92.333                     236709.182687         
            92.500                     237483.900231         
            92.666                     238258.862060         
            92.833                     239034.652434         
            93.000                     239810.932636         
            93.166                     240586.926396         
            93.333                     241363.978364         
            93.500                     242141.516032         
            93.666                     242920.715321         
            93.833                     243701.590549         
            94.000                     244480.831492         
            94.166                     245260.274979         
            94.333                     246041.628641         
            94.500                     246825.306166         
            94.666                     247611.534944         
            94.833                     248398.559327         
            95.000                     249186.805594         
            95.166                     249975.759671         
            95.333                     250765.346526         
            95.500                     251555.300433         
            95.666                     252345.063043         
            95.833                     253133.739092         
            96.000                     253920.602557         
            96.166                     254706.549258         
            96.333                     255491.924702         
            96.500                     256277.766361         
            96.666                     257066.561867         
            96.833                     257859.524049         
            97.000                     258656.952308         
            97.166                     259458.958438         
            97.333                     260260.135729         
            97.500                     261060.315192         
            97.666                     261861.540813         
            97.833                     262663.980841         
            98.000                     263468.123049         
            98.166                     264273.005352         
            98.333                     265080.267213         
            98.500                     265891.234553         
            98.666                     266704.377347         
            98.833                     267519.073463         
            99.000                     268335.926838         
            99.166                     269153.971647         
            99.333                     269970.837887         
            99.500                     270788.505542         
            99.666                     271604.122958         
            99.833                     272418.516031         
           100.000                     273234.645506         
