             TauR                           MSD              
            0.000                         0.000000           
            0.167                         6.037920           
            0.333                        17.244013           
            0.500                        40.289067           
            0.667                        95.415453           
            0.833                        158.341333          
            1.000                        237.291995          
            1.167                        332.137937          
            1.333                        445.206166          
            1.500                        568.059951          
            1.667                        751.815759          
            1.833                       1098.220658          
            2.000                       1629.844279          
            2.167                       2212.406800          
            2.333                       2837.283817          
            2.500                       3540.317456          
            2.667                       4366.115649          
            2.833                       5326.054712          
            3.000                       6444.236417          
            3.167                       7676.219190          
            3.333                       9070.131017          
            3.500                       10591.990959         
            3.667                       12271.881023         
            3.833                       14142.343683         
            4.000                       16206.861494         
            4.167                       18446.000537         
            4.333                       20817.693807         
            4.500                       23289.069191         
            4.667                       25904.464056         
            4.833                       28627.786074         
            5.000                       31456.057500         
            5.167                       34352.377498         
            5.333                       37322.024696         
            5.500                       40330.496388         
            5.667                       43427.853811         
            5.833                       46559.621136         
            6.000                       49735.547059         
            6.167                       52950.821471         
            6.333                       56175.560029         
            6.500                       59440.253180         
            6.667                       62807.530149         
            6.833                       66153.836291         
            7.000                       69421.306021         
            7.167                       72627.890993         
            7.333                       75802.849407         
            7.500                       78940.650361         
            7.667                       82114.138611         
            7.833                       85325.296332         
            8.000                       88572.457585         
            8.167                       91801.413327         
            8.333                       95037.208607         
            8.500                       98255.777716         
            8.667                      101416.112687         
            8.833                      104579.493062         
            9.000                      107713.975293         
            9.167                      110756.542022         
            9.333                      113683.933608         
            9.500                      116469.286159         
            9.667                      119414.819716         
            9.833                      122217.352708         
            10.000                     124951.484164         
            10.167                     127629.742678         
            10.333                     130200.618838         
            10.500                     132308.477490         
            10.667                     134289.264960         
            10.833                     136165.114163         
            11.000                     137963.643424         
            11.167                     139703.019476         
            11.333                     141404.371269         
            11.500                     142998.012998         
            11.667                     144530.124206         
            11.833                     146055.414252         
            12.000                     147588.590512         
            12.167                     149154.686288         
            12.333                     150743.793660         
            12.500                     152367.530720         
            12.667                     154022.368338         
            12.833                     155705.272628         
            13.000                     157418.032480         
            13.167                     159132.145417         
            13.333                     160803.506587         
            13.500                     162417.373088         
            13.667                     164003.886328         
            13.833                     165562.934154         
            14.000                     167096.606444         
            14.167                     168603.179418         
            14.333                     170080.830251         
            14.500                     171535.952995         
            14.667                     172970.416617         
            14.833                     174412.177340         
            15.000                     175871.931100         
            15.167                     177337.326514         
            15.333                     178821.867393         
            15.500                     180319.591294         
            15.667                     181824.318350         
            15.833                     183328.965415         
            16.000                     184825.602318         
            16.167                     186319.980078         
            16.333                     187829.649837         
            16.500                     189358.713820         
            16.667                     190913.856119         
            16.833                     192506.764696         
            17.000                     194115.761488         
            17.167                     195724.291757         
            17.333                     197328.828954         
            17.500                     198909.163090         
            17.667                     200465.214377         
            17.833                     202009.806135         
            18.000                     203534.954790         
            18.167                     205047.382752         
            18.333                     206557.898193         
            18.500                     208057.888994         
            18.667                     209536.988137         
            18.833                     210981.767141         
            19.000                     212412.856671         
            19.167                     213829.311204         
            19.333                     215230.805939         
            19.500                     216620.141224         
            19.667                     217994.550822         
            19.833                     219370.298693         
            20.000                     220753.234035         
            20.167                     222140.498012         
            20.333                     223532.620105         
            20.500                     224931.147891         
            20.667                     226354.327057         
            20.833                     227780.244317         
            21.000                     229179.490599         
            21.167                     230584.446657         
            21.333                     232010.038631         
            21.500                     233451.202874         
            21.667                     234886.876674         
            21.833                     236334.907663         
            22.000                     237793.502205         
            22.167                     239248.963421         
            22.333                     240705.052853         
            22.500                     242160.106417         
            22.667                     243623.551773         
            22.833                     245100.320814         
            23.000                     246579.390138         
            23.167                     248063.152999         
            23.333                     249573.477943         
            23.500                     251094.657002         
            23.667                     252636.018251         
            23.833                     254200.956627         
            24.000                     255758.802435         
            24.167                     257307.029807         
            24.333                     258854.256759         
            24.500                     260411.777347         
            24.667                     261975.126308         
            24.833                     263546.509123         
            25.000                     265132.306690         
            25.167                     266741.587631         
            25.333                     268377.894217         
            25.500                     270022.857535         
            25.667                     271670.158082         
            25.833                     273318.226281         
            26.000                     274952.931218         
            26.167                     276579.527695         
            26.333                     278229.277354         
            26.500                     279881.641437         
            26.667                     281533.221700         
            26.833                     283214.024983         
            27.000                     284937.886765         
            27.167                     286714.780954         
            27.333                     288507.779165         
            27.500                     290311.816674         
            27.667                     292161.912784         
            27.833                     294017.943712         
            28.000                     295892.590689         
            28.167                     297798.259129         
            28.333                     299730.081843         
            28.500                     301717.874796         
            28.667                     303728.865916         
            28.833                     305774.709442         
            29.000                     307854.358286         
            29.167                     309940.660826         
            29.333                     312014.128551         
            29.500                     314066.644153         
            29.667                     316128.521297         
            29.833                     318211.742559         
            30.000                     320273.889101         
            30.167                     322324.577356         
            30.333                     324385.120462         
            30.500                     326475.434793         
            30.667                     328571.200799         
            30.833                     330670.114933         
            31.000                     332768.401977         
            31.167                     334889.611469         
            31.333                     337033.801165         
            31.500                     339199.067911         
            31.667                     341436.468162         
            31.833                     343752.975453         
            32.000                     346130.415923         
            32.167                     348573.752871         
            32.333                     351065.673038         
            32.500                     353606.139453         
            32.667                     356163.896798         
            32.833                     358705.677874         
            33.000                     361256.730408         
            33.167                     363819.075084         
            33.333                     366378.898703         
            33.500                     368952.645376         
            33.667                     371513.278017         
            33.833                     374058.377424         
            34.000                     376610.884869         
            34.167                     379173.747264         
            34.333                     381760.442893         
            34.500                     384383.571247         
            34.667                     387023.790416         
            34.833                     389664.280648         
            35.000                     392291.460035         
            35.167                     394950.613378         
            35.333                     397646.398832         
            35.500                     400395.104454         
            35.667                     403164.928824         
            35.833                     405954.790118         
            36.000                     408777.712734         
            36.167                     411638.917246         
            36.333                     414524.839847         
            36.500                     417382.116647         
            36.667                     420201.314849         
            36.833                     422947.085838         
            37.000                     425618.939067         
            37.167                     428228.041234         
            37.333                     430747.580671         
            37.500                     433233.484154         
            37.667                     435674.567865         
            37.833                     438065.686124         
            38.000                     440431.019994         
            38.167                     442777.076441         
            38.333                     445103.243177         
            38.500                     447421.799404         
            38.667                     449724.996672         
            38.833                     452018.178029         
            39.000                     454287.125629         
            39.167                     456554.639845         
            39.333                     458812.745993         
            39.500                     461064.578102         
            39.667                     463288.850578         
            39.833                     465499.448812         
            40.000                     467702.440163         
            40.167                     469885.627923         
            40.333                     472045.754051         
            40.500                     474172.632168         
            40.667                     476251.739348         
            40.833                     478313.394079         
            41.000                     480378.620261         
            41.167                     482444.526289         
            41.333                     484484.170067         
            41.500                     486502.710362         
            41.666                     488522.631134         
            41.833                     490526.100233         
            42.000                     492502.452169         
            42.166                     494368.068605         
            42.333                     496220.806401         
            42.500                     498067.535159         
            42.666                     499915.292505         
            42.833                     501783.880633         
            43.000                     503642.222711         
            43.166                     505490.679425         
            43.333                     507318.540762         
            43.500                     509162.873984         
            43.666                     510993.433801         
            43.833                     512818.604550         
            44.000                     514637.086025         
            44.166                     516460.121540         
            44.333                     518267.474493         
            44.500                     520057.909294         
            44.666                     521817.258608         
            44.833                     523545.432880         
            45.000                     525265.172573         
            45.166                     526979.321970         
            45.333                     528688.802147         
            45.500                     530394.349853         
            45.666                     532091.884182         
            45.833                     533797.117783         
            46.000                     535515.848223         
            46.166                     537252.625939         
            46.333                     539006.244647         
            46.500                     540788.459528         
            46.666                     542588.874273         
            46.833                     544405.194355         
            47.000                     546232.520532         
            47.166                     548070.087807         
            47.333                     549921.182202         
            47.500                     551772.464289         
            47.666                     553627.017762         
            47.833                     555502.326010         
            48.000                     557407.736700         
            48.166                     559319.421418         
            48.333                     561240.561212         
            48.500                     563173.168502         
            48.666                     565110.517790         
            48.833                     567046.389630         
            49.000                     568993.706596         
            49.166                     570943.350266         
            49.333                     572892.112520         
            49.500                     574815.371769         
            49.666                     576711.295211         
            49.833                     578588.474923         
            50.000                     580467.077607         
            50.166                     582356.922076         
            50.333                     584250.791730         
            50.500                     586152.589199         
            50.666                     588073.030874         
            50.833                     589993.653405         
            51.000                     591887.424503         
            51.166                     593767.315459         
            51.333                     595637.206773         
            51.500                     597495.663336         
            51.666                     599346.248414         
            51.833                     601171.316154         
            52.000                     602977.232093         
            52.166                     604770.368967         
            52.333                     606539.580521         
            52.500                     608284.266069         
            52.666                     610005.261533         
            52.833                     611711.752288         
            53.000                     613408.316874         
            53.166                     615099.025942         
            53.333                     616782.023147         
            53.500                     618472.172402         
            53.666                     620175.145765         
            53.833                     621904.572204         
            54.000                     623653.481321         
            54.166                     625407.462322         
            54.333                     627178.445329         
            54.500                     628970.816952         
            54.666                     630806.569177         
            54.833                     632682.259469         
            55.000                     634587.532121         
            55.166                     636509.422895         
            55.333                     638431.137585         
            55.500                     640350.715107         
            55.666                     642258.465410         
            55.833                     644155.313383         
            56.000                     646046.794231         
            56.166                     647953.218011         
            56.333                     649881.557963         
            56.500                     651831.606839         
            56.666                     653800.508716         
            56.833                     655774.825029         
            57.000                     657756.624486         
            57.166                     659751.783265         
            57.333                     661759.424487         
            57.500                     663785.447206         
            57.666                     665812.705332         
            57.833                     667849.335164         
            58.000                     669906.956376         
            58.166                     671967.856189         
            58.333                     674010.806985         
            58.500                     676053.366166         
            58.666                     678097.484848         
            58.833                     680146.384897         
            59.000                     682223.061783         
            59.166                     684309.648729         
            59.333                     686400.458523         
            59.500                     688467.421355         
            59.666                     690537.800965         
            59.833                     692658.322409         
            60.000                     694774.469573         
            60.166                     696918.280559         
            60.333                     699062.691881         
            60.500                     701203.037273         
            60.666                     703317.077104         
            60.833                     705419.886210         
            61.000                     707472.155238         
            61.166                     709551.053288         
            61.333                     711667.404069         
            61.500                     713798.759889         
            61.666                     715944.679072         
            61.833                     718212.559390         
            62.000                     720524.013846         
            62.166                     722846.223163         
            62.333                     725163.409896         
            62.500                     727520.602949         
