 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       69115      100000      1247       7416        34        359         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.8       28083      100000      5065      63298       2248      45240        89        6023        10        1122        0          0          0          0          0          0          0          0          0          0     
   1.7       28040      100000      5095      63357       2215      44822        93        6016        5         561         0          0          0          0          0          0          0          0          0          0     
   2.5       28139      100000      5088      63275       2174      44358        99        6720        8         1085        0          0          0          0          0          0          0          0          0          0     
   3.3       28027      100000      5140      63662       2236      44847        91        6073        2         214         0          0          0          0          0          0          0          0          0          0     
   4.2       28159      100000      5112      63449       2224      44852        91        5820        1         104         0          0          0          0          0          0          0          0          0          0     
   5.0       28086      100000      5096      63486       2290      45354        74        5076        2         251         0          0          0          0          0          0          0          0          0          0     
   5.8       28327      100000      5160      63377       2214      44233        89        5768        3         335         0          0          0          0          0          0          0          0          0          0     
   6.7       28237      100000      5215      63512       2261      44433        94        6210        4         420         0          0          0          0          0          0          0          0          0          0     
   7.5       27970      100000      5177      63692       2277      44923        68        4397        3         320         0          0          0          0          0          0          0          0          0          0     
   8.3       28229      100000      5085      63261       2215      44633        75        5255        7         779         0          0          0          0          0          0          0          0          0          0     
   9.2       28200      100000      5082      63396       2216      44794        90        5872        4         466         0          0          0          0          0          0          0          0          0          0     
   10.0      28010      100000      5151      63578       2241      44837        86        5867        7         890         0          0          0          0          0          0          0          0          0          0     
   10.8      28070      100000      5126      63592       2229      44934        91        6114        7         807         0          0          0          0          0          0          0          0          0          0     
   11.7      28187      100000      5177      63456       2200      44130        86        5821        3         402         0          0          0          0          0          0          0          0          0          0     
   12.5      28402      100000      5121      62999       2137      43766        80        5150        3         328         0          0          0          0          0          0          0          0          0          0     
   13.3      27900      100000      5161      63894       2275      45080        89        5917        6         696         0          0          0          0          0          0          0          0          0          0     
   14.2      28030      100000      5089      63415       2231      44848        86        5828        5         546         0          0          0          0          0          0          0          0          0          0     
   15.0      28112      100000      5136      63333       2205      44434        85        5679        4         497         0          0          0          0          0          0          0          0          0          0     
   15.8      28105      100000      5076      63298       2246      45004        99        6472        3         366         0          0          0          0          0          0          0          0          0          0     
   16.7      28198      100000      5145      63437       2232      44630        90        5820        3         337         0          0          0          0          0          0          0          0          0          0     
   17.5      28076      100000      5096      63458       2210      44736        86        5441        2         261         0          0          0          0          0          0          0          0          0          0     
   18.3      28152      100000      5111      63462       2213      44561        81        5319        1         131         0          0          0          0          0          0          0          0          0          0     
   19.2      28246      100000      5172      63390       2246      44483        84        5378        6         695         0          0          0          0          0          0          0          0          0          0     
   20.0      28191      100000      5134      63423       2229      44708        85        5373        1         118         0          0          0          0          0          0          0          0          0          0     
   20.8      28160      100000      5114      63598       2231      44815        86        5538        4         454         0          0          0          0          0          0          0          0          0          0     
   21.7      28308      100000      5122      63133       2197      44126        75        4791        2         223         0          0          0          0          0          0          0          0          0          0     
   22.5      28159      100000      5178      63559       2228      44355        76        5171        7         884         0          0          0          0          0          0          0          0          0          0     
   23.3      27890      100000      5149      63848       2264      45132        82        5432        4         423         0          0          0          0          0          0          0          0          0          0     
   24.2      28535      100000      5153      62888       2243      43981        72        4652        4         459         0          0          0          0          0          0          0          0          0          0     
   25.0      28266      100000      5101      63100       2189      44201        79        5385        6         767         0          0          0          0          0          0          0          0          0          0     
   25.8      28049      100000      5147      63815       2259      45144        74        4869        4         534         0          0          0          0          0          0          0          0          0          0     
   26.7      28127      100000      5141      63342       2252      44693        80        5374        8         925         0          0          0          0          0          0          0          0          0          0     
   27.5      28285      100000      5115      63262       2213      44537        84        5752        3         333         0          0          0          0          0          0          0          0          0          0     
   28.3      28318      100000      5090      63069       2220      44422        81        5446        4         476         0          0          0          0          0          0          0          0          0          0     
   29.2      28360      100000      5137      63043       2193      43848        90        6066        5         560         0          0          0          0          0          0          0          0          0          0     
   30.0      28115      100000      5077      63455       2286      45553        84        5434        3         325         0          0          0          0          0          0          0          0          0          0     
   30.8      28217      100000      5143      63483       2212      44462        77        5306        4         506         0          0          0          0          0          0          0          0          0          0     
   31.7      28144      100000      5116      63392       2261      45034        81        5130        2         270         0          0          0          0          0          0          0          0          0          0     
   32.5      28210      100000      5153      63312       2250      44373        65        4329        4         448         0          0          0          0          0          0          0          0          0          0     
   33.3      28088      100000      5203      63774       2282      44908        78        5127        4         436         0          0          0          0          0          0          0          0          0          0     
   34.2      28108      100000      5222      63816       2184      44236        95        6362        3         352         0          0          0          0          0          0          0          0          0          0     
   35.0      28256      100000      5057      63209       2173      44592        78        5129        3         330         0          0          0          0          0          0          0          0          0          0     
   35.8      27998      100000      5109      63631       2206      44840        94        6347        7         814         0          0          0          0          0          0          0          0          0          0     
   36.7      28183      100000      5177      63058       2209      43755        79        5171        3         426         0          0          0          0          0          0          0          0          0          0     
   37.5      28211      100000      5156      63247       2203      44089        81        5800        10        1233        0          0          0          0          0          0          0          0          0          0     
