 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         119060.447            4832.388              0.041              21625.621           88648770.683           4099.247           1982406.089             483.6                78485        
  0.167         120236.783           282715.725             2.351              20012.901          157295521.603           7859.706           4533337.581             577.0                79578        
  0.333         120345.563           311881.176             2.592              19391.846          166958666.957           8609.735           6204994.957             720.9                78669        
  0.500         120736.410           381903.414             3.163              18844.154          168502704.816           8941.909           6655166.158             744.5                77070        
  0.667         121424.504           446505.833             3.677              18120.644          173217022.301           9559.099           7286246.824             762.5                74680        
  0.833         121974.726           505300.805             4.143              17575.481          174779042.779           9944.481           7378523.191             742.3                72842        
  1.000         122156.868           564082.022             4.618              17230.170          168607319.134           9785.587           7689239.681             786.1                71378        
  1.167         122530.007           718645.155             5.865              16463.653          159218952.990           9670.937           8891657.509             920.0                68402        
  1.333         123621.597           827103.878             6.691              15693.343          159855736.163          10186.213           8449054.562             830.0                65783        
  1.500         124580.375           900579.222             7.229              15031.811          164361285.356          10934.230           8295242.795             759.2                63625        
  1.667         124993.990           946350.579             7.571              14871.172          162656164.823          10937.683           7449404.703             681.5                62603        
  1.833         125101.505           971394.333             7.765              14764.922          161512787.583          10938.953           7585371.683             693.9                62273        
  2.000         125134.391           939688.241             7.509              14790.220          163915115.788          11082.669           7485982.685             675.9                62426        
  2.167         125063.558           943485.008             7.544              14893.940          163569082.917          10982.258           7282316.393             663.6                62869        
  2.333         125010.433           914244.492             7.313              14931.886          164565238.075          11021.062           7506407.070             681.5                63013        
  2.500         125147.040           915604.870             7.316              14872.437          172044290.237          11567.996           7476107.816             646.7                62921        
  2.667         125126.802           925432.665             7.396              14952.124          170629101.058          11411.696           7182588.983             629.8                63088        
  2.833         125136.921           922638.862             7.373              14891.410          175030464.150          11753.787           7556586.824             643.3                63094        
  3.000         125286.177           944568.157             7.539              14801.604          182210789.721          12310.206           7734556.291             628.7                63149        
  3.167         125329.183           909068.184             7.253              14926.827          179175959.233          12003.620           7042787.445             587.1                63416        
  3.333         125109.094           874063.367             6.986              14950.859          181057315.486          12110.161           7799706.578             644.4                63844        
  3.500         125007.904           850914.676             6.807              15169.683          182193199.802          12010.350           7425000.269             618.6                64437        
  3.667         124938.335           824076.878             6.596              15342.971          181093336.351          11803.016           6819266.850             578.1                65173        
  3.833         124642.354           801835.116             6.433              15575.709          175640771.682          11276.583           6844595.396             607.3                65584        
  4.000         124548.753           797751.633             6.405              15657.926          176515559.505          11273.240           6779225.033             601.7                66017        
  4.167         124404.557           768943.906             6.181              15750.262          178111638.581          11308.487           6978526.812             617.4                66282        
  4.333         124470.330           778580.230             6.255              15756.587          178682049.667          11340.150           6755840.264             596.1                66333        
