 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         110684.424           370832.156             3.350              29383.119           18779011.154           639.109             394689.515             620.8                44396        
  0.167         110316.344          2507170.143             22.727             29484.309           22895455.142           776.530             533252.482             707.4                45503        
  0.333         109489.114          2444185.941             22.324             30263.474           23925384.441           790.570             546925.816             711.9                46580        
  0.500         108721.333          2404037.141             22.112             30917.416           24560317.365           794.385             581060.163             752.4                47493        
  0.667         108081.305          2359763.684             21.833             31500.524           25154144.181           798.531             609721.909             785.0                48253        
  0.833         107647.452          2296353.274             21.332             31868.604           25442591.301           798.359             605610.880             779.4                48866        
  1.000         107188.301          2232558.775             20.828             32227.829           25671110.509           796.551             621170.469             800.8                49405        
  1.167         106879.671          2184038.977             20.435             32528.870           25884941.004           795.753             630438.403             813.1                49841        
  1.333         106374.984          2157045.413             20.278             32852.679           25720020.676           782.890             670709.778             879.5                50256        
  1.500         106005.640          2128244.895             20.077             33218.229           25919484.604           780.279             645506.217             849.1                50676        
  1.667         105757.724          2092636.661             19.787             33220.759           26170037.376           787.762             721203.148             939.1                51010        
  1.833         105693.215          2067468.277             19.561             33419.345           26557555.825           794.676             684321.522             882.9                51270        
  2.000         105511.072          2005704.833             19.009             33569.865           26608366.148           792.627             697790.060             902.0                51514        
  2.167         105275.805          2007809.109             19.072             33746.948           26528526.935           786.102             703925.394             917.7                51766        
  2.333         105121.490          1977034.480             18.807             34012.572           26565867.232           781.060             693540.852             909.9                52111        
  2.500         104692.696          1945333.783             18.581             34356.619           26542266.409           772.552             688548.686             913.2                52568        
  2.667         104313.233          1916106.996             18.369             34722.169           26643769.919           767.342             678930.820             906.5                52986        
  2.833         103997.013          1893722.595             18.209             35125.665           26619629.784           757.840             652161.570             881.7                53375        
  3.000         103636.523          1891461.491             18.251             35396.349           26387744.879           745.493             660868.338             908.7                53742        
  3.167         103382.283          1832185.061             17.722             35607.584           26178055.642           735.182             666502.584             929.0                53907        
  3.333         103083.771          1842910.610             17.878             35822.613           26375566.429           736.283             685155.922             953.7                54233        
  3.500         103029.382          1775098.805             17.229             35884.592           26308931.471           733.154             675544.221             943.6                54357        
  3.667         102876.331          1770726.778             17.212             35976.928           26728488.161           742.934             693766.818             956.0                54685        
  3.833         102796.644          1739764.445             16.924             36212.195           27489512.116           759.123             676963.715             912.1                55061        
  4.000         102775.141          1693966.640             16.482             36317.180           27986777.125           770.621             662409.495             878.4                55299        
  4.167         102424.770          1706681.762             16.663             36619.486           28049012.812           765.959             689336.046             920.0                55666        
  4.333         102379.234          1714878.749             16.750             36759.888           28031906.574           762.568             646712.579             867.1                55848        
  4.500         101909.964          1677068.601             16.456             37082.432           28158609.374           759.352             681776.697             917.7                56264        
  4.667         101683.551          1646908.468             16.196             37221.568           28078523.808           754.362             693209.344             939.1                56490        
  4.833         101397.689          1641448.069             16.188             37387.267           28122979.318           752.207             705266.198             958.2                56772        
  5.000         101301.558          1602218.108             15.816             37541.582           28088144.753           748.188             705065.365             962.7                56900        
  5.167         100884.148          1586530.649             15.726             37743.963           27990336.117           741.584             733898.184             1011.1               57276        
  5.333         100704.536          1558204.212             15.473             37990.614           27991199.370           736.792             709028.063             983.0                57490        
  5.500         100532.512          1564180.560             15.559             38024.766           28163621.956           740.665             749448.019             1033.6               57667        
  5.667         100445.236          1522968.328             15.162             38058.917           28079686.890           737.795             750142.633             1038.1               57787        
  5.833         100256.769          1520696.513             15.168             38309.363           28154687.302           734.930             739876.496             1027.9               57992        
  6.000         100314.953          1504965.430             15.002             38433.321           28341372.607           737.417             701979.462             971.7                58125        
  6.167         99864.657           1488072.396             14.901             38602.815           28487033.782           737.952             771719.884             1067.3               58606        
  6.333         99735.639           1445725.635             14.496             38905.121           28615005.505           735.507             722510.972             1002.1               58839        
  6.500         99490.253           1443292.315             14.507             38791.282           28588064.918           736.971             807657.528             1117.9               58929        
  6.667         99599.032           1447331.838             14.532             38955.716           28865322.671           740.978             752467.008             1035.8               59039        
  6.833         99390.327           1442981.193             14.518             39246.638           28968238.157           738.108             745438.599             1030.2               59297        
  7.000         99198.066           1430453.718             14.420             39240.314           29083057.657           741.153             780552.652             1074.1               59460        
  7.167         98965.328           1405789.509             14.205             39318.736           29267374.144           744.362             796548.861             1090.9               59780        
  7.333         98999.480           1392596.843             14.067             39360.477           29471269.936           748.753             809752.450             1102.2               59870        
  7.500         98840.105           1358140.259             13.741             39615.982           29496887.715           744.570             771802.300             1056.1               60164        
  7.667         98473.291           1332642.612             13.533             39853.779           29632160.237           743.522             786513.385             1077.4               60569        
  7.833         98155.806           1303370.242             13.279             40259.805           29402990.490           730.331             756446.431             1054.9               60886        
  8.000         97928.128           1336961.440             13.652             40603.852           29239088.990           720.106             729374.856             1032.4               61209        
  8.167         97442.415           1290493.012             13.244             40817.617           29269123.163           717.071             788405.648             1120.2               61584        
  8.333         97471.507           1285085.407             13.184             40758.167           29319744.067           719.359             782298.716             1107.8               61565        
  8.500         97428.501           1267201.326             13.006             40748.048           29396183.747           721.413             816640.542             1152.8               61652        
  8.667         97441.150           1273903.012             13.074             40959.283           29666304.888           724.288             751087.115             1056.1               61828        
  8.833         97200.823           1222482.929             12.577             41107.274           29744593.242           723.585             768461.455             1080.8               62097        
  9.000         97054.097           1232606.433             12.700             41257.794           29844979.503           723.378             772101.146             1086.4               62291        
  9.167         97014.886           1221933.744             12.595             41242.616           30011725.431           727.687             779309.533             1089.8               62398        
  9.333         96797.327           1215870.296             12.561             41367.839           30102823.300           727.687             813930.277             1138.2               62530        
  9.500         96932.669           1218648.977             12.572             41366.574           29966852.585           724.422             783782.200             1101.0               62528        
  9.667         96954.172           1210648.046             12.487             41482.943           30292063.248           730.229             753138.220             1049.3               62589        
  9.833         97019.946           1223797.731             12.614             41463.969           30399558.721           733.156             747972.147             1038.1               62593        
  10.000        96930.139           1199178.424             12.372             41372.898           30754992.306           743.361             815543.274             1115.7               62707        
  10.167        96851.717           1173919.692             12.121             41437.407           30887178.775           745.394             807370.026             1101.0               62911        
  10.333        96811.241           1184801.654             12.238             41417.169           31004820.486           748.598             824019.719             1119.0               62944        
  10.500        96789.738           1172543.868             12.114             41580.338           31188850.270           750.086             795944.751             1078.6               63081        
  10.667        96715.110           1170777.495             12.105             41518.359           31058816.701           748.074             803716.726             1092.1               63061        
  10.833        96701.196           1149917.359             11.891             41549.981           30968194.502           745.324             813319.871             1108.9               63098        
  11.000        96464.664           1160465.623             12.030             41877.584           30999775.032           740.247             785423.791             1078.6               63426        
