 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         95002.465            28330.789              0.298              44699.528          146492047.752           3277.262           2266579.995             691.7                82326        
  0.167         96296.435            617623.266             6.414              42890.752          235914649.572           5500.362           4578540.782             833.4                84258        
  0.333         97243.829            630770.806             6.486              41367.839          283881639.918           6862.375           6607983.280             963.8                84395        
  0.500         97773.813            562505.577             5.753              40971.932          310927026.929           7588.781           6984750.636             921.1                84755        
  0.667         97632.147            494253.483             5.062              41018.732          324710666.588           7916.156           7473776.816             944.7                85481        
  0.833         97501.864            471958.306             4.841              41362.779          328956579.030           7952.961           7106502.659             894.1                86065        
  1.000         97156.553            447882.377             4.610              41534.803          325884492.440           7846.059           7434439.229             948.1                86536        
  1.167         96756.851            425413.729             4.397              41991.424          317536700.460           7561.942           7012276.503             927.9                86919        
  1.333         96594.947            416667.023             4.314              42130.560          313130909.790           7432.394           6900506.471             929.0                87028        
  1.500         96646.807            406001.161             4.201              42077.435          316995709.615           7533.627           7003122.689             930.1                87179        
  1.667         96438.102            410913.771             4.261              42177.361          310846947.339           7369.995           6983416.819             948.1                87162        
  1.833         96228.132            395079.487             4.106              42410.098          308676812.686           7278.380           6880341.805             945.8                87367        
  2.000         96443.161            431808.313             4.477              42168.506          308410612.642           7313.767           7077870.909             968.3                86973        
  2.167         96216.748            413308.533             4.296              42293.729          301582272.416           7130.662           6948827.968             975.1                86933        
  2.333         96188.921            442590.088             4.601              41993.953          305153873.102           7266.615           7799823.070             1074.1               86682        
  2.500         96849.187            485358.571             5.011              41356.455          312507222.318           7556.432           7991762.993             1058.3               85849        
  2.667         97265.332            515635.226             5.301              41192.021          315580582.107           7661.207           7491006.015             978.5                85484        
  2.833         97141.374            520303.662             5.356              41279.297          312204343.049           7563.218           7752078.356             1025.7               85507        
  3.000         97489.215            523520.214             5.370              41076.917          320528082.112           7803.119           7682414.097             985.2                85398        
  3.167         97451.269            521371.097             5.350              40975.726          326282860.921           7962.833           7938229.798             997.6                85601        
  3.333         97105.957            503231.574             5.182              41261.589          319914096.276           7753.315           7912381.855             1021.2               85866        
  3.500         96971.880            466308.706             4.809              41310.919          319226507.573           7727.412           7973165.287             1032.4               86089        
  3.667         96893.458            454260.371             4.688              41360.249          323458702.651           7820.521           8113370.390             1038.1               86282        
  3.833         96923.815            481930.862             4.972              41369.103          320766708.433           7753.775           7860776.798             1014.5               86136        
  4.000         96696.137            487276.773             5.039              41544.922          314065126.352           7559.651           7884687.584             1043.7               86309        
  4.167         96605.066            462676.957             4.789              41623.344          311561688.963           7485.263           7925092.776             1059.4               86239        
  4.333         96468.459            452299.983             4.689              41720.740          307203201.074           7363.321           7779457.383             1057.2               86392        
  4.500         96261.019            451778.878             4.693              41918.061          300203281.708           7161.669           7582366.900             1059.4               86395        
  4.667         96426.718            450994.421             4.677              41768.805          307777184.394           7368.590           7776757.480             1056.1               86396        
  4.833         96476.048            482581.980             5.002              41420.963          310553426.269           7497.494           8510831.580             1135.9               86220        
  5.000         96199.040            442296.070             4.598              41690.383          309293434.630           7418.820           8346876.842             1125.8               86643        
  5.167         95934.680            441105.157             4.598              41694.177          305483587.186           7326.769           8671466.555             1184.3               86580        
  5.333         96598.741            496153.680             5.136              41083.241          312016577.961           7594.741           8885752.909             1170.8               85866        
  5.500         96651.866            491856.779             5.089              41288.151          306690627.133           7428.054           8264887.808             1113.4               85797        
  5.667         96572.179            500449.339             5.182              41324.833          307823744.006           7448.881           8413547.897             1130.3               85791        
  5.833         96791.003            465919.885             4.814              41288.151          313319399.489           7588.603           8205134.147             1081.9               86023        
  6.000         96880.809            499145.672             5.152              41423.493          307090568.206           7413.440           7615323.605             1027.9               85809        
  6.167         97277.981            517056.484             5.315              41233.762          313559859.863           7604.445           7401267.044             974.0                85589        
  6.333         97270.392            511061.061             5.254              41294.476          320071771.188           7750.959           7509180.313             969.5                85847        
  6.500         96970.615            467196.485             4.818              41656.231          319956467.346           7680.879           7251736.999             944.7                86351        
  6.667         97011.092            480792.448             4.956              41441.202          320264654.476           7728.170           7730586.004             1001.0               86020        
  6.833         97501.864            496181.992             5.089              41197.080          326303022.855           7920.538           7362162.271             930.1                85680        
  7.000         97568.903            515134.037             5.280              41128.777          322446943.718           7839.935           7533735.320             961.6                85418        
  7.167         97871.209            549203.489             5.611              40961.813          328187944.718           8012.046           7257692.408             906.5                85350        
  7.333         97850.971            507461.372             5.186              40932.721          335043190.747           8185.217           7608250.132             930.1                85485        
  7.500         97690.331            483671.921             4.951              41093.360          333347611.585           8111.958           7421800.710             915.5                85864        
  7.667         97337.430            468886.697             4.817              41486.737          325505367.181           7846.010           7151997.371             912.1                86159        
  7.833         97375.376            470498.437             4.832              41460.175          324932129.665           7837.211           7126340.270             909.9                86186        
  8.000         97012.356            445015.873             4.587              41740.978          323184239.895           7742.613           7231952.088             934.6                86562        
  8.167         96994.648            460765.088             4.750              41730.859          325072216.230           7789.732           7223303.981             927.9                86666        
  8.333         97132.520            435301.611             4.482              41591.722          327083150.936           7864.141           7327951.375             932.3                86504        
  8.500         97174.261            442161.817             4.550              41575.279          329101814.586           7915.805           7402749.587             935.7                86577        
  8.667         97140.109            440740.877             4.537              41529.743          330783034.579           7964.967           7529339.077             945.8                86610        
  8.833         97308.338            461487.855             4.743              41400.725          330810162.951           7990.444           7418522.815             929.0                86269        
  9.000         97276.716            460109.441             4.730              41398.196          328955609.922           7946.134           7493480.725             943.6                86200        
  9.167         97441.150            483164.649             4.959              41198.345          329927519.473           8008.271           7767923.121             970.6                85903        
  9.333         97680.212            508446.058             5.205              41025.057          326939851.903           7969.272           7380511.580             926.7                85529        
  9.500         97543.605            494965.112             5.074              41145.220          328711081.851           7989.047           7551606.610             945.8                85726        
  9.667         97868.679            493824.077             5.046              40873.271          334688947.292           8188.455           7639003.449             933.5                85561        
  9.833         97668.828            492654.951             5.044              40968.137          331405527.037           8089.348           7719242.231             954.8                85640        
  10.000        97876.268            506709.930             5.177              40978.256          332522280.934           8114.603           7451376.514             918.9                85548        
  10.167        97562.578            493888.122             5.062              41341.276          325475335.672           7872.890           7017014.750             891.9                85896        
  10.333        97486.686            493966.128             5.067              41309.654          324080546.873           7845.153           7142169.765             911.0                85836        
  10.500        97966.075            540254.012             5.515              40911.218          331151752.430           8094.400           7223264.336             893.0                85436        
  10.667        97928.128            506396.381             5.171              41035.176          333625854.547           8130.241           7228162.553             889.6                85778        
  10.833        97334.900            436348.347             4.483              41649.906          325800901.214           7822.368           6735074.378             861.5                86485        
  11.000        97109.752            429212.861             4.420              41873.790          324033499.762           7738.337           6845396.180             885.1                86854        
  11.167        96789.738            400132.891             4.134              42083.760          323729017.800           7692.493           7003949.365             911.0                87156        
  11.333        97164.142            428416.249             4.409              41875.055          327397849.912           7818.446           6705394.332             858.1                86898        
  11.500        97191.969            420473.775             4.326              41877.584          327286423.561           7815.313           6702776.991             858.1                86919        
  11.667        97088.249            389029.985             4.007              41996.483          330432378.675           7868.096           6668745.292             848.0                87192        
  11.833        96973.145            399788.843             4.123              42042.019          328084871.964           7803.737           6754422.337             866.0                87160        
  12.000        96883.339            399565.767             4.124              42135.620          324423879.295           7699.516           6742058.790             876.1                87217        
  12.167        97092.044            401621.292             4.137              41961.066          326484360.036           7780.650           6611972.656             850.2                86995        
  12.333        97050.303            423071.692             4.359              42000.278          323500476.044           7702.341           6614463.008             859.2                86989        
  12.500        96878.279            407906.272             4.211              42074.905          320103884.578           7607.953           6738728.071             886.2                87062        
  12.667        97289.365            459297.811             4.721              41749.832          327909939.410           7854.162           6726947.501             857.0                86655        
  12.833        97471.507            430501.896             4.417              41613.225          331854274.612           7974.731           6812607.653             854.7                86564        
