 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         94821.588            35968.849              0.379              44801.983          117563842.228           2624.077           1844242.848             702.9                80245        
  0.167         95287.063            676104.089             7.095              43872.297          171827632.315           3916.541           3284430.393             840.1                82325        
  0.333         95154.250            622532.983             6.542              42909.725          195410568.615           4553.993           4960940.578             1090.9               82916        
  0.500         96139.591            646469.578             6.724              41843.433          222160494.887           5309.328           5844394.969             1102.2               82773        
  0.667         96419.129            588329.642             6.102              41690.383          231779154.273           5559.535           5927234.764             1067.3               83039        
  0.833         96255.959            598083.568             6.213              41832.049          234903173.466           5615.388           6100279.645             1087.6               83463        
  1.000         96137.061            550891.603             5.730              41896.558          240365891.790           5737.127           6297662.886             1098.8               83951        
  1.167         95846.139            498186.869             5.198              42160.917          244742307.890           5804.957           6418438.660             1106.7               84591        
  1.333         95550.157            472529.616             4.945              42523.937          244560178.400           5751.118           6210497.515             1080.8               85108        
  1.500         95209.905            426328.663             4.478              42929.963          242589122.933           5650.811           5937484.403             1051.6               85724        
  1.667         95127.688            430232.618             4.523              43031.153          237378442.357           5516.432           5827124.220             1057.2               85672        
  1.833         94989.816            441803.259             4.651              43143.727          238564052.311           5529.519           5871891.650             1062.8               85809        
  2.000         94879.772            406219.418             4.281              43241.123          237126310.371           5483.815           5909986.958             1078.6               85908        
  2.167         94897.480            419708.297             4.423              43219.620          239218525.765           5534.952           5933888.908             1072.9               86091        
  2.333         94859.534            420558.366             4.433              43189.263          237711644.288           5503.952           6018134.251             1094.3               85920        
  2.500         94912.659            430521.813             4.536              43175.349          234308591.583           5426.907           5927612.527             1093.2               85741        
  2.667         94892.421            438946.020             4.626              43086.808          235533199.113           5466.481           6013775.143             1101.0               85622        
  2.833         95037.882            461545.658             4.856              42773.118          237072322.151           5542.554           6365088.940             1149.4               85244        
  3.000         95222.554            460656.152             4.838              42635.246          236946770.189           5557.533           6463511.079             1164.0               85032        
  3.167         95304.771            471889.949             4.951              42804.740          234330707.099           5474.410           5972936.909             1092.1               84987        
  3.333         95461.616            488986.480             5.122              42685.842          233621522.511           5473.045           5891314.309             1077.4               84776        
  3.500         95561.541            483044.918             5.055              42664.339          235596899.886           5522.104           5938039.806             1076.3               84796        
  3.667         95871.436            515284.892             5.375              42437.925          235980226.553           5560.598           5735463.301             1032.4               84406        
  3.833         95875.231            504075.013             5.258              42606.154          235620658.378           5530.202           5542645.955             1003.2               84660        
  4.000         95818.311            474327.823             4.950              42747.821          237782779.814           5562.454           5431551.050             977.3                84767        
  4.167         95824.636            462725.390             4.829              42631.452          244193454.505           5728.012           5735082.388             1002.1               85057        
  4.333         95584.309            447704.025             4.684              42655.485          245408406.706           5753.267           6135520.257             1067.3               85284        
  4.500         95828.431            445555.758             4.650              42507.494          252248952.408           5934.223           6141966.356             1035.8               85220        
  4.667         95738.624            441898.047             4.616              42575.797          249053807.978           5849.657           6192454.494             1059.4               85350        
  4.833         95276.944            419175.983             4.400              42966.645          241285165.138           5615.639           5913202.226             1053.8               85615        
  5.000         95256.706            457212.716             4.800              43021.034          240063662.167           5580.146           5806403.106             1041.4               85633        
  5.167         95311.095            433107.675             4.544              43089.338          240200557.132           5574.478           5656686.522             1015.6               85706        
  5.333         95302.241            411360.136             4.316              43105.781          242447013.735           5624.466           5676080.905             1010.0               85848        
  5.500         95220.024            422246.852             4.434              43146.257          242185220.168           5613.122           5759123.480             1026.8               85843        
  5.667         95451.497            440898.941             4.619              42986.883          245220451.504           5704.541           5846394.451             1025.7               85614        
  5.833         95655.142            421906.564             4.411              42952.731          243323037.908           5664.903           5462177.403             965.0                85465        
  6.000         95790.484            455587.535             4.756              42922.374          242102245.486           5640.467           5229100.844             927.9                85280        
  6.167         95881.555            464771.156             4.847              42873.044          243195154.430           5672.449           5239567.949             924.5                85274        
  6.333         95887.880            457469.920             4.771              42837.627          245092302.783           5721.426           5355639.235             936.8                85157        
  6.500         96360.944            470193.673             4.880              42568.208          248069670.308           5827.581           5127558.340             880.6                84963        
  6.667         96129.471            463048.735             4.817              42902.136          242736304.330           5657.907           4882828.625             863.7                85203        
  6.833         95623.520            430646.223             4.504              43360.022          238402376.619           5498.207           4874909.497             887.4                85692        
  7.000         95362.955            384352.222             4.030              43680.036          235896998.629           5400.568           4734064.147             877.2                86080        
  7.167         95151.721            418232.834             4.395              43701.539          235519725.740           5389.278           4887357.203             907.6                86097        
  7.333         95636.169            426041.753             4.455              43351.167          239938513.186           5534.765           4857634.590             878.4                85775        
  7.500         95738.624            415589.551             4.341              43289.188          244162701.751           5640.270           4880682.651             866.0                85874        
  7.667         95594.428            421957.697             4.414              43280.334          244633516.960           5652.302           5176879.000             916.6                85928        
  7.833         95686.764            404661.274             4.229              43318.281          245754892.491           5673.237           4960335.356             875.0                85958        
  8.000         95782.895            428918.867             4.478              43200.647          243462707.926           5635.626           5009539.374             889.6                85686        
  8.167         95650.083            420923.366             4.401              43227.209          243472027.629           5632.379           5114322.596             908.7                85699        
  8.333         95923.296            453573.683             4.729              43098.192          244069382.087           5663.100           4849207.723             857.0                85481        
  8.500         95676.645            420438.926             4.394              43172.820          241359342.542           5590.539           5145415.312             921.1                85747        
  8.667         95595.693            412329.913             4.313              43335.989          240560119.822           5551.047           4909490.277             885.1                85841        
  8.833         95521.065            433107.277             4.534              43376.465          236673091.508           5456.256           4984809.457             914.4                85756        
  9.000         95670.321            430919.846             4.504              43358.757          238173092.101           5493.079           4734556.652             862.6                85688        
  9.167         95633.639            414830.842             4.338              43342.313          240066475.522           5538.848           4805303.472             868.2                85755        
  9.333         95695.618            430455.819             4.498              43351.167          239802838.949           5531.635           4780253.195             864.9                85671        
  9.500         95952.389            434929.746             4.533              43075.424          244692423.974           5680.558           4909021.780             864.9                85370        
  9.667         96156.034            460704.320             4.791              42831.303          247645870.996           5781.890           5048416.007             873.9                85293        
  9.833         95944.799            427590.762             4.457              43007.121          246890395.450           5740.686           5077215.706             885.1                85575        
  10.000        95794.279            439775.153             4.591              43248.712          242121632.903           5598.355           4900788.126             876.1                85812        
  10.167        95398.372            405970.994             4.256              43545.959          238399412.008           5474.662           4774255.627             872.7                86062        
  10.333        95440.113            415935.551             4.358              43602.878          238478646.644           5469.333           4751076.026             869.4                86070        
  10.500        95385.723            388067.587             4.068              43669.917          239620232.990           5487.078           4742088.692             864.9                86335        
  10.667        95151.721            368733.769             3.875              43865.973          238954986.475           5447.388           4695685.175             862.6                86692        
  10.833        94782.376            361140.891             3.810              44187.252          234527398.222           5307.581           4628825.074             872.7                86920        
  11.000        94858.269            383926.936             4.047              44105.035          233597941.218           5296.401           4606956.770             870.5                86678        
  11.167        95293.387            379600.480             3.983              43742.015          239284827.897           5470.366           4746152.099             868.2                86371        
  11.333        95436.318            392256.705             4.110              43537.105          243637341.480           5596.085           4861486.110             869.4                86178        
  11.500        95528.654            406200.001             4.252              43523.191          240281572.217           5520.771           4690414.740             850.2                86042        
  11.667        95475.530            421191.336             4.412              43491.569          236619031.096           5440.572           4750481.833             873.9                85883        
  11.833        95407.226            417642.245             4.377              43480.185          237430079.586           5460.650           4890786.753             896.4                85865        
  12.000        95666.526            437710.983             4.575              43328.400          237287589.464           5476.491           4806343.008             878.4                85515        
  12.167        95895.469            441830.540             4.607              43090.603          239862101.500           5566.460           4947892.665             889.6                85339        
  12.333        95623.520            432869.706             4.527              43301.837          237518023.219           5485.172           4863322.002             887.4                85598        
  12.500        95565.336            420980.113             4.405              43343.578          235831823.238           5440.986           4811992.704             885.1                85519        
  12.667        95695.618            443374.340             4.633              43222.150          238896484.671           5527.177           4912923.645             889.6                85506        
  12.833        95739.889            433601.765             4.529              43189.263          238534698.219           5523.009           4952753.614             897.5                85416        
  13.000        95685.499            457885.356             4.785              43194.323          238704739.563           5526.299           4974105.626             900.9                85375        
  13.167        95786.690            465329.755             4.858              43103.251          239655649.060           5560.036           5060662.491             911.0                85309        
  13.333        95763.922            458235.903             4.785              43206.971          235205624.608           5443.696           4807937.857             884.0                85299        
  13.500        95765.187            466037.722             4.866              43150.052          235549643.379           5458.850           4876466.646             894.1                85171        
  13.667        95992.865            481145.297             5.012              42929.963          238807819.794           5562.731           5025472.702             904.2                85026        
  13.833        96259.754            462783.482             4.808              42675.723          245996169.525           5764.312           5130203.735             890.7                85033        
  14.000        96142.120            450968.528             4.691              42857.865          247400649.049           5772.585           5007937.515             868.2                85325        
  14.167        95853.728            414177.724             4.321              43076.689          247612134.635           5748.170           5180858.516             902.0                85749        
  14.333        95784.160            410392.759             4.285              43133.608          245000874.555           5680.046           5093911.007             897.5                85802        
  14.500        95624.785            406636.203             4.252              43371.406          242439818.187           5589.854           4874791.025             872.7                86021        
  14.667        95634.904            418305.883             4.374              43272.745          243023996.107           5616.098           5143731.442             916.6                85872        
  14.833        95837.285            435497.069             4.544              43181.674          243564793.531           5640.467           4829968.833             857.0                85690        
  15.000        95766.451            435273.805             4.545              43228.474          242785195.891           5616.326           4916572.904             876.1                85758        
  15.167        95747.478            406756.933             4.248              43298.043          243942187.162           5634.023           4767715.913             846.9                85891        
  15.333        95728.505            421883.332             4.407              43294.248          243951300.369           5634.728           4875825.944             866.0                85917        
  15.500        95583.044            412285.512             4.313              43486.509          241222158.821           5547.057           4694011.269             846.9                86105        
  15.667        95371.810            372012.753             3.901              43721.777          239260705.025           5472.346           4612639.402             843.5                86392        
  15.833        95187.137            364521.801             3.830              43848.265          240887485.396           5493.661           4747988.547             864.9                86666        
  16.000        95212.435            362497.590             3.807              43729.366          245754132.368           5619.888           5034032.221             896.4                86726        
  16.167        95236.468            357838.413             3.757              43669.917          247307973.142           5663.120           5047368.795             891.9                86729        
  16.333        95422.405            375771.460             3.938              43564.932          247241000.897           5675.230           4994224.922             880.6                86514        
  16.500        95445.172            397943.866             4.169              43453.623          244114933.826           5617.827           5012919.886             893.0                86265        
  16.667        95412.286            397408.059             4.165              43408.087          241863372.413           5571.851           5197291.975             933.5                86084        
  16.833        95685.499            424302.139             4.434              43308.162          241423069.167           5574.540           4923912.193             884.0                85896        
  17.000        95278.209            401641.967             4.215              43600.348          235030701.534           5390.569           4925040.048             914.4                86058        
  17.167        95173.224            395625.064             4.157              43700.274          231510308.889           5297.686           4750862.898             897.5                86081        
  17.333        95179.548            413298.473             4.342              43714.187          232236111.697           5312.603           4841694.845             912.1                86099        
  17.500        95188.402            431748.100             4.536              43668.652          231773439.655           5307.547           4824979.177             909.9                85976        
  17.667        95145.396            433898.023             4.560              43687.625          230199928.366           5269.225           4784167.920             908.7                85886        
  17.833        95598.223            441488.395             4.618              43169.025          236933840.160           5488.515           5143747.753             938.0                85445        
  18.000        96105.439            453586.279             4.720              42866.719          245932007.456           5737.132           5009365.787             873.9                85340        
  18.167        96063.698            460171.529             4.790              42871.779          247843297.615           5781.036           5099641.637             882.9                85441        
  18.333        95876.496            427130.032             4.455              43126.019          248845802.668           5770.201           5051464.541             876.1                85928        
  18.500        95639.964            383094.442             4.006              43380.260          248032691.684           5717.640           4967252.675             869.4                86274        
  18.667        95416.080            398680.677             4.178              43532.045          247005164.143           5674.100           5012148.395             884.0                86507        
  18.833        95417.345            396627.971             4.157              43465.007          247445150.750           5692.974           5080036.349             893.0                86440        
  19.000        95362.955            381739.622             4.003              43592.759          243338806.629           5582.092           4887055.369             876.1                86384        
  19.167        95294.652            380149.326             3.989              43620.587          244131419.053           5596.702           5019376.109             897.5                86544        
  19.333        95235.203            386674.136             4.060              43581.375          243041644.866           5576.732           5126737.706             920.0                86574        
  19.500        95091.007            377488.909             3.970              43826.762          240216242.508           5481.040           4823190.625             880.6                86651        
  19.667        95116.304            394642.946             4.149              43704.068          238559439.841           5458.518           4993364.232             915.5                86398        
  19.833        95311.095            417088.607             4.376              43691.420          237730173.530           5441.118           4708187.911             866.0                86190        
  20.000        95461.616            433846.079             4.545              43513.072          238359684.349           5477.887           4813751.733             879.5                86019        
  20.167        95497.032            422586.213             4.425              43442.239          236925438.532           5453.804           4829448.389             886.2                85797        
  20.333        95815.782            447911.232             4.675              43206.971          242364604.479           5609.387           4922986.690             878.4                85711        
  20.500        95736.094            406009.085             4.241              43335.989          243269971.555           5613.578           4756716.346             848.0                85907        
  20.667        95483.119            401286.996             4.203              43528.250          241909322.332           5557.525           4802899.798             864.9                86201        
  20.833        95548.892            416313.509             4.357              43476.390          241178832.181           5547.352           4731627.847             853.6                86042        
  21.000        95300.976            414470.967             4.349              43529.515          237013924.327           5444.902           4925646.275             905.4                86056        
  21.167        95380.664            415773.579             4.359              43500.423          235939307.517           5423.839           4888283.067             902.0                85836        
  21.333        95793.014            442965.890             4.624              43141.198          239289648.667           5546.662           4886634.953             881.7                85393        
  21.500        96033.341            453775.741             4.725              42832.567          242418459.873           5659.676           5164273.206             913.2                85057        
  21.667        96191.451            486445.963             5.057              42711.139          242333920.876           5673.787           5106727.083             900.9                84827        
  21.833        96255.959            460929.958             4.789              42699.755          246790221.546           5779.664           5143895.177             890.7                85039        
  22.000        96111.763            463528.474             4.823              42842.686          248433859.024           5798.746           4991439.892             861.5                85326        
  22.167        95947.329            438942.970             4.575              42986.883          247801766.085           5764.590           5150093.530             894.1                85503        
  22.333        95981.481            462350.682             4.817              42903.401          246928551.343           5755.454           5174045.912             899.7                85401        
  22.500        95887.880            429979.627             4.484              43074.159          247701508.929           5750.583           5047175.771             878.4                85757        
  22.667        95547.628            400740.826             4.194              43231.004          244689339.111           5660.043           5190536.951             917.7                85930        
  22.833        95647.553            401883.288             4.202              43182.939          245443015.802           5683.796           5212328.923             917.7                85933        
  23.000        95460.351            408137.907             4.275              43328.400          242985508.152           5607.996           5142697.673             917.7                85979        
  23.167        95527.390            446711.516             4.676              43185.468          240643556.511           5572.327           5253615.581             943.6                85715        
  23.333        95701.943            437147.553             4.568              43086.808          241379163.016           5602.159           5250390.342             938.0                85596        
  23.500        95858.788            453958.900             4.736              42970.439          243909262.128           5676.211           5179363.375             913.2                85449        
  23.667        95925.826            449782.693             4.689              43021.034          241534800.495           5614.342           4990416.944             889.6                85352        
  23.833        95720.916            456870.012             4.773              43070.365          240215952.923           5577.291           5189268.635             931.2                85387        
