 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         119032.619            4496.715              0.038              21626.886           98426734.790           4551.128           2211177.308             485.9                79691        
  0.167         120301.292           306053.861             2.544              19705.536          181139326.343           9192.306           5891196.059             641.1                80108        
  0.333         121109.549           382031.832             3.154              18417.890          202792753.045          11010.640           8504899.563             772.6                77602        
  0.500         121242.361           456932.012             3.769              17753.829          204946565.490          11543.795           10772319.609            933.5                75363        
  0.667         122277.032           526152.054             4.303              16921.539          204636113.390          12093.233           10224216.411            845.8                72824        
  0.833         122712.150           636152.963             5.184              16531.957          192202360.498          11626.111           9619287.596             827.8                70627        
  1.000         123185.214           753535.985             6.117              16003.238          184799883.364          11547.656           9709338.690             841.3                68371        
  1.167         123952.995           820185.950             6.617              15550.411          184408514.076          11858.755           9264155.409             781.6                66599        
  1.333         124128.813           857886.352             6.911              15401.156          178945953.564          11618.995           8932861.500             769.3                65816        
  1.500         124251.507           870987.404             7.010              15318.939          184153050.498          12021.267           9120633.967             759.2                65406        
  1.667         124312.221           893098.645             7.184              14983.746          187679802.525          12525.559           10517024.896            840.1                64769        
  1.833         124443.768           936849.565             7.528              14796.544          182402306.631          12327.359           10502634.993            852.5                64257        
  2.000         124519.661           966347.410             7.761              14729.506          183254184.296          12441.299           10389816.915            835.6                63891        
  2.167         124637.294           978986.058             7.855              14672.586          182475520.773          12436.493           10050248.376            808.6                63458        
  2.333         124691.684           981362.421             7.870              14524.595          186035097.568          12808.281           10869140.222            849.1                49810        
  2.500         124891.535          1042362.444             8.346              14380.399          190480005.875          13245.808           11031822.489            833.4                50665        
  2.667         124652.473          1002668.420             8.044              14518.271          184078486.987          12679.092           10973055.993            866.0                51435        
  2.833         125503.736          2412192.222             19.220             13780.847          181310258.389          13156.685           11007588.073            837.9                49824        
  3.000         126268.987          1253162.032             9.925              13541.785          186507571.575          13772.746           9797957.191             711.9                50652        
  3.167         126195.624          1158139.093             9.177              13696.100          188670429.075          13775.485           9258550.696             672.6                51944        
  3.333         125948.973          1121904.276             8.908              13951.606          184297486.982          13209.769           8670406.464             656.8                53357        
  3.500         125933.794          1145861.558             9.099              13916.189          187775438.395          13493.309           9129486.295             677.1                54248        
  3.667         127779.252          10630156.060            83.192             12847.367          179619409.966          13981.029           7143117.029             514.0                55723        
  3.833         127438.999          6511873.933             51.098             13149.673          181461768.364          13799.717           7081885.577             515.1                56926        
  4.000         127291.009          2801289.115             22.007             13369.762          193753931.803          14491.951           7209330.230             498.2                58215        
  4.167         126939.373          1159346.770             9.133              13673.332          203484792.783          14881.873           7393287.331             497.1                59913        
  4.333         126363.853          1080102.069             8.548              14175.489          209488379.619          14778.212           7873599.227             533.1                61802        
  4.500         126217.127          1014825.209             8.040              14314.626          208619462.897          14573.868           7994279.477             548.8                62554        
  4.667         125840.193           951686.966             7.563              14663.732          209784651.990          14306.362           7526095.971             526.3                63849        
  4.833         125470.849           884308.667             7.048              15101.380          209049060.381          13843.044           7126892.995             515.1                65470        
  5.000         125033.201           796919.537             6.374              15506.141          210200695.431          13555.965           7070799.192             521.8                66960        
  5.167         124652.473           751538.565             6.029              15850.188          211908882.773          13369.487           7048813.883             527.5                68153        
  5.333         124604.408           716668.383             5.752              15879.280          214522229.236          13509.569           7350658.809             544.3                68595        
  5.500         124118.694           701451.534             5.651              16251.154          206510041.159          12707.408           7071203.176             556.7                69320        
  5.667         124098.456           677711.586             5.461              16253.684          210395090.955          12944.456           7188724.234             555.6                69577        
  5.833         124284.393           704904.701             5.672              16052.568          213023096.832          13270.344           7533767.853             568.0                68973        
  6.000         124233.798           710169.348             5.716              16032.330          212670593.327          13265.108           7829017.194             590.5                69089        
  6.167         124278.069           659696.068             5.308              16253.684          209714606.752          12902.589           6643363.001             515.1                69555        
  6.333         123990.942           639432.326             5.157              16409.264          205702726.714          12535.768           7060481.457             563.5                70033        
  6.500         124016.239           665132.630             5.363              16425.707          208094895.459          12668.855           6935962.829             547.7                70027        
  6.667         124083.278           645596.166             5.203              16442.151          208931227.410          12707.050           6699834.225             527.5                70122        
  6.833         123993.471           666965.623             5.379              16490.216          204397049.552          12395.050           6618776.526             534.2                70107        
  7.000         124009.915           649060.136             5.234              16428.237          207267574.430          12616.544           7077584.923             561.2                70156        
  7.167         124046.596           647620.065             5.221              16467.448          210424535.590          12778.212           6780456.515             530.8                70257        
  7.333         123988.412           614629.759             4.957              16567.373          209067795.861          12619.248           6497595.314             515.1                70597        
  7.500         123899.870           612631.175             4.945              16576.228          210448024.428          12695.773           6736841.232             530.8                70735        
