 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         119534.776            8208.248              0.069              21141.173           57862913.072           2736.977           1295885.879             473.5                72662        
  0.167         120411.337           342912.126             2.848              20100.178           93031759.950           4628.405           2403423.728             519.6                73826        
  0.333         120259.551           370547.986             3.081              19824.435           96624370.979           4874.004           3056819.313             627.6                73372        
  0.500         120747.794           403777.325             3.344              19128.752          100981930.542           5279.065           3666862.853             695.0                72078        
  0.667         121208.210           430544.882             3.552              18763.202          101033772.443           5384.677           3594875.179             668.1                71060        
  0.833         121371.379           472971.959             3.897              18453.307          101753991.128           5514.133           3891833.074             706.3                70043        
  1.000         121852.033           478773.789             3.929              18095.346          104000178.096           5747.344           3778769.361             657.9                69073        
  1.167         122013.937           498203.024             4.083              17885.376          102031007.916           5704.717           4007075.153             702.9                68204        
  1.333         122374.427           545016.116             4.454              17613.428          101409764.459           5757.526           3849826.196             669.2                67230        
  1.500         122742.507           581994.721             4.742              17180.839          103363347.681           6016.199           4191754.106             697.3                66019        
  1.667         123318.026           613485.595             4.975              16725.483          105875788.795           6330.208           4218475.932             666.9                64797        
  1.833         123612.743           653632.116             5.288              16585.082          105124083.225           6338.472           3967360.683             626.4                64069        
  2.000         123835.362           643511.088             5.197              16540.811          103231903.457           6241.042           3520654.691             564.6                63778        
  2.167         123870.778           648814.430             5.238              16520.573          101601213.125           6149.981           3407022.535             554.5                63662        
  2.333         123884.692           678483.244             5.477              16497.805          101167201.923           6132.161           3438352.533             561.2                63506        
  2.500         123805.005           674870.286             5.451              16511.719           99529837.411           6027.830           3488186.195             579.2                63448        
  2.667         123998.531           676437.838             5.455              16459.859          100521785.248           6107.087           3369394.062             552.2                63258        
  2.833         124140.197           705227.904             5.681              16296.690          101672045.460           6238.816           3378919.985             542.1                62775        
  3.000         124188.263           683638.648             5.505              16242.300          103223704.297           6355.239           3556388.958             560.1                62915        
  3.167         124138.932           709551.100             5.716              16257.478          102388462.178           6297.930           3559556.000             565.7                62766        
  3.333         124071.894           689407.330             5.557              16342.225          101006474.611           6180.705           3451661.031             559.0                62827        
  3.500         124246.447           694380.420             5.589              16161.348          100757601.245           6234.480           3516728.307             564.6                62432        
  3.667         124279.334           697380.332             5.611              16203.089          100400334.559           6196.370           3348985.719             541.0                62507        
  3.833         124028.888           694933.715             5.603              16400.410           97988499.338           5974.759           3323092.934             556.7                62943        
  4.000         123725.317           661810.412             5.349              16543.341           96836568.633           5853.507           3512244.362             600.6                63341        
  4.167         123896.076           678461.947             5.476              16481.362           96827471.067           5874.968           3267608.667             556.7                63088        
  4.333         123906.195           686719.984             5.542              16467.448           96439020.068           5856.343           3323005.074             568.0                62993        
  4.500         124088.337           695138.554             5.602              16291.630           99296550.246           6094.943           3417394.796             561.2                62661        
  4.667         124236.328           723440.031             5.823              16244.830          101550684.272           6251.262           3385589.775             542.1                62628        
  4.833         124136.403           698285.802             5.625              16228.386          102538967.116           6318.494           3599640.194             570.2                62726        
  5.000         124298.307           690304.618             5.554              16220.797          102498443.852           6318.952           3358525.913             532.0                62820        
  5.167         124135.138           707211.056             5.697              16334.636          101184263.061           6194.461           3320065.279             536.5                62878        
  5.333         124045.331           698337.716             5.630              16227.121          101698264.844           6267.178           3845021.281             614.1                62810        
  5.500         124151.581           688285.416             5.544              16332.106          101484907.818           6213.829           3302608.548             532.0                62852        
  5.667         124103.516           684257.657             5.514              16395.350          100482342.411           6128.710           3312436.709             541.0                63070        
  5.833         124047.861           679952.982             5.481              16448.475          100078634.000           6084.372           3247448.328             534.2                63042        
  6.000         124149.051           693284.055             5.584              16445.945           99165804.496           6029.803           3035310.055             503.9                63088        
  6.167         123946.671           664849.884             5.364              16548.400           97651142.631           5900.942           3156150.076             535.3                63466        
  6.333         123841.686           639761.312             5.166              16633.147           98109770.093           5898.449           3227829.593             547.7                63780        
  6.500         123587.446           652102.780             5.276              16703.980           97326785.189           5826.562           3496105.545             600.6                63731        
  6.667         123883.427           673676.358             5.438              16511.719           99497975.942           6025.901           3493847.149             580.3                63277        
  6.833         124028.888           681780.368             5.497              16405.469          100971885.586           6154.770           3471776.976             564.6                63038        
  7.000         123911.254           687164.336             5.546              16519.308           98483759.800           5961.736           3268983.718             548.8                63027        
  7.167         123891.016           707538.015             5.711              16310.603           98585754.729           6044.274           3782797.871             626.4                62720        
  7.333         124199.647           714624.605             5.754              16190.440           99823113.872           6165.559           3553928.512             577.0                62136        
  7.500         124404.557           717959.987             5.771              16084.190          100077994.091           6222.135           3362836.912             541.0                61979        
  7.667         124423.530           736885.894             5.922              16036.125           99375372.590           6196.969           3502324.793             565.7                61741        
  7.833         124370.405           747861.577             6.013              16052.568           98096087.788           6110.928           3391805.154             555.6                61795        
  8.000         124329.929           740694.747             5.957              16067.747           97706751.156           6080.924           3457154.316             569.1                61891        
  8.167         124302.102           728472.995             5.861              16117.077           99021375.428           6143.879           3486132.842             568.0                62065        
  8.333         124357.756           726747.735             5.844              16080.395          100684013.747           6261.290           3482473.285             556.7                62079        
  8.500         124501.952           710518.297             5.707              16084.190          103131692.534           6411.992           3350298.723             523.0                62082        
  8.667         124421.000           704537.199             5.663              16099.369          103589170.741           6434.362           3398171.886             528.6                62461        
  8.833         124384.319           687861.136             5.530              16192.970          101337746.548           6258.132           3234766.748             517.3                62589        
  9.000         124097.191           688421.818             5.547              16320.722          100001395.227           6127.265           3490644.395             570.2                62868        
  9.167         124164.230           671203.835             5.406              16306.809          100791790.590           6180.964           3340762.548             541.0                62876        
  9.333         123989.677           671995.999             5.420              16529.427           97795365.437           5916.440           3117881.702             527.5                63357        
  9.500         123786.031           650722.512             5.257              16645.796           98015815.061           5888.323           3301631.365             561.2                63742        
  9.667         123737.966           645909.206             5.220              16720.424           98533810.028           5893.021           3244692.547             551.1                64025        
  9.833         123572.267           649082.299             5.253              16805.171           98500731.997           5861.335           3312832.573             565.7                64289        
  10.000        123600.094           630072.242             5.098              16748.251          100317696.721           5989.742           3412483.945             570.2                64252        
  10.167        123459.693           630765.094             5.109              16882.328           98972109.239           5862.468           3425543.782             584.8                64498        
  10.333        123640.570           644342.297             5.211              16716.629           99764080.215           5967.954           3440232.495             577.0                64141        
  10.500        123567.207           637569.936             5.160              16666.034           99821812.361           5989.536           3695009.720             617.4                64019        
  10.667        123990.942           667172.200             5.381              16518.043          101339549.645           6135.082           3267698.535             533.1                63595        
  10.833        123777.177           664219.753             5.366              16658.445          100099100.066           6008.910           3240957.062             539.8                63850        
  11.000        123925.168           647958.847             5.229              16535.752          102250711.687           6183.614           3446521.865             557.8                63771        
  11.167        123808.799           647847.089             5.233              16640.736          101498311.241           6099.388           3337850.146             547.7                64013        
  11.333        123669.663           636321.059             5.145              16795.052           99815312.257           5943.138           3185535.055             536.5                64281        
  11.500        123799.945           646547.103             5.223              16616.704          100484979.366           6047.227           3356853.052             555.6                63907        
  11.667        123878.367           652869.103             5.270              16614.174          102510723.624           6170.076           3314146.209             537.6                64006        
  11.833        123767.058           643664.052             5.201              16647.061          102970529.891           6185.508           3454544.665             559.0                64309        
  12.000        123607.684           644385.142             5.213              16779.873          101006318.276           6019.492           3361741.514             559.0                64385        
  12.167        123586.181           631585.053             5.110              16874.739           98836286.533           5857.056           3159117.885             539.8                64590        
  12.333        123462.223           627723.835             5.084              16999.962           97860898.405           5756.536           3150146.864             547.7                64808        
  12.500        123472.342           632927.953             5.126              16916.480           97699019.399           5775.375           3322682.690             575.8                64480        
  12.667        123553.294           635943.050             5.147              16769.754          101676087.691           6063.064           3508769.675             579.2                64304        
  12.833        123748.085           655996.575             5.301              16628.088          103124282.196           6201.813           3470571.040             560.1                64146        
  13.000        123811.329           654551.085             5.287              16686.272          101893861.239           6106.449           3252484.426             533.1                64089        
  13.167        123592.505           637021.626             5.154              16789.992          100187663.152           5967.106           3325787.364             557.8                64326        
  13.333        123608.948           646027.660             5.226              16767.224           98148815.592           5853.611           3347943.188             572.5                64159        
  13.500        123595.035           652471.362             5.279              16801.376           98600720.795           5868.610           3297150.246             562.3                64108        
  13.667        123595.035           654328.818             5.294              16624.293          100056993.101           6018.722           3726473.366             619.7                63874        
  13.833        123850.540           669213.541             5.403              16518.043          101932516.362           6170.980           3543389.913             574.7                63756        
  14.000        123793.621           675880.836             5.460              16547.135          100106680.707           6049.789           3473708.447             574.7                63623        
  14.167        123743.026           657005.481             5.309              16548.400           98729246.831           5966.090           3553066.596             596.1                63520        
  14.333        123836.627           696966.913             5.628              16520.573           97670122.275           5912.030           3440939.907             582.6                63351        
  14.500        123801.210           670852.097             5.419              16533.222           99853338.912           6039.557           3528929.249             584.8                63545        
  14.667        123848.010           659813.654             5.328              16496.540          101081776.223           6127.453           3587271.817             586.0                63466        
  14.833        123887.222           661958.196             5.343              16537.016          100766242.400           6093.375           3396119.199             557.8                63589        
  15.000        123792.356           656330.882             5.302              16585.082           99626837.064           6007.015           3415467.029             569.1                63617        
  15.167        123897.341           682116.568             5.505              16491.481           99460051.999           6030.996           3388338.082             562.3                63396        
  15.333        123941.611           680693.001             5.492              16480.097           98719448.639           5990.223           3351955.793             560.1                63355        
  15.500        123897.341           675049.819             5.448              16607.850           98089094.224           5906.189           3205368.530             543.2                63668        
