 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         126241.160            2269.908              0.018              14790.220           55976037.695           3784.666           1532329.994             404.9                74165        
  0.167         127282.154           197180.607             1.549              13659.419          102137795.705           7477.463           3085706.961             412.8                74971        
  0.333         127207.527           213261.102             1.676              13392.529          103800854.309           7750.653           3843326.650             496.0                73849        
  0.500         127519.952           262075.349             2.055              12920.730          102494889.575           7932.593           4397176.421             554.5                71874        
  0.667         127877.912           297928.396             2.330              12385.686          102330000.108           8261.956           4988374.301             603.9                69835        
  0.833         128227.018           327114.722             2.551              12051.759           99848093.214           8284.940           4927601.903             594.9                67935        
  1.000         128476.199           353429.795             2.751              11811.432           98481438.986           8337.807           4912065.532             589.3                66674        
  1.167         128672.256           386117.899             3.001              11430.703           97324396.006           8514.296           5331816.589             626.4                65061        
  1.333         128955.588           433583.239             3.362              11161.284           96830699.921           8675.588           5325342.323             614.1                63566        
  1.500         128906.258           450712.105             3.496              10975.347           89896160.022           8190.735           5543170.877             677.1                62439        
  1.667         129135.201           480667.501             3.722              10666.717           88721990.127           8317.647           5918806.649             711.9                60659        
  1.833         129614.590           545044.050             4.205              10312.551           86869430.938           8423.661           5700393.445             677.1                59006        
  2.000         129629.768           565494.586             4.362              10074.754           83832623.791           8321.059           6145264.325             738.9                57849        
  2.167         129884.009           621750.230             4.787               9800.276           79843770.508           8147.094           5924833.029             727.7                55911        
  2.333         129784.083           654462.560             5.043               9451.169           77506148.486           8200.694           7143474.882             871.6                54526        
  2.500         129877.684           684619.703             5.271               9360.098           73796998.211           7884.212           6725645.223             853.6                53207        
  2.667         131470.166          4233723.366             32.203              8104.074           69638031.146           8592.966           6884031.484             804.1                46770        
  2.833         132167.114          2594705.640             19.632              7840.979           71229445.826           9084.254           6300318.359             695.0                45587        
  3.000         132231.623           992342.461             7.505               7779.000           67682493.854           8700.667           5954145.425             684.9                44855        
  3.167         132504.836           989905.927             7.471               7718.286           67949281.479           8803.675           5421259.433             616.3                44221        
  3.333         132633.854          1025555.427             7.732               7388.153           65856415.377           8913.786           6130008.474             688.3                34503        
  3.500         132798.288          1062370.967             8.000               7228.778           63284511.746           8754.524           6049715.292             691.7                34989        
  3.667         133067.707          1097120.541             8.245               7107.350           61376719.548           8635.669           5559811.752             644.4                35290        
  3.833         134719.638          5557163.737             41.250              6148.572           55316983.642           8996.720           4189923.063             467.9                35527        
  4.000         134827.152          4111955.498             30.498              6091.653           58797069.531           9652.071           4360893.525             453.2                35307        
  4.167         134780.352          2073607.697             15.385              6213.081           59803013.982           9625.339           4215123.014             438.6                35786        
  4.333         134795.530          1276169.233             9.467               6266.206           62066888.267           9905.019           4162324.419             420.6                36344        
  4.500         134689.281          1241591.436             9.218               6320.596           63910767.149          10111.510           4374263.751             433.0                36940        
  4.667         134523.582          1214505.486             9.028               6467.322           62269306.017           9628.299           4154298.526             431.9                37431        
  4.833         134505.873          1226269.093             9.117               6391.429           65471739.830          10243.678           4834402.911             472.4                37471        
  5.000         134605.799          1230960.076             9.145               6416.727           66763470.565          10404.599           4466128.186             429.6                37701        
  5.167         134513.463          1200557.078             8.925               6519.182           67258675.730          10317.043           4359046.858             422.9                38301        
  5.333         134383.180          1174194.449             8.738               6664.643           66461158.913           9972.201           4258123.696             427.4                38984        
  5.500         134226.335          1155555.761             8.609               6759.509           68853382.125          10186.152           4486971.904             440.9                39606        
  5.667         134072.020          1142095.609             8.519               6942.916           67207564.571           9680.020           4133346.684             427.4                40136        
  5.833         134083.404          1098426.265             8.192               6966.949           68856236.416           9883.270           4220350.081             427.4                40466        
  6.000         133886.083          1068678.246             7.982               7084.582           70609337.962           9966.620           4468864.329             448.7                41098        
  6.167         133819.045          1086796.319             8.121               7133.913           70896898.387           9938.011           4444795.795             447.6                41461        
  6.333         133758.330          1051054.211             7.858               7260.400           70871553.268           9761.384           4179371.247             428.5                41874        
  6.500         133638.167          1061072.182             7.940               7255.341           71574232.427           9865.041           4378956.497             444.2                42121        
  6.667         133581.247          1037485.800             7.767               7336.293           71128159.207           9695.381           4445302.909             458.9                42221        
  6.833         133468.673          1044894.549             7.829               7318.585           71487973.401           9768.005           4917677.204             503.9                42430        
  7.000         133581.247          1011274.811             7.570               7319.850           74967935.022          10241.732           4661563.562             455.5                42839        
  7.167         133406.694          1019446.140             7.642               7481.754           74166763.205           9913.018           4667768.921             471.2                43211        
  7.333         133401.635          1034386.801             7.754               7426.099           73605557.575           9911.739           4655974.461             470.1                42966        
  7.500         133528.123          1018913.118             7.631               7453.927           73250987.985           9827.168           4229744.406             430.7                43063        
  7.667         133577.453          1019980.132             7.636               7388.153           75452094.105          10212.579           4510528.831             442.0                42907        
  7.833         133621.724          1021047.051             7.641               7410.921           76812220.499          10364.734           4414702.017             426.2                43107        
  8.000         133598.956          1010421.928             7.563               7496.933           75714073.666          10099.340           4085963.627             404.9                43397        
  8.167         133385.191           972714.788             7.293               7608.242           75171055.558           9880.214           4186116.980             424.0                44027        
  8.333         133299.180           975371.909             7.317               7701.843           74731183.374           9703.026           4012838.999             413.9                44354        
  8.500         133347.245           943319.844             7.074               7725.875           76096244.060           9849.530           3885392.869             394.8                44645        
  8.667         133208.108           929910.889             6.981               7773.941           77919264.979          10023.136           4258112.888             425.1                45323        
  8.833         132965.252           927666.451             6.977               7958.613           76636665.310           9629.400           4350456.472             452.1                46030        
  9.000         132783.109           884351.868             6.660               8163.523           75660871.691           9268.164           4072701.694             439.7                46683        
  9.167         132707.217           882368.495             6.649               8171.113           76000544.950           9301.126           4275358.998             460.0                46905        
  9.333         132716.071           879023.522             6.623               8143.285           77780608.477           9551.502           4347602.098             455.5                47013        
  9.500         132681.919           890907.321             6.715               8230.562           77533158.565           9420.154           4139514.584             439.7                47211        
  9.667         132466.890           857520.577             6.473               8336.812           78369434.208           9400.408           4405629.200             469.0                47781        
  9.833         132485.863           861159.949             6.500               8307.719           80256551.152           9660.479           4625304.168             479.1                47959        
  10.000        132556.696           851429.259             6.423               8269.773           80300730.760           9710.149           4452695.851             458.9                47899        
  10.167        132261.980           846486.787             6.400               8321.633           80029593.373           9617.054           5155795.090             536.5                48027        
  10.333        132441.592           842288.534             6.360               8267.243           80065391.342           9684.654           4832881.356             499.4                47974        
