 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         127684.386            5088.016              0.040              13425.416           28947178.343           2156.148            834167.435             386.9                62303        
  0.167         128366.155           292107.576             2.276              12671.549           46802350.773           3693.499           1511109.834             409.4                63021        
  0.333         128056.260           294790.552             2.302              12804.361           45744621.244           3572.581           1626228.435             455.5                63097        
  0.500         127977.837           294423.682             2.301              12808.156           44354994.542           3463.027           1642495.204             474.6                62539        
  0.667         127901.945           320619.208             2.507              12515.969           44591116.571           3562.738           2146185.819             602.8                61333        
  0.833         128502.762           352927.843             2.746              11967.012           45355453.227           3790.040           2189356.186             578.1                59678        
  1.000         129017.567           355200.756             2.753              11765.896           45647352.548           3879.632           1918488.931             494.9                58550        
  1.167         129077.017           380147.385             2.945              11555.926           45714974.359           3955.977           2085102.710             527.5                57702        
  1.333         129240.186           405792.800             3.140              11280.183           45500809.740           4033.694           2216654.419             550.0                56827        
  1.500         129294.576           406872.896             3.147              11137.252           46130290.971           4141.982           2425158.558             586.0                56019        
  1.667         129623.444           422666.483             3.261              10728.696           47025284.188           4383.131           2645208.471             603.9                55170        
  1.833         129827.089           426453.535             3.285              10624.976           44901569.593           4226.040           2393595.383             566.8                54489        
  2.000         129768.905           447967.097             3.452              10608.533           42951686.296           4048.787           2384021.033             589.3                53910        
  2.167         129797.997           460418.972             3.547              10441.569           42020373.123           4024.335           2523304.810             627.6                53085        
  2.333         130054.767           469832.030             3.613              10292.313           41411805.521           4023.566           2405232.348             598.3                52305        
  2.500         130348.219           486153.736             3.730              10077.284           41045299.478           4073.052           2334084.571             573.6                51365        
  2.667         130364.662           517203.022             3.967               9965.975           40451375.929           4058.948           2467234.463             608.4                50679        
  2.833         130579.692           518154.192             3.968               9859.725           39542716.274           4010.529           2284567.986             570.2                49939        
  3.000         130794.721           536954.610             4.105               9623.193           39569206.882           4111.859           2337648.446             569.1                49271        
  3.167         130922.474           550550.492             4.205               9505.559           38956546.731           4098.291           2366706.477             578.1                48563        
  3.333         130922.474           556474.045             4.250               9481.526           37716127.477           3977.854           2350686.013             591.6                48130        
  3.500         131255.137           582536.705             4.438               9272.821           37563859.497           4050.963           2239090.679             553.3                47184        
  3.667         131436.014           597547.315             4.546               9108.387           38280382.161           4202.762           2304140.137             548.8                46771        
  3.833         131546.059           594782.495             4.521               9114.712           37548239.095           4119.520           2096487.361             509.5                46427        
  4.000         131570.091           612976.409             4.659               9051.468           37535828.931           4146.933           2175604.921             525.2                46110        
  4.167         131807.888           618878.310             4.695               8907.272           37353435.072           4193.589           2068179.276             493.7                45649        
  4.333         131715.552           619934.194             4.707               8892.093           37083691.756           4170.412           2258187.128             542.1                45447        
  4.500         131776.266           625707.864             4.748               8857.941           36861214.050           4161.375           2159769.079             519.6                45104        
  4.667         131939.436           635917.526             4.820               8802.287           36615465.093           4159.767           2074783.844             499.4                44794        
  4.833         131921.727           639034.140             4.844               8706.156           36147260.624           4151.920           2201447.305             530.8                44481        
  5.000         132141.816           666937.096             5.047               8596.112           36242937.728           4216.201           2112323.089             501.6                43946        
  5.167         132366.964           664961.849             5.024               8531.603           35806034.619           4196.871           1881060.101             448.7                43707        
  5.333         132322.694           666236.928             5.035               8496.186           35936069.426           4229.671           2028810.463             480.2                43369        
  5.500         132511.161           658145.450             4.967               8308.984           36533710.202           4396.892           2069633.031             471.2                43041        
  5.667         132339.137           675471.374             5.104               8474.683           35536707.106           4193.278           1959487.167             467.9                42997        
  5.833         132525.074           675506.592             5.097               8295.071           35206710.480           4244.293           2083479.608             491.5                42529        
  6.000         132583.259           702599.240             5.299               8215.383           35223427.187           4287.496           2061269.462             481.4                42253        
  6.167         132378.348           697311.897             5.268               8245.740           35333110.870           4285.014           2339260.671             546.6                42207        
  6.333         132559.226           708995.378             5.349               8105.339           34992828.680           4317.257           2298646.474             533.1                41753        
  6.500         132817.261           721978.113             5.436               8020.592           34752389.713           4332.896           2078190.077             480.2                41404        
  6.667         132714.806           712574.081             5.369               8020.592           34477974.293           4298.682           2148705.383             500.5                41251        
  6.833         132928.570           732610.793             5.511               7945.964           33901098.954           4266.455           2036662.475             478.0                40918        
  7.000         132926.041           719783.994             5.415               8031.976           32672626.695           4067.819           1800129.330             443.1                40914        
  7.167         132936.160           735004.578             5.529               7976.321           32418085.801           4064.290           1853292.148             456.6                40678        
  7.333         132996.874           742000.621             5.579               7911.813           32763552.201           4141.093           1883687.497             455.5                40493        
  7.500         133029.761           731002.789             5.495               7896.634           33156860.435           4198.860           1895889.622             452.1                40452        
  7.667         132984.225           733558.904             5.516               7906.753           32830587.576           4152.221           1930757.920             465.6                40484        
  7.833         132902.008           740156.650             5.569               7990.235           32852155.697           4111.538           1911790.661             465.6                40397        
  8.000         133053.793           753736.485             5.665               7818.212           33208219.075           4247.547           2056175.470             484.7                40068        
  8.167         133167.632           757171.792             5.686               7765.087           32311172.326           4161.083           1906764.534             458.9                39771        
