 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         126457.454            2775.751              0.022              14568.866           47294475.902           3246.270           1285134.941             395.9                71481        
  0.167         127307.452           219516.137             1.724              13616.413           80988939.525           5947.891           2521173.707             424.0                72298        
  0.333         126995.027           239074.202             1.883              13574.672           80568214.318           5935.187           3102943.841             523.0                71737        
  0.500         127139.223           257989.407             2.029              13024.450           83016577.957           6373.903           3998763.245             627.6                69891        
  0.667         127664.148           307459.447             2.408              12443.871           83623924.328           6720.089           4268665.904             635.4                68032        
  0.833         127877.912           321751.047             2.516              12201.014           80239248.994           6576.441           4192104.785             637.7                66339        
  1.000         128096.736           349390.563             2.728              11840.524           79389484.195           6704.896           4567855.046             681.5                64811        
  1.167         128273.819           390262.550             3.042              11457.266           78586974.703           6859.139           5012040.773             731.0                63120        
  1.333         128363.625           438391.637             3.415              10952.580           75122092.075           6858.849           5913636.933             862.6                60818        
  1.500         129178.207           483760.468             3.745              10549.083           74054206.021           7019.966           5105424.742             727.7                58705        
  1.667         129737.283           533400.923             4.111              10187.328           72681322.157           7134.483           4811580.570             674.8                56843        
  1.833         129779.024           560852.500             4.322               9964.710           69900149.293           7014.770           5061802.289             722.0                55589        
  2.000         130006.702           592173.179             4.555               9658.609           66895523.816           6926.000           5153224.686             744.5                54217        
  2.167         130212.877           617491.184             4.742               9510.619           65273466.002           6863.220           5106343.891             744.5                52762        
  2.333         130463.323           668470.793             5.124               9357.568           64775329.107           6922.240           5048868.705             729.9                51659        
  2.500         130559.454           702137.028             5.378               8871.855           64317837.213           7249.649           6126844.900             845.8                42789        
  2.667         130922.474           735847.331             5.620               8616.350           62446263.083           7247.415           5855977.972             808.6                48982        
  2.833         131091.967           762317.940             5.815               8558.165           60638804.903           7085.491           5557675.014             785.0                47992        
  3.000         131467.636           811113.025             6.170               8286.217           59253310.715           7150.828           5464050.800             764.8                46377        
  3.167         131769.942           872753.601             6.623               8040.830           59004239.489           7338.078           5474980.510             746.8                44769        
  3.333         133733.033          1993881.053             14.909              7312.260           60293930.606           8245.594           3387984.279             411.6                41356        
  3.500         133562.274           984613.947             7.372               7414.715           61948751.268           8354.839           3661370.173             438.6                42003        
  3.667         133378.867           926747.990             6.948               7571.560           61898538.444           8175.136           3674599.919             449.9                42819        
  3.833         133294.120           912697.914             6.847               7719.551           60905716.418           7889.800           3413296.429             433.0                43341        
  4.000         133144.865           896396.225             6.732               7805.563           60384089.205           7736.033           3433694.161             444.2                43802        
  4.167         133171.427           874695.368             6.568               7876.396           61410937.351           7796.832           3241740.409             416.1                44240        
  4.333         132922.246           849144.596             6.388               8074.982           59936696.399           7422.518           3177800.426             428.5                44805        
  4.500         132818.526           837034.597             6.302               8150.875           59886573.826           7347.257           3162100.700             430.7                45153        
  4.667         132823.585           856247.450             6.447               8163.523           61471987.660           7530.080           3240789.117             430.7                45222        
  4.833         132727.455           822853.373             6.200               8144.550           62331249.366           7653.124           3603505.088             471.2                45421        
  5.000         132717.336           833743.741             6.282               8178.702           61155448.678           7477.403           3571075.437             478.0                45469        
  5.167         132942.484           828794.569             6.234               8080.041           62318102.308           7712.597           3198159.726             415.0                45222        
  5.333         132695.833           841800.377             6.344               8155.934           61726078.918           7568.242           3588951.484             474.6                45288        
  5.500         132888.094           839871.141             6.320               8121.782           62078098.475           7643.408           3306837.631             433.0                45204        
  5.667         132866.591           822181.552             6.188               8135.696           62409536.937           7671.075           3232670.055             421.8                45422        
  5.833         132762.871           838280.811             6.314               8206.529           60640035.671           7389.243           3205090.590             434.1                45411        
  6.000         132852.678           832373.983             6.265               8116.723           61690439.116           7600.412           3288244.146             433.0                45228        
  6.167         132963.987           843527.348             6.344               8072.452           62290687.184           7716.452           3312440.969             429.6                45132        
  6.333         132847.618           824246.757             6.204               8110.398           64145083.369           7908.993           3404109.068             430.7                45472        
  6.500         132616.145           819040.938             6.176               8307.719           62488944.701           7521.793           3423292.371             455.5                46072        
  6.667         132707.217           820716.486             6.184               8292.541           62833178.437           7577.072           3227084.515             426.2                46017        
  6.833         132778.050           815611.959             6.143               8267.243           62964972.136           7616.199           3192427.577             419.5                46026        
  7.000         132736.309           796017.166             5.997               8376.023           62743197.689           7490.810           2887349.975             385.8                46391        
  7.167         132618.675           783916.870             5.911               8440.532           61286642.092           7260.993           3002717.576             413.9                46737        
  7.333         132425.149           775741.032             5.858               8567.019           60379787.143           7047.934           3049199.045             433.0                47134        
  7.500         132317.634           769122.782             5.813               8578.403           62117874.270           7241.193           3295647.281             455.5                47329        
  7.667         132428.944           765162.744             5.778               8459.505           64433678.847           7616.720           3526630.572             463.4                47235        
  7.833         132456.771           787927.045             5.949               8505.040           65058517.131           7649.407           3404155.911             445.4                47443        
  8.000         132258.185           767734.956             5.805               8550.576           65771100.288           7692.008           3760325.703             489.2                47507        
  8.167         132310.045           771362.057             5.830               8517.689           65477126.287           7687.194           3697485.126             481.4                47682        
  8.333         132374.554           786128.156             5.939               8591.052           65247372.494           7594.806           3268888.156             430.7                47570        
  8.500         132346.726           770472.974             5.822               8606.231           63596647.459           7389.605           3238679.022             438.6                47703        
  8.667         132360.640           767900.500             5.802               8577.138           64644786.695           7536.871           3354101.331             445.4                47474        
  8.833         132520.015           782402.520             5.904               8462.035           65687442.381           7762.606           3323735.329             428.5                47337        
