 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         131290.553            665.667               0.005              10040.602           38671904.130           3851.552           1312508.668             340.8                70676        
  0.167         132150.670           131677.023             0.996               9122.301           77137146.020           8455.887           2890719.251             341.9                71385        
  0.333         131833.186           139196.127             1.056               9205.783           72196807.166           7842.549           3324791.984             424.0                70811        
  0.500         131941.965           162269.945             1.230               8923.715           69932188.709           7836.668           3762837.620             480.2                68772        
  0.667         132301.191           188611.316             1.426               8565.755           69575816.665           8122.555           3799567.149             467.9                66318        
  0.833         132628.794           221741.394             1.672               8216.648           68465309.627           8332.511           3991376.282             479.1                63729        
  1.000         133070.237           248204.638             1.865               7819.476           66617513.761           8519.434           3937148.627             462.2                61456        
  1.167         133430.727           270799.667             2.030               7537.409           65553961.596           8697.148           3833415.807             440.9                59255        
  1.333         133628.048           293323.489             2.195               7319.850           62870305.054           8589.016           3901558.348             454.4                57414        
  1.500         133812.720           311314.578             2.326               7140.237           60353266.251           8452.558           3858504.181             456.6                55524        
  1.667         134137.794           342534.676             2.554               6908.764           57034122.154           8255.329           3471330.541             420.6                53954        
  1.833         134312.347           370111.363             2.756               6695.000           54836417.089           8190.652           3563753.594             435.2                52099        
  2.000         134460.338           399674.491             2.972               6349.688           53440449.758           8416.232           4011940.606             476.9                50118        
  2.167         134189.654           410654.047             3.060               6183.989           49624019.462           8024.597           4979904.185             620.8                48686        
  2.333         134405.948           458677.378             3.413               5903.186           48662858.869           8243.491           5226786.472             634.3                46697        
  2.500         134626.037           500936.947             3.721               5713.454           45937699.761           8040.267           5160952.843             642.2                44445        
  2.667         135053.566           546400.998             4.046               5342.845           42860997.649           8022.130           5031866.880             627.6                41683        
  2.833         136131.242           930036.193             6.832               4706.611           41908420.292           8904.160           4613014.906             518.5                37896        
  3.000         136441.137           647823.910             4.748               4696.492           41806733.889           8901.693           3622211.591             407.1                37122        
  3.167         136685.258           678022.462             4.960               4496.642           41114531.016           9143.386           3782191.713             413.9                35298        
  3.333         137139.350           689374.007             5.027               4252.520           40107339.489           9431.428           3222877.926             341.9                34087        
  3.500         137235.480           699353.220             5.096               4186.747           39464684.292           9426.098           3157458.926             335.2                33339        
  3.667         137263.308           723146.371             5.268               4057.729           37356770.339           9206.325           3363143.431             365.5                32423        
  3.833         137511.224           751506.512             5.465               3999.545           35946542.296           8987.659           2828556.062             314.9                31903        
  4.000         137499.840           737528.316             5.364               3969.188           35075516.830           8836.951           2890387.713             327.3                31535        
  4.167         137613.679           753969.698             5.479               3879.381           34996893.711           9021.257           2839131.937             314.9                31131        
  4.333         137743.961           755468.547             5.485               3855.348           35204518.794           9131.345           2668526.558             292.4                30962        
  4.500         137589.646           769574.620             5.593               3875.587           34129299.540           8806.228           2860462.044             325.0                30981        
  4.667         137713.604           763881.889             5.547               3795.899           34237239.037           9019.533           2808154.531             311.5                30673        
  4.833         137636.447           743946.757             5.405               3876.851           34145778.539           8807.606           2821372.683             320.5                30915        
  5.000         137670.598           757283.066             5.501               3908.473           33879853.154           8668.309           2591580.231             299.2                31056        
  5.167         137611.149           757079.267             5.502               3879.381           34048232.535           8776.717           2781847.052             317.2                31001        
  5.333         137718.664           766277.902             5.564               3841.435           35193433.504           9161.533           2697925.541             294.7                30672        
  5.500         137721.194           757814.286             5.503               3813.608           34533125.788           9055.239           2768402.006             305.9                30519        
  5.667         137776.848           776731.972             5.638               3752.893           34039941.688           9070.319           2854532.137             314.9                30195        
  5.833         137804.675           780936.014             5.667               3727.596           33689590.185           9037.887           2823993.228             312.7                30056        
  6.000         137798.351           778599.437             5.650               3800.959           33374718.125           8780.605           2516572.321             286.8                30097        
  6.167         137756.610           796993.989             5.786               3730.126           33159012.318           8889.516           2837514.394             319.4                29969        
  6.333         137751.551           784168.289             5.693               3730.126           33198055.731           8899.983           2830884.177             318.3                29779        
  6.500         137595.971           784292.208             5.700               3669.411           32476072.876           8850.486           3780030.017             427.4                29223        
  6.667         137895.747           804451.067             5.834               3602.373           31484524.571           8739.941           2809369.534             321.7                28478        
  6.833         137980.494           819809.706             5.941               3493.593           31913612.617           9134.896           3028777.763             331.8                28077        
  7.000         137993.142           833949.902             6.043               3446.793           31729379.765           9205.479           3145278.545             341.9                27693        
