 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         109137.478           16531.233              0.151              31070.466           83910886.215           2700.664           1545924.586             572.5                76730        
  0.167         110003.919           494005.987             4.491              29868.832          128543382.027           4303.596           2857523.974             664.7                78173        
  0.333         110106.375           484072.995             4.396              29184.533          140155603.289           4802.393           3885230.546             809.8                78136        
  0.500         110254.365           513445.193             4.657              28869.578          146237548.227           5065.455           4280171.683             845.8                77864        
  0.667         110798.263           547993.775             4.946              28184.014          153965444.606           5462.864           4922953.670             902.0                77184        
  0.833         111214.408           561583.463             5.050              27732.453          158776968.228           5725.313           5127417.509             896.4                76589        
  1.000         111469.913           572333.467             5.134              27549.045          160867944.413           5839.329           5144241.228             881.7                76267        
  1.167         111505.330           605885.223             5.434              27327.692          162200718.432           5935.398           5628839.231             949.2                75950        
  1.333         111555.925           598432.273             5.364              27418.763          160119657.985           5839.784           5262551.763             902.0                75939        
  1.500         111755.776           635854.129             5.690              27222.707          158844662.491           5835.006           5303841.023             909.9                75356        
  1.667         111982.189           646333.437             5.772              27273.302          158240138.869           5802.016           4771798.674             823.3                74933        
  1.833         112321.176           672685.610             5.989              26869.806          159658380.053           5941.925           4880125.108             822.1                74398        
  2.000         112500.789           684634.869             6.086              26623.154          161910785.430           6081.578           5070020.461             834.5                73986        
  2.167         112666.488           695090.711             6.169              26581.413          162629212.579           6118.155           5011113.021             819.9                73933        
  2.333         112378.096           687382.707             6.117              26738.258          158913908.311           5943.316           5088161.750             857.0                74256        
  2.500         112099.823           654795.750             5.841              26982.380          155610368.832           5767.111           5021624.397             871.6                74509        
  2.667         112027.724           657273.832             5.867              26976.055          156991511.162           5819.661           5145869.191             885.1                74631        
  2.833         111977.129           637932.170             5.697              26953.288          159024931.924           5900.020           5349729.131             907.6                74722        
  3.000         111908.826           653154.750             5.836              27046.889          157898168.403           5837.942           5227668.447             896.4                74664        
  3.167         112385.685           710614.742             6.323              26610.506          159177790.266           5981.765           5356149.514             896.4                73903        
  3.333         112617.158           715065.485             6.350              26420.774          161036329.353           6095.065           5375509.835             882.9                73395        
  3.500         112882.782           749128.984             6.636              26220.923          165296366.077           6303.987           5510129.813             875.0                73176        
  3.667         112872.663           727550.207             6.446              26186.772          164368703.915           6276.784           5479441.740             873.9                73285        
  3.833         112837.246           732051.383             6.488              26279.108          161275786.410           6137.034           5322808.513             868.2                73260        
  4.000         112940.966           725770.412             6.426              26401.801          158968062.212           6021.107           4863689.093             808.6                73124        
  4.167         112987.767           736447.015             6.518              26323.378          161883751.891           6149.809           5029870.660             818.8                73314        
  4.333         112610.833           684408.383             6.078              26468.839          161541211.735           6103.071           5389675.554             884.0                73692        
  4.500         112598.184           716154.034             6.360              26621.890          161061829.332           6049.977           5023029.377             831.1                73919        
  4.667         112461.578           685270.849             6.093              26619.360          162055180.292           6087.869           5225743.672             859.2                74074        
  4.833         112619.687           680726.986             6.044              26625.684          166461501.180           6251.914           5057661.705             809.8                74197        
  5.000         112693.050           683190.880             6.062              26490.342          167196052.396           6311.585           5297439.932             840.1                74130        
  5.167         112725.937           685888.894             6.085              26566.235          167330838.110           6298.628           4996377.901             794.0                74246        
  5.333         112680.402           657909.154             5.839              26767.351          166573504.010           6223.011           4803678.614             772.6                74447        
  5.500         112390.744           653138.735             5.811              26970.996          162097646.790           6010.073           4835005.267             805.3                74817        
  5.667         112238.959           652614.072             5.815              27253.064          159423790.934           5849.757           4469296.411             764.8                74933        
  5.833         112390.744           659398.967             5.867              27092.424          159973934.017           5904.748           4511312.108             764.8                74812        
  6.000         112125.120           633342.360             5.649              27163.257          159190546.204           5860.510           4806886.132             821.0                75040        
  6.167         112085.909           647974.795             5.781              27235.355          156169384.552           5734.068           4741622.002             827.8                74923        
  6.333         112070.730           634586.906             5.662              27120.252          159254512.889           5872.162           4908811.180             836.8                74935        
  6.500         112270.581           641615.895             5.715              26955.817          165470741.293           6138.591           5138599.968             837.9                74969        
  6.667         112393.274           630928.462             5.614              26964.672          167528477.631           6212.888           4823955.737             777.1                75068        
