 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         109423.340           21375.987              0.195              30741.598           71085685.239           2312.361           1375621.770             594.9                74401        
  0.167         110179.738           554445.761             5.032              29865.037          104612979.137           3502.858           2218715.410             634.3                75738        
  0.333         109964.708           528987.706             4.811              29279.398          113721345.431           3884.006           3215388.377             828.9                75972        
  0.500         110335.318           558404.640             5.061              28563.477          121681074.838           4260.023           3900117.118             916.6                75465        
  0.667         110788.144           590387.216             5.329              28065.116          125781190.810           4481.763           4188705.567             935.7                74949        
  0.833         110741.343           581791.534             5.254              28132.154          127166959.772           4520.342           4092848.272             906.5                74985        
  1.000         111099.304           603406.765             5.431              27819.729          128333255.398           4613.030           4150797.457             900.9                74436        
  1.167         111216.938           608323.953             5.470              27514.894          131339786.610           4773.407           4638429.766             972.8                74155        
  1.333         111639.407           603727.579             5.408              27451.650          136867326.593           4985.760           4318557.810             867.1                74346        
  1.500         111430.702           602183.460             5.404              27700.831          131343395.141           4741.497           4026857.974             850.2                74384        
  1.667         111282.711           584406.067             5.252              27817.199          128377651.974           4615.046           3888366.147             843.5                74574        
  1.833         111147.369           586676.076             5.278              27982.898          129366330.464           4623.050           3931448.967             851.4                75021        
  2.000         111004.438           557085.776             5.019              28077.764          129317099.126           4605.676           3958272.737             860.4                75050        
  2.167         111135.985           583357.004             5.249              28000.607          130546319.342           4662.268           3949150.147             848.0                75047        
  2.333         110914.632           539379.637             4.863              28054.996          131278103.374           4679.313           4258335.287             911.0                75368        
  2.500         110937.400           535630.930             4.828              28173.895          131391283.791           4663.582           3992538.510             857.0                75669        
  2.667         110631.299           558774.823             5.051              28376.276          127750047.919           4502.002           3929737.392             873.9                75688        
  2.833         110594.618           536408.051             4.850              28431.930          129201911.338           4544.254           3905571.431             860.4                75874        
  3.000         110690.748           544811.181             4.922              28273.820          129108867.841           4566.375           4022014.362             881.7                75557        
  3.167         110710.986           542457.740             4.900              28253.582          128370425.071           4543.510           4083543.475             899.7                75538        
  3.333         110727.430           554396.856             5.007              28261.172          128784418.241           4556.938           4018738.218             882.9                75376        
  3.500         110783.084           569303.920             5.139              28161.246          128705232.829           4570.296           4097160.362             897.5                75265        
  3.667         110824.825           572764.913             5.168              27925.979          130760261.655           4682.388           4429188.732             947.0                75071        
  3.833         111170.137           579116.230             5.209              27904.476          130423549.063           4673.929           3932819.281             842.4                74969        
  4.000         110779.290           556946.440             5.028              28161.246          127396705.460           4523.831           3964079.439             877.2                75320        
  4.167         110724.900           574901.970             5.192              28113.181          126255321.722           4490.965           4136904.573             922.2                75104        
  4.333         110898.188           586814.171             5.291              27879.178          128137653.179           4596.178           4285474.787             933.5                74760        
  4.500         111242.235           621521.703             5.587              27617.349          132528005.713           4798.723           4328721.295             903.1                74448        
