 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         119202.113            6218.104              0.052              21439.684           68462984.787           3193.283           1551452.346             485.9                75210        
  0.167         120163.420           332911.209             2.770              20230.460          112422260.997           5557.079           3029675.061             545.5                76155        
  0.333         120264.611           330148.166             2.745              19703.006          120684949.960           6125.205           4062583.340             663.6                75627        
  0.500         120531.500           384593.696             3.191              19226.147          121679606.271           6328.861           4489109.672             709.7                74463        
  0.667         120694.669           421393.061             3.491              18635.449          122515701.987           6574.336           5409493.545             823.3                73005        
  0.833         121218.329           479593.471             3.956              18119.379          124655473.932           6879.677           5583155.860             812.0                71385        
  1.000         121836.854           531544.259             4.363              17595.719          128646578.918           7311.243           5686727.501             778.3                69845        
  1.167         122559.100           596198.858             4.865              16949.367          125245965.403           7389.419           5780399.433             782.8                67676        
  1.333         122867.730           617653.856             5.027              16774.813          125699892.391           7493.370           5558454.207             742.3                67122        
  1.500         123065.051           622558.557             5.059              16630.617          126778026.068           7623.170           5577667.799             732.2                66620        
  1.667         123319.291           662106.218             5.369              16445.945          125573576.893           7635.534           5354795.214             701.8                65894        
  1.833         123458.428           687204.746             5.566              16400.410          124074686.209           7565.341           5160857.484             682.7                65505        
  2.000         123353.443           656160.163             5.319              16457.329          122721110.955           7456.928           5246246.403             704.0                65544        
  2.167         123429.336           666235.351             5.398              16424.442          121215460.747           7380.187           5100926.789             691.7                65435        
  2.333         123419.217           682205.268             5.528              16391.555          119153238.294           7269.184           5203781.915             716.4                65113        
  2.500         123722.787           715324.798             5.782              16294.160          118333203.757           7262.308           4839581.349             666.9                64394        
  2.667         124109.840           731874.939             5.897              15969.086          123373466.893           7725.769           4879448.522             632.1                63637        
  2.833         124394.438           754953.414             6.069              15838.804          125257273.173           7908.253           4808047.635             608.4                63173        
  3.000         124594.288           764446.571             6.135              15764.176          125945099.395           7989.323           4579002.355             573.6                62974        
  3.167         124649.943           773270.925             6.204              15755.322          127697650.556           8105.049           4517821.966             557.8                62960        
  3.333         124700.538           794587.507             6.372              15730.024          129932313.517           8260.147           4539268.059             550.0                62960        
  3.500         124827.026           756790.473             6.063              15661.721          130343586.086           8322.431           4498866.584             541.0                63064        
  3.667         124579.110           743215.973             5.966              15855.247          128571908.655           8109.108           4447312.133             548.8                63566        
  3.833         124464.006           731214.551             5.875              15950.113          128037122.971           8027.349           4393468.160             547.7                63888        
  4.000         124366.610           716863.331             5.764              16113.282          128505197.704           7975.110           4284251.024             537.6                64379        
  4.167         124186.998           706522.829             5.689              16214.472          128404378.607           7919.122           4601291.808             581.5                64771        
  4.333         124112.370           676311.428             5.449              16343.490          128116544.625           7838.995           4255297.058             543.2                65085        
  4.500         124068.099           690555.374             5.566              16419.383          126344090.264           7694.814           4159616.249             541.0                65260        
  4.667         123966.909           679651.853             5.483              16515.513          125913378.125           7623.946           4078483.072             535.3                65646        
  4.833         123792.356           654407.803             5.286              16715.364          123875490.060           7410.876           3939536.408             532.0                65939        
  5.000         123743.026           661949.804             5.349              16736.867          124062844.931           7412.549           3973715.362             536.5                66171        
  5.167         123702.549           613615.112             4.960              16827.938          124585023.752           7403.463           3802632.755             514.0                66586        
  5.333         123615.273           618827.627             5.006              16900.036          125283758.864           7413.224           3999257.207             539.8                66853        
  5.500         123586.181           604103.793             4.888              16910.155          125506547.979           7421.963           4029063.687             543.2                66885        
  5.667         123381.270           613021.848             4.969              17026.524          122087531.453           7170.432           4037442.417             563.5                66909        
  5.833         123472.342           625366.299             5.065              16919.010          123032605.409           7271.856           4086363.877             562.3                66737        
  6.000         123505.228           625273.813             5.063              16978.459          123087592.973           7249.633           3845731.473             530.8                66888        
  6.167         123444.514           627046.746             5.080              16949.367          125200868.816           7386.758           4167572.590             564.6                66805        
  6.333         123758.204           637972.148             5.155              16683.742          129095446.063           7737.799           4252665.466             550.0                66137        
  6.500         123865.719           658487.564             5.316              16607.850          130483021.405           7856.708           4220839.881             537.6                65975        
  6.667         124011.180           650388.547             5.245              16469.978          133027855.964           8076.991           4384690.615             543.2                65753        
