 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         133359.894            1970.508              0.015               8088.896           15528452.273           1919.725            585098.834             304.8                51799        
  0.167         133889.878           215655.632             1.611               7529.819           26818461.684           3561.634           1149103.351             322.8                52298        
  0.333         133528.123           209763.816             1.571               7735.995           25616970.923           3311.400           1176296.931             355.4                52497        
  0.500         133344.715           217655.771             1.632               7746.114           23841559.098           3077.874           1252429.600             407.1                51936        
  0.667         133156.248           228378.619             1.715               7676.545           22782589.620           2967.818           1561192.337             526.3                50987        
  0.833         133353.569           254579.192             1.909               7452.662           22708122.101           3046.981           1513715.387             497.1                49490        
  1.000         133877.229           272859.867             2.038               7154.151           23156412.090           3236.780           1415186.181             437.5                47993        
  1.167         134011.306           270524.107             2.019               6926.473           22666236.408           3272.407           1471240.391             449.9                46901        
  1.333         134218.746           289939.051             2.160               6770.893           22771741.078           3363.182           1523353.382             453.2                45839        
  1.500         134427.451           299543.915             2.228               6555.863           22494348.759           3431.180           1573424.495             458.9                44869        
  1.667         134464.132           300069.516             2.232               6399.018           22441745.164           3507.061           1761970.755             502.7                43996        
  1.833         134767.703           313617.351             2.327               6271.266           21820139.104           3479.384           1568124.221             451.0                43265        
  2.000         134753.789           317763.724             2.358               6354.748           20870810.568           3284.286           1413683.494             430.7                42765        
  2.167         134990.322           336311.538             2.491               6137.189           20179734.219           3288.107           1356148.316             412.8                41948        
  2.333         135016.884           336043.522             2.489               6081.534           19903346.430           3272.751           1412336.315             431.9                41291        
  2.500         134985.262           347741.338             2.576               5981.609           19485332.109           3257.540           1548499.041             475.7                40630        
  2.667         135173.729           347472.154             2.571               5891.802           19208007.176           3260.124           1483784.876             455.5                39833        
  2.833         135263.535           370654.555             2.740               5761.520           18462801.247           3204.502           1433165.725             447.6                39060        
  3.000         135340.693           379211.298             2.802               5629.972           17821400.560           3165.451           1522366.020             481.4                38180        
  3.167         135513.981           392984.133             2.900               5455.419           18167490.106           3330.173           1564188.412             470.1                37207        
  3.333         135730.275           396273.527             2.920               5350.434           18205563.531           3402.633           1521772.370             447.6                36398        
  3.500         135737.865           407652.927             3.003               5189.795           18095913.988           3486.826           1723983.565             494.9                35788        
  3.667         136129.977           412569.593             3.031               5121.491           17659997.836           3448.214           1340641.786             389.1                35153        
  3.833         136103.414           410301.503             3.015               5116.432           17051059.137           3332.607           1314384.952             394.8                34814        
  4.000         136066.733           413128.914             3.036               4977.295           16789906.681           3373.299           1573027.193             466.7                34362        
  4.167         136231.167           427226.588             3.136               4989.944           16457633.576           3298.160           1330385.025             403.8                33840        
  4.333         136108.474           435500.609             3.200               4906.462           15848799.954           3230.189           1538819.636             476.9                33330        
  4.500         136523.354           445060.796             3.260               4809.067           15525810.328           3228.446           1124451.592             348.6                32603        
  4.667         136264.054           442452.881             3.247               4816.656           15234884.847           3162.959           1442772.531             456.6                32221        
  4.833         136596.717           458676.472             3.358               4662.341           15108934.527           3240.633           1274300.849             393.6                31416        
  5.000         136657.431           460684.985             3.371               4525.734           14643966.360           3235.711           1301440.667             402.6                30963        
  5.167         136668.815           464662.872             3.400               4478.933           14080950.862           3143.818           1352728.265             430.7                30454        
  5.333         136880.050           469724.809             3.432               4379.008           13673071.863           3122.413           1252291.237             401.5                29822        
  5.500         136974.915           485610.615             3.545               4344.856           13605750.187           3131.461           1182003.411             377.9                29373        
  5.667         136719.410           488596.798             3.574               4289.202           13326849.053           3107.070           1483421.168             478.0                29006        
  5.833         137082.430           496486.172             3.622               4176.628           13111594.277           3139.278           1230773.633             392.5                28190        
  6.000         137130.495           497379.457             3.627               3994.485           12867579.165           3221.336           1454779.491             452.1                27538        
  6.167         137318.962           509094.201             3.707               3984.366           12769446.163           3204.888           1213289.367             379.0                26957        
  6.333         137460.629           527745.023             3.839               3822.462           12501637.664           3270.572           1304266.546             399.3                26337        
  6.500         137594.706           529489.508             3.848               3759.218           12564844.740           3342.409           1220301.216             365.5                25858        
  6.667         137923.574           538325.965             3.903               3671.941           12227734.943           3330.047            976350.659             293.5                25192        
  6.833         137940.017           535011.585             3.879               3617.551           11911523.357           3292.703            961697.334             292.4                24951        
  7.000         137735.107           554469.983             4.026               3541.659           11594894.093           3273.860           1349634.378             412.8                24786        
