 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         111281.446           34815.062              0.313              28963.179           44364495.188           1531.755            869793.826             568.0                66352        
  0.167         111572.368           724036.967             6.489              28529.326           60678784.902           2126.892           1321150.708             623.1                67634        
  0.333         110958.902           693243.477             6.248              28825.307           62798282.029           2178.582           1539187.202             708.5                68394        
  0.500         110995.584           684112.815             6.163              28648.224           64794682.864           2261.735           1671730.659             741.2                68505        
  0.667         110908.307           688071.969             6.204              28501.498           66278175.060           2325.428           1864975.079             804.1                68654        
  0.833         110793.203           678338.359             6.123              28399.043           67134955.132           2363.987           2004771.476             850.2                68579        
  1.000         111133.456           691114.183             6.219              28027.169           69650610.375           2485.110           2088159.657             842.4                68303        
  1.167         111265.003           689173.095             6.194              27756.485           71222873.589           2565.990           2265710.887             885.1                68203        
  1.333         111332.042           710472.179             6.382              27723.598           71599332.676           2582.613           2271565.790             881.7                68068        
  1.500         111607.785           713823.108             6.396              27516.158           71710422.144           2606.120           2236727.702             860.4                67661        
  1.667         111681.148           707279.194             6.333              27307.454           71193440.897           2607.107           2348780.428             903.1                67436        
  1.833         112017.605           725957.618             6.481              27288.480           72299950.700           2649.468           2193692.449             830.0                67327        
  2.000         111829.139           714806.494             6.392              27312.513           73167353.735           2678.895           2341423.647             876.1                67515        
  2.167         111980.924           717129.146             6.404              27234.091           74189424.763           2724.138           2261845.950             832.3                67570        
  2.333         112016.341           718963.487             6.418              27229.031           74105987.634           2721.580           2284134.269             841.3                67590        
  2.500         111830.403           703594.345             6.292              27426.352           73593629.555           2683.318           2206891.571             824.4                67828        
  2.667         111663.440           704027.923             6.305              27528.807           72905362.479           2648.330           2231522.100             844.6                68017        
  2.833         111727.948           714233.678             6.393              27569.283           72911259.835           2644.656           2189771.439             830.0                68008        
  3.000         111834.198           690723.565             6.176              27526.277           72915748.392           2648.951           2131098.687             806.4                68004        
  3.167         111579.958           687183.249             6.159              27673.003           72839688.750           2632.157           2200265.325             837.9                68354        
  3.333         111664.704           682831.397             6.115              27734.982           73813257.722           2661.377           2102347.273             791.8                68417        
  3.500         111724.154           669877.952             5.996              27683.122           74965221.662           2707.976           2127181.190             787.3                68524        
  3.667         111591.342           684495.802             6.134              27808.345           74772860.559           2688.864           2187456.025             815.4                68621        
  3.833         111611.580           696946.922             6.244              27879.178           73651108.634           2641.796           2015602.155             764.8                68589        
  4.000         111326.982           665962.785             5.982              27885.503           73478091.639           2634.993           2258967.671             859.2                68635        
  4.167         111399.080           686578.100             6.163              27855.146           72937589.956           2618.460           2203475.091             843.5                68519        
  4.333         111559.720           700452.929             6.279              27759.015           73578510.878           2650.617           2171021.742             821.0                68400        
  4.500         111676.088           678655.481             6.077              27736.247           74072778.217           2670.613           2091709.309             785.0                68472        
  4.667         111505.330           676911.955             6.071              27770.399           74044461.553           2666.309           2211002.869             831.1                68549        
  4.833         111459.794           693417.182             6.221              27836.173           73316827.052           2633.869           2133676.898             812.0                68510        
  5.000         111358.604           678085.526             6.089              27827.318           73251480.979           2632.359           2218214.541             844.6                68489        
  5.167         111464.854           692099.099             6.209              27751.426           73918626.703           2663.597           2247487.066             845.8                68433        
  5.333         111443.351           687076.652             6.165              27714.744           74604147.137           2691.858           2325794.490             866.0                68515        
  5.500         111652.056           684787.469             6.133              27536.396           75634314.136           2746.703           2327084.850             849.1                68365        
  5.667         111786.133           694232.093             6.210              27456.709           75676973.474           2756.229           2285621.899             831.1                68207        
  5.833         111605.255           689779.680             6.181              27487.066           75052532.725           2730.467           2429687.006             891.9                68338        
  6.000         111729.213           679874.615             6.085              27568.018           74864153.772           2715.616           2227593.013             822.1                68329        
  6.167         111548.336           676147.532             6.061              27707.155           74300337.897           2681.630           2217726.079             828.9                68445        
  6.333         111545.806           660865.819             5.925              27679.328           74608895.734           2695.474           2250488.122             836.8                68411        
  6.500         111440.821           682879.382             6.128              27728.658           74846654.655           2699.253           2301942.315             854.7                68631        
  6.667         111603.990           675443.018             6.052              27681.857           74590549.016           2694.564           2243573.353             834.5                68485        
