 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         94855.739            31651.250              0.334              44791.864          132220672.556           2951.890           2104576.569             713.0                81429        
  0.167         95829.695            654747.789             6.832              43267.686          206660339.239           4776.321           4023068.089             843.5                83531        
  0.333         96104.174            560290.724             5.830              42308.908          239903873.361           5670.292           5708092.911             1007.7               84389        
  0.500         95957.448            488708.075             5.093              42425.277          255879335.667           6031.294           6038731.084             1002.1               85329        
  0.667         95880.291            488924.555             5.099              42157.123          262124132.834           6217.790           6854457.270             1103.3               85283        
  0.833         96068.757            473259.631             4.926              42054.667          270576346.906           6433.920           7049720.953             1096.6               85586        
  1.000         95911.912            464816.624             4.846              42214.042          273054531.149           6468.334           6963968.328             1077.4               85866        
  1.167         96128.207            457318.691             4.757              42177.361          280240307.607           6644.330           6899799.059             1039.2               85961        
  1.333         95829.695            429890.569             4.486              42454.369          275472930.969           6488.683           6577896.881             1014.5               86185        
  1.500         96049.784            431433.009             4.492              42440.455          276349983.968           6511.475           6410740.021             985.2                86118        
  1.667         95830.960            449899.207             4.695              42319.027          276807406.923           6540.968           7042389.782             1077.4               86098        
  1.833         96190.186            470348.349             4.890              42036.959          282131948.913           6711.521           7044913.490             1050.4               85795        
  2.000         96482.372            475460.634             4.928              41901.617          280803423.398           6701.494           6725551.992             1004.3               85483        
  2.167         96410.274            484062.035             5.021              41926.915          277287068.057           6613.582           6785814.704             1026.8               85443        
  2.333         96216.748            459341.398             4.774              42300.054          274834206.993           6497.254           6469469.954             996.5                85791        
  2.500         96200.305            460291.306             4.785              42221.631          274414197.214           6499.375           6471572.046             996.5                85731        
  2.667         96465.929            485370.048             5.032              42103.998          279197700.729           6631.145           6371611.725             961.6                85612        
  2.833         96828.949            518000.213             5.350              41735.918          285889072.344           6849.953           6743365.856             985.2                85203        
  3.000         97281.775            521988.861             5.366              41548.716          295396242.103           7109.636           6415926.042             903.1                85046        
  3.167         97439.885            516423.360             5.300              41357.720          297047702.978           7182.400           6667352.464             929.0                84774        
  3.333         97695.391            564687.953             5.780              41156.604          299431397.020           7275.416           6638852.232             913.2                84674        
  3.500         97562.578            512167.025             5.250              41342.541          303537723.693           7342.019           6551635.254             893.0                84997        
  3.667         97375.376            479558.682             4.925              41576.543          299685410.999           7208.041           6391778.728             887.4                85329        
  3.833         96859.306            459179.598             4.741              42058.462          288341671.047           6855.735           6009973.393             877.2                85683        
  4.000         96692.342            442177.649             4.573              42216.572          282312117.120           6687.235           5990073.111             896.4                85789        
  4.167         96764.440            436557.316             4.512              42198.864          283314792.259           6713.801           5855481.583             872.7                85776        
  4.333         96491.227            434622.443             4.504              42387.330          285208882.055           6728.635           5989432.569             890.7                86233        
  4.500         96382.447            429386.107             4.455              42558.089          283144966.679           6653.141           5862410.469             881.7                86322        
  4.667         96334.382            435765.716             4.523              42542.910          282225649.014           6633.906           5912492.128             891.9                86377        
  4.833         96357.150            422164.362             4.381              42555.559          278706585.191           6549.240           5932799.644             906.5                86228        
  5.000         96282.522            444266.033             4.614              42647.895          279025111.536           6542.529           5823563.409             890.7                86349        
  5.167         96206.629            428658.582             4.456              42628.922          277359113.306           6506.360           5937736.855             913.2                86209        
  5.333         96712.580            469610.598             4.856              42164.712          279776520.140           6635.324           5920917.848             893.0                85627        
  5.500         96942.788            490038.992             5.055              42058.462          278857108.489           6630.226           5729909.661             864.9                85388        
  5.667         96562.060            450962.219             4.670              42379.741          275872513.063           6509.537           5779494.718             888.5                85745        
  5.833         96444.426            462961.204             4.800              42394.920          277536532.512           6546.457           5937254.223             907.6                85886        
  6.000         96569.649            441041.991             4.567              42312.703          283836923.561           6708.078           6023840.453             898.6                86042        
  6.167         96304.025            436893.183             4.537              42391.125          280583364.479           6618.918           6204111.554             938.0                86175        
  6.333         96489.962            451710.804             4.681              42313.967          277897807.800           6567.520           5897430.196             898.6                85860        
  6.500         96416.599            436394.640             4.526              42343.060          277570693.878           6555.282           6041288.849             922.2                85920        
  6.667         96525.378            458560.901             4.751              42320.292          282099526.246           6665.822           5948245.922             893.0                85884        
  6.833         96812.506            451235.851             4.661              41969.921          291334493.307           6941.507           6342740.385             914.4                85709        
  7.000         96797.327            461874.752             4.772              41964.861          291717442.003           6951.469           6531441.119             940.2                85662        
  7.167         97016.151            477870.627             4.926              41799.162          291046757.762           6962.981           6393434.972             918.9                85418        
  7.333         97203.353            471193.066             4.847              41766.275          291919054.228           6989.349           6119235.706             876.1                85430        
  7.500         97118.606            494833.353             5.095              41895.293          289457113.311           6909.061           6040912.430             875.0                85515        
  7.667         96734.083            450031.148             4.652              42122.971          286779072.329           6808.140           6289668.372             924.5                85839        
  7.833         96651.866            439375.862             4.546              42095.144          286907024.381           6815.680           6434622.101             944.7                85886        
  8.000         96763.175            446937.627             4.619              42154.593          285424353.183           6770.896           5996534.280             886.2                85847        
  8.167         96901.047            469550.047             4.846              41967.391          288366364.205           6871.201           6208785.286             904.2                85626        
  8.333         97155.288            484539.950             4.987              41790.308          289169555.464           6919.536           6159045.109             890.7                85385        
