             tauB                            r                             g(r)             
           100.000                         0.473                          2.197             
           100.000                         0.479                          2.031             
           100.000                         0.484                          1.991             
           100.000                         0.490                          1.766             
           100.000                         0.496                          1.676             
           100.000                         0.502                          1.520             
           100.000                         0.507                          1.477             
           100.000                         0.513                          1.322             
           100.000                         0.519                          1.345             
           100.000                         0.524                          1.332             
           100.000                         0.530                          1.122             
           100.000                         0.536                          1.136             
           100.000                         0.541                          1.150             
           100.000                         0.547                          1.081             
           100.000                         0.553                          1.016             
           100.000                         0.559                          1.037             
           100.000                         0.564                          1.051             
           100.000                         0.570                          0.972             
           100.000                         0.576                          0.907             
           100.000                         0.581                          0.893             
           100.000                         0.587                          0.906             
           100.000                         0.593                          0.904             
           100.000                         0.598                          0.851             
           100.000                         0.604                          0.789             
           100.000                         0.610                          0.822             
           100.000                         0.616                          0.794             
           100.000                         0.621                          0.852             
           100.000                         0.627                          0.820             
           100.000                         0.633                          0.869             
           100.000                         0.638                          0.883             
           100.000                         0.644                          0.946             
           100.000                         0.650                          0.990             
           100.000                         0.655                          1.197             
           100.000                         0.661                          1.513             
           100.000                         0.667                          2.200             
           100.000                         0.672                          3.147             
           100.000                         0.678                          4.183             
           100.000                         0.684                          5.450             
           100.000                         0.690                          6.322             
           100.000                         0.695                          7.076             
           100.000                         0.701                          7.025             
           100.000                         0.707                          6.392             
           100.000                         0.712                          5.531             
           100.000                         0.718                          4.480             
           100.000                         0.724                          3.716             
           100.000                         0.729                          2.908             
           100.000                         0.735                          2.389             
           100.000                         0.741                          1.905             
           100.000                         0.747                          1.662             
           100.000                         0.752                          1.480             
           100.000                         0.758                          1.406             
           100.000                         0.764                          1.474             
           100.000                         0.769                          1.870             
           100.000                         0.775                          2.483             
           100.000                         0.781                          3.514             
           100.000                         0.786                          4.574             
           100.000                         0.792                          5.495             
           100.000                         0.798                          6.031             
           100.000                         0.803                          6.083             
           100.000                         0.809                          5.750             
           100.000                         0.815                          5.159             
           100.000                         0.821                          4.504             
           100.000                         0.826                          3.809             
           100.000                         0.832                          3.108             
           100.000                         0.838                          2.584             
           100.000                         0.843                          2.296             
           100.000                         0.849                          1.924             
           100.000                         0.855                          1.667             
           100.000                         0.860                          1.511             
           100.000                         0.866                          1.320             
           100.000                         0.872                          1.282             
           100.000                         0.878                          1.128             
           100.000                         0.883                          1.100             
           100.000                         0.889                          1.025             
           100.000                         0.895                          1.042             
           100.000                         0.900                          0.972             
           100.000                         0.906                          0.885             
           100.000                         0.912                          0.915             
           100.000                         0.917                          0.894             
           100.000                         0.923                          0.877             
           100.000                         0.929                          0.863             
           100.000                         0.934                          0.909             
           100.000                         0.940                          0.828             
           100.000                         0.946                          0.827             
           100.000                         0.952                          0.839             
           100.000                         0.957                          0.834             
           100.000                         0.963                          0.852             
           100.000                         0.969                          0.784             
           100.000                         0.974                          0.853             
           100.000                         0.980                          0.875             
           100.000                         0.986                          0.860             
           100.000                         0.991                          0.904             
           100.000                         0.997                          0.907             
           100.000                         1.003                          1.106             
           100.000                         1.009                          1.245             
           100.000                         1.014                          1.476             
           100.000                         1.020                          1.769             
           100.000                         1.026                          2.500             
           100.000                         1.031                          3.002             
           100.000                         1.037                          3.805             
           100.000                         1.043                          4.646             
           100.000                         1.048                          5.469             
           100.000                         1.054                          6.077             
           100.000                         1.060                          6.414             
           100.000                         1.066                          6.625             
           100.000                         1.071                          6.630             
           100.000                         1.077                          6.152             
           100.000                         1.083                          5.569             
           100.000                         1.088                          4.953             
           100.000                         1.094                          4.292             
           100.000                         1.100                          3.611             
           100.000                         1.105                          3.099             
           100.000                         1.111                          2.734             
           100.000                         1.117                          2.331             
           100.000                         1.122                          2.064             
           100.000                         1.128                          1.799             
           100.000                         1.134                          1.584             
           100.000                         1.140                          1.574             
           100.000                         1.145                          1.459             
           100.000                         1.151                          1.417             
           100.000                         1.157                          1.503             
           100.000                         1.162                          1.682             
           100.000                         1.168                          1.903             
           100.000                         1.174                          2.193             
           100.000                         1.179                          2.583             
           100.000                         1.185                          2.900             
           100.000                         1.191                          3.087             
           100.000                         1.197                          3.369             
           100.000                         1.202                          3.347             
           100.000                         1.208                          3.174             
           100.000                         1.214                          3.108             
           100.000                         1.219                          2.976             
           100.000                         1.225                          2.761             
           100.000                         1.231                          2.478             
           100.000                         1.236                          2.204             
           100.000                         1.242                          2.020             
           100.000                         1.248                          1.889             
           100.000                         1.253                          1.664             
           100.000                         1.259                          1.505             
           100.000                         1.265                          1.416             
           100.000                         1.271                          1.330             
           100.000                         1.276                          1.243             
           100.000                         1.282                          1.195             
           100.000                         1.288                          1.131             
           100.000                         1.293                          1.036             
           100.000                         1.299                          1.056             
           100.000                         1.305                          1.013             
           100.000                         1.310                          1.014             
           100.000                         1.316                          1.022             
           100.000                         1.322                          1.070             
           100.000                         1.328                          1.052             
           100.000                         1.333                          1.117             
           100.000                         1.339                          1.182             
           100.000                         1.345                          1.367             
           100.000                         1.350                          1.470             
           100.000                         1.356                          1.650             
           100.000                         1.362                          1.833             
           100.000                         1.367                          2.050             
           100.000                         1.373                          2.274             
           100.000                         1.379                          2.570             
           100.000                         1.384                          2.736             
           100.000                         1.390                          2.965             
           100.000                         1.396                          3.307             
           100.000                         1.402                          3.439             
           100.000                         1.407                          3.687             
           100.000                         1.413                          3.911             
           100.000                         1.419                          4.264             
           100.000                         1.424                          4.436             
           100.000                         1.430                          4.584             
           100.000                         1.436                          4.682             
           100.000                         1.441                          4.781             
           100.000                         1.447                          4.757             
           100.000                         1.453                          4.695             
           100.000                         1.459                          4.581             
           100.000                         1.464                          4.285             
           100.000                         1.470                          3.926             
           100.000                         1.476                          3.624             
           100.000                         1.481                          3.317             
           100.000                         1.487                          2.944             
           100.000                         1.493                          2.695             
           100.000                         1.498                          2.452             
           100.000                         1.504                          2.185             
           100.000                         1.510                          2.035             
           100.000                         1.516                          1.832             
           100.000                         1.521                          1.716             
           100.000                         1.527                          1.622             
           100.000                         1.533                          1.489             
           100.000                         1.538                          1.451             
           100.000                         1.544                          1.464             
           100.000                         1.550                          1.514             
           100.000                         1.555                          1.554             
           100.000                         1.561                          1.555             
           100.000                         1.567                          1.708             
           100.000                         1.572                          1.915             
           100.000                         1.578                          1.955             
           100.000                         1.584                          2.132             
           100.000                         1.590                          2.301             
           100.000                         1.595                          2.283             
           100.000                         1.601                          2.260             
           100.000                         1.607                          2.285             
           100.000                         1.612                          2.283             
           100.000                         1.618                          2.196             
           100.000                         1.624                          2.143             
           100.000                         1.629                          2.064             
           100.000                         1.635                          1.931             
           100.000                         1.641                          1.766             
           100.000                         1.647                          1.741             
           100.000                         1.652                          1.588             
           100.000                         1.658                          1.616             
           100.000                         1.664                          1.508             
           100.000                         1.669                          1.514             
           100.000                         1.675                          1.522             
           100.000                         1.681                          1.520             
           100.000                         1.686                          1.610             
           100.000                         1.692                          1.643             
           100.000                         1.698                          1.823             
           100.000                         1.703                          1.895             
           100.000                         1.709                          2.032             
           100.000                         1.715                          2.240             
           100.000                         1.721                          2.403             
           100.000                         1.726                          2.562             
           100.000                         1.732                          2.782             
           100.000                         1.738                          2.901             
           100.000                         1.743                          3.050             
           100.000                         1.749                          3.191             
           100.000                         1.755                          3.217             
           100.000                         1.760                          3.287             
           100.000                         1.766                          3.378             
           100.000                         1.772                          3.355             
           100.000                         1.778                          3.312             
           100.000                         1.783                          3.373             
           100.000                         1.789                          3.313             
           100.000                         1.795                          3.323             
           100.000                         1.800                          3.358             
           100.000                         1.806                          3.334             
           100.000                         1.812                          3.374             
           100.000                         1.817                          3.366             
           100.000                         1.823                          3.491             
           100.000                         1.829                          3.495             
           100.000                         1.834                          3.487             
           100.000                         1.840                          3.416             
           100.000                         1.846                          3.337             
           100.000                         1.852                          3.240             
           100.000                         1.857                          3.171             
           100.000                         1.863                          3.000             
           100.000                         1.869                          2.778             
           100.000                         1.874                          2.634             
           100.000                         1.880                          2.484             
           100.000                         1.886                          2.273             
           100.000                         1.891                          2.149             
           100.000                         1.897                          1.968             
           100.000                         1.903                          1.869             
           100.000                         1.909                          1.746             
           100.000                         1.914                          1.714             
           100.000                         1.920                          1.644             
           100.000                         1.926                          1.548             
           100.000                         1.931                          1.462             
           100.000                         1.937                          1.464             
           100.000                         1.943                          1.507             
           100.000                         1.948                          1.467             
           100.000                         1.954                          1.540             
           100.000                         1.960                          1.491             
           100.000                         1.966                          1.637             
           100.000                         1.971                          1.689             
           100.000                         1.977                          1.748             
           100.000                         1.983                          1.802             
           100.000                         1.988                          1.901             
           100.000                         1.994                          1.924             
           100.000                         2.000                          1.962             
           100.000                         2.005                          1.960             
           100.000                         2.011                          2.022             
           100.000                         2.017                          2.026             
           100.000                         2.022                          2.031             
           100.000                         2.028                          2.089             
           100.000                         2.034                          2.137             
           100.000                         2.040                          2.199             
           100.000                         2.045                          2.185             
           100.000                         2.051                          2.232             
           100.000                         2.057                          2.293             
           100.000                         2.062                          2.418             
           100.000                         2.068                          2.535             
           100.000                         2.074                          2.598             
           100.000                         2.079                          2.757             
           100.000                         2.085                          2.858             
           100.000                         2.091                          2.940             
           100.000                         2.097                          3.052             
           100.000                         2.102                          3.086             
           100.000                         2.108                          3.205             
           100.000                         2.114                          3.259             
           100.000                         2.119                          3.232             
           100.000                         2.125                          3.313             
           100.000                         2.131                          3.205             
           100.000                         2.136                          3.194             
           100.000                         2.142                          3.120             
           100.000                         2.148                          3.038             
           100.000                         2.153                          2.955             
           100.000                         2.159                          2.932             
           100.000                         2.165                          2.834             
           100.000                         2.171                          2.782             
           100.000                         2.176                          2.715             
           100.000                         2.182                          2.738             
           100.000                         2.188                          2.658             
           100.000                         2.193                          2.672             
           100.000                         2.199                          2.703             
           100.000                         2.205                          2.701             
           100.000                         2.210                          2.649             
           100.000                         2.216                          2.749             
           100.000                         2.222                          2.717             
           100.000                         2.228                          2.725             
           100.000                         2.233                          2.664             
           100.000                         2.239                          2.616             
           100.000                         2.245                          2.606             
           100.000                         2.250                          2.494             
           100.000                         2.256                          2.481             
           100.000                         2.262                          2.341             
           100.000                         2.267                          2.298             
           100.000                         2.273                          2.130             
           100.000                         2.279                          2.092             
           100.000                         2.284                          1.951             
           100.000                         2.290                          1.830             
           100.000                         2.296                          1.779             
           100.000                         2.302                          1.723             
           100.000                         2.307                          1.655             
           100.000                         2.313                          1.610             
           100.000                         2.319                          1.580             
           100.000                         2.324                          1.602             
           100.000                         2.330                          1.555             
           100.000                         2.336                          1.583             
           100.000                         2.341                          1.558             
           100.000                         2.347                          1.645             
           100.000                         2.353                          1.686             
           100.000                         2.359                          1.740             
           100.000                         2.364                          1.788             
           100.000                         2.370                          1.873             
           100.000                         2.376                          1.981             
           100.000                         2.381                          2.110             
           100.000                         2.387                          2.123             
           100.000                         2.393                          2.257             
           100.000                         2.398                          2.366             
           100.000                         2.404                          2.427             
           100.000                         2.410                          2.501             
           100.000                         2.416                          2.622             
           100.000                         2.421                          2.713             
           100.000                         2.427                          2.762             
           100.000                         2.433                          2.907             
           100.000                         2.438                          2.953             
           100.000                         2.444                          3.046             
           100.000                         2.450                          3.101             
           100.000                         2.455                          3.035             
           100.000                         2.461                          3.110             
           100.000                         2.467                          3.152             
           100.000                         2.472                          3.120             
           100.000                         2.478                          3.163             
           100.000                         2.484                          3.142             
           100.000                         2.490                          3.186             
           100.000                         2.495                          3.065             
           100.000                         2.501                          3.069             
           100.000                         2.507                          3.025             
           100.000                         2.512                          2.963             
           100.000                         2.518                          2.815             
           100.000                         2.524                          2.754             
           100.000                         2.529                          2.698             
           100.000                         2.535                          2.612             
           100.000                         2.541                          2.565             
           100.000                         2.547                          2.512             
           100.000                         2.552                          2.490             
           100.000                         2.558                          2.404             
           100.000                         2.564                          2.366             
           100.000                         2.569                          2.321             
           100.000                         2.575                          2.315             
           100.000                         2.581                          2.243             
           100.000                         2.586                          2.291             
           100.000                         2.592                          2.297             
           100.000                         2.598                          2.295             
           100.000                         2.603                          2.287             
           100.000                         2.609                          2.298             
           100.000                         2.615                          2.300             
           100.000                         2.621                          2.242             
           100.000                         2.626                          2.276             
           100.000                         2.632                          2.223             
           100.000                         2.638                          2.279             
           100.000                         2.643                          2.183             
           100.000                         2.649                          2.153             
           100.000                         2.655                          2.105             
           100.000                         2.660                          2.064             
           100.000                         2.666                          2.026             
           100.000                         2.672                          1.945             
           100.000                         2.678                          1.914             
           100.000                         2.683                          1.895             
           100.000                         2.689                          1.843             
           100.000                         2.695                          1.805             
           100.000                         2.700                          1.819             
           100.000                         2.706                          1.781             
           100.000                         2.712                          1.840             
           100.000                         2.717                          1.842             
           100.000                         2.723                          1.883             
           100.000                         2.729                          1.940             
           100.000                         2.734                          2.012             
           100.000                         2.740                          2.112             
           100.000                         2.746                          2.130             
           100.000                         2.752                          2.247             
           100.000                         2.757                          2.330             
           100.000                         2.763                          2.367             
           100.000                         2.769                          2.473             
           100.000                         2.774                          2.597             
           100.000                         2.780                          2.668             
           100.000                         2.786                          2.821             
           100.000                         2.791                          2.729             
           100.000                         2.797                          2.859             
           100.000                         2.803                          2.920             
           100.000                         2.809                          2.977             
           100.000                         2.814                          3.024             
           100.000                         2.820                          3.047             
           100.000                         2.826                          3.059             
           100.000                         2.831                          3.148             
           100.000                         2.837                          3.106             
           100.000                         2.843                          3.059             
           100.000                         2.848                          3.065             
           100.000                         2.854                          3.015             
           100.000                         2.860                          3.004             
           100.000                         2.866                          2.909             
           100.000                         2.871                          2.781             
           100.000                         2.877                          2.762             
           100.000                         2.883                          2.716             
           100.000                         2.888                          2.634             
           100.000                         2.894                          2.642             
           100.000                         2.900                          2.569             
           100.000                         2.905                          2.480             
           100.000                         2.911                          2.462             
           100.000                         2.917                          2.384             
           100.000                         2.922                          2.320             
           100.000                         2.928                          2.288             
           100.000                         2.934                          2.259             
           100.000                         2.940                          2.219             
           100.000                         2.945                          2.192             
           100.000                         2.951                          2.144             
           100.000                         2.957                          2.130             
           100.000                         2.962                          2.079             
           100.000                         2.968                          2.046             
           100.000                         2.974                          2.040             
           100.000                         2.979                          2.029             
           100.000                         2.985                          2.059             
           100.000                         2.991                          2.070             
           100.000                         2.997                          2.083             
           100.000                         3.002                          2.100             
           100.000                         3.008                          2.076             
           100.000                         3.014                          2.109             
           100.000                         3.019                          2.079             
           100.000                         3.025                          2.104             
           100.000                         3.031                          2.117             
           100.000                         3.036                          2.122             
           100.000                         3.042                          2.068             
           100.000                         3.048                          2.111             
           100.000                         3.053                          2.168             
           100.000                         3.059                          2.140             
           100.000                         3.065                          2.157             
           100.000                         3.071                          2.165             
           100.000                         3.076                          2.135             
           100.000                         3.082                          2.157             
           100.000                         3.088                          2.236             
           100.000                         3.093                          2.265             
           100.000                         3.099                          2.263             
           100.000                         3.105                          2.332             
           100.000                         3.110                          2.280             
           100.000                         3.116                          2.309             
           100.000                         3.122                          2.446             
           100.000                         3.128                          2.434             
           100.000                         3.133                          2.496             
           100.000                         3.139                          2.582             
           100.000                         3.145                          2.639             
           100.000                         3.150                          2.647             
           100.000                         3.156                          2.705             
           100.000                         3.162                          2.728             
           100.000                         3.167                          2.779             
           100.000                         3.173                          2.829             
           100.000                         3.179                          2.882             
           100.000                         3.185                          2.916             
           100.000                         3.190                          2.914             
           100.000                         3.196                          2.927             
           100.000                         3.202                          2.890             
           100.000                         3.207                          2.866             
           100.000                         3.213                          2.847             
           100.000                         3.219                          2.813             
           100.000                         3.224                          2.820             
           100.000                         3.230                          2.796             
           100.000                         3.236                          2.718             
           100.000                         3.241                          2.704             
           100.000                         3.247                          2.624             
           100.000                         3.253                          2.595             
           100.000                         3.259                          2.533             
           100.000                         3.264                          2.485             
           100.000                         3.270                          2.414             
           100.000                         3.276                          2.420             
           100.000                         3.281                          2.346             
           100.000                         3.287                          2.356             
           100.000                         3.293                          2.297             
           100.000                         3.298                          2.250             
           100.000                         3.304                          2.178             
           100.000                         3.310                          2.134             
           100.000                         3.316                          2.116             
           100.000                         3.321                          2.090             
           100.000                         3.327                          2.052             
           100.000                         3.333                          2.054             
           100.000                         3.338                          2.059             
           100.000                         3.344                          2.015             
           100.000                         3.350                          1.994             
           100.000                         3.355                          1.969             
           100.000                         3.361                          2.008             
           100.000                         3.367                          2.033             
           100.000                         3.372                          1.991             
           100.000                         3.378                          2.021             
           100.000                         3.384                          2.050             
           100.000                         3.390                          2.070             
           100.000                         3.395                          2.148             
           100.000                         3.401                          2.126             
           100.000                         3.407                          2.205             
           100.000                         3.412                          2.248             
           100.000                         3.418                          2.240             
           100.000                         3.424                          2.284             
           100.000                         3.429                          2.321             
           100.000                         3.435                          2.312             
           100.000                         3.441                          2.384             
           100.000                         3.447                          2.404             
           100.000                         3.452                          2.407             
           100.000                         3.458                          2.413             
           100.000                         3.464                          2.468             
           100.000                         3.469                          2.499             
           100.000                         3.475                          2.519             
           100.000                         3.481                          2.547             
           100.000                         3.486                          2.575             
           100.000                         3.492                          2.596             
           100.000                         3.498                          2.565             
           100.000                         3.503                          2.607             
           100.000                         3.509                          2.633             
           100.000                         3.515                          2.704             
           100.000                         3.521                          2.677             
           100.000                         3.526                          2.675             
           100.000                         3.532                          2.682             
           100.000                         3.538                          2.669             
           100.000                         3.543                          2.674             
           100.000                         3.549                          2.649             
           100.000                         3.555                          2.716             
           100.000                         3.560                          2.668             
           100.000                         3.566                          2.720             
           100.000                         3.572                          2.698             
           100.000                         3.578                          2.693             
           100.000                         3.583                          2.674             
           100.000                         3.589                          2.589             
           100.000                         3.595                          2.590             
           100.000                         3.600                          2.539             
           100.000                         3.606                          2.567             
           100.000                         3.612                          2.503             
           100.000                         3.617                          2.446             
           100.000                         3.623                          2.456             
           100.000                         3.629                          2.458             
           100.000                         3.635                          2.376             
           100.000                         3.640                          2.331             
           100.000                         3.646                          2.315             
           100.000                         3.652                          2.299             
           100.000                         3.657                          2.281             
           100.000                         3.663                          2.213             
           100.000                         3.669                          2.200             
           100.000                         3.674                          2.179             
           100.000                         3.680                          2.168             
           100.000                         3.686                          2.110             
           100.000                         3.691                          2.118             
           100.000                         3.697                          2.114             
           100.000                         3.703                          2.092             
           100.000                         3.709                          2.045             
           100.000                         3.714                          2.073             
           100.000                         3.720                          2.076             
           100.000                         3.726                          2.049             
           100.000                         3.731                          2.091             
           100.000                         3.737                          2.086             
           100.000                         3.743                          2.084             
           100.000                         3.748                          2.120             
           100.000                         3.754                          2.132             
           100.000                         3.760                          2.168             
           100.000                         3.766                          2.165             
           100.000                         3.771                          2.204             
           100.000                         3.777                          2.272             
           100.000                         3.783                          2.289             
           100.000                         3.788                          2.321             
           100.000                         3.794                          2.365             
           100.000                         3.800                          2.381             
           100.000                         3.805                          2.383             
           100.000                         3.811                          2.451             
           100.000                         3.817                          2.472             
           100.000                         3.822                          2.516             
           100.000                         3.828                          2.487             
           100.000                         3.834                          2.572             
           100.000                         3.840                          2.599             
           100.000                         3.845                          2.640             
           100.000                         3.851                          2.624             
           100.000                         3.857                          2.674             
           100.000                         3.862                          2.710             
           100.000                         3.868                          2.656             
           100.000                         3.874                          2.693             
           100.000                         3.879                          2.648             
           100.000                         3.885                          2.688             
           100.000                         3.891                          2.658             
           100.000                         3.897                          2.641             
           100.000                         3.902                          2.648             
           100.000                         3.908                          2.643             
           100.000                         3.914                          2.586             
           100.000                         3.919                          2.565             
           100.000                         3.925                          2.528             
           100.000                         3.931                          2.550             
           100.000                         3.936                          2.485             
           100.000                         3.942                          2.473             
           100.000                         3.948                          2.427             
           100.000                         3.954                          2.435             
           100.000                         3.959                          2.477             
           100.000                         3.965                          2.420             
           100.000                         3.971                          2.446             
           100.000                         3.976                          2.391             
           100.000                         3.982                          2.355             
           100.000                         3.988                          2.314             
           100.000                         3.993                          2.312             
           100.000                         3.999                          2.313             
           100.000                         4.005                          2.291             
           100.000                         4.010                          2.268             
           100.000                         4.016                          2.218             
           100.000                         4.022                          2.220             
           100.000                         4.028                          2.222             
           100.000                         4.033                          2.213             
           100.000                         4.039                          2.171             
           100.000                         4.045                          2.204             
           100.000                         4.050                          2.157             
           100.000                         4.056                          2.162             
           100.000                         4.062                          2.148             
           100.000                         4.067                          2.162             
           100.000                         4.073                          2.100             
           100.000                         4.079                          2.211             
           100.000                         4.085                          2.134             
           100.000                         4.090                          2.132             
           100.000                         4.096                          2.164             
           100.000                         4.102                          2.204             
           100.000                         4.107                          2.176             
           100.000                         4.113                          2.194             
           100.000                         4.119                          2.192             
           100.000                         4.124                          2.256             
           100.000                         4.130                          2.241             
           100.000                         4.136                          2.301             
           100.000                         4.141                          2.331             
           100.000                         4.147                          2.356             
           100.000                         4.153                          2.364             
           100.000                         4.159                          2.367             
           100.000                         4.164                          2.342             
           100.000                         4.170                          2.411             
           100.000                         4.176                          2.428             
           100.000                         4.181                          2.471             
           100.000                         4.187                          2.488             
           100.000                         4.193                          2.529             
           100.000                         4.198                          2.547             
           100.000                         4.204                          2.575             
           100.000                         4.210                          2.595             
           100.000                         4.216                          2.641             
           100.000                         4.221                          2.575             
           100.000                         4.227                          2.615             
           100.000                         4.233                          2.676             
           100.000                         4.238                          2.613             
           100.000                         4.244                          2.658             
           100.000                         4.250                          2.637             
           100.000                         4.255                          2.622             
           100.000                         4.261                          2.628             
           100.000                         4.267                          2.610             
           100.000                         4.272                          2.587             
           100.000                         4.278                          2.549             
           100.000                         4.284                          2.520             
           100.000                         4.290                          2.505             
           100.000                         4.295                          2.464             
           100.000                         4.301                          2.460             
           100.000                         4.307                          2.392             
           100.000                         4.312                          2.385             
           100.000                         4.318                          2.384             
           100.000                         4.324                          2.356             
           100.000                         4.329                          2.307             
           100.000                         4.335                          2.289             
           100.000                         4.341                          2.257             
           100.000                         4.347                          2.294             
           100.000                         4.352                          2.264             
           100.000                         4.358                          2.243             
           100.000                         4.364                          2.205             
           100.000                         4.369                          2.213             
           100.000                         4.375                          2.231             
           100.000                         4.381                          2.196             
           100.000                         4.386                          2.196             
           100.000                         4.392                          2.214             
           100.000                         4.398                          2.208             
           100.000                         4.404                          2.196             
           100.000                         4.409                          2.226             
           100.000                         4.415                          2.201             
           100.000                         4.421                          2.199             
           100.000                         4.426                          2.222             
           100.000                         4.432                          2.212             
           100.000                         4.438                          2.194             
           100.000                         4.443                          2.214             
           100.000                         4.449                          2.220             
           100.000                         4.455                          2.236             
           100.000                         4.460                          2.262             
           100.000                         4.466                          2.270             
           100.000                         4.472                          2.273             
           100.000                         4.478                          2.310             
           100.000                         4.483                          2.280             
           100.000                         4.489                          2.306             
           100.000                         4.495                          2.332             
           100.000                         4.500                          2.338             
           100.000                         4.506                          2.353             
           100.000                         4.512                          2.401             
           100.000                         4.517                          2.367             
           100.000                         4.523                          2.410             
           100.000                         4.529                          2.445             
           100.000                         4.535                          2.424             
           100.000                         4.540                          2.456             
           100.000                         4.546                          2.478             
           100.000                         4.552                          2.464             
           100.000                         4.557                          2.546             
           100.000                         4.563                          2.507             
           100.000                         4.569                          2.548             
           100.000                         4.574                          2.514             
           100.000                         4.580                          2.527             
           100.000                         4.586                          2.536             
           100.000                         4.591                          2.571             
           100.000                         4.597                          2.552             
           100.000                         4.603                          2.526             
           100.000                         4.609                          2.572             
           100.000                         4.614                          2.552             
           100.000                         4.620                          2.529             
           100.000                         4.626                          2.544             
           100.000                         4.631                          2.497             
           100.000                         4.637                          2.493             
           100.000                         4.643                          2.491             
           100.000                         4.648                          2.475             
           100.000                         4.654                          2.451             
           100.000                         4.660                          2.416             
           100.000                         4.666                          2.386             
           100.000                         4.671                          2.356             
           100.000                         4.677                          2.361             
           100.000                         4.683                          2.315             
           100.000                         4.688                          2.308             
           100.000                         4.694                          2.263             
           100.000                         4.700                          2.252             
           100.000                         4.705                          2.246             
           100.000                         4.711                          2.224             
           100.000                         4.717                          2.173             
           100.000                         4.723                          2.229             
           100.000                         4.728                          2.230             
           100.000                         4.734                          2.207             
           100.000                         4.740                          2.180             
           100.000                         4.745                          2.226             
           100.000                         4.751                          2.209             
           100.000                         4.757                          2.212             
           100.000                         4.762                          2.165             
           100.000                         4.768                          2.190             
           100.000                         4.774                          2.175             
           100.000                         4.779                          2.203             
           100.000                         4.785                          2.213             
           100.000                         4.791                          2.244             
           100.000                         4.797                          2.261             
           100.000                         4.802                          2.256             
           100.000                         4.808                          2.272             
           100.000                         4.814                          2.287             
           100.000                         4.819                          2.317             
           100.000                         4.825                          2.322             
           100.000                         4.831                          2.287             
           100.000                         4.836                          2.334             
           100.000                         4.842                          2.320             
           100.000                         4.848                          2.341             
           100.000                         4.854                          2.347             
           100.000                         4.859                          2.310             
           100.000                         4.865                          2.364             
           100.000                         4.871                          2.382             
           100.000                         4.876                          2.412             
           100.000                         4.882                          2.411             
           100.000                         4.888                          2.453             
           100.000                         4.893                          2.459             
           100.000                         4.899                          2.474             
           100.000                         4.905                          2.471             
           100.000                         4.910                          2.499             
           100.000                         4.916                          2.479             
           100.000                         4.922                          2.516             
           100.000                         4.928                          2.529             
           100.000                         4.933                          2.514             
           100.000                         4.939                          2.495             
           100.000                         4.945                          2.488             
           100.000                         4.950                          2.479             
           100.000                         4.956                          2.489             
           100.000                         4.962                          2.467             
           100.000                         4.967                          2.477             
           100.000                         4.973                          2.492             
           100.000                         4.979                          2.458             
           100.000                         4.985                          2.483             
           100.000                         4.990                          2.417             
           100.000                         4.996                          2.436             
           100.000                         5.002                          2.425             
           100.000                         5.007                          2.401             
           100.000                         5.013                          2.398             
           100.000                         5.019                          2.377             
           100.000                         5.024                          2.357             
           100.000                         5.030                          2.336             
           100.000                         5.036                          2.367             
           100.000                         5.041                          2.307             
           100.000                         5.047                          2.307             
           100.000                         5.053                          2.280             
           100.000                         5.059                          2.282             
           100.000                         5.064                          2.263             
           100.000                         5.070                          2.232             
