             tauB                            r                             g(r)             
           100.000                         1.549                          7.797             
           100.000                         1.554                          7.336             
           100.000                         1.560                          6.775             
           100.000                         1.565                          5.952             
           100.000                         1.570                          5.459             
           100.000                         1.575                          4.797             
           100.000                         1.581                          4.273             
           100.000                         1.586                          3.767             
           100.000                         1.591                          3.310             
           100.000                         1.596                          2.914             
           100.000                         1.602                          2.609             
           100.000                         1.607                          2.268             
           100.000                         1.612                          2.136             
           100.000                         1.617                          1.858             
           100.000                         1.622                          1.710             
           100.000                         1.628                          1.591             
           100.000                         1.633                          1.468             
           100.000                         1.638                          1.420             
           100.000                         1.643                          1.313             
           100.000                         1.649                          1.325             
           100.000                         1.654                          1.374             
           100.000                         1.659                          1.442             
           100.000                         1.664                          1.545             
           100.000                         1.670                          1.703             
           100.000                         1.675                          1.962             
           100.000                         1.680                          2.167             
           100.000                         1.685                          2.526             
           100.000                         1.691                          2.796             
           100.000                         1.696                          3.125             
           100.000                         1.701                          3.473             
           100.000                         1.706                          3.711             
           100.000                         1.712                          3.900             
           100.000                         1.717                          4.019             
           100.000                         1.722                          4.064             
           100.000                         1.727                          4.208             
           100.000                         1.733                          4.131             
           100.000                         1.738                          4.043             
           100.000                         1.743                          3.874             
           100.000                         1.748                          3.584             
           100.000                         1.753                          3.319             
           100.000                         1.759                          3.183             
           100.000                         1.764                          2.949             
           100.000                         1.769                          2.753             
           100.000                         1.774                          2.523             
           100.000                         1.780                          2.349             
           100.000                         1.785                          2.053             
           100.000                         1.790                          1.886             
           100.000                         1.795                          1.736             
           100.000                         1.801                          1.611             
           100.000                         1.806                          1.424             
           100.000                         1.811                          1.326             
           100.000                         1.816                          1.239             
           100.000                         1.822                          1.147             
           100.000                         1.827                          1.044             
           100.000                         1.832                          0.994             
           100.000                         1.837                          0.957             
           100.000                         1.843                          0.903             
           100.000                         1.848                          0.908             
           100.000                         1.853                          0.865             
           100.000                         1.858                          0.792             
           100.000                         1.864                          0.773             
           100.000                         1.869                          0.791             
           100.000                         1.874                          0.764             
           100.000                         1.879                          0.728             
           100.000                         1.885                          0.742             
           100.000                         1.890                          0.781             
           100.000                         1.895                          0.792             
           100.000                         1.900                          0.792             
           100.000                         1.905                          0.868             
           100.000                         1.911                          0.902             
           100.000                         1.916                          0.960             
           100.000                         1.921                          1.066             
           100.000                         1.926                          1.151             
           100.000                         1.932                          1.272             
           100.000                         1.937                          1.458             
           100.000                         1.942                          1.579             
           100.000                         1.947                          1.795             
           100.000                         1.953                          1.973             
           100.000                         1.958                          2.238             
           100.000                         1.963                          2.394             
           100.000                         1.968                          2.622             
           100.000                         1.974                          2.812             
           100.000                         1.979                          3.013             
           100.000                         1.984                          3.234             
           100.000                         1.989                          3.514             
           100.000                         1.995                          3.780             
           100.000                         2.000                          3.877             
           100.000                         2.005                          4.043             
           100.000                         2.010                          4.312             
           100.000                         2.016                          4.516             
           100.000                         2.021                          4.815             
           100.000                         2.026                          4.963             
           100.000                         2.031                          5.233             
           100.000                         2.037                          5.466             
           100.000                         2.042                          5.783             
           100.000                         2.047                          5.939             
           100.000                         2.052                          5.961             
           100.000                         2.057                          6.066             
           100.000                         2.063                          6.259             
           100.000                         2.068                          6.306             
           100.000                         2.073                          6.334             
           100.000                         2.078                          6.337             
           100.000                         2.084                          6.207             
           100.000                         2.089                          6.061             
           100.000                         2.094                          5.830             
           100.000                         2.099                          5.523             
           100.000                         2.105                          5.369             
           100.000                         2.110                          4.974             
           100.000                         2.115                          4.710             
           100.000                         2.120                          4.355             
           100.000                         2.126                          4.053             
           100.000                         2.131                          3.864             
           100.000                         2.136                          3.538             
           100.000                         2.141                          3.130             
           100.000                         2.147                          2.958             
           100.000                         2.152                          2.668             
           100.000                         2.157                          2.458             
           100.000                         2.162                          2.236             
           100.000                         2.168                          2.052             
           100.000                         2.173                          1.891             
           100.000                         2.178                          1.790             
           100.000                         2.183                          1.673             
           100.000                         2.188                          1.593             
           100.000                         2.194                          1.516             
           100.000                         2.199                          1.448             
           100.000                         2.204                          1.368             
           100.000                         2.209                          1.345             
           100.000                         2.215                          1.361             
           100.000                         2.220                          1.346             
           100.000                         2.225                          1.412             
           100.000                         2.230                          1.460             
           100.000                         2.236                          1.503             
           100.000                         2.241                          1.602             
           100.000                         2.246                          1.733             
           100.000                         2.251                          1.843             
           100.000                         2.257                          1.971             
           100.000                         2.262                          2.112             
           100.000                         2.267                          2.242             
           100.000                         2.272                          2.348             
           100.000                         2.278                          2.438             
           100.000                         2.283                          2.507             
           100.000                         2.288                          2.615             
           100.000                         2.293                          2.639             
           100.000                         2.299                          2.655             
           100.000                         2.304                          2.684             
           100.000                         2.309                          2.628             
           100.000                         2.314                          2.600             
           100.000                         2.320                          2.550             
           100.000                         2.325                          2.454             
           100.000                         2.330                          2.419             
           100.000                         2.335                          2.294             
           100.000                         2.340                          2.199             
           100.000                         2.346                          2.103             
           100.000                         2.351                          2.034             
           100.000                         2.356                          1.927             
           100.000                         2.361                          1.847             
           100.000                         2.367                          1.754             
           100.000                         2.372                          1.666             
           100.000                         2.377                          1.634             
           100.000                         2.382                          1.559             
           100.000                         2.388                          1.484             
           100.000                         2.393                          1.431             
           100.000                         2.398                          1.452             
           100.000                         2.403                          1.412             
           100.000                         2.409                          1.462             
           100.000                         2.414                          1.499             
           100.000                         2.419                          1.540             
           100.000                         2.424                          1.604             
           100.000                         2.430                          1.681             
           100.000                         2.435                          1.857             
           100.000                         2.440                          1.852             
           100.000                         2.445                          2.007             
           100.000                         2.451                          2.222             
           100.000                         2.456                          2.464             
           100.000                         2.461                          2.559             
           100.000                         2.466                          2.755             
           100.000                         2.472                          2.941             
           100.000                         2.477                          3.123             
           100.000                         2.482                          3.203             
           100.000                         2.487                          3.413             
           100.000                         2.492                          3.551             
           100.000                         2.498                          3.727             
           100.000                         2.503                          3.857             
           100.000                         2.508                          3.951             
           100.000                         2.513                          4.029             
           100.000                         2.519                          4.084             
           100.000                         2.524                          4.140             
           100.000                         2.529                          4.104             
           100.000                         2.534                          4.155             
           100.000                         2.540                          4.153             
           100.000                         2.545                          4.112             
           100.000                         2.550                          4.115             
           100.000                         2.555                          4.077             
           100.000                         2.561                          4.094             
           100.000                         2.566                          4.032             
           100.000                         2.571                          4.084             
           100.000                         2.576                          4.015             
           100.000                         2.582                          4.106             
           100.000                         2.587                          4.113             
           100.000                         2.592                          4.246             
           100.000                         2.597                          4.200             
           100.000                         2.603                          4.224             
           100.000                         2.608                          4.247             
           100.000                         2.613                          4.333             
           100.000                         2.618                          4.423             
           100.000                         2.623                          4.293             
           100.000                         2.629                          4.367             
           100.000                         2.634                          4.321             
           100.000                         2.639                          4.261             
           100.000                         2.644                          4.284             
           100.000                         2.650                          4.189             
           100.000                         2.655                          4.100             
           100.000                         2.660                          3.973             
           100.000                         2.665                          3.905             
           100.000                         2.671                          3.698             
           100.000                         2.676                          3.516             
           100.000                         2.681                          3.414             
           100.000                         2.686                          3.204             
           100.000                         2.692                          3.147             
           100.000                         2.697                          2.895             
           100.000                         2.702                          2.726             
           100.000                         2.707                          2.573             
           100.000                         2.713                          2.431             
           100.000                         2.718                          2.288             
           100.000                         2.723                          2.126             
           100.000                         2.728                          1.996             
           100.000                         2.734                          1.935             
           100.000                         2.739                          1.779             
           100.000                         2.744                          1.743             
           100.000                         2.749                          1.619             
           100.000                         2.755                          1.541             
           100.000                         2.760                          1.506             
           100.000                         2.765                          1.388             
           100.000                         2.770                          1.418             
           100.000                         2.775                          1.391             
           100.000                         2.781                          1.355             
           100.000                         2.786                          1.376             
           100.000                         2.791                          1.378             
           100.000                         2.796                          1.414             
           100.000                         2.802                          1.437             
           100.000                         2.807                          1.481             
           100.000                         2.812                          1.519             
           100.000                         2.817                          1.594             
           100.000                         2.823                          1.626             
           100.000                         2.828                          1.695             
           100.000                         2.833                          1.814             
           100.000                         2.838                          1.884             
           100.000                         2.844                          1.945             
           100.000                         2.849                          1.922             
           100.000                         2.854                          2.048             
           100.000                         2.859                          2.045             
           100.000                         2.865                          2.095             
           100.000                         2.870                          2.200             
           100.000                         2.875                          2.185             
           100.000                         2.880                          2.188             
           100.000                         2.886                          2.238             
           100.000                         2.891                          2.298             
           100.000                         2.896                          2.286             
           100.000                         2.901                          2.342             
           100.000                         2.907                          2.341             
           100.000                         2.912                          2.375             
           100.000                         2.917                          2.370             
           100.000                         2.922                          2.433             
           100.000                         2.927                          2.403             
           100.000                         2.933                          2.485             
           100.000                         2.938                          2.582             
           100.000                         2.943                          2.598             
           100.000                         2.948                          2.695             
           100.000                         2.954                          2.720             
           100.000                         2.959                          2.816             
           100.000                         2.964                          2.879             
           100.000                         2.969                          3.004             
           100.000                         2.975                          3.092             
           100.000                         2.980                          3.214             
           100.000                         2.985                          3.324             
           100.000                         2.990                          3.432             
           100.000                         2.996                          3.539             
           100.000                         3.001                          3.653             
           100.000                         3.006                          3.669             
           100.000                         3.011                          3.854             
           100.000                         3.017                          3.891             
           100.000                         3.022                          3.972             
           100.000                         3.027                          3.996             
           100.000                         3.032                          4.034             
           100.000                         3.038                          3.971             
           100.000                         3.043                          4.085             
           100.000                         3.048                          4.045             
           100.000                         3.053                          4.039             
           100.000                         3.058                          4.000             
           100.000                         3.064                          3.942             
           100.000                         3.069                          3.889             
           100.000                         3.074                          3.828             
           100.000                         3.079                          3.823             
           100.000                         3.085                          3.711             
           100.000                         3.090                          3.561             
           100.000                         3.095                          3.541             
           100.000                         3.100                          3.483             
           100.000                         3.106                          3.471             
           100.000                         3.111                          3.360             
           100.000                         3.116                          3.247             
           100.000                         3.121                          3.218             
           100.000                         3.127                          3.195             
           100.000                         3.132                          3.209             
           100.000                         3.137                          3.210             
           100.000                         3.142                          3.055             
           100.000                         3.148                          3.151             
           100.000                         3.153                          3.175             
           100.000                         3.158                          3.217             
           100.000                         3.163                          3.144             
           100.000                         3.169                          3.208             
           100.000                         3.174                          3.171             
           100.000                         3.179                          3.243             
           100.000                         3.184                          3.225             
           100.000                         3.190                          3.206             
           100.000                         3.195                          3.212             
           100.000                         3.200                          3.235             
           100.000                         3.205                          3.217             
           100.000                         3.210                          3.184             
           100.000                         3.216                          3.161             
           100.000                         3.221                          3.089             
           100.000                         3.226                          3.088             
           100.000                         3.231                          2.967             
           100.000                         3.237                          2.916             
           100.000                         3.242                          2.827             
           100.000                         3.247                          2.713             
           100.000                         3.252                          2.655             
           100.000                         3.258                          2.550             
           100.000                         3.263                          2.424             
           100.000                         3.268                          2.389             
           100.000                         3.273                          2.254             
           100.000                         3.279                          2.210             
           100.000                         3.284                          2.102             
           100.000                         3.289                          2.009             
           100.000                         3.294                          1.943             
           100.000                         3.300                          1.818             
           100.000                         3.305                          1.777             
           100.000                         3.310                          1.693             
           100.000                         3.315                          1.659             
           100.000                         3.321                          1.575             
           100.000                         3.326                          1.530             
           100.000                         3.331                          1.546             
           100.000                         3.336                          1.542             
           100.000                         3.341                          1.515             
           100.000                         3.347                          1.499             
           100.000                         3.352                          1.512             
           100.000                         3.357                          1.513             
           100.000                         3.362                          1.531             
           100.000                         3.368                          1.595             
           100.000                         3.373                          1.621             
           100.000                         3.378                          1.717             
           100.000                         3.383                          1.801             
           100.000                         3.389                          1.828             
           100.000                         3.394                          1.903             
           100.000                         3.399                          2.008             
           100.000                         3.404                          2.083             
           100.000                         3.410                          2.142             
           100.000                         3.415                          2.236             
           100.000                         3.420                          2.326             
           100.000                         3.425                          2.454             
           100.000                         3.431                          2.503             
           100.000                         3.436                          2.640             
           100.000                         3.441                          2.690             
           100.000                         3.446                          2.781             
           100.000                         3.452                          2.947             
           100.000                         3.457                          2.999             
           100.000                         3.462                          3.056             
           100.000                         3.467                          3.190             
           100.000                         3.473                          3.299             
           100.000                         3.478                          3.375             
           100.000                         3.483                          3.437             
           100.000                         3.488                          3.492             
           100.000                         3.493                          3.575             
           100.000                         3.499                          3.595             
           100.000                         3.504                          3.734             
           100.000                         3.509                          3.699             
           100.000                         3.514                          3.816             
           100.000                         3.520                          3.772             
           100.000                         3.525                          3.856             
           100.000                         3.530                          3.867             
           100.000                         3.535                          3.879             
           100.000                         3.541                          3.903             
           100.000                         3.546                          3.910             
           100.000                         3.551                          3.917             
           100.000                         3.556                          3.979             
           100.000                         3.562                          3.894             
           100.000                         3.567                          3.918             
           100.000                         3.572                          3.952             
           100.000                         3.577                          3.829             
           100.000                         3.583                          3.747             
           100.000                         3.588                          3.737             
           100.000                         3.593                          3.681             
           100.000                         3.598                          3.593             
           100.000                         3.604                          3.590             
           100.000                         3.609                          3.504             
           100.000                         3.614                          3.461             
           100.000                         3.619                          3.383             
           100.000                         3.625                          3.307             
           100.000                         3.630                          3.244             
           100.000                         3.635                          3.153             
           100.000                         3.640                          3.072             
           100.000                         3.645                          3.020             
           100.000                         3.651                          2.975             
           100.000                         3.656                          2.936             
           100.000                         3.661                          2.839             
           100.000                         3.666                          2.802             
           100.000                         3.672                          2.738             
           100.000                         3.677                          2.705             
           100.000                         3.682                          2.642             
           100.000                         3.687                          2.566             
           100.000                         3.693                          2.625             
           100.000                         3.698                          2.617             
           100.000                         3.703                          2.579             
           100.000                         3.708                          2.585             
           100.000                         3.714                          2.579             
           100.000                         3.719                          2.578             
           100.000                         3.724                          2.595             
           100.000                         3.729                          2.612             
           100.000                         3.735                          2.613             
           100.000                         3.740                          2.605             
           100.000                         3.745                          2.585             
           100.000                         3.750                          2.593             
           100.000                         3.756                          2.593             
           100.000                         3.761                          2.594             
           100.000                         3.766                          2.609             
           100.000                         3.771                          2.553             
           100.000                         3.776                          2.619             
           100.000                         3.782                          2.592             
           100.000                         3.787                          2.560             
           100.000                         3.792                          2.546             
           100.000                         3.797                          2.527             
           100.000                         3.803                          2.475             
           100.000                         3.808                          2.425             
           100.000                         3.813                          2.386             
           100.000                         3.818                          2.361             
           100.000                         3.824                          2.247             
           100.000                         3.829                          2.268             
           100.000                         3.834                          2.208             
           100.000                         3.839                          2.195             
           100.000                         3.845                          2.137             
           100.000                         3.850                          2.085             
           100.000                         3.855                          2.065             
           100.000                         3.860                          2.020             
           100.000                         3.866                          2.020             
           100.000                         3.871                          1.980             
           100.000                         3.876                          1.963             
           100.000                         3.881                          1.966             
           100.000                         3.887                          1.909             
           100.000                         3.892                          1.921             
           100.000                         3.897                          1.976             
           100.000                         3.902                          2.009             
           100.000                         3.908                          2.050             
           100.000                         3.913                          2.019             
           100.000                         3.918                          2.064             
           100.000                         3.923                          2.160             
           100.000                         3.928                          2.204             
           100.000                         3.934                          2.313             
           100.000                         3.939                          2.331             
           100.000                         3.944                          2.413             
           100.000                         3.949                          2.528             
           100.000                         3.955                          2.619             
           100.000                         3.960                          2.657             
           100.000                         3.965                          2.811             
           100.000                         3.970                          2.859             
           100.000                         3.976                          2.942             
           100.000                         3.981                          3.050             
           100.000                         3.986                          3.149             
           100.000                         3.991                          3.213             
           100.000                         3.997                          3.306             
           100.000                         4.002                          3.437             
           100.000                         4.007                          3.384             
           100.000                         4.012                          3.550             
           100.000                         4.018                          3.549             
           100.000                         4.023                          3.636             
           100.000                         4.028                          3.654             
           100.000                         4.033                          3.666             
           100.000                         4.039                          3.670             
           100.000                         4.044                          3.806             
           100.000                         4.049                          3.722             
           100.000                         4.054                          3.801             
           100.000                         4.060                          3.784             
           100.000                         4.065                          3.769             
           100.000                         4.070                          3.772             
           100.000                         4.075                          3.760             
           100.000                         4.080                          3.753             
           100.000                         4.086                          3.705             
           100.000                         4.091                          3.718             
           100.000                         4.096                          3.687             
           100.000                         4.101                          3.675             
           100.000                         4.107                          3.628             
           100.000                         4.112                          3.556             
           100.000                         4.117                          3.493             
           100.000                         4.122                          3.435             
           100.000                         4.128                          3.452             
           100.000                         4.133                          3.388             
           100.000                         4.138                          3.323             
           100.000                         4.143                          3.249             
           100.000                         4.149                          3.207             
           100.000                         4.154                          3.129             
           100.000                         4.159                          3.038             
           100.000                         4.164                          2.990             
           100.000                         4.170                          2.998             
           100.000                         4.175                          2.875             
           100.000                         4.180                          2.883             
           100.000                         4.185                          2.793             
           100.000                         4.191                          2.725             
           100.000                         4.196                          2.683             
           100.000                         4.201                          2.616             
           100.000                         4.206                          2.589             
           100.000                         4.211                          2.542             
           100.000                         4.217                          2.511             
           100.000                         4.222                          2.423             
           100.000                         4.227                          2.477             
           100.000                         4.232                          2.385             
           100.000                         4.238                          2.361             
           100.000                         4.243                          2.349             
           100.000                         4.248                          2.367             
           100.000                         4.253                          2.354             
           100.000                         4.259                          2.287             
           100.000                         4.264                          2.285             
           100.000                         4.269                          2.291             
           100.000                         4.274                          2.277             
           100.000                         4.280                          2.229             
           100.000                         4.285                          2.276             
           100.000                         4.290                          2.263             
           100.000                         4.295                          2.274             
           100.000                         4.301                          2.269             
           100.000                         4.306                          2.316             
           100.000                         4.311                          2.317             
           100.000                         4.316                          2.313             
           100.000                         4.322                          2.322             
           100.000                         4.327                          2.328             
           100.000                         4.332                          2.367             
           100.000                         4.337                          2.410             
           100.000                         4.343                          2.372             
           100.000                         4.348                          2.380             
           100.000                         4.353                          2.388             
           100.000                         4.358                          2.419             
           100.000                         4.363                          2.411             
           100.000                         4.369                          2.438             
           100.000                         4.374                          2.435             
           100.000                         4.379                          2.437             
           100.000                         4.384                          2.399             
           100.000                         4.390                          2.417             
           100.000                         4.395                          2.439             
           100.000                         4.400                          2.435             
           100.000                         4.405                          2.464             
           100.000                         4.411                          2.451             
           100.000                         4.416                          2.504             
           100.000                         4.421                          2.491             
           100.000                         4.426                          2.481             
           100.000                         4.432                          2.575             
           100.000                         4.437                          2.577             
           100.000                         4.442                          2.562             
           100.000                         4.447                          2.655             
           100.000                         4.453                          2.662             
           100.000                         4.458                          2.726             
           100.000                         4.463                          2.725             
           100.000                         4.468                          2.736             
           100.000                         4.474                          2.747             
           100.000                         4.479                          2.865             
           100.000                         4.484                          2.895             
           100.000                         4.489                          2.869             
           100.000                         4.494                          2.933             
           100.000                         4.500                          3.032             
           100.000                         4.505                          3.068             
           100.000                         4.510                          3.083             
           100.000                         4.515                          3.206             
           100.000                         4.521                          3.187             
           100.000                         4.526                          3.278             
           100.000                         4.531                          3.275             
           100.000                         4.536                          3.314             
           100.000                         4.542                          3.370             
           100.000                         4.547                          3.404             
           100.000                         4.552                          3.438             
           100.000                         4.557                          3.422             
           100.000                         4.563                          3.485             
           100.000                         4.568                          3.462             
           100.000                         4.573                          3.465             
           100.000                         4.578                          3.476             
           100.000                         4.584                          3.476             
           100.000                         4.589                          3.507             
           100.000                         4.594                          3.437             
           100.000                         4.599                          3.464             
           100.000                         4.605                          3.471             
           100.000                         4.610                          3.396             
           100.000                         4.615                          3.373             
           100.000                         4.620                          3.406             
           100.000                         4.626                          3.368             
           100.000                         4.631                          3.325             
           100.000                         4.636                          3.333             
           100.000                         4.641                          3.319             
           100.000                         4.646                          3.290             
           100.000                         4.652                          3.236             
           100.000                         4.657                          3.181             
           100.000                         4.662                          3.155             
           100.000                         4.667                          3.110             
           100.000                         4.673                          3.032             
