             tauB                            r                             g(r)             
           100.000                         1.549                          1.046             
           100.000                         1.554                          1.012             
           100.000                         1.560                          0.973             
           100.000                         1.565                          1.020             
           100.000                         1.570                          0.970             
           100.000                         1.575                          1.020             
           100.000                         1.581                          1.016             
           100.000                         1.586                          1.041             
           100.000                         1.591                          1.014             
           100.000                         1.596                          1.014             
           100.000                         1.602                          1.019             
           100.000                         1.607                          1.073             
           100.000                         1.612                          1.033             
           100.000                         1.617                          1.034             
           100.000                         1.622                          0.996             
           100.000                         1.628                          0.985             
           100.000                         1.633                          1.022             
           100.000                         1.638                          0.993             
           100.000                         1.643                          1.044             
           100.000                         1.649                          1.018             
           100.000                         1.654                          0.982             
           100.000                         1.659                          1.009             
           100.000                         1.664                          0.969             
           100.000                         1.670                          1.000             
           100.000                         1.675                          0.995             
           100.000                         1.680                          0.989             
           100.000                         1.685                          1.014             
           100.000                         1.691                          1.031             
           100.000                         1.696                          1.016             
           100.000                         1.701                          0.979             
           100.000                         1.706                          1.004             
           100.000                         1.712                          1.038             
           100.000                         1.717                          1.001             
           100.000                         1.722                          1.011             
           100.000                         1.727                          1.048             
           100.000                         1.733                          1.017             
           100.000                         1.738                          0.947             
           100.000                         1.743                          1.021             
           100.000                         1.748                          1.036             
           100.000                         1.753                          0.966             
           100.000                         1.759                          1.022             
           100.000                         1.764                          1.030             
           100.000                         1.769                          0.987             
           100.000                         1.774                          1.046             
           100.000                         1.780                          1.030             
           100.000                         1.785                          1.030             
           100.000                         1.790                          0.994             
           100.000                         1.795                          0.992             
           100.000                         1.801                          1.019             
           100.000                         1.806                          1.048             
           100.000                         1.811                          1.008             
           100.000                         1.816                          1.062             
           100.000                         1.822                          0.984             
           100.000                         1.827                          1.016             
           100.000                         1.832                          1.006             
           100.000                         1.837                          0.997             
           100.000                         1.843                          0.974             
           100.000                         1.848                          1.001             
           100.000                         1.853                          0.999             
           100.000                         1.858                          0.988             
           100.000                         1.864                          1.009             
           100.000                         1.869                          1.048             
           100.000                         1.874                          1.055             
           100.000                         1.879                          1.063             
           100.000                         1.885                          1.017             
           100.000                         1.890                          1.039             
           100.000                         1.895                          1.006             
           100.000                         1.900                          1.001             
           100.000                         1.905                          1.027             
           100.000                         1.911                          1.042             
           100.000                         1.916                          0.987             
           100.000                         1.921                          1.004             
           100.000                         1.926                          0.955             
           100.000                         1.932                          1.059             
           100.000                         1.937                          1.027             
           100.000                         1.942                          1.015             
           100.000                         1.947                          0.998             
           100.000                         1.953                          0.992             
           100.000                         1.958                          1.002             
           100.000                         1.963                          1.033             
           100.000                         1.968                          1.025             
           100.000                         1.974                          1.051             
           100.000                         1.979                          1.002             
           100.000                         1.984                          1.020             
           100.000                         1.989                          1.035             
           100.000                         1.995                          1.008             
           100.000                         2.000                          1.057             
           100.000                         2.005                          1.010             
           100.000                         2.010                          0.995             
           100.000                         2.016                          0.980             
           100.000                         2.021                          1.004             
           100.000                         2.026                          0.974             
           100.000                         2.031                          0.976             
           100.000                         2.037                          1.027             
           100.000                         2.042                          1.018             
           100.000                         2.047                          1.014             
           100.000                         2.052                          1.012             
           100.000                         2.057                          1.002             
           100.000                         2.063                          1.009             
           100.000                         2.068                          1.014             
           100.000                         2.073                          0.995             
           100.000                         2.078                          1.024             
           100.000                         2.084                          1.021             
           100.000                         2.089                          1.013             
           100.000                         2.094                          1.006             
           100.000                         2.099                          0.976             
           100.000                         2.105                          0.989             
           100.000                         2.110                          0.989             
           100.000                         2.115                          1.018             
           100.000                         2.120                          1.001             
           100.000                         2.126                          0.988             
           100.000                         2.131                          1.008             
           100.000                         2.136                          1.010             
           100.000                         2.141                          1.028             
           100.000                         2.147                          0.982             
           100.000                         2.152                          0.957             
           100.000                         2.157                          0.995             
           100.000                         2.162                          0.991             
           100.000                         2.168                          0.995             
           100.000                         2.173                          1.017             
           100.000                         2.178                          1.035             
           100.000                         2.183                          0.965             
           100.000                         2.188                          0.985             
           100.000                         2.194                          0.980             
           100.000                         2.199                          1.014             
           100.000                         2.204                          0.983             
           100.000                         2.209                          1.013             
           100.000                         2.215                          1.028             
           100.000                         2.220                          1.012             
           100.000                         2.225                          1.006             
           100.000                         2.230                          0.993             
           100.000                         2.236                          1.043             
           100.000                         2.241                          1.000             
           100.000                         2.246                          1.008             
           100.000                         2.251                          0.992             
           100.000                         2.257                          0.998             
           100.000                         2.262                          0.979             
           100.000                         2.267                          1.004             
           100.000                         2.272                          1.002             
           100.000                         2.278                          1.014             
           100.000                         2.283                          1.015             
           100.000                         2.288                          1.024             
           100.000                         2.293                          0.991             
           100.000                         2.299                          0.999             
           100.000                         2.304                          1.006             
           100.000                         2.309                          1.015             
           100.000                         2.314                          0.987             
           100.000                         2.320                          0.987             
           100.000                         2.325                          1.026             
           100.000                         2.330                          1.019             
           100.000                         2.335                          1.013             
           100.000                         2.340                          1.002             
           100.000                         2.346                          0.998             
           100.000                         2.351                          1.013             
           100.000                         2.356                          0.964             
           100.000                         2.361                          0.999             
           100.000                         2.367                          1.003             
           100.000                         2.372                          0.979             
           100.000                         2.377                          1.024             
           100.000                         2.382                          0.989             
           100.000                         2.388                          1.014             
           100.000                         2.393                          1.002             
           100.000                         2.398                          0.966             
           100.000                         2.403                          1.001             
           100.000                         2.409                          1.001             
           100.000                         2.414                          0.972             
           100.000                         2.419                          1.012             
           100.000                         2.424                          1.026             
           100.000                         2.430                          0.990             
           100.000                         2.435                          0.996             
           100.000                         2.440                          1.021             
           100.000                         2.445                          0.970             
           100.000                         2.451                          1.000             
           100.000                         2.456                          0.992             
           100.000                         2.461                          1.003             
           100.000                         2.466                          0.983             
           100.000                         2.472                          1.007             
           100.000                         2.477                          0.999             
           100.000                         2.482                          0.995             
           100.000                         2.487                          0.986             
           100.000                         2.492                          1.014             
           100.000                         2.498                          0.986             
           100.000                         2.503                          0.996             
           100.000                         2.508                          1.009             
           100.000                         2.513                          0.991             
           100.000                         2.519                          1.052             
           100.000                         2.524                          0.980             
           100.000                         2.529                          0.976             
           100.000                         2.534                          1.012             
           100.000                         2.540                          1.017             
           100.000                         2.545                          0.993             
           100.000                         2.550                          1.027             
           100.000                         2.555                          0.979             
           100.000                         2.561                          1.011             
           100.000                         2.566                          1.007             
           100.000                         2.571                          1.007             
           100.000                         2.576                          0.992             
           100.000                         2.582                          0.982             
           100.000                         2.587                          0.982             
           100.000                         2.592                          1.006             
           100.000                         2.597                          1.004             
           100.000                         2.603                          1.000             
           100.000                         2.608                          0.986             
           100.000                         2.613                          0.998             
           100.000                         2.618                          1.009             
           100.000                         2.623                          1.050             
           100.000                         2.629                          1.023             
           100.000                         2.634                          0.983             
           100.000                         2.639                          1.029             
           100.000                         2.644                          1.001             
           100.000                         2.650                          1.012             
           100.000                         2.655                          0.984             
           100.000                         2.660                          1.015             
           100.000                         2.665                          1.002             
           100.000                         2.671                          1.006             
           100.000                         2.676                          1.000             
           100.000                         2.681                          0.999             
           100.000                         2.686                          1.009             
           100.000                         2.692                          1.008             
           100.000                         2.697                          0.993             
           100.000                         2.702                          1.020             
           100.000                         2.707                          0.988             
           100.000                         2.713                          0.984             
           100.000                         2.718                          1.021             
           100.000                         2.723                          1.015             
           100.000                         2.728                          1.003             
           100.000                         2.734                          1.014             
           100.000                         2.739                          1.034             
           100.000                         2.744                          1.011             
           100.000                         2.749                          0.988             
           100.000                         2.755                          0.993             
           100.000                         2.760                          0.984             
           100.000                         2.765                          0.987             
           100.000                         2.770                          0.986             
           100.000                         2.775                          1.028             
           100.000                         2.781                          1.019             
           100.000                         2.786                          0.977             
           100.000                         2.791                          0.987             
           100.000                         2.796                          0.991             
           100.000                         2.802                          0.998             
           100.000                         2.807                          0.984             
           100.000                         2.812                          1.006             
           100.000                         2.817                          0.994             
           100.000                         2.823                          1.008             
           100.000                         2.828                          0.996             
           100.000                         2.833                          0.987             
           100.000                         2.838                          0.975             
           100.000                         2.844                          0.980             
           100.000                         2.849                          1.010             
           100.000                         2.854                          0.984             
           100.000                         2.859                          0.973             
           100.000                         2.865                          0.985             
           100.000                         2.870                          1.015             
           100.000                         2.875                          0.991             
           100.000                         2.880                          1.003             
           100.000                         2.886                          1.002             
           100.000                         2.891                          1.008             
           100.000                         2.896                          0.997             
           100.000                         2.901                          1.014             
           100.000                         2.907                          0.996             
           100.000                         2.912                          1.035             
           100.000                         2.917                          1.007             
           100.000                         2.922                          1.019             
           100.000                         2.927                          1.016             
           100.000                         2.933                          1.010             
           100.000                         2.938                          1.009             
           100.000                         2.943                          1.014             
           100.000                         2.948                          0.971             
           100.000                         2.954                          0.991             
           100.000                         2.959                          1.003             
           100.000                         2.964                          0.990             
           100.000                         2.969                          1.006             
           100.000                         2.975                          1.005             
           100.000                         2.980                          1.000             
           100.000                         2.985                          1.037             
           100.000                         2.990                          1.000             
           100.000                         2.996                          0.985             
           100.000                         3.001                          0.998             
           100.000                         3.006                          0.984             
           100.000                         3.011                          1.009             
           100.000                         3.017                          1.007             
           100.000                         3.022                          1.003             
           100.000                         3.027                          1.019             
           100.000                         3.032                          1.017             
           100.000                         3.038                          1.023             
           100.000                         3.043                          1.011             
           100.000                         3.048                          0.995             
           100.000                         3.053                          1.020             
           100.000                         3.058                          0.991             
           100.000                         3.064                          0.982             
           100.000                         3.069                          1.029             
           100.000                         3.074                          1.006             
           100.000                         3.079                          1.042             
           100.000                         3.085                          0.986             
           100.000                         3.090                          0.994             
           100.000                         3.095                          1.025             
           100.000                         3.100                          1.020             
           100.000                         3.106                          1.015             
           100.000                         3.111                          1.017             
           100.000                         3.116                          0.975             
           100.000                         3.121                          0.996             
           100.000                         3.127                          0.979             
           100.000                         3.132                          1.013             
           100.000                         3.137                          0.991             
           100.000                         3.142                          1.011             
           100.000                         3.148                          0.993             
           100.000                         3.153                          1.015             
           100.000                         3.158                          0.973             
           100.000                         3.163                          1.017             
           100.000                         3.169                          1.007             
           100.000                         3.174                          1.024             
           100.000                         3.179                          0.997             
           100.000                         3.184                          1.005             
           100.000                         3.190                          1.005             
           100.000                         3.195                          0.992             
           100.000                         3.200                          0.997             
           100.000                         3.205                          1.020             
           100.000                         3.210                          0.993             
           100.000                         3.216                          0.995             
           100.000                         3.221                          0.973             
           100.000                         3.226                          1.009             
           100.000                         3.231                          0.995             
           100.000                         3.237                          1.004             
           100.000                         3.242                          0.973             
           100.000                         3.247                          0.986             
           100.000                         3.252                          0.999             
           100.000                         3.258                          0.998             
           100.000                         3.263                          0.996             
           100.000                         3.268                          0.983             
           100.000                         3.273                          1.006             
           100.000                         3.279                          0.990             
           100.000                         3.284                          0.988             
           100.000                         3.289                          0.996             
           100.000                         3.294                          0.999             
           100.000                         3.300                          1.002             
           100.000                         3.305                          0.991             
           100.000                         3.310                          1.005             
           100.000                         3.315                          1.033             
           100.000                         3.321                          0.966             
           100.000                         3.326                          0.976             
           100.000                         3.331                          0.968             
           100.000                         3.336                          0.993             
           100.000                         3.341                          0.991             
           100.000                         3.347                          1.016             
           100.000                         3.352                          0.993             
           100.000                         3.357                          1.014             
           100.000                         3.362                          1.001             
           100.000                         3.368                          1.025             
           100.000                         3.373                          0.981             
           100.000                         3.378                          0.999             
           100.000                         3.383                          0.991             
           100.000                         3.389                          0.988             
           100.000                         3.394                          1.014             
           100.000                         3.399                          0.999             
           100.000                         3.404                          0.998             
           100.000                         3.410                          1.007             
           100.000                         3.415                          0.991             
           100.000                         3.420                          1.005             
           100.000                         3.425                          1.008             
           100.000                         3.431                          1.005             
           100.000                         3.436                          1.003             
           100.000                         3.441                          1.004             
           100.000                         3.446                          1.008             
           100.000                         3.452                          0.998             
           100.000                         3.457                          1.004             
           100.000                         3.462                          1.003             
           100.000                         3.467                          0.996             
           100.000                         3.473                          0.988             
           100.000                         3.478                          0.975             
           100.000                         3.483                          1.004             
           100.000                         3.488                          0.985             
           100.000                         3.493                          1.000             
           100.000                         3.499                          1.000             
           100.000                         3.504                          1.002             
           100.000                         3.509                          1.019             
           100.000                         3.514                          1.001             
           100.000                         3.520                          1.009             
           100.000                         3.525                          0.984             
           100.000                         3.530                          1.021             
           100.000                         3.535                          0.997             
           100.000                         3.541                          0.978             
           100.000                         3.546                          0.999             
           100.000                         3.551                          1.009             
           100.000                         3.556                          1.003             
           100.000                         3.562                          1.007             
           100.000                         3.567                          0.990             
           100.000                         3.572                          0.993             
           100.000                         3.577                          1.012             
           100.000                         3.583                          0.997             
           100.000                         3.588                          1.001             
           100.000                         3.593                          0.998             
           100.000                         3.598                          1.007             
           100.000                         3.604                          0.994             
           100.000                         3.609                          1.007             
           100.000                         3.614                          0.999             
           100.000                         3.619                          1.003             
           100.000                         3.625                          0.999             
           100.000                         3.630                          1.030             
           100.000                         3.635                          1.007             
           100.000                         3.640                          1.021             
           100.000                         3.645                          0.982             
           100.000                         3.651                          0.994             
           100.000                         3.656                          0.989             
           100.000                         3.661                          1.015             
           100.000                         3.666                          1.018             
           100.000                         3.672                          0.970             
           100.000                         3.677                          1.024             
           100.000                         3.682                          0.997             
           100.000                         3.687                          0.993             
           100.000                         3.693                          1.005             
           100.000                         3.698                          1.019             
           100.000                         3.703                          1.016             
           100.000                         3.708                          0.999             
           100.000                         3.714                          1.002             
           100.000                         3.719                          0.999             
           100.000                         3.724                          0.975             
           100.000                         3.729                          0.997             
           100.000                         3.735                          0.986             
           100.000                         3.740                          0.974             
           100.000                         3.745                          1.034             
           100.000                         3.750                          1.032             
           100.000                         3.756                          1.013             
           100.000                         3.761                          0.985             
           100.000                         3.766                          0.965             
           100.000                         3.771                          0.993             
           100.000                         3.776                          1.023             
           100.000                         3.782                          0.995             
           100.000                         3.787                          0.990             
           100.000                         3.792                          1.008             
           100.000                         3.797                          1.020             
           100.000                         3.803                          0.979             
           100.000                         3.808                          1.000             
           100.000                         3.813                          1.009             
           100.000                         3.818                          1.001             
           100.000                         3.824                          0.964             
           100.000                         3.829                          1.017             
           100.000                         3.834                          0.993             
           100.000                         3.839                          0.996             
           100.000                         3.845                          1.013             
           100.000                         3.850                          0.981             
           100.000                         3.855                          0.992             
           100.000                         3.860                          0.995             
           100.000                         3.866                          1.001             
           100.000                         3.871                          1.002             
           100.000                         3.876                          0.999             
           100.000                         3.881                          0.985             
           100.000                         3.887                          1.034             
           100.000                         3.892                          0.967             
           100.000                         3.897                          1.003             
           100.000                         3.902                          0.991             
           100.000                         3.908                          1.024             
           100.000                         3.913                          1.011             
           100.000                         3.918                          1.019             
           100.000                         3.923                          1.007             
           100.000                         3.928                          0.997             
           100.000                         3.934                          0.989             
           100.000                         3.939                          0.984             
           100.000                         3.944                          1.013             
           100.000                         3.949                          0.995             
           100.000                         3.955                          1.008             
           100.000                         3.960                          1.010             
           100.000                         3.965                          1.000             
           100.000                         3.970                          1.028             
           100.000                         3.976                          1.011             
           100.000                         3.981                          1.036             
           100.000                         3.986                          0.993             
           100.000                         3.991                          0.989             
           100.000                         3.997                          0.999             
           100.000                         4.002                          0.992             
           100.000                         4.007                          1.005             
           100.000                         4.012                          1.014             
           100.000                         4.018                          1.008             
           100.000                         4.023                          1.006             
           100.000                         4.028                          1.001             
           100.000                         4.033                          0.997             
           100.000                         4.039                          0.959             
           100.000                         4.044                          1.007             
           100.000                         4.049                          0.974             
           100.000                         4.054                          0.998             
           100.000                         4.060                          1.016             
           100.000                         4.065                          0.994             
           100.000                         4.070                          1.020             
           100.000                         4.075                          1.012             
           100.000                         4.080                          0.967             
           100.000                         4.086                          1.005             
           100.000                         4.091                          1.018             
           100.000                         4.096                          1.024             
           100.000                         4.101                          1.037             
           100.000                         4.107                          1.011             
           100.000                         4.112                          0.993             
           100.000                         4.117                          1.011             
           100.000                         4.122                          1.037             
           100.000                         4.128                          0.996             
           100.000                         4.133                          0.994             
           100.000                         4.138                          0.999             
           100.000                         4.143                          1.014             
           100.000                         4.149                          1.009             
           100.000                         4.154                          1.005             
           100.000                         4.159                          0.978             
           100.000                         4.164                          0.978             
           100.000                         4.170                          0.996             
           100.000                         4.175                          0.994             
           100.000                         4.180                          1.006             
           100.000                         4.185                          0.969             
           100.000                         4.191                          1.002             
           100.000                         4.196                          0.983             
           100.000                         4.201                          1.007             
           100.000                         4.206                          0.984             
           100.000                         4.211                          1.027             
           100.000                         4.217                          1.000             
           100.000                         4.222                          0.981             
           100.000                         4.227                          1.033             
           100.000                         4.232                          1.009             
           100.000                         4.238                          0.994             
           100.000                         4.243                          1.011             
           100.000                         4.248                          0.977             
           100.000                         4.253                          1.025             
           100.000                         4.259                          1.019             
           100.000                         4.264                          0.974             
           100.000                         4.269                          1.019             
           100.000                         4.274                          0.997             
           100.000                         4.280                          0.994             
           100.000                         4.285                          1.008             
           100.000                         4.290                          1.003             
           100.000                         4.295                          1.003             
           100.000                         4.301                          0.990             
           100.000                         4.306                          1.011             
           100.000                         4.311                          0.990             
           100.000                         4.316                          1.000             
           100.000                         4.322                          1.017             
           100.000                         4.327                          0.998             
           100.000                         4.332                          0.995             
           100.000                         4.337                          0.980             
           100.000                         4.343                          0.993             
           100.000                         4.348                          0.996             
           100.000                         4.353                          1.001             
           100.000                         4.358                          0.997             
           100.000                         4.363                          1.000             
           100.000                         4.369                          0.994             
           100.000                         4.374                          1.003             
           100.000                         4.379                          1.009             
           100.000                         4.384                          0.984             
           100.000                         4.390                          1.012             
           100.000                         4.395                          1.016             
           100.000                         4.400                          1.015             
           100.000                         4.405                          1.015             
           100.000                         4.411                          1.001             
           100.000                         4.416                          0.990             
           100.000                         4.421                          0.998             
           100.000                         4.426                          1.025             
           100.000                         4.432                          0.997             
           100.000                         4.437                          1.030             
           100.000                         4.442                          1.000             
           100.000                         4.447                          0.999             
           100.000                         4.453                          1.031             
           100.000                         4.458                          0.984             
           100.000                         4.463                          1.024             
           100.000                         4.468                          1.010             
           100.000                         4.474                          1.001             
           100.000                         4.479                          0.993             
           100.000                         4.484                          1.008             
           100.000                         4.489                          0.995             
           100.000                         4.494                          1.004             
           100.000                         4.500                          0.996             
           100.000                         4.505                          1.011             
           100.000                         4.510                          0.994             
           100.000                         4.515                          0.998             
           100.000                         4.521                          0.990             
           100.000                         4.526                          0.992             
           100.000                         4.531                          0.983             
           100.000                         4.536                          0.992             
           100.000                         4.542                          1.005             
           100.000                         4.547                          0.963             
           100.000                         4.552                          1.021             
           100.000                         4.557                          0.984             
           100.000                         4.563                          0.987             
           100.000                         4.568                          1.014             
           100.000                         4.573                          0.986             
           100.000                         4.578                          1.001             
           100.000                         4.584                          0.987             
           100.000                         4.589                          1.028             
           100.000                         4.594                          0.989             
           100.000                         4.599                          0.987             
           100.000                         4.605                          0.987             
           100.000                         4.610                          0.989             
           100.000                         4.615                          0.993             
           100.000                         4.620                          1.001             
           100.000                         4.626                          0.991             
           100.000                         4.631                          0.996             
           100.000                         4.636                          0.991             
           100.000                         4.641                          0.986             
           100.000                         4.646                          0.997             
           100.000                         4.652                          0.984             
           100.000                         4.657                          0.994             
           100.000                         4.662                          1.003             
           100.000                         4.667                          0.996             
           100.000                         4.673                          0.990             
