 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          44         0          44         0        0.8801     0.8801     0.0000     0.0000      0.44     27.8789     0.0000    27.8789     0.0000     0.0000     0.0000    78539.82 
 77916.00    43923        0        43923       6077        0         6077       260         0         260        144       0.8080     0.8080     0.0000     0.0000      0.36     132.2161    0.0000    132.2161  3147.7795    0.0000   3147.7795   78539.82 
155832.00    41887        0        41887       8113        0         8113       312         0         312        153       0.7998     0.7998     0.0000     0.0000      0.36     163.5122    0.0000    163.5122  4196.7148    0.0000   4196.7148   78539.82 
233748.00    41283        0        41283       8717        0         8717       464         0         464        158       0.8127     0.8127     0.0000     0.0000      0.36     238.5616    0.0000    238.5616  4504.2348    0.0000   4504.2348   78539.82 
311664.00    42730        0        42730       7270        0         7270       459         0         459        165       0.8096     0.8096     0.0000     0.0000      0.36     235.7970    0.0000    235.7970  3748.5851    0.0000   3748.5851   78539.82 
389580.00    40350        0        40350       9650        0         9650       383         0         383        178       0.8070     0.8070     0.0000     0.0000      0.36     193.8543    0.0000    193.8543  4967.8283    0.0000   4967.8283   78539.82 
467496.00    42613        0        42613       7387        0         7387       475         0         475        171       0.8137     0.8137     0.0000     0.0000      0.36     243.7713    0.0000    243.7713  3818.8461    0.0000   3818.8461   78539.82 
545412.00    41872        0        41872       8128        0         8128       264         0         264        147       0.7941     0.7941     0.0000     0.0000      0.36     139.5784    0.0000    139.5784  4205.8869    0.0000   4205.8869   78539.82 
623328.00    42365        0        42365       7635        0         7635       312         0         312        159       0.8009     0.8009     0.0000     0.0000      0.36     162.6031    0.0000    162.6031  3941.5536    0.0000   3941.5536   78539.82 
701244.00    40079        0        40079       9921        0         9921       394         0         394        162       0.7967     0.7967     0.0000     0.0000      0.36     201.6339    0.0000    201.6339  5128.9983    0.0000   5128.9983   78539.82 
779160.00    42422        0        42422       7578        0         7578       297         0         297        161       0.8145     0.8145     0.0000     0.0000      0.36     156.0454    0.0000    156.0454  3915.7116    0.0000   3915.7116   78539.82 
857076.00    41825        0        41825       8175        0         8175       368         0         368        148       0.8102     0.8102     0.0000     0.0000      0.36     185.1631    0.0000    185.1631  4220.2733    0.0000   4220.2733   78539.82 
934992.00    41518        0        41518       8482        0         8482       458         0         458        176       0.8162     0.8162     0.0000     0.0000      0.36     235.4602    0.0000    235.4602  4390.9930    0.0000   4390.9930   78539.82 
1012908.00   41380        0        41380       8620        0         8620       292         0         292        153       0.8169     0.8169     0.0000     0.0000      0.36     148.8337    0.0000    148.8337  4452.2936    0.0000   4452.2936   78539.82 
